unit,mean,std,n,individual_ratings,item_type
A friend who I had loved since middle school and only recently confessed my feelings for came over.,2.6087,1.3731,23,"[3, 2, 3, 1, 1, 5, 3, 1, 4, 5, 3, 1, 2, 1, 3, 1, 3, 3, 2, 3, 1, 5, 4]",test
A friend who I loved came over.,3.5263,1.0203,19,"[3, 5, 2, 4, 4, 4, 4, 3, 1, 3, 4, 3, 5, 4, 4, 2, 4, 4, 4]",test
A man showed up who always wore colorful clothes.,3.1905,1.0779,21,"[4, 3, 3, 4, 5, 3, 3, 3, 4, 1, 4, 2, 5, 3, 1, 4, 3, 3, 4, 3, 2]",test
A man showed up who now wore colorful clothes to school events to draw attention to himself after years of wearing only black and white.,1.3333,0.5164,6,"[2, 2, 1, 1, 1, 1]",test
A man showed up who wore colorful clothes to school events to draw attention to himself.,2.6250,0.7188,16,"[3, 2, 3, 2, 3, 4, 2, 3, 2, 4, 3, 2, 3, 2, 2, 2]",test
A man who always wore colorful clothes showed up.,3.4545,1.1843,22,"[2, 4, 4, 4, 2, 3, 4, 4, 5, 1, 2, 5, 4, 2, 3, 5, 2, 4, 3, 4, 4, 5]",test
A man who now wore colorful clothes to school events to draw attention to himself after years of wearing only black and white showed up.,2.1250,1.1260,8,"[1, 1, 2, 3, 1, 4, 2, 3]",test
A man who wore colorful clothes to school events to draw attention to himself showed up.,2.1429,1.5736,7,"[3, 1, 5, 1, 3, 1, 1]",test
A neighbor dropped by who had a concerning obsession with me ever since high school over 20 years ago.,1.9000,0.5676,10,"[2, 1, 2, 2, 3, 1, 2, 2, 2, 2]",test
A neighbor dropped by who had a concerning obsession with me.,3.0556,1.3492,18,"[4, 2, 3, 5, 1, 2, 5, 5, 4, 1, 2, 3, 1, 4, 4, 3, 3, 3]",test
A neighbor dropped by who hated me.,2.3043,1.2946,23,"[1, 3, 1, 1, 1, 3, 3, 3, 5, 2, 2, 1, 4, 1, 4, 2, 1, 5, 2, 3, 2, 1, 2]",test
A neighbor stopped by who hates coffee.,2.9167,1.4116,24,"[5, 5, 3, 3, 1, 4, 5, 2, 2, 3, 4, 1, 1, 3, 4, 1, 4, 2, 2, 4, 2, 1, 3, 5]",test
A neighbor stopped by who hates starting her day without a big cup of coffee and a toasted bagel with cream cheese.,2.1667,1.4720,6,"[4, 1, 1, 4, 1, 2]",test
A neighbor stopped by who hates starting her day without a big cup of coffee.,3.0000,1.3744,19,"[2, 4, 5, 3, 4, 1, 2, 4, 3, 2, 1, 3, 2, 5, 4, 5, 2, 1, 4]",test
A neighbor who had a concerning obsession with me dropped by.,3.1364,1.2458,22,"[5, 4, 1, 3, 5, 1, 1, 2, 4, 1, 4, 3, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3]",test
A neighbor who had a concerning obsession with me ever since high school over 20 years ago dropped by.,2.1000,1.1005,10,"[2, 4, 4, 2, 2, 2, 1, 1, 1, 2]",test
A neighbor who hated me dropped by.,3.1176,0.9275,17,"[4, 4, 4, 4, 2, 3, 2, 3, 2, 4, 2, 2, 3, 4, 4, 4, 2]",test
A neighbor who hates coffee stopped by.,3.4167,1.2129,24,"[5, 4, 2, 3, 3, 2, 4, 3, 5, 5, 3, 3, 4, 5, 1, 3, 2, 4, 4, 4, 1, 4, 3, 5]",test
A neighbor who hates starting her day without a big cup of coffee and a toasted bagel with cream cheese stopped by.,3.1667,1.6021,6,"[3, 5, 3, 1, 5, 2]",test
A neighbor who hates starting her day without a big cup of coffee stopped by.,2.4762,0.9284,21,"[2, 3, 3, 2, 2, 3, 2, 4, 3, 2, 3, 2, 2, 2, 1, 3, 4, 3, 1, 4, 1]",test
A parent entered who was a troublemaker.,2.8750,1.3601,16,"[5, 1, 5, 2, 2, 3, 5, 1, 3, 1, 3, 2, 3, 4, 3, 3]",test
A parent entered who was rumored to have a history of creating petty drama between the teachers by bringing up old relationship rumors.,2.7778,1.3017,9,"[4, 4, 1, 1, 2, 4, 3, 4, 2]",test
A parent entered who was rumored to have a history of creating petty drama between the teachers.,2.5200,1.0456,25,"[3, 2, 2, 2, 4, 1, 2, 2, 2, 4, 3, 5, 2, 3, 3, 3, 1, 3, 1, 4, 1, 2, 3, 3, 2]",test
A parent who was a troublemaker entered.,2.7368,1.3680,19,"[3, 1, 4, 1, 1, 2, 5, 2, 5, 3, 3, 3, 4, 4, 4, 1, 1, 2, 3]",test
A parent who was rumored to have a history of creating petty drama between the teachers by bringing up old relationship rumors entered.,1.7500,1.2154,12,"[1, 1, 1, 1, 2, 1, 3, 1, 5, 2, 2, 1]",test
A parent who was rumored to have a history of creating petty drama between the teachers entered.,2.9000,0.9119,20,"[3, 2, 4, 4, 2, 2, 4, 3, 4, 4, 4, 2, 3, 3, 3, 2, 3, 2, 1, 3]",test
A relative came over who was celebrating her birthday.,3.6522,1.2288,23,"[4, 3, 5, 5, 1, 4, 5, 4, 3, 5, 3, 3, 3, 1, 3, 4, 4, 2, 5, 5, 4, 5, 3]",test
A relative came over who was celebrating her first birthday without her husband who was overseas with the military.,2.7778,1.3017,9,"[2, 2, 4, 2, 4, 1, 3, 2, 5]",test
A relative came over who was celebrating her first birthday without her husband.,3.1875,1.3276,16,"[2, 5, 2, 1, 5, 3, 2, 5, 3, 3, 2, 2, 4, 3, 4, 5]",test
A relative who was celebrating her birthday came over.,3.4643,1.2013,28,"[4, 3, 5, 4, 3, 4, 5, 4, 3, 4, 5, 2, 1, 3, 4, 4, 5, 1, 1, 3, 4, 3, 4, 3, 4, 2, 5, 4]",test
A relative who was celebrating her first birthday without her husband came over.,2.6087,1.1176,23,"[3, 3, 2, 2, 5, 1, 3, 1, 4, 2, 2, 4, 3, 2, 2, 4, 4, 3, 3, 2, 1, 1, 3]",test
A relative who was celebrating her first birthday without her husband who was overseas with the military came over.,3.3333,1.5275,3,"[5, 2, 3]",test
A skin rash appeared which probably surfaced because I am nervous about my piano recital which is coming up tomorrow.,2.6250,1.7678,8,"[1, 2, 2, 1, 1, 5, 5, 4]",test
A skin rash appeared which probably surfaced because I am nervous about my piano recital.,2.9615,1.1129,26,"[3, 3, 3, 4, 5, 4, 1, 2, 4, 1, 3, 4, 4, 3, 3, 2, 4, 3, 1, 3, 4, 3, 2, 3, 1, 4]",test
A skin rash appeared which surfaces when I am nervous.,1.7895,0.9763,19,"[1, 1, 1, 2, 1, 2, 2, 2, 1, 3, 1, 3, 1, 3, 3, 1, 1, 4, 1]",test
A skin rash which probably surfaced because I am nervous about my piano recital appeared.,2.3158,1.2043,19,"[2, 4, 1, 2, 3, 5, 3, 1, 2, 3, 2, 3, 2, 3, 1, 1, 4, 1, 1]",test
A skin rash which probably surfaced because I am nervous about my piano recital which is coming up tomorrow appeared.,2.0000,1.1952,8,"[1, 4, 1, 1, 1, 3, 3, 2]",test
A skin rash which surfaces when I am nervous appeared.,2.7000,1.0809,20,"[2, 4, 1, 3, 2, 5, 1, 3, 2, 3, 4, 3, 2, 2, 3, 3, 3, 4, 1, 3]",test
A student showed up who had a bad habit of skipping class whenever possible because he just wasn't interested.,2.6667,1.0000,9,"[2, 3, 3, 4, 4, 3, 2, 2, 1]",test
A student showed up who had a bad habit of skipping class whenever possible.,3.6500,1.1367,20,"[3, 5, 5, 5, 4, 3, 4, 1, 3, 2, 4, 3, 2, 3, 4, 5, 4, 4, 4, 5]",test
A student showed up who had terrible attendance.,3.1333,1.5055,15,"[4, 5, 1, 5, 3, 2, 5, 5, 4, 3, 2, 3, 1, 1, 3]",test
A student who had a bad habit of skipping class whenever possible because he just wasn't interested showed up.,2.5000,1.3093,8,"[3, 2, 2, 1, 1, 5, 3, 3]",test
A student who had a bad habit of skipping class whenever possible showed up.,2.6667,1.1547,30,"[4, 4, 3, 1, 1, 2, 3, 1, 1, 3, 2, 1, 2, 1, 3, 2, 4, 3, 4, 2, 4, 4, 4, 4, 3, 4, 2, 2, 2, 4]",test
A student who had terrible attendance showed up.,3.8333,0.8575,18,"[5, 4, 5, 3, 3, 3, 2, 4, 4, 4, 4, 4, 4, 5, 5, 3, 3, 4]",test
A toddler arose who had been fast asleep before his mother yelled his name from the kitchen so that everyone in the house could hear.,2.0000,1.3416,11,"[2, 1, 1, 4, 1, 2, 2, 1, 1, 5, 2]",test
A toddler arose who had been fast asleep before his mother yelled his name.,2.0000,1.1055,19,"[1, 1, 4, 2, 3, 2, 2, 4, 2, 1, 1, 1, 1, 2, 3, 1, 4, 2, 1]",test
A toddler arose who had been fast asleep.,2.8000,1.1965,20,"[3, 4, 3, 4, 4, 5, 3, 3, 4, 1, 3, 3, 1, 2, 4, 2, 2, 1, 1, 3]",test
A toddler who had been fast asleep arose.,2.9412,1.4349,17,"[2, 1, 3, 2, 4, 2, 5, 1, 1, 4, 5, 5, 3, 2, 2, 4, 4]",test
A toddler who had been fast asleep before his mother yelled his name arose.,1.8750,0.8502,24,"[1, 3, 3, 3, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 3, 2, 2, 2, 2, 4, 1, 1, 1]",test
A toddler who had been fast asleep before his mother yelled his name from the kitchen so that everyone in the house could hear arose.,1.3750,0.5175,8,"[1, 1, 1, 2, 1, 2, 1, 2]",test
"After the panelist answered a very difficult question, the audience started applauding.",4.2772,0.9499,101,"[3, 5, 3, 4, 5, 5, 5, 5, 4, 5, 3, 5, 3, 4, 5, 4, 3, 5, 4, 5, 5, 5, 3, 5, 3, 4, 5, 5, 5, 4, 4, 5, 5, 3, 5, 4, 4, 5, 5, 3, 4, 5, 5, 3, 5, 5, 5, 3, 5, 5, 4, 5, 5, 4, 3, 2, 5, 5, 5, 5, 2, 4, 2, 5, 5, 4, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 3, 3, 3, 5, 4, 5, 4, 2, 5, 5, 1, 5, 3, 3, 5, 5, 5, 5, 4, 5, 4]",filler
"After the writer finished the novel, he wanted to go on vacation.",4.4200,0.8782,100,"[5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 3, 2, 5, 5, 3, 4, 5, 3, 5, 5, 3, 4, 2, 5, 5, 4, 5, 4, 4, 5, 5, 3, 5, 4, 5, 5, 5, 3, 4, 5, 5, 3, 5, 4, 5, 4, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 4, 3, 5, 2, 2, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 3, 5, 5, 5, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]",filler
Amanda suspected that Denise was having an affair with someone at work.,4.7525,0.6543,101,"[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 4, 5, 4, 1, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 2, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]",filler
Ann and David were arguing for three hours and felt exhausted afterwards.,4.2673,0.8932,101,"[3, 5, 4, 4, 5, 5, 4, 4, 3, 5, 3, 5, 4, 4, 5, 4, 2, 4, 5, 4, 5, 5, 3, 4, 4, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5, 3, 4, 3, 5, 5, 1, 5, 3, 4, 4, 3, 4, 4, 2, 5, 5, 3, 5, 4, 4, 4, 5, 2, 4, 4, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 2, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 4, 4, 4, 5, 4, 4]",filler
"As part of the project, the fieldworker took a trip to Australia.",4.3200,0.9307,100,"[3, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 4, 5, 1, 4, 5, 4, 5, 5, 4, 3, 4, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4, 4, 1, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 3, 4, 5, 4, 5, 4, 3, 5, 5, 4, 5, 3, 5, 4, 5, 5, 2, 5, 4, 4, 5, 5, 4, 5, 5, 5, 3, 5, 5, 4, 4, 5, 4, 5, 4, 4, 5, 5, 2, 2, 4, 5, 4, 3, 2, 5, 5, 4, 5, 5, 5, 4]",filler
"At the bus-stop, Jason was approached by a stranger with an accent.",4.3267,0.9707,101,"[2, 3, 5, 5, 5, 5, 3, 5, 4, 5, 3, 5, 5, 5, 5, 5, 4, 4, 5, 1, 5, 5, 5, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 4, 5, 5, 3, 4, 1, 5, 5, 2, 5, 5, 5, 5, 3, 4, 4, 5, 5, 4, 3, 5, 5, 5, 5, 3, 4, 2, 5, 3, 3, 5, 4, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 2, 4, 5, 3, 5, 4, 4, 3, 3, 5, 5, 4, 5, 5]",filler
"At the party, the guests admitted that the wine was truly exceptional.",4.2000,0.8989,100,"[4, 3, 5, 5, 4, 5, 5, 5, 4, 4, 3, 5, 4, 4, 4, 5, 3, 4, 5, 3, 5, 5, 4, 3, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 3, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 3, 4, 3, 4, 5, 2, 5, 3, 5, 3, 5, 4, 2, 5, 4, 3, 5, 3, 5, 5, 3, 2, 5, 4, 5, 4, 5, 3, 5, 4, 4, 5, 5, 2, 3, 4, 5, 5, 2, 5, 5, 4, 4, 3, 3, 5, 4]",filler
Barbara was concerned about the surgery which the dentist had recommended.,3.6600,1.2079,100,"[2, 5, 3, 5, 5, 5, 4, 4, 5, 4, 3, 5, 4, 4, 5, 4, 5, 3, 2, 4, 5, 2, 2, 3, 3, 5, 4, 4, 2, 5, 4, 5, 2, 5, 3, 4, 1, 5, 3, 3, 1, 5, 3, 3, 2, 5, 5, 3, 2, 5, 4, 4, 2, 5, 2, 5, 5, 1, 3, 4, 5, 1, 4, 5, 4, 4, 3, 3, 4, 5, 3, 5, 4, 3, 5, 1, 4, 3, 3, 5, 3, 5, 4, 5, 4, 4, 4, 4, 2, 2, 3, 4, 2, 4, 4, 5, 2, 4, 5, 2]",filler
"Because Sarah was upset by the news, she forgot about the appointment.",4.3267,0.9285,101,"[2, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 4, 4, 4, 5, 4, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 5, 5, 5, 3, 4, 4, 3, 5, 3, 5, 5, 5, 5, 2, 5, 5, 3, 5, 3, 3, 5, 5, 5, 5, 2, 3, 4, 5, 3, 3, 5, 3, 4, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 4, 4, 4, 4, 3, 5, 5, 5, 2, 5, 5, 5, 5, 4, 4, 2, 5, 5, 3, 4, 5, 5]",filler
"Before James found a solution, he spent many nights in his office.",4.1683,1.0302,101,"[4, 5, 5, 5, 4, 5, 5, 5, 1, 5, 3, 5, 4, 2, 5, 5, 2, 3, 4, 4, 4, 5, 4, 5, 3, 5, 5, 5, 4, 4, 4, 5, 5, 3, 5, 3, 4, 4, 5, 3, 4, 5, 5, 5, 5, 5, 5, 4, 5, 3, 3, 4, 1, 5, 4, 3, 5, 5, 4, 5, 3, 5, 3, 5, 5, 3, 5, 5, 3, 4, 5, 4, 5, 5, 5, 4, 5, 5, 2, 5, 4, 3, 5, 3, 3, 5, 5, 2, 5, 4, 3, 5, 3, 5, 5, 5, 5, 2, 3, 5, 4]",filler
"Before starting the experiment, the scientist wanted to double-check everything very carefully.",4.6040,0.6493,101,"[4, 4, 4, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 4, 2, 5, 4, 2, 4, 5, 4, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5]",filler
"Before the meeting, Anthony evaluated the proposal and called Donald for advice.",4.5050,0.7697,101,"[5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 4, 4, 4, 3, 5, 4, 5, 3, 5, 4, 2, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 3, 5, 2, 5, 4, 4, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 3, 5, 5, 4, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5]",filler
Diane visited her mother in Europe but could not stay for long.,4.3069,0.9460,101,"[3, 5, 4, 5, 2, 5, 5, 5, 4, 5, 3, 5, 4, 3, 5, 5, 2, 5, 4, 3, 4, 5, 3, 4, 5, 5, 3, 5, 5, 4, 4, 5, 5, 4, 5, 3, 3, 5, 5, 4, 5, 1, 5, 5, 2, 5, 5, 2, 5, 5, 5, 4, 4, 5, 3, 3, 5, 5, 5, 4, 3, 5, 3, 5, 2, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 4, 3, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 4, 5, 4]",filler
"During the storm, the road-sign turned sideways and was misleading the drivers.",3.8713,1.0360,101,"[4, 4, 3, 5, 5, 5, 4, 5, 3, 5, 3, 5, 5, 3, 5, 5, 3, 2, 3, 4, 5, 5, 4, 2, 3, 5, 5, 5, 5, 4, 3, 3, 5, 4, 4, 3, 3, 4, 5, 4, 3, 1, 3, 5, 4, 4, 5, 2, 5, 5, 4, 5, 4, 4, 3, 2, 4, 5, 2, 5, 2, 5, 3, 5, 5, 3, 5, 2, 4, 4, 5, 4, 4, 3, 2, 3, 5, 5, 5, 4, 2, 3, 3, 3, 4, 3, 4, 4, 3, 3, 3, 5, 3, 4, 4, 5, 5, 4, 3, 3, 5]",filler
Every sound echoed in the big house and Laura was feeling scared.,3.7745,1.0615,102,"[4, 5, 3, 5, 4, 5, 4, 4, 4, 4, 1, 5, 5, 3, 3, 3, 4, 5, 4, 5, 3, 5, 3, 3, 4, 3, 4, 5, 2, 5, 5, 4, 5, 3, 5, 3, 5, 4, 5, 3, 3, 4, 4, 4, 3, 4, 1, 4, 1, 5, 4, 2, 4, 5, 4, 3, 2, 5, 4, 3, 5, 3, 1, 3, 5, 4, 3, 2, 3, 4, 4, 5, 3, 4, 5, 5, 1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 5, 4, 3, 4, 4, 3, 2, 4, 2, 5, 5, 4, 4, 5, 4]",filler
"If Robin finishes her dissertation soon, she can defend in the fall.",3.7327,1.2561,101,"[4, 5, 5, 5, 2, 1, 5, 3, 4, 4, 2, 5, 4, 5, 4, 4, 4, 1, 1, 2, 4, 5, 4, 5, 4, 3, 5, 4, 1, 3, 5, 4, 2, 3, 4, 5, 3, 1, 5, 4, 3, 3, 2, 5, 3, 2, 5, 5, 5, 5, 4, 3, 5, 4, 4, 3, 5, 5, 5, 5, 3, 4, 3, 4, 4, 2, 5, 4, 5, 4, 5, 4, 3, 5, 5, 3, 5, 5, 5, 4, 5, 3, 5, 3, 5, 2, 5, 2, 2, 1, 3, 3, 3, 5, 3, 5, 1, 2, 3, 5, 4]",filler
"In the evening, the boy-scouts made a fire and baked some potatoes.",4.2871,0.9310,101,"[2, 4, 4, 5, 5, 5, 4, 4, 5, 5, 3, 5, 4, 5, 4, 5, 3, 4, 4, 4, 2, 5, 4, 5, 5, 5, 5, 5, 4, 3, 5, 4, 5, 3, 5, 4, 4, 5, 5, 3, 4, 5, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 5, 4, 3, 3, 5, 5, 5, 5, 4, 4, 3, 5, 5, 4, 5, 5, 1, 5, 1, 4, 5, 4, 5, 5, 2, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5, 4, 3, 5, 4, 4, 4, 5, 5, 4, 3, 4, 4, 5, 5]",filler
It was a warm day and so Melissa went to the beach.,3.4653,1.1624,101,"[5, 4, 4, 4, 1, 1, 4, 4, 4, 4, 5, 5, 4, 5, 4, 4, 3, 4, 5, 1, 2, 5, 3, 3, 2, 5, 3, 4, 2, 3, 4, 4, 5, 4, 5, 3, 2, 4, 4, 3, 3, 1, 5, 5, 3, 4, 1, 4, 2, 2, 5, 3, 4, 5, 3, 4, 5, 2, 2, 3, 3, 2, 3, 5, 4, 4, 2, 4, 3, 3, 5, 2, 4, 3, 5, 4, 2, 4, 4, 4, 4, 3, 3, 5, 3, 4, 4, 2, 4, 2, 2, 2, 2, 3, 3, 1, 5, 4, 4, 5, 4]",filler
Judith had been dating Brian for three years when she got pregnant.,4.3400,0.9607,50,"[2, 5, 3, 5, 4, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 4, 4, 3, 3, 5, 5, 4, 5, 3, 5, 5, 5, 4, 4, 4, 5, 5, 4, 5, 4, 4, 1, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 2]",filler
