unit,mean,std,n,individual_ratings,item_type
John discovered that his bag had been lost in transit.,4.3103,1.6059,29,"[3, 3, 7, 3, 5, 5, 6, 4, 3, 4, 6, 3, 3, 5, 7, 6, 4, 5, 3, 2, 4, 2, 4, 2, 5, 6, 7, 6, 2]",test
John was late to pick up his daughter from school.,4.9333,1.484,30,"[4, 5, 7, 6, 7, 3, 6, 6, 5, 4, 5, 3, 2, 5, 6, 6, 6, 5, 6, 4, 4, 5, 5, 7, 4, 7, 1, 4, 6, 4]",test
Lumberjacks struggled to sustain their livelihoods.,2.9333,1.7407,30,"[2, 2, 7, 3, 1, 2, 6, 5, 2, 3, 4, 2, 3, 6, 7, 2, 3, 3, 4, 2, 1, 1, 2, 3, 1, 3, 1, 3, 3, 1]",test
Many stores ran out of popular items.,3.6667,2.0057,30,"[5, 3, 7, 2, 7, 2, 7, 4, 4, 2, 6, 3, 2, 4, 5, 2, 3, 7, 2, 5, 3, 2, 2, 7, 1, 4, 1, 2, 5, 1]",test
Marching bands and floats glided down the street.,6.3333,0.8023,30,"[6, 7, 7, 7, 5, 7, 7, 6, 7, 7, 7, 6, 5, 5, 7, 7, 7, 6, 7, 6, 6, 6, 6, 5, 7, 7, 7, 7, 5, 5]",test
Marcia could feel the boards wobble during the show.,4.2667,1.4606,30,"[4, 4, 7, 3, 4, 5, 2, 6, 5, 5, 5, 3, 3, 4, 7, 5, 6, 4, 6, 4, 3, 4, 3, 5, 1, 5, 6, 4, 2, 3]",test
Mark thought the speaker was boring and repetitive.,3.4828,1.8248,29,"[2, 5, 7, 3, 2, 3, 4, 5, 5, 4, 7, 2, 2, 3, 3, 5, 2, 5, 7, 4, 1, 2, 2, 5, 1, 2, 1, 5, 2]",test
Moving through the security line took longer than usual.,5.2759,1.6881,29,"[6, 5, 7, 5, 7, 6, 7, 7, 7, 7, 7, 3, 3, 3, 5, 6, 5, 6, 6, 3, 4, 2, 7, 2, 7, 6, 6, 5, 3]",test
Passengers crowded the gate waiting for further updates.,5.7667,1.2507,30,"[7, 5, 7, 5, 7, 6, 7, 5, 6, 5, 6, 7, 6, 3, 7, 7, 6, 5, 6, 6, 5, 5, 6, 5, 2, 7, 7, 7, 6, 4]",test
Practical tips help readers adopt eco-friendly practices.,2.3,1.6006,30,"[1, 4, 1, 1, 2, 2, 6, 6, 1, 2, 3, 2, 1, 1, 6, 1, 3, 3, 2, 2, 1, 1, 2, 2, 2, 3, 1, 1, 5, 1]",test
Rebecca thinks that breaking up is the only option.,2.5,1.3582,30,"[1, 4, 1, 3, 2, 2, 3, 5, 2, 3, 7, 2, 2, 5, 3, 2, 2, 3, 3, 2, 1, 2, 1, 3, 1, 2, 1, 2, 3, 2]",test
Routes pass through historic towns and lush countryside.,5.4333,1.2229,30,"[5, 6, 7, 6, 4, 7, 6, 6, 3, 6, 5, 6, 6, 4, 7, 6, 7, 6, 7, 5, 4, 5, 4, 5, 2, 6, 5, 6, 6, 5]",test
Stars illuminate the night sky.,6.6333,0.8087,30,"[7, 7, 7, 7, 6, 6, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 7, 7, 7, 6, 7, 7, 7]",test
Steve's roasted chicken was charred and bitter.,6.0333,0.9994,30,"[4, 7, 7, 6, 6, 6, 6, 7, 7, 7, 5, 5, 5, 6, 7, 6, 7, 7, 7, 6, 5, 4, 4, 6, 6, 6, 7, 7, 7, 5]",test
Stop signs in the small coastal town were knocked over.,5.9,1.269,30,"[6, 7, 7, 5, 6, 7, 7, 5, 6, 7, 6, 6, 5, 6, 7, 7, 7, 7, 6, 5, 4, 3, 7, 7, 3, 6, 6, 7, 6, 3]",test
Student engagement and participation levels increased.,2.7,1.7449,30,"[1, 4, 7, 2, 1, 2, 6, 6, 1, 1, 4, 2, 1, 4, 1, 1, 5, 2, 2, 3, 2, 3, 4, 3, 1, 4, 1, 1, 4, 2]",test
Student grades improved across the board.,2.9667,2.0083,30,"[1, 4, 7, 1, 2, 2, 6, 4, 2, 1, 4, 2, 2, 7, 6, 2, 5, 1, 2, 1, 1, 1, 5, 4, 2, 4, 1, 1, 6, 2]",test
The abstract piece uses vibrant colors to explore love.,3.5667,1.5013,30,"[1, 4, 1, 3, 3, 5, 4, 5, 3, 5, 5, 4, 5, 4, 6, 5, 3, 4, 4, 4, 1, 1, 5, 5, 1, 3, 2, 4, 5, 2]",test
The airplane ride was smooth and calm.,5.4,1.3025,30,"[5, 5, 7, 6, 5, 5, 7, 6, 7, 5, 4, 3, 5, 7, 5, 5, 5, 5, 7, 5, 3, 4, 4, 5, 7, 7, 6, 7, 7, 3]",test
The alleyway behind the shop reeked of garbage.,5.7333,1.0148,30,"[5, 6, 7, 6, 5, 6, 7, 6, 7, 7, 7, 5, 5, 4, 6, 5, 7, 5, 7, 5, 5, 5, 4, 5, 6, 7, 6, 7, 5, 4]",test
The appliances in the kitchen short-circuited.,4.5333,1.4794,30,"[4, 4, 7, 6, 6, 4, 7, 6, 3, 5, 5, 5, 3, 4, 5, 5, 5, 5, 6, 4, 4, 1, 2, 4, 4, 5, 2, 7, 5, 3]",test
The arts create a shared experience that connects people.,2.9667,1.6078,30,"[3, 3, 7, 2, 6, 4, 2, 4, 2, 1, 6, 2, 2, 5, 2, 3, 4, 2, 2, 3, 1, 1, 3, 3, 2, 4, 1, 1, 5, 3]",test
The ascent of the mountain was deathly cold.,4.5,1.2247,30,"[5, 5, 7, 5, 7, 4, 4, 3, 5, 6, 4, 5, 4, 4, 6, 3, 4, 4, 6, 5, 3, 4, 3, 2, 3, 6, 5, 5, 4, 4]",test
The astronaut embarked on a mission with resolve.,3.6333,1.7905,30,"[2, 2, 1, 2, 4, 2, 6, 6, 4, 3, 6, 3, 5, 3, 6, 6, 7, 4, 5, 4, 2, 1, 1, 4, 3, 4, 1, 5, 5, 2]",test
The audience slowly filed into their seats.,5.8333,0.8743,30,"[6, 6, 7, 5, 6, 6, 6, 7, 7, 6, 5, 5, 6, 4, 6, 5, 5, 5, 6, 5, 6, 6, 6, 7, 7, 5, 7, 7, 6, 4]",test
The audience went silent and the spotlight came on.,5.7667,1.3309,30,"[7, 6, 7, 7, 7, 6, 7, 3, 7, 7, 6, 5, 6, 4, 5, 6, 6, 6, 7, 5, 5, 6, 4, 7, 2, 7, 5, 7, 6, 4]",test
The baby giggled with delight when she saw her mom.,6.5333,0.8996,30,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 4, 6, 7, 7, 7, 7, 6, 4, 7, 7, 7, 7, 7, 7, 7, 6, 5]",test
The badminton tournament took place on a wooden floor.,5.5,1.1371,30,"[7, 6, 7, 5, 5, 5, 6, 6, 5, 6, 5, 4, 5, 6, 7, 7, 7, 5, 6, 5, 3, 5, 5, 4, 5, 7, 6, 7, 5, 3]",test
The baker crafted a delicate pastry with care.,5.4333,1.3047,30,"[4, 5, 7, 7, 6, 4, 6, 6, 6, 6, 7, 5, 5, 5, 6, 6, 7, 5, 6, 5, 5, 5, 7, 4, 4, 6, 1, 7, 6, 4]",test
The book it was based on had thrilling moments.,2.6333,1.4735,30,"[1, 3, 1, 2, 7, 2, 3, 3, 1, 5, 3, 2, 1, 5, 3, 2, 4, 2, 3, 4, 3, 1, 2, 2, 2, 5, 1, 1, 3, 2]",test
The bookstore carries a great variety of fantasy novels.,5.2667,1.2015,30,"[6, 5, 7, 6, 5, 4, 7, 6, 5, 5, 5, 4, 4, 2, 7, 6, 6, 5, 5, 6, 4, 5, 5, 5, 5, 7, 5, 7, 6, 3]",test
The cabin was rustic and filled with character.,5.6552,0.9364,29,"[5, 6, 7, 4, 7, 5, 5, 4, 6, 6, 6, 6, 6, 4, 7, 6, 7, 7, 6, 5, 5, 5, 5, 5, 5, 6, 7, 6, 5]",test
The calm atmosphere helps reduce stress levels.,2.7,1.7449,30,"[1, 3, 1, 1, 1, 2, 7, 6, 3, 3, 4, 2, 2, 6, 2, 1, 6, 1, 3, 2, 2, 1, 2, 3, 2, 2, 1, 2, 5, 4]",test
The colorful creature has blue feathers and a pretty call.,5.0667,1.7006,30,"[5, 4, 7, 3, 6, 6, 4, 3, 1, 7, 6, 6, 4, 5, 7, 7, 6, 6, 7, 4, 3, 5, 7, 2, 5, 7, 3, 7, 5, 4]",test
The conductor raised her baton to begin the piece.,6.2,0.9248,30,"[7, 5, 7, 6, 7, 6, 6, 5, 7, 7, 7, 5, 6, 7, 7, 6, 7, 7, 6, 5, 6, 6, 4, 7, 7, 7, 6, 7, 6, 4]",test
The construction team questioned the window placement.,4.2,1.7889,30,"[4, 3, 7, 4, 4, 3, 6, 5, 4, 5, 4, 5, 3, 3, 6, 6, 7, 5, 5, 1, 3, 1, 2, 5, 3, 6, 1, 7, 6, 2]",test
The couple was forced to end their relationship.,3.2069,1.8781,29,"[3, 2, 7, 1, 3, 2, 5, 3, 3, 2, 3, 3, 6, 7, 4, 6, 1, 3, 2, 3, 2, 2, 7, 1, 4, 1, 1, 4, 2]",test
The desert was silent and desolate.,5.9667,0.9279,30,"[6, 6, 7, 6, 6, 5, 6, 7, 7, 6, 6, 5, 7, 5, 7, 6, 5, 6, 6, 5, 6, 6, 3, 5, 7, 7, 7, 7, 6, 5]",test
The development will include new high-rises and parks.,4.7586,1.7249,29,"[6, 4, 7, 1, 7, 5, 7, 6, 3, 5, 6, 5, 5, 5, 6, 5, 7, 3, 6, 6, 3, 4, 3, 4, 3, 5, 1, 7, 3]",test
The device features advanced AI capabilities.,2.5667,1.4308,30,"[2, 4, 1, 2, 3, 2, 1, 5, 2, 1, 4, 2, 2, 4, 4, 1, 6, 1, 2, 3, 2, 2, 2, 3, 5, 5, 1, 1, 2, 2]",test
The diner piled plates high with hearty comfort food.,5.9667,1.0334,30,"[6, 7, 7, 5, 7, 6, 6, 4, 7, 6, 7, 5, 6, 5, 7, 7, 7, 6, 7, 5, 4, 5, 7, 4, 5, 7, 6, 7, 6, 5]",test
The driver filled the tank with gas on the way home.,5.931,0.9611,29,"[5, 6, 7, 7, 6, 6, 7, 6, 7, 6, 5, 7, 4, 7, 6, 7, 6, 6, 5, 4, 5, 6, 7, 6, 5, 6, 7, 6, 4]",test
The electric bill increased noticeably that month.,3.7,1.9678,30,"[5, 3, 7, 2, 5, 1, 7, 4, 4, 3, 5, 4, 2, 5, 6, 3, 6, 1, 2, 1, 2, 1, 2, 6, 4, 6, 1, 5, 6, 2]",test
The family van was designed for comfort and safety.,4.4333,1.7157,30,"[4, 3, 7, 4, 6, 2, 5, 7, 3, 6, 6, 5, 5, 3, 4, 6, 7, 4, 6, 4, 3, 2, 3, 4, 2, 5, 1, 7, 6, 3]",test
The film's plot evolved into a Western crime drama.,3.9333,1.7798,30,"[4, 4, 7, 2, 5, 5, 4, 3, 1, 6, 5, 3, 1, 6, 7, 2, 7, 4, 3, 4, 2, 1, 2, 3, 4, 5, 6, 4, 5, 3]",test
The findings yield insights into cultural trade of the time.,2.1333,1.432,30,"[1, 3, 1, 2, 2, 2, 3, 5, 1, 3, 3, 1, 1, 6, 5, 1, 5, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 1]",test
The firm specializes in software for small businesses.,2.5667,1.675,30,"[6, 3, 1, 4, 1, 1, 5, 4, 1, 2, 4, 2, 3, 4, 6, 4, 2, 1, 2, 1, 2, 1, 1, 2, 2, 3, 1, 1, 6, 1]",test
The firm's new laptop is cutting-edge and stylish.,4.9333,1.5522,30,"[5, 5, 7, 4, 4, 4, 6, 7, 5, 1, 6, 6, 5, 7, 6, 4, 7, 3, 5, 4, 4, 5, 5, 5, 1, 6, 6, 6, 6, 3]",test
The food critic tipped handsomely for her meal.,4.6667,1.4223,30,"[6, 4, 7, 3, 5, 4, 7, 6, 5, 4, 6, 5, 2, 4, 7, 5, 5, 4, 4, 4, 4, 4, 4, 4, 2, 5, 5, 7, 6, 2]",test
The gallery opened its doors to the public.,5.1667,1.3412,30,"[6, 3, 7, 5, 7, 5, 7, 6, 4, 5, 5, 4, 5, 5, 7, 4, 7, 5, 5, 5, 3, 3, 5, 6, 5, 6, 6, 7, 5, 2]",test
The gardener nurtured the flowers with patience.,5.2667,1.3113,30,"[5, 4, 7, 7, 5, 6, 5, 3, 5, 6, 6, 4, 5, 5, 6, 7, 6, 4, 6, 5, 4, 1, 6, 6, 4, 6, 6, 7, 6, 5]",test
The guests arrived just as the meal was ready.,5.2667,1.2576,30,"[5, 5, 7, 4, 7, 5, 7, 5, 5, 5, 5, 4, 6, 5, 6, 6, 6, 5, 6, 5, 5, 3, 6, 6, 5, 6, 1, 7, 6, 4]",test
The hand-held tablet worked flawlessly.,4.7333,1.5298,30,"[5, 5, 7, 7, 3, 6, 6, 6, 6, 5, 7, 4, 3, 4, 5, 5, 5, 4, 5, 4, 3, 1, 4, 5, 5, 4, 5, 7, 5, 1]",test
The historian uncovered evidence to find the truth.,2.6667,1.5162,30,"[3, 3, 1, 1, 5, 1, 6, 6, 1, 3, 2, 2, 2, 5, 3, 5, 2, 2, 3, 1, 2, 1, 3, 3, 1, 4, 1, 3, 3, 2]",test
The hunter aimed his bow into the forest.,6.2,0.9965,30,"[5, 6, 7, 7, 7, 6, 7, 5, 7, 7, 6, 6, 7, 4, 7, 5, 7, 5, 7, 6, 5, 5, 7, 7, 7, 7, 6, 7, 7, 4]",test
The judge assigned a disappointingly late court date.,2.8333,1.6626,30,"[1, 3, 7, 3, 2, 2, 4, 3, 2, 2, 5, 2, 1, 4, 4, 1, 5, 2, 2, 1, 2, 2, 3, 5, 1, 5, 1, 6, 3, 1]",test
The local river was finally clean enough to swim in.,5.5667,1.04,30,"[6, 4, 7, 6, 7, 5, 7, 5, 5, 6, 6, 5, 5, 6, 7, 5, 6, 5, 7, 5, 5, 4, 5, 5, 5, 7, 5, 7, 6, 3]",test
The locals found the ruins ordinary and unremarkable.,3.9667,1.5421,30,"[5, 4, 7, 4, 3, 4, 5, 4, 2, 7, 4, 4, 4, 5, 5, 6, 2, 5, 4, 2, 3, 3, 1, 3, 2, 3, 5, 7, 3, 3]",test
The manager understood how to outdo the competitor.,2.5333,1.6761,30,"[4, 2, 1, 3, 1, 3, 6, 5, 2, 2, 1, 2, 1, 4, 3, 2, 7, 2, 2, 1, 1, 1, 2, 3, 1, 3, 6, 1, 3, 1]",test
The photographer took a photo that seemed to breathe.,3.0333,1.9737,30,"[2, 1, 7, 5, 5, 4, 1, 2, 3, 5, 3, 2, 3, 6, 7, 4, 1, 4, 5, 3, 1, 1, 1, 3, 1, 1, 1, 1, 6, 2]",test
The photos raise awareness of conservation efforts.,3.2667,1.596,30,"[3, 3, 7, 1, 5, 4, 1, 5, 2, 4, 3, 2, 2, 7, 2, 2, 4, 3, 3, 3, 5, 3, 2, 3, 2, 5, 1, 4, 5, 2]",test
The pilot announced the descent over the intercom.,5.2,1.3493,30,"[7, 7, 7, 4, 7, 4, 7, 5, 5, 5, 6, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 2, 6, 7, 5, 3, 7, 6, 5]",test
The production will be a modern take on the original show.,2.6333,1.7117,30,"[2, 5, 1, 1, 2, 2, 3, 6, 2, 3, 4, 1, 1, 5, 6, 5, 5, 3, 3, 2, 1, 1, 2, 1, 1, 3, 1, 1, 5, 1]",test
The puppy snuggled into a warm blanket.,6.3667,1.2726,30,"[7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 6, 6, 1, 7, 7, 7, 6, 7, 6, 4, 6, 6, 7, 7, 7, 7, 7, 7, 5]",test
The red wine was tannic and sweet.,4.4667,1.6344,30,"[2, 5, 7, 7, 1, 5, 4, 5, 4, 6, 6, 5, 6, 6, 2, 4, 2, 4, 6, 5, 3, 3, 4, 4, 3, 5, 6, 2, 6, 6]",test
The restaurant opened for dinner in the early evening.,4.5333,1.7167,30,"[5, 4, 7, 4, 4, 3, 6, 7, 4, 3, 5, 3, 4, 1, 6, 4, 7, 4, 6, 4, 2, 4, 6, 6, 5, 4, 1, 7, 7, 3]",test
The runner completed the race in a new personal best time.,5.0,1.4142,30,"[5, 4, 7, 7, 6, 3, 7, 5, 3, 6, 7, 5, 3, 4, 5, 6, 5, 4, 6, 5, 5, 5, 3, 6, 5, 5, 2, 7, 6, 3]",test
The singer's lyrics conveyed profound feelings.,3.4,1.734,30,"[2, 4, 7, 1, 5, 5, 4, 5, 3, 6, 5, 5, 2, 2, 3, 2, 5, 4, 3, 2, 1, 5, 1, 4, 1, 3, 2, 1, 6, 3]",test
The species is notable for its vibrant colors.,3.7,1.9146,30,"[3, 2, 7, 1, 7, 5, 4, 4, 1, 6, 4, 5, 4, 5, 2, 3, 7, 5, 5, 4, 2, 5, 3, 2, 1, 6, 2, 1, 1, 4]",test
The storm brought fear and destruction.,5.0333,1.2172,30,"[3, 4, 7, 4, 6, 6, 7, 6, 4, 5, 5, 6, 4, 4, 6, 5, 7, 4, 6, 5, 5, 4, 6, 4, 4, 6, 2, 5, 6, 5]",test
The stylish centerpiece will impress many dinner guests.,4.5333,1.5916,30,"[4, 3, 7, 4, 1, 5, 5, 3, 3, 6, 5, 6, 6, 3, 4, 5, 6, 6, 6, 4, 4, 3, 4, 6, 1, 7, 6, 4, 6, 3]",test
The sweet mango cooled Sara's mouth with each bite.,5.3333,1.6046,30,"[5, 4, 7, 3, 7, 7, 7, 5, 7, 6, 7, 5, 4, 5, 7, 2, 5, 7, 7, 5, 3, 5, 2, 7, 5, 5, 3, 7, 6, 5]",test
The tremor registered a magnitude of 7.5.,3.5667,1.888,30,"[5, 5, 7, 1, 1, 5, 6, 2, 4, 3, 5, 5, 1, 1, 4, 4, 3, 2, 4, 3, 2, 4, 2, 1, 6, 3, 1, 7, 6, 4]",test
The tulips are vibrant and healthy.,6.1667,1.4404,30,"[6, 6, 7, 7, 7, 6, 7, 2, 7, 6, 7, 7, 7, 1, 7, 7, 7, 7, 7, 5, 6, 6, 7, 5, 7, 7, 6, 7, 6, 5]",test
The whistleblower uncovered things that upset the public.,2.8667,1.9429,30,"[1, 2, 7, 3, 2, 2, 6, 6, 1, 2, 3, 1, 3, 5, 7, 2, 5, 1, 2, 2, 1, 1, 2, 3, 1, 4, 2, 1, 6, 2]",test
The yoga studio focuses on meditation and stretching.,5.1333,1.1666,30,"[6, 5, 7, 5, 7, 4, 6, 5, 6, 5, 5, 3, 5, 7, 5, 4, 7, 4, 5, 4, 4, 3, 6, 6, 5, 5, 5, 6, 6, 3]",test
Timmy shook with fear under the covers in his bed.,5.9667,0.9643,30,"[6, 5, 7, 6, 5, 6, 6, 5, 7, 6, 7, 6, 5, 5, 7, 6, 7, 5, 7, 5, 6, 4, 7, 7, 5, 7, 7, 7, 6, 4]",test
Users felt more secure about their personal information.,2.1,1.6263,30,"[1, 3, 1, 2, 2, 1, 3, 7, 1, 1, 3, 2, 1, 5, 1, 2, 7, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 3, 1]",test
Writers transform empty pages into captivating stories.,3.7,1.6432,30,"[2, 2, 7, 3, 5, 3, 5, 5, 3, 5, 3, 4, 2, 3, 7, 6, 2, 4, 3, 3, 3, 2, 4, 5, 2, 5, 2, 2, 7, 2]",test
