unit,mean,std,n,individual_ratings,item_type
James sat silently and avoided eye contact.,3.5333,2.2702,30,"[3, 1, 1, 1, 3, 2, 7, 7, 1, 1, 4, 1, 4, 1, 6, 5, 4, 4, 7, 1, 3, 4, 6, 1, 6, 7, 4, 1, 3, 7]",test
Jenny has long been complaining about her relationship.,2.1333,1.6344,30,"[1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 4, 1, 1, 1, 4, 2, 2, 2, 3, 4, 1, 1, 6, 2, 1, 1, 5, 7]",test
Lamps light up a dark room.,5.2333,1.6333,30,"[5, 1, 6, 5, 7, 4, 7, 4, 2, 2, 5, 7, 5, 5, 6, 7, 6, 5, 7, 4, 5, 4, 7, 7, 5, 4, 6, 7, 5, 7]",test
Mark found John cheating on him with their best friend.,3.7667,2.1605,30,"[1, 2, 2, 7, 2, 5, 7, 5, 5, 6, 3, 1, 4, 3, 4, 1, 2, 6, 6, 1, 5, 5, 1, 1, 7, 2, 4, 2, 7, 6]",test
Mark hesitated to make a decision.,2.3,1.7251,30,"[1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 4, 1, 2, 5, 2, 2, 4, 2, 5, 1, 1, 1, 5, 4, 1, 1, 5, 7]",test
Music has the power to bring people together.,2.6333,1.8659,30,"[1, 5, 1, 2, 3, 3, 1, 2, 1, 7, 2, 1, 5, 1, 6, 1, 4, 4, 4, 3, 3, 2, 2, 1, 3, 1, 1, 1, 1, 7]",test
Nancy put the turkey in the oven in the early afternoon.,5.9333,1.2015,30,"[7, 7, 7, 7, 6, 3, 7, 5, 5, 4, 3, 6, 6, 4, 7, 6, 5, 6, 7, 6, 6, 5, 6, 6, 7, 6, 7, 7, 7, 7]",test
Researchers found a new bird species in Brazil.,4.0345,1.9907,29,"[6, 3, 6, 7, 5, 1, 6, 5, 4, 1, 2, 2, 5, 1, 1, 4, 7, 4, 6, 4, 5, 3, 2, 4, 4, 5, 1, 7, 6]",test
Robert recently bought an expensive new dining table.,5.0,1.8383,30,"[7, 2, 7, 6, 5, 1, 5, 3, 7, 3, 6, 7, 4, 3, 1, 4, 7, 3, 6, 4, 5, 5, 6, 7, 5, 5, 6, 7, 6, 7]",test
Shelters provide homeless people with a place to sleep.,5.0333,1.6709,30,"[5, 6, 7, 7, 6, 1, 6, 3, 6, 7, 1, 3, 5, 5, 6, 5, 4, 5, 6, 6, 5, 4, 6, 6, 5, 2, 5, 4, 7, 7]",test
Shoes protect feet from rough terrain.,5.5667,1.5906,30,"[7, 7, 7, 7, 6, 2, 2, 6, 7, 6, 3, 7, 6, 6, 5, 6, 7, 4, 4, 4, 6, 4, 6, 7, 3, 5, 7, 6, 7, 7]",test
Strange sounds echoed loudly from the basement.,3.4333,1.942,30,"[4, 2, 1, 4, 2, 1, 5, 2, 2, 6, 2, 1, 3, 2, 5, 7, 6, 4, 7, 3, 5, 4, 5, 1, 4, 3, 1, 2, 2, 7]",test
The Michelin-starred chef plated the gourmet dish.,5.6333,1.6291,30,"[5, 7, 7, 7, 5, 1, 7, 6, 5, 1, 3, 6, 5, 4, 7, 6, 7, 6, 7, 6, 5, 5, 7, 5, 7, 7, 6, 6, 6, 7]",test
The TV was left on all night by mistake.,5.1667,1.6833,30,"[7, 1, 7, 6, 4, 4, 5, 2, 4, 1, 7, 7, 5, 5, 6, 5, 6, 5, 6, 4, 4, 4, 6, 6, 5, 7, 6, 7, 6, 7]",test
The actor rehearsed his lines for the final time.,3.5,2.0469,30,"[1, 2, 1, 5, 6, 4, 7, 2, 1, 6, 1, 1, 3, 1, 5, 6, 4, 3, 7, 3, 4, 4, 3, 2, 5, 4, 1, 1, 6, 6]",test
The airline announced a significant flight delay.,2.6667,1.561,30,"[1, 4, 2, 1, 3, 2, 3, 3, 1, 1, 2, 5, 4, 2, 2, 1, 4, 2, 6, 6, 3, 2, 3, 1, 5, 1, 1, 2, 2, 5]",test
The ancient heritage site fascinated the tourists.,4.1379,1.6196,29,"[4, 3, 7, 6, 4, 1, 7, 3, 4, 5, 2, 5, 2, 4, 4, 7, 4, 4, 5, 5, 4, 3, 4, 6, 5, 4, 2, 1, 5]",test
The architect finished the new building design.,4.7,1.512,30,"[7, 5, 7, 4, 3, 1, 6, 5, 5, 6, 3, 3, 5, 5, 4, 5, 6, 5, 7, 3, 5, 4, 3, 5, 5, 4, 5, 6, 2, 7]",test
The artist completed the final brushstroke.,5.2,1.606,30,"[4, 7, 7, 6, 6, 2, 7, 6, 3, 7, 4, 5, 6, 6, 7, 6, 6, 5, 7, 4, 5, 4, 6, 6, 7, 2, 3, 2, 5, 5]",test
The artist unveiled her latest painting.,5.3667,1.5643,30,"[7, 7, 7, 7, 4, 1, 7, 6, 2, 6, 3, 5, 5, 5, 4, 6, 7, 5, 7, 4, 5, 5, 4, 6, 7, 5, 5, 6, 6, 7]",test
The assignment deadline was quickly approaching.,1.7333,1.2576,30,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 4, 3, 1, 1, 1, 2, 4, 1, 4, 1, 1, 1, 1, 1, 2, 1, 2, 6]",test
The athlete trained religiously for a local race.,4.0345,1.8609,29,"[3, 5, 4, 7, 4, 4, 6, 7, 1, 6, 1, 2, 4, 3, 6, 5, 4, 4, 7, 4, 4, 2, 4, 1, 5, 2, 3, 2, 7]",test
The bakery smelled warm and inviting.,4.0,1.8383,30,"[2, 6, 3, 3, 2, 1, 6, 3, 4, 1, 3, 2, 6, 3, 3, 6, 7, 6, 6, 6, 5, 4, 3, 2, 4, 5, 3, 6, 2, 7]",test
The busy holiday season increased sales dramatically.,2.5333,1.8144,30,"[1, 6, 1, 6, 3, 1, 1, 6, 1, 2, 1, 1, 4, 4, 1, 1, 4, 2, 4, 2, 3, 2, 2, 1, 3, 1, 2, 1, 2, 7]",test
The chef prepared a gourmet meal with precision.,5.0,1.6609,30,"[4, 6, 7, 7, 5, 2, 7, 7, 2, 7, 4, 5, 5, 2, 6, 6, 6, 5, 7, 5, 5, 4, 4, 6, 6, 4, 3, 2, 4, 7]",test
The chef prepared the ingredients for dinner.,5.4333,1.675,30,"[7, 7, 7, 7, 6, 2, 7, 6, 2, 7, 6, 5, 6, 2, 5, 5, 7, 5, 7, 5, 6, 5, 7, 5, 6, 5, 3, 2, 6, 7]",test
The city council approved a new housing project.,3.1,1.6887,30,"[2, 2, 5, 4, 4, 2, 1, 2, 7, 1, 3, 3, 3, 4, 1, 2, 4, 2, 3, 4, 4, 2, 3, 5, 3, 1, 1, 2, 6, 7]",test
The climber fastened the harness to the rope.,6.2,0.9965,30,"[7, 7, 7, 7, 6, 4, 7, 7, 7, 6, 7, 6, 5, 5, 7, 6, 6, 4, 7, 6, 6, 5, 6, 7, 7, 4, 6, 7, 7, 7]",test
The coach knew how to win the game.,2.4,1.5222,30,"[2, 2, 2, 7, 2, 1, 1, 4, 1, 2, 1, 1, 4, 5, 2, 1, 4, 2, 2, 3, 4, 3, 1, 1, 2, 1, 2, 1, 3, 5]",test
The company's latest smartphone is sleek and innovative.,5.4667,1.776,30,"[7, 5, 7, 7, 4, 1, 7, 3, 7, 1, 6, 7, 5, 5, 7, 7, 7, 5, 7, 5, 6, 3, 5, 7, 6, 4, 5, 7, 4, 7]",test
The concert tickets sold out in less than an hour.,2.8667,1.4077,30,"[4, 2, 2, 2, 3, 1, 3, 2, 1, 4, 2, 3, 3, 2, 1, 1, 3, 2, 4, 1, 4, 2, 3, 4, 3, 3, 4, 5, 5, 7]",test
The crew assembled the concert stage hurriedly.,5.9,1.0939,30,"[7, 7, 3, 7, 7, 5, 7, 7, 7, 5, 6, 5, 5, 6, 6, 6, 6, 4, 7, 6, 6, 5, 5, 7, 7, 5, 4, 7, 6, 6]",test
The drive to the airport was bumpy and stressful.,4.8333,1.7633,30,"[4, 7, 2, 7, 6, 4, 6, 6, 5, 6, 2, 6, 6, 4, 7, 6, 6, 2, 7, 2, 5, 6, 6, 2, 3, 3, 3, 7, 5, 4]",test
The explorer ventured into unknown lands with courage.,3.9,1.8448,30,"[5, 2, 2, 6, 5, 1, 5, 5, 3, 4, 1, 2, 5, 3, 6, 1, 6, 2, 6, 5, 5, 4, 3, 1, 6, 6, 3, 2, 6, 6]",test
The family arrived at the resort after a day-long trip.,3.8333,1.9313,30,"[3, 3, 2, 4, 5, 2, 7, 5, 2, 1, 2, 1, 5, 4, 5, 2, 6, 2, 6, 5, 5, 4, 5, 1, 7, 3, 4, 1, 6, 7]",test
"The fancy restaurant served tiny, artfully plated dishes.",5.4,1.4288,30,"[7, 3, 7, 7, 5, 4, 7, 5, 6, 2, 5, 6, 5, 5, 4, 5, 6, 5, 7, 7, 6, 4, 6, 6, 7, 5, 5, 6, 2, 7]",test
The farmer tended the crops with great care.,5.6667,1.3979,30,"[7, 7, 7, 7, 5, 3, 7, 7, 7, 6, 5, 4, 6, 5, 6, 6, 6, 6, 7, 4, 6, 4, 6, 7, 6, 5, 3, 6, 2, 7]",test
The fisherman cast his line into the river.,6.2,1.0306,30,"[7, 7, 7, 7, 6, 5, 7, 7, 7, 7, 7, 7, 6, 5, 7, 7, 5, 6, 7, 7, 5, 5, 7, 5, 6, 7, 5, 6, 6, 3]",test
The forest was alive with birdsong.,4.3,1.8965,30,"[4, 3, 7, 4, 6, 3, 7, 3, 4, 1, 2, 4, 6, 2, 6, 6, 7, 5, 6, 5, 5, 5, 4, 1, 3, 6, 4, 1, 2, 7]",test
The gym offers intense workouts for fitness experts.,4.2333,1.5241,30,"[4, 5, 3, 7, 3, 4, 1, 6, 3, 6, 4, 5, 5, 5, 5, 5, 4, 4, 3, 3, 4, 6, 3, 1, 4, 4, 5, 2, 6, 7]",test
The historian discussed work on ancient civilizations.,2.8,1.5625,30,"[1, 1, 3, 1, 4, 1, 5, 3, 2, 2, 1, 1, 5, 3, 3, 3, 3, 5, 5, 2, 3, 3, 2, 1, 6, 6, 1, 2, 3, 3]",test
The hurricane was accompanied by extremely high winds.,4.9,2.1066,30,"[1, 2, 1, 7, 5, 7, 6, 6, 6, 7, 2, 1, 6, 2, 7, 7, 7, 5, 7, 5, 4, 5, 5, 4, 4, 6, 2, 7, 6, 7]",test
The journalist exposed a story that shocked the nation.,2.4,1.5447,30,"[1, 1, 1, 1, 5, 1, 1, 2, 1, 2, 4, 1, 4, 4, 1, 1, 3, 2, 4, 2, 3, 3, 3, 1, 4, 4, 2, 1, 2, 7]",test
The kids put on their coats to go outside for recess.,6.1333,1.008,30,"[7, 7, 7, 7, 6, 6, 7, 7, 6, 7, 5, 7, 5, 4, 5, 7, 7, 5, 7, 6, 5, 5, 5, 7, 7, 7, 6, 6, 4, 7]",test
The kitchen spent the afternoon preparing the ingredients.,4.4667,1.776,30,"[7, 4, 6, 5, 2, 1, 6, 6, 4, 6, 4, 5, 5, 2, 7, 3, 1, 5, 7, 5, 5, 6, 6, 5, 4, 2, 4, 2, 3, 6]",test
The kitten curled up in a cozy corner.,5.6333,1.5862,30,"[7, 5, 7, 7, 6, 4, 7, 6, 7, 5, 3, 1, 7, 4, 5, 7, 6, 6, 7, 6, 5, 4, 7, 6, 6, 7, 6, 2, 6, 7]",test
The laptop crashed in the middle of the presentation.,5.6667,1.7486,30,"[7, 3, 7, 4, 6, 2, 7, 7, 7, 1, 7, 7, 5, 7, 6, 4, 6, 4, 7, 3, 6, 7, 5, 7, 4, 7, 7, 7, 6, 7]",test
The lawyer filed the lawsuit on behalf of her client.,2.7,1.7251,30,"[1, 2, 1, 2, 2, 1, 6, 4, 1, 7, 5, 1, 5, 1, 1, 1, 2, 2, 4, 3, 3, 3, 1, 2, 5, 4, 2, 1, 4, 4]",test
The library has a wide selection of science fiction books.,5.1667,1.7237,30,"[7, 7, 7, 5, 5, 2, 5, 2, 7, 2, 7, 7, 5, 3, 1, 5, 6, 5, 6, 5, 5, 5, 4, 6, 6, 4, 6, 7, 6, 7]",test
The local theater company is putting on a Broadway classic.,3.0,1.9476,30,"[1, 3, 4, 2, 3, 2, 1, 6, 1, 2, 1, 1, 3, 3, 1, 3, 2, 4, 6, 7, 5, 3, 3, 1, 7, 2, 3, 1, 2, 7]",test
The mechanic inspected the car for any potential issues.,5.7333,1.2847,30,"[7, 5, 7, 6, 6, 3, 7, 6, 7, 6, 4, 6, 5, 5, 7, 5, 6, 5, 7, 2, 5, 4, 6, 6, 7, 5, 7, 7, 6, 7]",test
The movie opened with a beautiful desert scene.,3.7,1.9325,30,"[3, 1, 5, 3, 4, 5, 6, 3, 2, 2, 1, 1, 5, 5, 1, 6, 4, 3, 6, 6, 5, 3, 5, 3, 6, 6, 2, 1, 1, 7]",test
The movie was filled with exciting action scenes.,3.1667,1.7036,30,"[1, 2, 1, 3, 5, 1, 3, 2, 1, 3, 1, 1, 4, 6, 5, 5, 4, 4, 6, 4, 5, 5, 3, 1, 3, 5, 3, 2, 1, 5]",test
The musician tuned his guitar before the show.,6.1,0.9948,30,"[7, 7, 7, 7, 5, 4, 7, 6, 3, 7, 7, 7, 6, 5, 7, 6, 6, 5, 7, 6, 6, 5, 6, 7, 6, 6, 6, 6, 6, 7]",test
The northern forest had been all but depleted.,4.1379,1.3816,29,"[4, 5, 7, 4, 6, 5, 6, 2, 4, 2, 3, 1, 5, 5, 4, 2, 4, 5, 4, 4, 5, 4, 6, 4, 4, 5, 4, 2, 4]",test
The orchestra members adjusted their sheet music.,5.7667,1.3566,30,"[7, 7, 7, 5, 5, 4, 7, 7, 5, 7, 6, 7, 6, 2, 6, 7, 6, 5, 7, 6, 6, 5, 5, 6, 7, 7, 3, 6, 3, 6]",test
The oven temperature was set too high.,4.3793,1.9715,29,"[6, 1, 7, 7, 5, 1, 3, 5, 1, 5, 7, 5, 2, 5, 2, 5, 5, 7, 4, 4, 5, 3, 1, 3, 5, 4, 6, 6, 7]",test
The painter created a landscape that felt alive.,4.6,1.6526,30,"[6, 5, 7, 4, 5, 1, 6, 6, 2, 5, 3, 4, 5, 6, 6, 3, 7, 6, 6, 6, 5, 5, 3, 5, 4, 5, 2, 2, 2, 6]",test
"The penthouse had sleek, minimal furnishings.",5.0,1.6609,30,"[7, 2, 7, 7, 5, 4, 7, 5, 7, 2, 4, 5, 6, 5, 1, 5, 7, 6, 6, 5, 6, 4, 4, 6, 5, 6, 4, 6, 2, 4]",test
The poet's verses were filled with deep emotion.,2.2667,1.5742,30,"[3, 1, 1, 1, 2, 1, 1, 2, 1, 7, 1, 1, 4, 2, 2, 1, 2, 3, 4, 2, 3, 2, 2, 1, 3, 5, 1, 1, 2, 6]",test
The police set up barricades around the parade route.,6.0667,1.2015,30,"[6, 7, 7, 7, 5, 3, 7, 7, 7, 7, 7, 6, 6, 3, 7, 5, 7, 5, 7, 6, 5, 4, 6, 7, 6, 7, 5, 7, 7, 6]",test
The puppy barked excitedly when it saw its owner.,5.2667,1.7991,30,"[5, 7, 7, 6, 6, 4, 7, 7, 3, 1, 4, 2, 5, 3, 6, 6, 7, 5, 7, 6, 6, 5, 5, 4, 7, 7, 6, 6, 1, 7]",test
The research team discovered a new type of butterfly.,4.2333,1.9772,30,"[7, 5, 7, 7, 5, 2, 5, 6, 1, 2, 2, 2, 5, 2, 1, 3, 7, 5, 4, 3, 5, 4, 3, 4, 3, 5, 7, 2, 6, 7]",test
The restaurant got a glowing review from a top critic.,2.7333,1.3374,30,"[3, 2, 1, 1, 2, 2, 3, 3, 4, 1, 3, 4, 5, 4, 1, 1, 2, 3, 4, 3, 5, 2, 2, 2, 2, 5, 1, 5, 2, 4]",test
The rose bushes in the garden are in full bloom.,5.7667,1.5906,30,"[7, 2, 7, 7, 7, 3, 7, 5, 5, 1, 7, 6, 6, 5, 6, 7, 5, 7, 7, 7, 6, 5, 6, 7, 5, 7, 5, 7, 4, 7]",test
The school district introduced a tutoring program.,2.2667,1.388,30,"[1, 3, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 4, 3, 2, 1, 3, 2, 4, 2, 3, 3, 2, 1, 5, 2, 2, 1, 3, 7]",test
The scientist ran studies to understand the phenomenon.,2.6,1.6526,30,"[1, 5, 1, 1, 3, 2, 5, 6, 4, 3, 2, 1, 5, 2, 1, 1, 2, 2, 5, 3, 3, 4, 2, 2, 6, 1, 2, 1, 1, 1]",test
The short flight arrived on time at the airport.,3.5667,2.0625,30,"[1, 3, 5, 7, 4, 1, 7, 5, 1, 2, 2, 1, 5, 1, 5, 6, 3, 2, 4, 5, 5, 4, 2, 2, 6, 1, 2, 2, 7, 6]",test
The spicy peppers brought tears to Derek's eyes.,5.5,1.6348,30,"[7, 3, 7, 7, 4, 4, 7, 6, 6, 7, 2, 6, 6, 1, 6, 6, 7, 6, 6, 4, 6, 6, 6, 6, 6, 7, 6, 2, 6, 6]",test
The sports car was built for speed and thrill.,4.9667,1.8286,30,"[7, 6, 7, 7, 6, 1, 2, 5, 7, 1, 3, 7, 5, 5, 6, 6, 6, 4, 4, 3, 5, 4, 4, 7, 5, 2, 5, 6, 6, 7]",test
The storm outside was wild and chaotic.,4.4667,2.1772,30,"[1, 3, 1, 7, 7, 5, 6, 7, 4, 1, 2, 1, 6, 3, 4, 7, 7, 5, 7, 6, 5, 6, 4, 2, 4, 6, 2, 2, 6, 7]",test
The sunrise brought hope and renewal.,3.1333,1.907,30,"[1, 3, 1, 2, 6, 3, 2, 1, 1, 3, 1, 1, 5, 2, 5, 4, 7, 3, 4, 6, 4, 4, 3, 1, 4, 7, 3, 1, 1, 5]",test
The teacher greeted the students as they entered.,5.0333,1.8473,30,"[5, 6, 6, 7, 5, 7, 7, 5, 3, 7, 4, 1, 5, 3, 6, 6, 6, 6, 7, 5, 4, 5, 4, 1, 7, 6, 3, 1, 6, 7]",test
The tech company launched a groundbreaking smartphone.,4.4,1.9931,30,"[7, 4, 7, 7, 3, 1, 2, 2, 5, 1, 7, 7, 5, 4, 2, 5, 4, 2, 4, 2, 5, 4, 3, 6, 6, 3, 4, 7, 6, 7]",test
The tennis match was held on a clay court.,4.7667,1.7357,30,"[5, 7, 7, 5, 7, 4, 6, 3, 7, 2, 1, 7, 5, 3, 2, 5, 6, 5, 6, 6, 5, 5, 5, 5, 4, 2, 4, 2, 6, 6]",test
The vineyard's white wine was dry and tart.,3.9667,2.1413,30,"[7, 2, 7, 7, 3, 1, 6, 1, 2, 1, 4, 1, 6, 2, 1, 1, 6, 3, 3, 4, 5, 5, 5, 5, 6, 6, 5, 6, 2, 6]",test
The wildlife photographer captured an endangered species.,4.5333,1.7167,30,"[7, 3, 5, 5, 4, 1, 7, 5, 1, 7, 3, 6, 5, 3, 6, 6, 2, 5, 7, 5, 3, 4, 3, 4, 5, 3, 5, 5, 4, 7]",test
Tom struggled with the math problem for hours.,3.3333,2.1227,30,"[1, 1, 1, 1, 5, 3, 7, 2, 1, 7, 1, 1, 4, 3, 6, 4, 1, 3, 6, 5, 4, 4, 4, 1, 6, 3, 1, 2, 5, 7]",test
Traveling by train is a great way to explore Europe.,4.8333,1.5555,30,"[5, 5, 3, 7, 6, 2, 5, 5, 7, 6, 3, 6, 5, 5, 7, 6, 4, 5, 6, 4, 5, 4, 5, 3, 4, 1, 4, 7, 7, 3]",test
