unit,mean,std,n,individual_ratings,item_type
Researchers found a new bird species in Brazil. The calm atmosphere helps reduce stress levels.,2.56,2.1032,25,"[1, 1, 1, 3, 1, 4, 1, 1, 1, 7, 4, 1, 1, 6, 7, 3, 6, 1, 2, 1, 2, 1, 2, 1, 5]",test
Robert recently bought an expensive new dining table. The stylish centerpiece will impress many dinner guests.,6.56,0.9165,25,"[7, 7, 6, 7, 7, 6, 6, 6, 7, 7, 3, 7, 7, 7, 7, 7, 6, 5, 7, 7, 7, 7, 7, 7, 7]",test
Shelters provide homeless people with a place to sleep. Food banks offer meals to those in need.,5.64,1.6299,25,"[6, 7, 4, 5, 6, 6, 6, 6, 5, 7, 5, 7, 1, 6, 7, 6, 5, 1, 7, 5, 6, 7, 6, 7, 7]",test
Shoes protect feet from rough terrain. Helmets guard heads during sporting events.,5.4,1.354,25,"[6, 7, 4, 6, 7, 5, 5, 4, 5, 7, 6, 3, 7, 6, 6, 4, 5, 2, 4, 5, 6, 7, 5, 7, 6]",test
Strange sounds echoed loudly from the basement. Commuters struggled to find alternative routes.,2.0,1.7321,25,"[1, 1, 1, 1, 1, 4, 1, 1, 1, 7, 6, 1, 1, 5, 1, 2, 3, 1, 1, 1, 2, 3, 2, 1, 1]",test
Strong winds frequently blow through the Sahara Desert. Lumberjacks struggled to sustain their livelihoods.,1.84,1.546,25,"[1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 7, 1, 1, 2, 1, 1, 6, 3, 2, 1, 1, 1, 3, 1, 1]",test
Teachers inspire students to reach their full potential. The breeze drifted softly across the meadow.,1.68,1.547,25,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 7, 2, 1, 1, 1, 6, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2]",test
The Antique clock ticked heavily every second. The digital watch displayed time silently and seamlessly.,5.48,1.7108,25,"[6, 7, 2, 5, 5, 5, 5, 6, 4, 7, 3, 1, 7, 7, 5, 7, 7, 6, 7, 6, 7, 7, 4, 7, 4]",test
The Michelin-starred chef plated the gourmet dish. The team began filming the scene during sunrise.,2.44,1.8046,25,"[1, 1, 1, 3, 4, 4, 3, 1, 3, 1, 3, 1, 1, 5, 7, 1, 5, 2, 1, 1, 2, 6, 2, 1, 1]",test
The actor rehearsed his lines for the final time. The audience went silent and the spotlight came on.,6.2,1.3229,25,"[7, 7, 5, 7, 5, 7, 6, 6, 5, 7, 5, 7, 7, 7, 6, 7, 7, 1, 7, 6, 6, 6, 7, 7, 7]",test
The architect finished the new building design. The construction team questioned the window placement.,6.0,1.4142,25,"[7, 7, 5, 6, 7, 7, 7, 6, 5, 7, 5, 4, 7, 6, 4, 6, 7, 1, 7, 7, 6, 7, 6, 7, 6]",test
The artist completed the final brushstroke. There was hardly any traffic on the way to the supermarket.,1.44,1.121,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 2, 5, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]",test
The assignment deadline was quickly approaching. Alicia stayed up for two days straight to complete the project.,6.6,0.6455,25,"[7, 7, 6, 7, 7, 7, 7, 6, 7, 7, 5, 7, 7, 7, 5, 6, 6, 7, 7, 7, 6, 7, 6, 7, 7]",test
The astronaut strapped into the shuttle. The massive spacecraft launched into the sky.,6.52,1.3266,25,"[7, 7, 7, 7, 7, 6, 7, 7, 7, 1, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 4, 7]",test
The athlete trained religiously for a local race. The power suddenly went out in the building.,1.76,1.5078,25,"[1, 1, 1, 1, 1, 1, 1, 1, 4, 7, 3, 1, 1, 1, 5, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2]",test
The celebration was joyous and full of laughter. The family van was designed for comfort and safety.,2.52,1.8956,25,"[6, 1, 2, 1, 1, 5, 1, 1, 5, 7, 4, 1, 1, 4, 1, 1, 2, 2, 1, 1, 5, 3, 4, 1, 2]",test
The city was bustling and vibrant. Sam was never afraid to speak up.,2.2917,1.6545,24,"[1, 1, 2, 3, 1, 2, 2, 1, 3, 1, 6, 1, 1, 5, 5, 1, 6, 3, 2, 1, 2, 1, 3, 1]",test
The climber fastened the harness to the rope. The ascent of the mountain was deathly cold.,6.4,0.7638,25,"[7, 7, 6, 7, 7, 6, 6, 6, 6, 7, 5, 7, 7, 7, 7, 7, 7, 6, 7, 5, 7, 7, 6, 5, 5]",test
The climber reached the top after weeks of prep. The ascent required mental resilience and careful planning.,6.36,1.3191,25,"[7, 7, 6, 6, 7, 7, 7, 7, 1, 7, 5, 7, 7, 7, 6, 7, 7, 5, 7, 5, 7, 7, 7, 6, 7]",test
The cooking class was practicing dicing onions. Everyone's eyes were watering profusely.,6.24,1.5351,25,"[7, 7, 6, 7, 7, 7, 6, 7, 6, 1, 5, 7, 7, 7, 6, 7, 7, 2, 7, 7, 6, 7, 7, 6, 7]",test
The crew assembled the concert stage hurriedly. Marcia could feel the boards wobble during the show.,5.5833,1.6129,24,"[7, 7, 5, 6, 5, 7, 6, 6, 5, 1, 6, 7, 7, 2, 7, 5, 6, 3, 7, 5, 6, 6, 5, 7]",test
The daughter angrily left the dinner table. The mother finished cleaning up the kitchen.,5.44,1.7098,25,"[6, 7, 4, 6, 6, 6, 6, 6, 6, 7, 2, 7, 7, 7, 1, 2, 7, 7, 6, 4, 6, 6, 5, 4, 5]",test
The dealer shuffled the deck of cards. Moving through the security line took longer than usual.,2.0,1.2247,25,"[2, 1, 1, 1, 1, 2, 2, 1, 3, 1, 3, 1, 1, 3, 4, 2, 2, 6, 1, 1, 2, 1, 2, 3, 3]",test
The detective arrived at the crime scene at midday. The food critic tipped handsomely for her meal.,1.56,0.8206,25,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 3, 2, 2, 1, 2, 2, 1, 2, 4, 2, 1, 1]",test
The drought reduced the supply in the reservoir. Student engagement and participation levels increased.,1.84,1.7483,25,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 7, 6, 1, 1, 6, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1]",test
The family arrived at the resort after a day-long trip. Dinner at the hotel was accompanied by hula dancing.,5.8,1.3844,25,"[7, 7, 4, 6, 6, 7, 6, 6, 7, 7, 1, 7, 4, 6, 7, 5, 7, 6, 6, 6, 5, 7, 5, 5, 5]",test
The family sat down at the restaurant. The forensic team used flashlights when it got dark.,1.52,1.159,25,"[1, 1, 1, 1, 1, 1, 2, 1, 5, 1, 2, 1, 1, 1, 5, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1]",test
"The fancy restaurant served tiny, artfully plated dishes. The diner piled plates high with hearty comfort food.",5.12,2.0273,25,"[1, 7, 2, 5, 4, 4, 5, 4, 5, 7, 5, 7, 7, 7, 7, 5, 1, 1, 6, 5, 6, 7, 7, 7, 6]",test
The filmmaker has monitored climate change for years. The film powerfully documents rising sea levels.,6.08,1.4697,25,"[7, 7, 6, 7, 3, 7, 6, 7, 6, 7, 4, 7, 7, 7, 7, 7, 6, 5, 7, 6, 7, 6, 6, 1, 6]",test
The forest was alive with birdsong. Tom's new suit was dark and serious.,1.56,1.261,25,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 3, 1, 1, 2, 7, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1]",test
The hikers reached the mountain summit. The judge assigned a disappointingly late court date.,1.4,1.2247,25,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 7, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",test
The horror movie kept movie-goers on edge with each scene. The comedy filled the audience with laughter and joy.,4.0417,2.0743,24,"[2, 6, 2, 4, 3, 5, 4, 1, 7, 5, 1, 4, 7, 7, 7, 3, 1, 6, 3, 6, 3, 4, 5, 1]",test
The journalist covered breaking news from a conflict zone. On-the-ground reporting offered firsthand insights.,6.16,1.6753,25,"[7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 3, 7, 1, 7, 5, 6, 7, 2, 7, 7, 6, 7, 7, 7, 7]",test
The journalist exposed a story that shocked the nation. The bird soared gracefully through the sky.,1.72,1.7205,25,"[1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 7, 1, 7, 1, 1, 1, 1, 1, 2, 1, 2]",test
The kitten curled up in a cozy corner. The mountain remained steadfast against the wind.,1.75,1.4521,24,"[2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 2, 7, 1, 1, 1, 2, 1, 1, 5, 2, 1]",test
The lawyer filed the lawsuit on behalf of her client. The pilot announced the descent over the intercom.,1.8,1.5,25,"[1, 1, 1, 1, 1, 1, 2, 1, 3, 7, 4, 1, 1, 1, 5, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1]",test
The mechanic inspected the car for any potential issues. The underdog team scored a last-minute goal.,1.625,1.5829,24,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 6, 1, 1, 7, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]",test
The movie opened with a beautiful desert scene. The film's plot evolved into a Western crime drama.,5.5217,1.8308,23,"[7, 7, 4, 4, 6, 7, 6, 6, 1, 1, 7, 7, 3, 5, 7, 6, 7, 6, 7, 7, 5, 6, 5]",test
The northern forest had been all but depleted. Lumberjacks struggled to sustain their livelihoods.,6.16,1.2806,25,"[7, 7, 6, 6, 7, 5, 7, 6, 7, 7, 3, 6, 7, 5, 7, 6, 7, 2, 7, 6, 6, 7, 7, 6, 7]",test
The novelist released a highly anticipated sequel. Fans praised the plot twists and complex characters.,6.52,1.2949,25,"[7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 6, 7, 7, 5, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7]",test
The nurse administered the vaccination. Marching bands and floats glided down the street.,1.48,1.2949,25,"[1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1, 7, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",test
The open water bottle fell from the table. The shag carpet was completely soaked.,6.52,1.0847,25,"[7, 7, 6, 7, 7, 6, 7, 7, 6, 7, 5, 7, 7, 7, 7, 6, 7, 2, 7, 7, 7, 7, 6, 7, 7]",test
The oven temperature was set too high. Steve's roasted chicken was charred and bitter.,6.52,1.005,25,"[7, 7, 6, 7, 7, 6, 7, 7, 7, 7, 3, 7, 7, 7, 4, 7, 7, 7, 7, 7, 6, 7, 6, 6, 7]",test
The painter created a landscape that felt alive. April was unexpectedly muggy and warm.,1.92,1.3204,25,"[2, 1, 1, 1, 1, 2, 3, 1, 5, 1, 3, 1, 1, 5, 1, 2, 5, 1, 2, 1, 2, 1, 2, 1, 2]",test
The painter mixed the perfect shade of blue. The artist transformed the canvas into a serene landscape.,5.96,1.4572,25,"[7, 7, 3, 7, 5, 6, 5, 5, 5, 1, 6, 7, 7, 6, 7, 7, 7, 6, 5, 7, 7, 7, 6, 6, 7]",test
"The penthouse had sleek, minimal furnishings. The rainforest was dark and mysterious.",2.6522,1.8735,23,"[1, 1, 1, 2, 1, 6, 2, 2, 4, 1, 1, 1, 6, 1, 5, 4, 2, 5, 1, 5, 1, 3, 5]",test
The puppy barked excitedly when it saw its owner. The tulips are vibrant and healthy.,1.875,1.7273,24,"[1, 1, 1, 1, 1, 2, 2, 1, 2, 7, 1, 1, 1, 1, 7, 1, 2, 1, 1, 1, 4, 2, 1, 2]",test
The river flowed gently through the valley. The historian meticulously uncovered evidence to find the truth.,2.28,1.6207,25,"[2, 1, 1, 2, 4, 3, 3, 1, 2, 1, 5, 1, 1, 4, 7, 2, 1, 1, 2, 1, 5, 1, 3, 1, 2]",test
The school district introduced a tutoring program. Sailors hurried to secure their boats at the dock.,1.4,1.3229,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",test
The server crashed suddenly during a major deal. The runner completed the race in a new personal best time.,1.44,1.261,25,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 6, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",test
The spicy peppers brought tears to Derek's eyes. The sweet mango cooled Sara's mouth with each bite.,4.64,1.6553,25,"[5, 7, 2, 3, 6, 5, 5, 3, 5, 1, 3, 6, 7, 5, 4, 6, 7, 2, 6, 5, 6, 5, 4, 3, 5]",test
The sports car was built for speed and thrill. Emma acted quickly and confidently.,3.24,1.9638,25,"[3, 1, 2, 4, 2, 3, 4, 1, 6, 7, 4, 1, 1, 5, 7, 2, 5, 6, 4, 1, 1, 1, 4, 3, 3]",test
The storm outside was wild and chaotic. Inside the house everything was calm and peaceful.,5.9167,1.472,24,"[7, 7, 4, 7, 7, 5, 7, 5, 6, 1, 6, 4, 7, 7, 4, 6, 7, 6, 7, 6, 6, 7, 6, 7]",test
The summer camp encouraged adventure and exploration. The airplane ride was smooth and calm.,2.4167,1.8631,24,"[2, 1, 1, 5, 1, 3, 2, 1, 5, 7, 1, 1, 1, 6, 5, 1, 2, 1, 2, 1, 2, 2, 4, 1]",test
The sunrise brought hope and renewal. The red wine was tannic and sweet.,2.56,1.635,25,"[2, 1, 1, 3, 2, 5, 2, 1, 6, 1, 2, 1, 1, 2, 4, 4, 1, 5, 2, 1, 5, 5, 3, 1, 3]",test
The swimmer glided smoothly across the pool. Stars illuminate the night sky.,2.88,1.7156,25,"[4, 1, 1, 3, 3, 3, 4, 4, 6, 1, 5, 1, 1, 1, 1, 1, 4, 5, 4, 1, 5, 5, 3, 1, 4]",test
The toddler couldn't wait to take his first steps The young bird was eager to fly for the first time.,4.36,1.7767,25,"[5, 7, 3, 4, 5, 2, 5, 4, 4, 7, 3, 4, 1, 6, 6, 6, 4, 1, 6, 1, 6, 5, 4, 6, 4]",test
The toddler's laughter was loud and uninhibited. The old man's chuckle was soft and restrained.,5.24,1.8991,25,"[6, 6, 2, 6, 6, 5, 6, 4, 5, 1, 6, 4, 7, 7, 6, 7, 6, 1, 7, 5, 7, 7, 5, 7, 2]",test
The tree stood tall through the storm. The bus pulled into the station without delay.,2.4583,1.8645,24,"[3, 1, 1, 1, 1, 4, 3, 2, 1, 7, 3, 1, 1, 1, 7, 1, 3, 3, 1, 5, 1, 3, 1, 4]",test
The vineyard's white wine was dry and tart. The yoga studio focuses on meditation and stretching.,1.92,1.2884,25,"[2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 4, 1, 1, 1, 5, 2, 4, 1, 3, 1, 2, 5, 1, 1, 1]",test
The weatherman predicted record-high temperatures. Susan dressed in a tank-top and breathable shorts.,5.28,2.1119,25,"[7, 7, 5, 5, 7, 5, 7, 6, 7, 7, 6, 1, 1, 7, 6, 5, 7, 1, 7, 5, 1, 7, 6, 4, 5]",test
The wildlife photographer captured an endangered species. The photos raise awareness of conservation efforts.,6.0,1.4142,24,"[6, 7, 5, 7, 5, 7, 6, 6, 7, 7, 4, 7, 7, 7, 6, 5, 6, 1, 7, 7, 7, 7, 5, 5]",test
The winter wind whipped through the bare branches. The summer breeze gently rustled the green leaves.,4.96,2.0306,25,"[3, 7, 2, 2, 4, 3, 5, 5, 1, 7, 4, 5, 7, 7, 7, 7, 7, 1, 6, 4, 7, 6, 5, 7, 5]",test
Traveling by train is a great way to explore Europe. On-the-ground reporting offered firsthand insights.,2.76,2.0058,25,"[2, 7, 1, 1, 2, 6, 3, 1, 5, 1, 6, 1, 1, 6, 4, 4, 3, 1, 1, 1, 2, 2, 2, 1, 5]",test
Trees provide shade on a hot summer day. Museums display history for curious minds.,2.96,1.9035,25,"[5, 1, 1, 3, 2, 4, 2, 1, 1, 7, 3, 1, 1, 5, 4, 3, 7, 1, 4, 1, 5, 3, 2, 5, 2]",test
