unit,mean,std,n,individual_ratings,item_type
Sarah's brother enjoys detective stories.,1.2,0.4842,30,"[1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]",test
Schools and businesses were closed all day.,3.5667,2.2846,30,"[5, 2, 4, 1, 5, 1, 6, 4, 1, 6, 1, 6, 6, 1, 1, 6, 1, 4, 3, 6, 6, 1, 3, 1, 7, 1, 6, 7, 4, 1]",test
Several customers complained about the dish.,2.2667,1.7604,30,"[1, 4, 4, 2, 1, 2, 3, 1, 1, 2, 1, 5, 1, 1, 1, 2, 2, 2, 1, 1, 5, 2, 1, 1, 1, 3, 7, 7, 2, 1]",test
Starting with exercise or mindfulness boosts mental clarity.,1.3,0.596,30,"[2, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2]",test
Susan dressed in a tank-top and breathable shorts.,1.8333,1.2617,30,"[1, 4, 5, 1, 1, 2, 1, 1, 1, 1, 3, 3, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 6, 1, 1, 2, 2]",test
The activist campaigned to protect the environment,3.5667,2.1121,30,"[5, 2, 5, 3, 3, 3, 2, 1, 5, 7, 7, 1, 6, 6, 1, 4, 1, 3, 3, 5, 2, 2, 4, 7, 2, 1, 1, 7, 6, 2]",test
The afternoon train was nearly empty.,4.5333,1.852,30,"[4, 6, 7, 3, 6, 5, 4, 3, 1, 6, 7, 6, 4, 3, 6, 6, 4, 3, 3, 5, 6, 6, 3, 1, 1, 4, 7, 7, 6, 3]",test
The agreement will provide funding for new uniforms.,1.2333,0.6789,30,"[1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",test
The airplane took off without any turbulence.,4.0333,2.0083,30,"[5, 5, 7, 2, 5, 5, 4, 1, 1, 6, 1, 5, 1, 5, 5, 6, 5, 5, 2, 4, 3, 6, 4, 1, 3, 7, 6, 7, 3, 1]",test
The art connoisseurs found the piece deep and meaningful.,2.2,1.4479,30,"[3, 4, 5, 1, 1, 4, 3, 1, 1, 1, 3, 5, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 2, 5, 2, 2]",test
The artist transformed the canvas into a serene landscape.,4.2333,1.8323,30,"[6, 6, 5, 3, 2, 5, 5, 1, 6, 7, 1, 5, 3, 6, 3, 6, 2, 3, 2, 5, 5, 4, 6, 6, 2, 3, 7, 4, 6, 2]",test
The ascent marked the fastest recorded climb of the peak.,4.7667,2.0288,30,"[7, 4, 4, 5, 3, 5, 7, 1, 5, 7, 3, 5, 6, 7, 1, 6, 3, 1, 4, 6, 6, 1, 6, 7, 3, 5, 7, 7, 7, 4]",test
The ascent required mental resilience and careful planning.,3.1667,2.1985,30,"[7, 5, 3, 3, 5, 6, 1, 1, 1, 6, 2, 1, 1, 5, 4, 6, 1, 1, 1, 1, 1, 2, 1, 7, 1, 4, 6, 5, 5, 2]",test
The bird soared gracefully through the sky.,6.1,1.5391,30,"[7, 7, 7, 3, 6, 7, 6, 7, 6, 7, 1, 7, 6, 6, 7, 6, 7, 7, 6, 5, 6, 7, 5, 7, 2, 7, 7, 7, 7, 7]",test
The breeze drifted softly across the meadow.,5.9667,1.6914,30,"[6, 7, 6, 7, 4, 7, 7, 7, 7, 7, 2, 6, 7, 7, 5, 6, 7, 6, 7, 7, 6, 7, 6, 7, 1, 4, 7, 7, 7, 2]",test
The bus pulled into the station without delay.,4.7667,1.888,30,"[5, 5, 6, 3, 6, 5, 7, 1, 1, 6, 7, 6, 4, 2, 7, 6, 4, 3, 5, 6, 6, 2, 4, 1, 5, 5, 7, 7, 6, 5]",test
The cafe had mouth-watering pastries.,4.2333,2.0288,30,"[5, 5, 5, 5, 6, 4, 6, 2, 1, 4, 3, 6, 4, 1, 6, 7, 3, 3, 1, 4, 6, 2, 5, 1, 1, 4, 7, 7, 6, 7]",test
The captain steered the ship across stormy seas.,6.1,1.269,30,"[7, 7, 5, 5, 5, 7, 7, 7, 6, 7, 1, 7, 7, 7, 6, 6, 5, 6, 5, 6, 7, 6, 5, 7, 5, 7, 7, 7, 6, 7]",test
The children's mom arrived at the school to pick them up.,4.8,2.041,30,"[6, 4, 7, 2, 6, 6, 6, 4, 1, 6, 1, 6, 5, 2, 5, 7, 5, 6, 4, 7, 7, 1, 4, 1, 4, 7, 7, 7, 5, 5]",test
The comedy filled the audience with laughter and joy.,3.0,2.0172,30,"[5, 4, 7, 1, 5, 2, 1, 1, 1, 2, 4, 5, 1, 1, 3, 5, 1, 2, 1, 4, 2, 1, 1, 1, 5, 5, 7, 6, 4, 2]",test
The digital watch displayed time silently and seamlessly.,1.4,0.9322,30,"[1, 1, 5, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",test
The dog was trembling with fear at the claps of thunder.,4.3214,2.0194,28,"[2, 5, 5, 3, 6, 5, 6, 3, 4, 7, 5, 1, 2, 3, 2, 3, 6, 5, 1, 6, 7, 7, 1, 7, 6, 5, 6, 2]",test
The eatery specializes in farm-to-table dishes.,3.9333,1.7991,30,"[7, 3, 4, 2, 3, 4, 7, 3, 2, 5, 2, 5, 3, 2, 3, 6, 1, 5, 3, 4, 5, 2, 5, 6, 2, 3, 7, 7, 5, 2]",test
The enclosure was designed to resemble tropical rainforests.,5.6333,1.6291,30,"[7, 5, 3, 5, 4, 6, 7, 7, 7, 6, 1, 6, 6, 7, 4, 7, 6, 6, 7, 7, 7, 2, 6, 6, 5, 3, 7, 6, 7, 6]",test
The experienced hikers found the climb easy.,5.0333,1.7515,30,"[7, 6, 5, 5, 1, 7, 5, 2, 7, 7, 5, 6, 5, 6, 3, 5, 3, 4, 5, 6, 6, 2, 5, 7, 3, 3, 7, 7, 7, 4]",test
The film powerfully documents rising sea levels.,4.5333,1.8333,30,"[3, 4, 7, 3, 1, 7, 5, 3, 4, 7, 1, 5, 6, 6, 4, 5, 7, 5, 3, 5, 1, 5, 5, 7, 3, 3, 6, 6, 6, 3]",test
The fitness regimen focuses on strength training.,1.6667,1.0613,30,"[2, 1, 4, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 5, 1, 1, 1, 2, 1, 2, 4, 1, 1, 2]",test
The forensic team used flashlights when it got dark.,3.2667,1.9106,30,"[1, 6, 2, 2, 3, 5, 1, 3, 1, 4, 4, 6, 1, 1, 5, 2, 5, 2, 5, 2, 4, 2, 1, 2, 4, 4, 7, 6, 6, 1]",test
The funeral was somber and still.,3.8667,1.978,30,"[4, 6, 6, 4, 5, 5, 5, 6, 1, 2, 1, 7, 1, 3, 7, 6, 6, 2, 2, 4, 1, 2, 3, 1, 2, 5, 6, 5, 4, 4]",test
The gallery displayed stunning historical paintings.,4.6333,2.2358,30,"[7, 5, 5, 1, 6, 7, 6, 1, 2, 6, 7, 6, 1, 1, 5, 6, 3, 5, 1, 7, 5, 6, 4, 1, 3, 5, 7, 7, 6, 7]",test
The group made quick work of the descent to basecamp.,5.1333,1.6965,30,"[7, 7, 4, 5, 7, 4, 6, 1, 6, 7, 7, 5, 6, 6, 3, 6, 4, 4, 5, 4, 6, 4, 5, 6, 2, 4, 7, 7, 7, 2]",test
The gymnast performed with elegance on the balance beam.,3.4333,1.9597,30,"[2, 2, 5, 2, 2, 4, 7, 3, 1, 1, 1, 6, 2, 2, 5, 5, 5, 2, 1, 5, 4, 6, 4, 1, 1, 5, 7, 5, 5, 2]",test
The investor nurtured startups into thriving companies.,1.3667,0.8899,30,"[1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",test
The mac-n-cheese came out piping hot.,2.0667,1.4126,30,"[1, 4, 5, 1, 1, 5, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 5, 2, 2, 1, 4, 2, 1, 1, 1, 4, 1, 1, 3, 2]",test
The massive spacecraft launched into the sky.,4.8,1.5177,30,"[4, 4, 2, 3, 5, 6, 5, 3, 4, 7, 2, 6, 5, 6, 5, 6, 6, 4, 5, 5, 7, 4, 4, 2, 4, 5, 7, 7, 7, 4]",test
The morning traffic began to pile up.,4.4333,1.8696,30,"[5, 7, 6, 2, 3, 5, 4, 1, 1, 5, 6, 5, 4, 3, 6, 6, 5, 3, 2, 3, 4, 5, 5, 1, 7, 7, 7, 6, 6, 3]",test
The mother finished cleaning up the kitchen.,4.4,2.0274,30,"[6, 4, 7, 6, 5, 5, 5, 4, 1, 3, 3, 6, 5, 1, 4, 6, 1, 2, 3, 7, 7, 5, 5, 1, 1, 6, 7, 7, 5, 4]",test
The mountain remained steadfast against the wind.,6.1,1.5391,30,"[7, 5, 5, 6, 3, 7, 7, 7, 7, 7, 1, 7, 7, 6, 4, 6, 7, 7, 7, 7, 7, 7, 7, 7, 5, 3, 7, 7, 7, 6]",test
The new building will use eco-friendly materials.,3.9,1.9888,30,"[3, 5, 3, 4, 2, 2, 6, 6, 1, 4, 3, 4, 7, 3, 1, 5, 1, 3, 4, 6, 6, 2, 5, 2, 6, 1, 7, 7, 6, 2]",test
The new laptop keys were smooth and silent.,1.4667,0.9732,30,"[1, 1, 5, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",test
The new model rode silently and smoothly.,1.7333,0.9072,30,"[1, 3, 4, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 3, 4, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2]",test
The nurse opened the cabinet to prepare the treatment.,3.6667,1.9179,30,"[5, 4, 5, 1, 5, 4, 5, 4, 1, 3, 4, 6, 1, 1, 5, 6, 3, 2, 2, 5, 4, 2, 3, 1, 1, 6, 7, 7, 5, 2]",test
The official's starting pistol failed to fire.,2.2,1.606,30,"[1, 2, 3, 1, 2, 2, 1, 1, 1, 1, 1, 5, 1, 2, 4, 2, 4, 1, 1, 2, 5, 1, 1, 2, 1, 7, 3, 1, 5, 2]",test
The old companions arranged a reunion to reconnect.,1.6333,0.9279,30,"[2, 2, 5, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 2, 2, 1]",test
The old man's chuckle was soft and restrained.,1.4828,0.9495,29,"[1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 5, 1, 1, 1, 3, 1, 1, 1, 1]",test
The patient scheduled a follow-up appointment.,2.1333,1.5698,30,"[3, 2, 5, 2, 2, 1, 2, 1, 1, 3, 4, 3, 1, 1, 1, 6, 1, 1, 1, 3, 2, 2, 1, 1, 1, 2, 1, 7, 2, 1]",test
The plants struggled in the cold New England winter.,5.5,1.7171,30,"[7, 6, 4, 5, 2, 7, 5, 5, 7, 7, 1, 7, 7, 5, 3, 6, 6, 7, 6, 7, 6, 6, 6, 6, 4, 2, 7, 7, 7, 4]",test
The poker players were unhappy with their hands.,2.2667,1.6386,30,"[1, 1, 2, 3, 4, 5, 2, 1, 1, 1, 1, 4, 1, 1, 3, 2, 1, 2, 2, 1, 4, 5, 1, 1, 1, 6, 1, 6, 3, 1]",test
The power suddenly went out in the building.,3.9333,2.05,30,"[2, 7, 5, 1, 6, 3, 6, 3, 1, 4, 1, 5, 7, 1, 5, 5, 5, 2, 3, 4, 5, 1, 4, 1, 2, 6, 7, 6, 6, 4]",test
The rainforest was dark and mysterious.,6.5,1.0086,30,"[7, 7, 6, 7, 4, 7, 7, 7, 7, 7, 5, 7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 6, 7, 7, 3, 7, 7, 7, 7, 6]",test
The reserve protects hundreds of endangered species,5.3333,1.7876,30,"[6, 6, 4, 6, 3, 6, 6, 2, 7, 6, 1, 6, 7, 7, 3, 6, 4, 6, 5, 6, 6, 1, 7, 6, 4, 5, 7, 7, 7, 7]",test
The retreat center focused on rest and introspection.,3.6552,2.0921,29,"[6, 4, 5, 3, 5, 5, 5, 1, 2, 4, 1, 5, 6, 4, 2, 7, 1, 4, 1, 1, 1, 6, 2, 1, 2, 7, 7, 5, 3]",test
The roadside coffee was warm and refreshing.,3.1724,1.3905,29,"[1, 5, 4, 3, 3, 4, 2, 1, 5, 4, 4, 2, 4, 3, 2, 4, 3, 3, 2, 1, 2, 5, 3, 4, 2, 1, 5, 6, 4]",test
The sand dunes change shape and location constantly.,6.1333,1.1958,30,"[6, 7, 5, 4, 6, 7, 7, 7, 7, 7, 3, 7, 7, 6, 3, 6, 7, 6, 7, 6, 7, 6, 7, 5, 5, 5, 7, 7, 7, 7]",test
The second flight to Frankfurt arrived on time.,4.2,2.024,30,"[7, 4, 6, 4, 4, 3, 6, 1, 1, 6, 6, 5, 6, 4, 3, 6, 2, 2, 3, 7, 5, 1, 6, 1, 2, 3, 7, 7, 5, 3]",test
The shag carpet was completely soaked.,2.7667,1.8696,30,"[3, 4, 4, 1, 1, 6, 7, 2, 1, 4, 1, 4, 1, 1, 5, 1, 5, 2, 3, 2, 4, 1, 1, 1, 1, 3, 1, 6, 5, 2]",test
The side streets were filled with unmoving cars.,5.069,1.7511,29,"[5, 6, 4, 5, 5, 6, 7, 6, 2, 6, 5, 5, 5, 3, 7, 6, 6, 4, 6, 6, 1, 5, 2, 7, 6, 7, 7, 6, 1]",test
The students felt overwhelmed and stressed.,1.5333,1.1059,30,"[1, 2, 5, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 3, 1]",test
The summer breeze gently rustled the green leaves.,5.8667,1.5698,30,"[6, 6, 6, 6, 3, 7, 6, 7, 7, 7, 2, 7, 6, 6, 7, 6, 7, 7, 7, 6, 7, 7, 4, 7, 3, 4, 7, 6, 7, 2]",test
The supporting cast was criticized for lacking energy.,1.5,0.82,30,"[2, 2, 2, 1, 4, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 3]",test
The team began filming the scene during sunrise.,4.7667,1.8134,30,"[2, 7, 6, 3, 5, 7, 7, 4, 4, 6, 1, 7, 4, 4, 5, 5, 1, 5, 4, 6, 6, 5, 5, 6, 3, 5, 7, 6, 6, 1]",test
The team's playoff performance suffered.,1.6333,1.1592,30,"[2, 1, 4, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 5, 5, 1]",test
The trains can move up to 300 km per hour.,3.0,1.8898,29,"[1, 4, 3, 3, 5, 5, 2, 1, 1, 6, 3, 2, 1, 5, 2, 6, 5, 2, 1, 2, 3, 1, 5, 1, 1, 5, 1, 7, 3]",test
The underdog team scored a last-minute goal.,2.7667,1.775,30,"[2, 2, 6, 2, 2, 6, 2, 1, 1, 2, 2, 2, 1, 3, 4, 2, 5, 3, 1, 2, 5, 1, 1, 1, 1, 6, 4, 6, 5, 2]",test
The village was quiet and serene,5.7,1.579,30,"[7, 6, 6, 6, 7, 7, 7, 3, 6, 7, 4, 7, 7, 4, 4, 6, 6, 7, 5, 7, 7, 6, 6, 2, 4, 4, 7, 7, 7, 2]",test
The young bird was eager to fly for the first time.,4.3667,1.8286,30,"[5, 7, 6, 4, 3, 7, 2, 2, 3, 7, 1, 6, 4, 5, 3, 6, 3, 5, 6, 2, 4, 5, 3, 6, 1, 3, 6, 7, 5, 4]",test
There was hardly any traffic on the way to the supermarket.,4.4,1.9226,30,"[5, 7, 7, 4, 4, 5, 7, 2, 1, 6, 2, 5, 6, 2, 4, 6, 5, 3, 3, 4, 6, 1, 4, 1, 4, 6, 7, 7, 5, 3]",test
Tom's new suit was dark and serious.,1.5,0.9002,30,"[1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 5, 1, 1, 2, 1]",test
Umbrellas shield us from the pouring rain.,4.3,2.2307,30,"[1, 7, 5, 2, 2, 6, 5, 4, 6, 6, 4, 6, 2, 7, 4, 2, 1, 6, 5, 4, 1, 2, 1, 5, 7, 7, 1, 6, 7, 7]",test
Water restrictions were imposed on the community.,2.6667,1.8631,30,"[4, 2, 4, 1, 1, 1, 1, 1, 1, 6, 1, 3, 5, 3, 1, 2, 1, 1, 4, 2, 1, 2, 3, 6, 3, 1, 7, 6, 4, 2]",test
Workers quickly scrambled to save their valuable data.,2.1,1.5166,30,"[3, 1, 5, 1, 6, 3, 1, 1, 1, 1, 1, 5, 1, 1, 3, 2, 5, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 4, 3, 2]",test
