unit,mean,std,n,individual_ratings,item_type
The river flowed gently through the valley. The historian meticulously uncovered evidence to find the truth.,1.84,1.106,25,"[1, 1, 1, 1, 2, 3, 3, 1, 1, 3, 1, 3, 4, 2, 1, 2, 1, 4, 1, 1, 2, 1, 1, 4, 1]",test
The runners lined up at the starting line. The starting pistol wouldn't fire when the official pulled the trigger.,4.56,0.9165,25,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 1, 4, 5, 5, 5, 4, 5, 3, 5, 5, 4, 5, 5, 5, 5]",test
The school district introduced an after-school tutoring program. Sailors hurried to secure their boats at the dock.,1.32,0.7483,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 4, 1, 1, 3, 1, 1, 1, 1]",test
The scientist conducted experiments to understand the phenomenon. The historian uncovered evidence to find the truth.,3.48,1.2288,25,"[3, 3, 4, 2, 3, 5, 5, 2, 3, 4, 1, 2, 5, 5, 4, 3, 3, 4, 4, 4, 1, 5, 5, 4, 3]",test
The server crashed unexpectedly in the midst of a major deal. The runner completed the race in a new personal best time.,1.24,0.6633,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The sports car was built for speed and thrill. Emma acted quickly and confidently.,1.92,0.8622,25,"[3, 1, 1, 4, 2, 3, 2, 2, 1, 3, 1, 3, 1, 1, 1, 2, 2, 2, 1, 2, 2, 3, 1, 2, 2]",test
The star player was injured during a critical game. The team's performance suffered throughout the playoffs.,4.8,0.4082,25,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5]",test
The summer camp encouraged adventure and exploration. The airplane ride was smooth and calm.,1.8,0.9574,25,"[2, 1, 2, 1, 2, 2, 2, 1, 4, 4, 1, 1, 2, 1, 1, 2, 1, 3, 1, 2, 1, 3, 1, 3, 1]",test
The sunrise brought hope and renewal. Grace greeted everyone and made lively conversation.,2.44,1.044,25,"[3, 3, 3, 4, 2, 3, 3, 2, 1, 4, 1, 2, 4, 3, 1, 3, 3, 2, 1, 2, 1, 4, 1, 3, 2]",test
The swimmer glided smoothly across the pool. Stars illuminate the night sky.,1.68,0.8524,25,"[3, 1, 3, 1, 1, 3, 3, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 3, 1, 2, 3, 1, 1, 1, 1]",test
The teacher greeted the students as they entered the classroom. A fire drill disrupted the lesson on American history.,3.44,1.2936,25,"[3, 5, 4, 5, 3, 5, 5, 3, 1, 4, 1, 4, 4, 4, 2, 2, 4, 2, 4, 5, 2, 2, 4, 5, 3]",test
The tree stood tall through the storm. The bus pulled into the station without delay.,1.56,0.8699,25,"[2, 1, 3, 4, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 1]",test
The tropical beach was sunny and inviting. The rainforest was dark and mysterious.,3.08,1.2557,25,"[4, 3, 5, 3, 2, 5, 4, 3, 5, 3, 4, 2, 4, 4, 1, 3, 5, 2, 1, 2, 2, 3, 1, 3, 3]",test
The vineyard's white wine was dry and tart. The yoga studio focuses on meditation and gentle stretches.,1.24,0.6633,25,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1]",test
Tom struggled with the math problem for hours. Jane solved the equation in a few minutes.,4.68,0.6904,25,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 2, 5, 4, 5, 5, 5, 5, 4]",test
Traffic on the main highway was at a stand-still. The side streets were filled with unmoving cars.,4.16,1.106,25,"[4, 5, 5, 5, 4, 5, 5, 4, 4, 4, 4, 3, 5, 5, 4, 5, 5, 2, 4, 5, 4, 5, 2, 1, 5]",test
Traveling by train is one of the most scenic ways to explore Europe. On-the-ground reporting offered firsthand insights.,1.92,0.8622,25,"[2, 3, 4, 2, 2, 1, 2, 1, 1, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 2, 3, 3, 1, 2, 1]",test
Trees provide shade on a hot summer day. Museums display history for curious minds.,1.48,0.8718,25,"[1, 1, 2, 1, 1, 2, 3, 1, 3, 2, 1, 1, 4, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
