unit,mean,std,n,individual_ratings,item_type
A teacher began using new creative methods.,4.4483,1.4537,29,"[5, 5, 5, 4, 5, 7, 3, 7, 4, 5, 4, 6, 5, 5, 2, 3, 4, 4, 7, 1, 3, 2, 5, 4, 4, 4, 5, 5, 6]",test
A well-stocked bookshelf can transform a living room.,2.1,1.125,30,"[1, 2, 3, 3, 2, 1, 2, 4, 5, 2, 4, 2, 2, 1, 3, 1, 1, 1, 1, 1, 4, 3, 1, 1, 2, 3, 2, 2, 2, 1]",test
Anna was reluctant to say goodbye and lingered at the door.,6.2333,0.9353,30,"[7, 6, 6, 5, 6, 7, 7, 7, 6, 7, 5, 7, 5, 7, 6, 4, 5, 6, 7, 7, 6, 6, 7, 7, 4, 7, 7, 7, 6, 7]",test
Artists turn blank canvases into masterpieces.,3.7333,1.6174,30,"[3, 4, 5, 5, 2, 4, 2, 6, 4, 5, 5, 3, 5, 3, 4, 1, 3, 6, 7, 1, 6, 5, 3, 1, 3, 3, 4, 2, 2, 5]",test
Bradley arrived at the airport by taxi.,4.0,1.742,30,"[5, 4, 2, 2, 2, 6, 2, 7, 3, 3, 6, 6, 4, 4, 2, 3, 3, 3, 5, 7, 6, 2, 3, 6, 2, 2, 5, 4, 4, 7]",test
Clean drinking water is a basic human necessity.,3.1,1.8448,30,"[1, 1, 2, 2, 1, 2, 2, 5, 5, 6, 3, 4, 5, 3, 3, 1, 2, 4, 6, 7, 7, 2, 2, 1, 2, 4, 4, 3, 2, 1]",test
Emily started a new yoga class last week.,4.5333,1.4794,30,"[5, 5, 5, 3, 4, 7, 3, 6, 4, 5, 4, 6, 6, 5, 2, 4, 5, 2, 5, 1, 6, 4, 5, 5, 2, 5, 5, 4, 6, 7]",test
Emma found the presentation engaging and informative.,5.8333,1.1769,30,"[7, 4, 6, 5, 6, 7, 6, 6, 4, 6, 5, 7, 6, 6, 5, 7, 6, 4, 7, 7, 7, 3, 5, 7, 4, 7, 7, 6, 5, 7]",test
Environmental activists worked to reduce water pollution.,3.8667,1.5025,30,"[4, 1, 4, 4, 4, 4, 3, 7, 5, 6, 3, 5, 3, 3, 4, 1, 5, 3, 5, 1, 7, 3, 5, 4, 2, 4, 5, 4, 3, 4]",test
Good lighting can totally change the feel of a room.,2.8333,1.9313,30,"[1, 1, 6, 4, 5, 1, 1, 6, 5, 4, 5, 1, 2, 1, 3, 1, 1, 3, 2, 7, 7, 2, 2, 2, 2, 3, 2, 2, 1, 2]",test
Jack started a blog about sustainable living.,4.7667,1.7157,30,"[5, 5, 5, 2, 2, 7, 4, 7, 5, 6, 4, 5, 4, 5, 4, 1, 3, 5, 6, 7, 7, 4, 3, 4, 2, 7, 5, 7, 5, 7]",test
James sat silently and avoided eye contact.,5.7667,1.1943,30,"[6, 6, 7, 5, 6, 7, 4, 7, 4, 6, 4, 7, 6, 5, 6, 3, 6, 5, 7, 7, 6, 5, 6, 7, 3, 7, 6, 6, 6, 7]",test
Jenny has long been complaining about her relationship.,5.9667,1.1885,30,"[7, 4, 6, 4, 6, 7, 6, 7, 4, 7, 5, 7, 7, 7, 6, 6, 6, 7, 7, 7, 7, 4, 7, 5, 3, 7, 6, 5, 6, 6]",test
Lamps light up a dark room.,2.0667,1.5071,30,"[1, 1, 3, 2, 2, 2, 2, 5, 3, 2, 2, 1, 3, 1, 2, 1, 1, 1, 1, 6, 7, 2, 1, 1, 2, 2, 2, 1, 1, 1]",test
Mark found John cheating on him with their best friend.,6.0667,1.6595,30,"[7, 4, 6, 7, 7, 7, 6, 6, 6, 7, 6, 7, 6, 7, 7, 4, 7, 7, 7, 1, 1, 7, 7, 7, 4, 6, 7, 7, 7, 7]",test
Mark hesitated to make a decision.,5.5333,1.3322,30,"[6, 4, 6, 5, 6, 7, 6, 6, 3, 4, 4, 6, 5, 6, 3, 7, 5, 5, 6, 6, 7, 5, 7, 6, 2, 7, 7, 7, 6, 6]",test
Music has the power to bring people together.,4.1,1.8261,30,"[4, 6, 5, 5, 5, 4, 3, 5, 6, 5, 5, 3, 5, 1, 5, 1, 3, 5, 6, 7, 1, 7, 2, 1, 3, 5, 6, 5, 2, 2]",test
Nancy put the turkey in the oven in the early afternoon.,4.2,1.8644,30,"[5, 5, 4, 2, 4, 7, 1, 7, 5, 5, 5, 6, 4, 5, 1, 1, 2, 3, 5, 7, 6, 2, 3, 5, 2, 3, 6, 4, 4, 7]",test
Researchers found a new bird species in Brazil.,3.4333,1.5013,30,"[3, 1, 4, 3, 2, 6, 2, 5, 6, 4, 5, 5, 3, 4, 3, 1, 2, 4, 5, 1, 6, 2, 3, 3, 2, 3, 4, 4, 2, 5]",test
Robert recently bought an expensive new dining table.,3.9,1.7879,30,"[5, 4, 4, 2, 3, 6, 5, 6, 4, 4, 4, 4, 2, 5, 1, 1, 2, 4, 3, 7, 6, 4, 6, 1, 2, 1, 5, 5, 4, 7]",test
Shelters provide homeless people with a place to sleep.,4.0667,1.7991,30,"[1, 6, 3, 3, 5, 4, 4, 6, 6, 2, 5, 5, 6, 2, 5, 1, 5, 5, 4, 7, 7, 6, 5, 1, 2, 3, 3, 3, 5, 2]",test
Shoes protect feet from rough terrain.,2.3,1.784,30,"[1, 1, 3, 2, 5, 1, 2, 6, 3, 1, 2, 1, 5, 1, 1, 1, 3, 1, 2, 7, 6, 3, 1, 1, 2, 1, 3, 1, 1, 1]",test
Strange sounds echoed loudly from the basement.,3.4333,1.6955,30,"[1, 2, 4, 7, 6, 3, 3, 2, 6, 3, 4, 4, 4, 2, 5, 1, 4, 3, 3, 1, 6, 3, 1, 6, 3, 1, 4, 5, 3, 3]",test
The Michelin-starred chef plated the gourmet dish.,3.8667,1.8705,30,"[5, 4, 4, 3, 1, 7, 2, 7, 4, 5, 4, 6, 4, 6, 3, 1, 3, 2, 5, 1, 7, 3, 3, 2, 2, 2, 5, 3, 5, 7]",test
The TV was left on all night by mistake.,2.2,1.6692,30,"[1, 1, 3, 2, 1, 2, 1, 5, 5, 1, 3, 2, 1, 1, 3, 1, 1, 2, 3, 7, 6, 1, 1, 1, 2, 1, 4, 1, 2, 1]",test
The actor rehearsed his lines for the final time.,4.8333,1.6418,30,"[5, 4, 4, 4, 6, 7, 4, 6, 4, 4, 5, 6, 7, 4, 3, 1, 2, 6, 7, 7, 4, 3, 5, 7, 2, 5, 6, 5, 5, 7]",test
The airline announced a significant flight delay.,3.5,2.0129,30,"[1, 1, 3, 7, 2, 4, 1, 6, 3, 5, 5, 5, 2, 2, 2, 1, 6, 5, 3, 6, 7, 4, 1, 2, 2, 3, 6, 6, 1, 3]",test
The ancient heritage site fascinated the tourists.,4.8,1.4239,30,"[4, 5, 6, 5, 7, 3, 5, 6, 4, 7, 5, 6, 5, 3, 4, 4, 5, 6, 6, 1, 4, 4, 4, 5, 2, 5, 7, 6, 4, 6]",test
The architect finished the new building design.,3.7,1.5347,30,"[4, 2, 3, 5, 2, 6, 3, 6, 4, 3, 6, 6, 3, 5, 2, 3, 2, 3, 4, 1, 2, 3, 4, 4, 2, 2, 6, 4, 5, 6]",test
The artist completed the final brushstroke.,4.8667,1.6761,30,"[5, 4, 5, 5, 6, 7, 5, 7, 5, 5, 5, 6, 6, 6, 5, 1, 4, 6, 7, 1, 1, 5, 6, 5, 2, 5, 4, 5, 5, 7]",test
The artist unveiled her latest painting.,4.8667,1.5025,30,"[5, 4, 5, 4, 6, 7, 4, 6, 6, 6, 5, 6, 5, 5, 5, 1, 4, 5, 7, 7, 7, 4, 3, 3, 2, 3, 6, 4, 5, 6]",test
The assignment deadline was quickly approaching.,3.4,1.9405,30,"[3, 5, 3, 5, 1, 2, 2, 7, 4, 3, 5, 3, 3, 1, 2, 1, 2, 3, 5, 7, 7, 4, 4, 1, 2, 1, 6, 6, 3, 1]",test
The athlete trained religiously for a local race.,4.7333,1.6595,30,"[4, 4, 6, 5, 5, 7, 4, 7, 5, 7, 5, 5, 6, 4, 4, 1, 4, 4, 7, 1, 1, 5, 4, 5, 4, 6, 7, 5, 4, 6]",test
The bakery smelled warm and inviting.,4.0,1.742,30,"[1, 3, 4, 5, 7, 3, 2, 5, 5, 3, 4, 2, 5, 5, 4, 1, 5, 3, 4, 7, 7, 3, 3, 6, 3, 5, 7, 4, 2, 2]",test
The busy holiday season increased sales dramatically.,2.4643,1.7529,28,"[1, 1, 4, 2, 2, 3, 3, 7, 4, 3, 5, 1, 5, 1, 2, 2, 1, 2, 7, 1, 1, 2, 2, 1, 1, 1, 2, 2]",test
The chef prepared a gourmet meal with precision.,4.5667,1.6543,30,"[5, 4, 4, 5, 5, 7, 2, 7, 4, 5, 4, 6, 4, 7, 3, 2, 3, 4, 6, 1, 7, 5, 3, 6, 2, 4, 6, 4, 6, 6]",test
The chef prepared the ingredients for dinner.,4.0667,1.7207,30,"[5, 4, 4, 3, 1, 7, 3, 7, 4, 4, 4, 7, 4, 6, 2, 1, 2, 2, 5, 7, 5, 3, 4, 4, 2, 3, 5, 4, 4, 6]",test
The city council approved a new housing project.,3.0333,1.7117,30,"[2, 4, 4, 2, 2, 3, 2, 5, 5, 4, 4, 4, 1, 4, 3, 1, 6, 2, 1, 6, 7, 1, 1, 1, 2, 3, 2, 4, 1, 4]",test
The climber fastened the harness to the rope.,4.3,1.622,30,"[5, 4, 3, 3, 5, 7, 4, 7, 6, 5, 4, 6, 4, 5, 3, 1, 5, 2, 4, 2, 6, 5, 3, 6, 2, 2, 3, 5, 6, 6]",test
The coach knew how to win the game.,4.5333,1.6132,30,"[6, 4, 5, 3, 5, 7, 3, 7, 5, 5, 3, 7, 2, 4, 5, 1, 3, 5, 7, 6, 2, 3, 4, 4, 3, 5, 5, 6, 5, 6]",test
The company's latest smartphone is sleek and innovative.,2.0667,1.6174,30,"[1, 1, 2, 2, 5, 1, 2, 3, 2, 2, 3, 1, 3, 2, 2, 1, 1, 2, 1, 7, 7, 2, 1, 1, 2, 1, 1, 1, 1, 1]",test
The concert tickets sold out in less than an hour.,3.0667,1.7604,30,"[1, 3, 3, 3, 1, 2, 2, 6, 3, 5, 5, 3, 2, 1, 3, 1, 6, 3, 5, 6, 7, 4, 1, 1, 2, 3, 4, 3, 2, 1]",test
The crew assembled the concert stage hurriedly.,4.0333,1.5196,30,"[5, 3, 5, 5, 5, 6, 2, 6, 4, 3, 5, 5, 3, 3, 3, 1, 3, 5, 7, 1, 6, 4, 3, 3, 4, 2, 5, 4, 4, 6]",test
The drive to the airport was bumpy and stressful.,4.1667,1.8585,30,"[5, 3, 5, 5, 2, 4, 3, 7, 5, 6, 6, 4, 4, 4, 1, 1, 5, 3, 7, 7, 6, 3, 1, 4, 5, 6, 6, 4, 2, 1]",test
The explorer ventured into unknown lands with courage.,5.2333,2.0288,30,"[4, 4, 6, 7, 7, 7, 1, 7, 5, 6, 5, 7, 5, 7, 4, 1, 3, 6, 6, 1, 1, 6, 6, 7, 5, 7, 7, 7, 5, 7]",test
The family arrived at the resort after a day-long trip.,4.1333,1.6761,30,"[5, 5, 4, 3, 2, 7, 2, 7, 4, 4, 5, 6, 5, 5, 2, 1, 3, 5, 5, 1, 7, 4, 4, 4, 2, 3, 6, 5, 3, 5]",test
"The fancy restaurant served tiny, artfully plated dishes.",2.8,1.6692,30,"[1, 2, 5, 4, 5, 2, 2, 3, 3, 3, 2, 3, 4, 2, 2, 1, 4, 1, 4, 7, 7, 2, 1, 4, 2, 1, 3, 1, 1, 2]",test
The farmer tended the crops with great care.,5.4333,1.4065,30,"[5, 5, 6, 6, 3, 7, 6, 6, 4, 5, 5, 5, 6, 6, 3, 7, 1, 4, 7, 7, 7, 5, 5, 6, 5, 7, 6, 7, 5, 6]",test
The fisherman cast his line into the river.,3.9,1.7489,30,"[4, 4, 4, 2, 2, 6, 3, 7, 6, 4, 5, 6, 6, 5, 2, 1, 3, 3, 4, 7, 2, 3, 3, 5, 2, 2, 2, 3, 4, 7]",test
The forest was alive with birdsong.,2.9667,1.7317,30,"[1, 1, 5, 6, 5, 4, 2, 3, 5, 6, 4, 1, 5, 1, 4, 1, 6, 3, 3, 1, 1, 4, 3, 2, 3, 2, 1, 3, 2, 1]",test
The gym offers intense workouts for fitness experts.,3.3333,1.7287,30,"[3, 5, 5, 4, 2, 2, 3, 6, 3, 2, 4, 3, 4, 2, 2, 1, 6, 2, 3, 7, 7, 4, 1, 1, 3, 1, 4, 5, 2, 3]",test
The historian discussed work on ancient civilizations.,4.3667,1.6291,30,"[5, 4, 4, 3, 6, 7, 4, 5, 5, 5, 2, 6, 4, 5, 2, 1, 3, 5, 6, 1, 6, 3, 5, 5, 2, 5, 6, 5, 4, 7]",test
The hurricane was accompanied by extremely high winds.,2.8276,1.7742,29,"[1, 2, 3, 3, 7, 3, 3, 2, 6, 4, 4, 2, 3, 1, 3, 1, 5, 3, 3, 1, 7, 5, 1, 1, 2, 1, 2, 2, 1]",test
The journalist exposed a story that shocked the nation.,5.6,1.3544,30,"[5, 4, 6, 4, 7, 7, 4, 7, 5, 6, 6, 6, 4, 4, 6, 7, 7, 6, 7, 6, 7, 6, 3, 3, 4, 7, 6, 7, 4, 7]",test
The kids put on their coats to go outside for recess.,4.3667,1.6501,30,"[5, 5, 4, 3, 6, 4, 4, 7, 5, 2, 5, 6, 5, 6, 3, 1, 1, 4, 4, 6, 7, 4, 4, 6, 2, 2, 6, 4, 4, 6]",test
The kitchen spent the afternoon preparing the ingredients.,2.5667,1.775,30,"[1, 1, 3, 2, 6, 1, 1, 6, 4, 5, 2, 5, 2, 2, 1, 1, 1, 4, 2, 1, 7, 3, 2, 1, 2, 4, 1, 1, 2, 3]",test
The kitten curled up in a cozy corner.,3.2,1.901,30,"[1, 1, 2, 4, 4, 7, 1, 4, 5, 4, 4, 3, 5, 2, 6, 1, 3, 4, 2, 7, 7, 3, 2, 2, 2, 1, 4, 3, 1, 1]",test
The laptop crashed in the middle of the presentation.,3.4333,1.942,30,"[3, 1, 5, 5, 2, 2, 2, 6, 5, 4, 3, 3, 6, 2, 2, 1, 3, 4, 7, 7, 6, 2, 1, 5, 2, 1, 4, 6, 2, 1]",test
The lawyer filed the lawsuit on behalf of her client.,4.4,1.7927,30,"[5, 6, 3, 2, 2, 7, 6, 7, 2, 5, 5, 6, 4, 5, 3, 1, 6, 4, 5, 7, 6, 2, 3, 3, 2, 3, 5, 5, 5, 7]",test
The library has a wide selection of science fiction books.,2.1333,1.4794,30,"[1, 1, 4, 2, 1, 2, 1, 5, 5, 2, 2, 1, 4, 1, 2, 1, 3, 2, 2, 2, 7, 2, 1, 1, 2, 1, 2, 2, 1, 1]",test
The local theater company is putting on a Broadway classic.,2.6667,1.3979,30,"[2, 4, 3, 4, 2, 3, 2, 5, 5, 3, 4, 3, 4, 1, 3, 1, 4, 3, 3, 1, 6, 1, 1, 1, 2, 1, 3, 2, 2, 1]",test
The mechanic inspected the car for any potential issues.,3.9,1.8448,30,"[4, 4, 4, 3, 5, 7, 3, 7, 3, 4, 3, 6, 2, 6, 2, 1, 2, 1, 5, 7, 7, 3, 3, 4, 2, 2, 4, 2, 5, 6]",test
The movie opened with a beautiful desert scene.,2.6,1.5447,30,"[1, 1, 5, 5, 5, 2, 2, 4, 4, 6, 5, 2, 3, 1, 4, 1, 2, 1, 2, 1, 1, 2, 1, 3, 3, 2, 4, 2, 1, 2]",test
The movie was filled with exciting action scenes.,3.4333,1.8511,30,"[1, 2, 5, 3, 3, 3, 3, 4, 4, 5, 6, 1, 2, 1, 4, 6, 4, 4, 3, 7, 7, 2, 1, 3, 2, 1, 7, 4, 3, 2]",test
The musician tuned his guitar before the show.,4.1333,1.776,30,"[5, 5, 5, 2, 5, 7, 2, 6, 3, 4, 6, 7, 5, 5, 3, 1, 6, 3, 2, 2, 2, 5, 4, 4, 2, 2, 6, 3, 5, 7]",test
The northern forest had been all but depleted.,2.2,1.2972,30,"[1, 1, 3, 4, 2, 3, 2, 2, 6, 2, 5, 2, 1, 1, 2, 1, 3, 3, 2, 1, 1, 4, 3, 1, 2, 1, 2, 3, 1, 1]",test
The orchestra members adjusted their sheet music.,3.4667,1.6554,30,"[4, 5, 4, 1, 6, 5, 3, 5, 3, 3, 5, 5, 4, 6, 2, 1, 1, 2, 5, 1, 6, 2, 1, 5, 2, 2, 4, 4, 3, 4]",test
The oven temperature was set too high.,2.1724,1.5135,29,"[1, 1, 3, 2, 6, 3, 1, 5, 1, 2, 4, 2, 2, 1, 1, 1, 1, 2, 2, 6, 1, 1, 2, 2, 1, 3, 4, 1, 1]",test
The painter created a landscape that felt alive.,4.6667,1.6884,30,"[4, 5, 5, 7, 2, 7, 4, 6, 5, 6, 5, 7, 5, 5, 5, 1, 4, 5, 6, 1, 1, 4, 5, 5, 3, 5, 7, 4, 5, 6]",test
"The penthouse had sleek, minimal furnishings.",1.6,1.0372,30,"[1, 1, 3, 2, 3, 2, 1, 5, 1, 4, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",test
The poet's verses were filled with deep emotion.,5.2,1.5403,30,"[5, 3, 6, 5, 7, 7, 4, 5, 4, 7, 6, 6, 6, 4, 5, 7, 4, 6, 7, 1, 6, 4, 3, 3, 5, 7, 6, 7, 6, 4]",test
The police set up barricades around the parade route.,3.4667,1.7564,30,"[3, 5, 3, 2, 2, 5, 3, 7, 5, 4, 4, 7, 3, 3, 3, 1, 5, 2, 4, 1, 7, 2, 1, 4, 2, 1, 4, 2, 4, 5]",test
The puppy barked excitedly when it saw its owner.,5.0333,1.6914,30,"[1, 4, 5, 6, 5, 7, 3, 7, 6, 6, 6, 5, 3, 6, 7, 7, 6, 5, 4, 7, 7, 5, 5, 2, 2, 5, 5, 7, 3, 4]",test
The research team discovered a new type of butterfly.,3.6,1.4994,30,"[4, 2, 4, 3, 4, 5, 2, 5, 7, 5, 3, 6, 2, 4, 3, 3, 4, 5, 4, 1, 1, 2, 5, 4, 2, 2, 3, 4, 3, 6]",test
The restaurant got a glowing review from a top critic.,4.1,1.5833,30,"[3, 2, 5, 4, 2, 7, 3, 7, 4, 6, 5, 5, 3, 4, 3, 3, 5, 4, 7, 1, 7, 3, 4, 2, 3, 4, 4, 5, 4, 4]",test
The rose bushes in the garden are in full bloom.,2.4138,1.7221,29,"[1, 1, 3, 4, 5, 2, 2, 2, 5, 3, 4, 1, 3, 1, 3, 1, 1, 1, 6, 7, 2, 1, 1, 2, 1, 1, 4, 1, 1]",test
The school district introduced a tutoring program.,2.1333,1.2243,30,"[1, 5, 3, 2, 2, 2, 2, 5, 4, 2, 2, 4, 4, 1, 2, 1, 2, 3, 3, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1]",test
The scientist ran studies to understand the phenomenon.,4.7,1.622,30,"[4, 5, 5, 3, 5, 6, 4, 7, 5, 6, 5, 6, 4, 6, 3, 1, 4, 5, 7, 1, 6, 4, 4, 3, 2, 7, 6, 6, 5, 6]",test
The short flight arrived on time at the airport.,2.3,1.557,30,"[1, 1, 3, 2, 1, 3, 2, 4, 4, 2, 5, 2, 3, 1, 2, 1, 2, 1, 3, 6, 7, 1, 1, 2, 2, 1, 1, 2, 2, 1]",test
The spicy peppers brought tears to Derek's eyes.,5.6667,1.6678,30,"[6, 4, 7, 5, 7, 7, 6, 7, 5, 6, 4, 6, 6, 7, 4, 1, 5, 7, 7, 6, 1, 4, 7, 7, 5, 7, 7, 7, 5, 7]",test
The sports car was built for speed and thrill.,2.5,1.7171,30,"[1, 1, 5, 4, 5, 1, 1, 5, 5, 4, 4, 1, 2, 1, 3, 1, 4, 1, 1, 1, 6, 2, 1, 1, 2, 1, 2, 5, 3, 1]",test
The storm outside was wild and chaotic.,3.0667,1.8557,30,"[1, 1, 5, 7, 7, 3, 3, 5, 5, 2, 4, 1, 4, 1, 4, 1, 4, 4, 2, 1, 4, 5, 1, 2, 4, 1, 5, 2, 2, 1]",test
The sunrise brought hope and renewal.,3.6333,1.9205,30,"[1, 1, 5, 6, 4, 3, 2, 6, 6, 6, 5, 1, 5, 2, 5, 1, 5, 4, 5, 6, 1, 5, 1, 5, 2, 5, 5, 3, 2, 1]",test
The teacher greeted the students as they entered.,5.2,1.3746,30,"[5, 6, 5, 7, 5, 7, 4, 7, 4, 4, 5, 7, 4, 4, 4, 2, 7, 6, 7, 7, 7, 4, 5, 4, 3, 5, 5, 5, 5, 6]",test
The tech company launched a groundbreaking smartphone.,2.7,1.579,30,"[4, 1, 3, 2, 5, 2, 2, 4, 3, 2, 5, 3, 2, 1, 2, 1, 4, 4, 4, 6, 6, 1, 1, 1, 3, 1, 4, 2, 1, 1]",test
The tennis match was held on a clay court.,2.1,1.3481,30,"[1, 2, 3, 2, 1, 4, 3, 5, 3, 1, 4, 2, 4, 2, 2, 1, 2, 1, 1, 1, 6, 1, 1, 2, 2, 1, 1, 2, 1, 1]",test
The vineyard's white wine was dry and tart.,2.3667,1.4259,30,"[1, 1, 5, 3, 6, 2, 2, 4, 3, 3, 4, 1, 5, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 3, 2, 3, 3, 4, 2, 1]",test
The wildlife photographer captured an endangered species.,4.6,1.8118,30,"[5, 2, 3, 4, 7, 7, 3, 5, 7, 4, 6, 7, 2, 5, 4, 1, 5, 4, 5, 1, 6, 5, 5, 6, 2, 3, 7, 5, 6, 6]",test
Tom struggled with the math problem for hours.,5.8667,1.2794,30,"[7, 4, 6, 5, 7, 7, 5, 7, 4, 6, 5, 7, 7, 6, 4, 3, 5, 7, 7, 6, 7, 5, 7, 7, 3, 7, 6, 6, 6, 7]",test
Traveling by train is a great way to explore Europe.,2.9,1.936,30,"[1, 2, 5, 2, 5, 1, 2, 7, 5, 6, 5, 1, 4, 1, 2, 1, 5, 1, 2, 1, 7, 4, 1, 3, 2, 2, 4, 2, 2, 1]",test
