unit,mean,std,n,individual_ratings,item_type
The brilliant professor sneered at the young student who the administrator said had plagiarized the paper that he had seen earlier that morning.,3.7,1.2254,60,"[4, 3, 5, 4, 4, 5, 5, 4, 2, 4, 5, 4, 5, 2, 1, 4, 5, 4, 4, 4, 3, 4, 2, 3, 4, 1, 3, 5, 1, 5, 5, 1, 5, 2, 4, 2, 4, 4, 3, 3, 4, 3, 2, 4, 5, 5, 5, 4, 4, 5, 4, 5, 4, 5, 3, 2, 4, 5, 5, 2]",filler
The captain remembered a bartender serving drinks. The bartender who the captain remembered had served the estranged couple some strong drinks was very friendly.,3.3333,1.1741,60,"[4, 2, 5, 5, 2, 2, 2, 2, 2, 3, 4, 4, 5, 3, 5, 2, 5, 2, 4, 3, 4, 4, 2, 4, 2, 2, 2, 5, 2, 2, 2, 4, 2, 4, 2, 2, 4, 4, 3, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4, 5, 4, 2, 5, 5, 4, 2, 5, 5, 1, 3]",filler
The child caught a fish last Thursday evening at dusk. The fish who the storyteller asserted that the child had caught last Thursday evening at dusk promised three magic wishes.,2.7,1.2392,60,"[3, 5, 2, 5, 3, 1, 2, 2, 3, 2, 1, 2, 1, 2, 1, 3, 2, 3, 3, 2, 4, 4, 2, 2, 1, 1, 2, 4, 1, 1, 4, 4, 5, 5, 1, 2, 4, 3, 2, 3, 2, 3, 3, 4, 2, 3, 2, 2, 2, 4, 4, 1, 4, 4, 5, 2, 3, 4, 4, 1]",filler
The clown sees a light when the spaceships come. The light that the clown sees when the spaceships come and the heat he feels from living so close to the reactor are related.,3.2833,1.4391,60,"[5, 2, 5, 5, 1, 2, 5, 4, 3, 1, 3, 3, 5, 2, 4, 4, 3, 1, 4, 3, 1, 1, 1, 3, 4, 1, 3, 5, 4, 4, 4, 5, 1, 2, 1, 4, 4, 1, 4, 4, 3, 4, 5, 5, 1, 5, 3, 4, 4, 3, 1, 5, 5, 4, 4, 2, 4, 5, 5, 3]",filler
The cook talked to a fisherman. The fisherman who the cook finally acknowledged really liked seafood admired the sincere schoolteacher.,2.4,1.2378,60,"[2, 2, 2, 5, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 3, 2, 4, 4, 1, 1, 1, 1, 4, 1, 1, 2, 3, 2, 2, 2, 4, 4, 2, 1, 2, 1, 3, 4, 1, 4, 3, 2, 3, 2, 5, 1, 3, 2, 1, 2, 4, 4, 4, 3, 5, 5, 2, 3]",filler
The crazed fan circled around the tennis player whose unbecoming conduct the line judge secretly despised.,3.3833,1.3541,60,"[5, 5, 4, 5, 1, 4, 4, 2, 2, 2, 2, 4, 2, 2, 5, 2, 5, 4, 2, 4, 1, 2, 3, 2, 4, 5, 1, 5, 2, 4, 1, 2, 4, 5, 5, 1, 4, 2, 4, 5, 4, 4, 3, 5, 2, 3, 3, 3, 4, 4, 1, 5, 4, 5, 4, 3, 4, 5, 5, 4]",filler
The crime that the gangster who the story had profiled had planned for weeks was quickly solved.,2.7143,1.4373,14,"[2, 1, 2, 2, 1, 2, 4, 2, 3, 4, 5, 1, 5, 4]",test
The crime that the gangster who the story had profiled was quickly solved.,3.1429,1.6213,21,"[1, 2, 5, 2, 2, 1, 3, 5, 5, 5, 2, 2, 5, 1, 2, 4, 5, 2, 2, 5, 5]",test
"The dark-haired, mysterious Brazilian woman who the man from Quebec thought cooked very well was visiting only briefly.",4.0,1.1199,60,"[5, 5, 4, 5, 4, 4, 5, 2, 4, 4, 4, 4, 2, 2, 2, 2, 5, 3, 5, 3, 5, 5, 4, 4, 5, 5, 2, 5, 3, 4, 2, 5, 4, 5, 1, 2, 4, 5, 5, 5, 4, 4, 4, 5, 4, 5, 4, 5, 4, 2, 4, 5, 5, 5, 5, 3, 5, 4, 5, 4]",filler
The doctor diagnosed a mysterious disease. Whether the doctor would be sued in spite of the fact that he had diagnosed the mysterious disease was investigated by the reporter.,3.7,1.3058,60,"[4, 3, 4, 5, 5, 1, 4, 5, 2, 3, 2, 4, 5, 2, 5, 5, 5, 2, 3, 5, 2, 4, 2, 3, 5, 4, 3, 5, 2, 2, 5, 5, 5, 2, 5, 2, 4, 5, 2, 5, 2, 3, 5, 2, 1, 4, 3, 5, 4, 4, 5, 5, 4, 5, 5, 3, 4, 5, 5, 2]",filler
The dog-catcher found the puppy which belonged to the cowboy who wanted posters of were plastered all over town.,2.55,1.2545,60,"[2, 5, 4, 4, 3, 4, 3, 2, 2, 1, 2, 1, 5, 2, 1, 2, 2, 2, 2, 3, 2, 1, 1, 2, 2, 2, 1, 5, 1, 4, 2, 2, 2, 4, 2, 1, 2, 4, 4, 2, 2, 4, 2, 2, 2, 1, 2, 1, 2, 2, 4, 4, 4, 1, 5, 2, 5, 2, 4, 4]",filler
The form was stamped by the bureaucrat who worked at the ministry where everyone who had walked strangely.,2.15,1.3254,60,"[1, 1, 3, 1, 3, 4, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 4, 1, 4, 2, 1, 2, 1, 4, 1, 1, 1, 5, 2, 2, 1, 2, 1, 4, 3, 1, 4, 3, 1, 3, 1, 4, 1, 2, 1, 1, 2, 1, 3, 4, 1, 4, 4, 1, 2, 1, 5, 5, 1, 4]",filler
The game that the child who the lawnmower had startled in the yard lasted for hours.,2.2727,1.4206,11,"[1, 4, 1, 1, 1, 1, 4, 2, 2, 4, 4]",test
The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours.,2.0,1.1547,16,"[2, 4, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 3, 2, 5]",test
The immigration officer investigated a seamstress last week. The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned.,3.2,1.2071,15,"[3, 2, 2, 2, 3, 4, 4, 4, 5, 1, 3, 4, 4, 2, 5]",test
The immigration officer investigated a seamstress last week. The shirt that the seamstress who the immigration officer had investigated last week was carefully mending needed to be dry cleaned.,1.8333,1.1934,12,"[4, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 4]",test
The interviewer who the prison warden said would advance his plans had a few surprises up his sleeve.,3.8167,1.3715,60,"[5, 5, 5, 2, 5, 5, 5, 5, 4, 4, 2, 3, 5, 3, 5, 5, 5, 5, 5, 5, 4, 2, 1, 3, 5, 4, 2, 5, 4, 5, 5, 5, 4, 4, 1, 1, 4, 3, 5, 2, 4, 5, 5, 1, 2, 4, 4, 5, 4, 4, 3, 5, 5, 5, 1, 2, 4, 5, 2, 2]",filler
The isolated monastery admitted a monk. The prayer that the monk who the isolated monastery had admitted was chanting every day was echoing in the empty church.,3.3333,1.2247,9,"[3, 5, 3, 2, 2, 5, 4, 2, 4]",test
The isolated monastery admitted a monk. The prayer that the monk who the isolated monastery had admitted was echoing in the empty church.,3.0,1.2111,16,"[4, 3, 2, 2, 4, 2, 1, 4, 3, 2, 4, 4, 3, 4, 5, 1]",test
The janitor talked to the window-washer about an executive. The window-washer stared at the executive whose habits the janitor had hinted indicated a drinking problem.,3.3667,1.34,60,"[3, 5, 4, 4, 3, 2, 4, 2, 2, 4, 3, 4, 5, 2, 5, 4, 5, 4, 5, 3, 4, 2, 5, 5, 4, 1, 2, 5, 2, 2, 4, 2, 2, 5, 1, 4, 4, 5, 3, 5, 3, 3, 1, 1, 3, 4, 2, 4, 4, 5, 2, 5, 4, 5, 3, 1, 1, 5, 4, 2]",filler
The lawnmower startled a child in the yard. The game that the child who the lawnmower had startled in the yard lasted for hours.,3.0,1.4771,12,"[4, 2, 1, 1, 2, 2, 2, 5, 4, 4, 5, 4]",test
The lawnmower startled a child in the yard. The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours.,2.3333,1.1547,21,"[4, 2, 4, 4, 4, 1, 1, 3, 2, 2, 1, 1, 1, 3, 2, 4, 3, 2, 2, 2, 1]",test
The lecture that the professor who the newspaper story had just profiled in detail was not well attended.,2.7273,1.3484,11,"[2, 5, 4, 2, 1, 4, 2, 1, 3, 4, 2]",test
The lecture that the professor who the newspaper story had just profiled in detail was teaching poorly was not well attended.,2.8,1.2071,15,"[4, 2, 2, 1, 2, 2, 2, 2, 4, 4, 4, 2, 5, 2, 4]",test
The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago.,2.5556,1.424,9,"[2, 4, 2, 1, 2, 5, 4, 1, 2]",test
The lullaby that the famous country singer who the record label had signed to a big contract was written seventy years ago.,3.6,0.9856,15,"[5, 3, 2, 4, 4, 4, 3, 2, 5, 3, 4, 5, 4, 3, 3]",test
The man who can never be adequately described belongs with the woman who causes extreme pain with her visits.,3.3,1.3187,60,"[4, 5, 4, 5, 2, 5, 2, 1, 2, 5, 3, 4, 4, 2, 5, 5, 3, 3, 3, 4, 2, 5, 2, 2, 1, 1, 3, 4, 2, 2, 2, 3, 4, 4, 2, 4, 4, 2, 4, 1, 4, 4, 2, 5, 5, 5, 5, 1, 3, 4, 4, 5, 2, 5, 2, 3, 3, 5, 4, 2]",filler
The members of the party that opposed the political leader and the exile who fled the country hated each other.,3.6333,1.2884,60,"[4, 5, 5, 2, 4, 4, 5, 5, 3, 4, 2, 4, 5, 2, 4, 4, 5, 4, 5, 3, 1, 3, 3, 3, 5, 5, 2, 5, 2, 2, 2, 5, 5, 4, 5, 2, 4, 2, 2, 5, 3, 4, 4, 1, 4, 2, 4, 4, 3, 2, 2, 5, 5, 5, 2, 2, 5, 5, 5, 5]",filler
The monologue that the actor who the movie industry had snubbed repeatedly was extremely well written.,3.125,1.2042,16,"[4, 2, 2, 4, 4, 5, 3, 3, 2, 2, 2, 4, 1, 4, 3, 5]",test
The monologue that the actor who the movie industry had snubbed repeatedly was performing last month was extremely well written.,3.625,1.4079,8,"[4, 4, 4, 2, 1, 4, 5, 5]",test
The movie industry repeatedly snubbed an actor. The monologue that the actor who the movie industry had snubbed repeatedly was extremely well written.,2.9524,1.3956,21,"[1, 1, 2, 4, 1, 2, 4, 2, 5, 3, 4, 5, 5, 4, 3, 2, 4, 4, 1, 2, 3]",test
The movie industry repeatedly snubbed an actor. The monologue that the actor who the movie industry had snubbed repeatedly was performing last month was extremely well written.,2.9333,1.387,15,"[2, 4, 2, 2, 2, 5, 1, 5, 2, 1, 4, 4, 4, 2, 4]",test
The new card catalog confused the grad student a great deal. The ancient manuscript that the grad student who the new card catalog had confused a great deal was missing a page.,2.625,1.4083,16,"[5, 1, 4, 1, 1, 1, 2, 1, 4, 4, 4, 3, 3, 2, 2, 4]",test
The new card catalog confused the grad student a great deal. The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page.,2.2,1.2071,15,"[1, 1, 2, 3, 1, 2, 3, 1, 3, 1, 4, 2, 1, 4, 4]",test
The newspaper story profiled a professor in detail. The lecture that the professor who the newspaper story had just profiled in detail was not well attended.,3.3333,1.4552,18,"[3, 4, 2, 2, 5, 1, 5, 2, 1, 2, 5, 2, 4, 4, 4, 5, 5, 4]",test
The newspaper story profiled a professor in detail. The lecture that the professor who the newspaper story had just profiled in detail was teaching poorly was not well attended.,2.625,1.2583,16,"[5, 3, 2, 4, 2, 2, 1, 2, 5, 2, 2, 4, 3, 2, 1, 2]",test
The novel that the horror author who the publishing company had recently fired had typed quickly was banned by the local library.,2.75,1.6026,12,"[1, 2, 2, 4, 3, 1, 4, 1, 4, 1, 5, 5]",test
The novel that the horror author who the publishing company had recently fired was banned by the local library.,3.85,1.2258,20,"[4, 1, 4, 2, 2, 5, 5, 2, 5, 4, 5, 4, 5, 4, 3, 4, 5, 4, 4, 5]",test
The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine.,2.3043,1.2946,23,"[4, 1, 2, 3, 2, 2, 2, 1, 3, 1, 2, 1, 1, 4, 1, 2, 4, 2, 1, 4, 1, 5, 4]",test
The picture that the artist who the school had expelled for cheating was printed in a magazine.,3.0909,1.5136,11,"[2, 4, 2, 1, 5, 5, 2, 5, 2, 4, 2]",test
The prayer that the monk who the isolated monastery had admitted was chanting every day was echoing in the empty church.,2.6667,1.1882,18,"[5, 2, 2, 2, 2, 1, 3, 5, 2, 2, 1, 4, 3, 3, 2, 2, 3, 4]",test
The prayer that the monk who the isolated monastery had admitted was echoing in the empty church.,2.4118,1.4168,17,"[1, 2, 3, 5, 1, 1, 2, 1, 1, 2, 1, 3, 3, 2, 4, 4, 5]",test
The professor thought the computer printout would be destroyed. The angry scientist who the professor thought would destroy the computer printout analyzed the data correctly.,3.7,1.1542,60,"[4, 1, 4, 4, 4, 1, 4, 2, 4, 4, 4, 5, 5, 2, 5, 5, 3, 3, 1, 2, 2, 5, 3, 4, 5, 4, 2, 5, 2, 2, 4, 4, 4, 4, 5, 4, 5, 5, 4, 4, 4, 3, 3, 5, 5, 4, 3, 4, 4, 5, 4, 3, 5, 5, 5, 3, 4, 4, 3, 2]",filler
The publishing company fired a horror author. The novel that the horror author who the publishing company had recently fired had typed quickly was banned by the local library.,2.5714,1.4525,14,"[3, 4, 1, 2, 1, 4, 1, 5, 2, 5, 2, 2, 1, 3]",test
The publishing company fired a horror author. The novel that the horror author who the publishing company had recently fired was banned by the local library.,2.9286,1.2688,14,"[4, 2, 2, 5, 3, 2, 2, 1, 2, 4, 3, 5, 2, 4]",test
The record label signed a famous country singer to a big contract. The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago.,3.0,1.4142,17,"[4, 2, 2, 3, 2, 4, 2, 1, 3, 5, 3, 4, 5, 5, 1, 1, 4]",test
The record label signed a famous country singer to a big contract. The lullaby that the famous country singer who the record label had signed to a big contract was written seventy years ago.,3.1053,1.4868,19,"[3, 4, 4, 4, 2, 1, 5, 5, 2, 2, 1, 5, 5, 3, 4, 4, 1, 3, 1]",test
The restaurant hired an athlete as a spokesman. The trophy that the athlete who the restaurant had hired as a spokesman had won at the track meet was stolen later.,2.55,1.191,20,"[3, 4, 1, 2, 4, 1, 2, 1, 2, 2, 1, 3, 3, 4, 2, 5, 2, 3, 4, 2]",test
The restaurant hired an athlete as a spokesman. The trophy that the athlete who the restaurant had hired as a spokesman was stolen later.,3.7333,1.4864,15,"[5, 5, 1, 4, 1, 5, 2, 4, 2, 4, 4, 4, 5, 5, 5]",test
The school expelled an artist for cheating. The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine.,2.5,1.4142,16,"[4, 1, 4, 2, 5, 2, 1, 3, 1, 1, 2, 3, 1, 3, 2, 5]",test
The school expelled an artist for cheating. The picture that the artist who the school had expelled for cheating was printed in a magazine.,3.9,1.5951,10,"[1, 5, 5, 5, 4, 4, 4, 5, 5, 1]",test
The service sent over a maid. The apartment that the maid who the service had sent over was cleaning every week was well decorated.,3.3333,1.3229,9,"[2, 4, 4, 2, 1, 5, 4, 4, 4]",test
The service sent over a maid. The apartment that the maid who the service had sent over was well decorated.,3.0,1.6475,15,"[5, 5, 2, 1, 1, 4, 1, 4, 3, 4, 5, 1, 2, 5, 2]",test
The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned.,2.7647,1.4374,17,"[4, 2, 1, 2, 5, 1, 1, 5, 2, 2, 2, 1, 3, 4, 4, 4, 4]",test
The shirt that the seamstress who the immigration officer had investigated last week was carefully mending needed to be dry cleaned.,3.0625,1.4361,16,"[5, 2, 2, 5, 2, 1, 5, 5, 2, 2, 3, 4, 3, 3, 1, 4]",test
The specialist ran tests on a report. The doctor who the nurse who had trusted the report that the specialist ran tests on sensed a scandal was approaching.,1.8305,0.9313,59,"[2, 2, 1, 1, 1, 1, 2, 3, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 4, 1, 5, 2, 2, 1, 4, 1, 4, 2, 2, 2, 1, 2, 3, 1, 2, 1, 1, 2, 1, 2, 2, 4, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 3]",filler
The story profiled a gangster. The crime that the gangster who the story had profiled had planned for weeks was quickly solved.,3.3125,1.0782,16,"[2, 4, 2, 2, 3, 5, 4, 2, 4, 3, 2, 4, 4, 4, 3, 5]",test
The story profiled a gangster. The crime that the gangster who the story had profiled was quickly solved.,4.0,1.0,9,"[4, 4, 4, 2, 3, 4, 5, 5, 5]",test
The trophy that the athlete who the restaurant had hired as a spokesman had won at the track meet was stolen later.,2.7059,1.5315,17,"[5, 1, 2, 4, 2, 1, 5, 3, 1, 1, 2, 5, 4, 3, 4, 1, 2]",test
The trophy that the athlete who the restaurant had hired as a spokesman was stolen later.,2.5,1.069,8,"[1, 3, 1, 2, 3, 4, 3, 3]",test
There's a blue light near the stop sign at the corner next to the run-down stereo store.,4.5833,0.8496,60,"[5, 2, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 3, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 2, 5, 1, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5]",filler
This is the dog that Fred wondered which lawn was on when he came home last week.,2.4,1.4046,60,"[1, 2, 4, 2, 2, 5, 4, 2, 1, 2, 1, 4, 5, 2, 1, 1, 1, 1, 4, 5, 2, 2, 1, 5, 2, 1, 1, 1, 4, 2, 2, 1, 1, 4, 1, 2, 2, 2, 4, 2, 3, 2, 2, 3, 1, 3, 2, 2, 2, 2, 1, 5, 5, 1, 1, 1, 5, 5, 4, 2]",filler
