unit,mean,std,n,individual_ratings,item_type
What did Charles answer that David sold?,3.54,2.1016,50,"[3, 3, 1, 5, 1, 5, 7, 7, 1, 6, 3, 5, 3, 2, 1, 7, 4, 1, 1, 2, 1, 2, 3, 1, 5, 2, 6, 5, 6, 5, 2, 7, 1, 6, 5, 1, 1, 1, 4, 4, 1, 5, 4, 1, 5, 7, 5, 6, 3, 4]",test
What did Charles corroborate that Patricia broke?,3.94,1.766,50,"[5, 2, 5, 6, 4, 5, 5, 1, 2, 6, 5, 5, 2, 3, 1, 4, 5, 5, 1, 5, 4, 2, 6, 1, 6, 7, 2, 6, 5, 6, 2, 5, 2, 6, 4, 5, 1, 7, 5, 4, 4, 3, 4, 5, 4, 2, 1, 2, 5, 4]",test
What did Charles panic that Sarah would buy?,3.5102,1.8722,49,"[3, 1, 4, 4, 5, 6, 2, 7, 4, 3, 6, 3, 4, 3, 7, 2, 1, 1, 1, 2, 1, 1, 3, 5, 1, 2, 3, 3, 6, 5, 5, 1, 4, 6, 1, 1, 5, 4, 4, 4, 4, 3, 6, 5, 7, 6, 3, 2, 2]",test
What did Charles picture that Susan bought?,4.92,1.664,50,"[3, 5, 5, 4, 4, 5, 7, 7, 6, 6, 4, 5, 4, 4, 7, 7, 5, 3, 4, 7, 4, 1, 6, 6, 6, 3, 5, 6, 6, 6, 7, 7, 2, 1, 6, 7, 1, 5, 6, 4, 4, 3, 4, 6, 4, 7, 4, 5, 5, 7]",test
What did Charles weep that William sold?,2.6327,1.6291,49,"[2, 2, 1, 2, 1, 3, 5, 1, 1, 4, 3, 5, 1, 2, 4, 1, 3, 1, 1, 1, 2, 1, 6, 1, 4, 3, 1, 3, 3, 4, 3, 7, 1, 1, 3, 1, 1, 3, 6, 3, 1, 3, 4, 1, 5, 4, 3, 2, 5]",test
What did Christopher beam that William broke?,2.22,1.4327,50,"[2, 2, 1, 1, 1, 2, 1, 1, 4, 3, 2, 2, 1, 3, 1, 1, 1, 5, 1, 1, 1, 1, 3, 1, 1, 7, 1, 3, 2, 5, 3, 2, 3, 1, 3, 3, 2, 1, 1, 1, 4, 3, 3, 3, 1, 5, 1, 2, 5, 3]",test
What did Christopher believe that Sarah bought?,5.94,1.3763,50,"[5, 5, 7, 7, 5, 7, 7, 7, 5, 6, 6, 6, 4, 5, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 4, 3, 5, 6, 7, 6, 7, 7, 7, 7, 7, 7, 5, 6, 7, 5, 4, 6, 3, 6, 7, 7, 5, 6, 4, 7]",test
What did Christopher conjecture that Barbara bought?,2.6,1.9272,50,"[2, 2, 1, 6, 1, 1, 3, 1, 2, 3, 3, 3, 1, 1, 1, 1, 5, 1, 1, 5, 1, 1, 7, 1, 3, 1, 1, 1, 1, 6, 3, 7, 1, 1, 2, 6, 1, 1, 1, 5, 4, 5, 3, 5, 1, 6, 1, 3, 3, 4]",test
What did Christopher indicate that Jessica sold?,5.66,1.5334,50,"[5, 3, 7, 7, 5, 6, 7, 7, 5, 6, 5, 5, 3, 3, 7, 7, 7, 6, 4, 4, 4, 7, 7, 7, 4, 2, 3, 7, 7, 7, 7, 4, 7, 7, 6, 7, 5, 6, 7, 5, 7, 4, 4, 7, 7, 7, 5, 7, 3, 7]",test
What did Christopher notify that David broke?,3.18,1.826,50,"[3, 3, 3, 2, 1, 4, 5, 1, 2, 6, 3, 1, 2, 4, 1, 7, 1, 2, 1, 2, 4, 1, 5, 3, 6, 7, 1, 2, 1, 5, 5, 2, 2, 5, 6, 1, 1, 4, 4, 1, 4, 4, 3, 1, 4, 6, 5, 5, 3, 4]",test
What did Christopher relay that Joseph sold?,4.46,1.4172,50,"[3, 5, 6, 5, 3, 5, 4, 6, 6, 5, 5, 5, 3, 2, 5, 7, 6, 5, 1, 5, 4, 4, 5, 3, 3, 4, 2, 5, 5, 6, 6, 3, 5, 5, 5, 4, 3, 1, 5, 5, 4, 6, 4, 6, 6, 7, 4, 5, 2, 4]",test
What did Christopher sneer that Jessica sold?,2.76,1.6606,50,"[3, 2, 6, 4, 2, 5, 3, 2, 5, 2, 2, 1, 1, 2, 1, 5, 3, 2, 4, 2, 3, 1, 6, 1, 6, 1, 1, 6, 3, 4, 3, 3, 3, 3, 2, 6, 1, 1, 2, 1, 1, 3, 3, 1, 1, 6, 1, 2, 4, 2]",test
What did Christopher snitch that John sold?,3.7755,2.0943,49,"[7, 2, 2, 1, 2, 3, 6, 2, 1, 4, 4, 5, 2, 2, 4, 7, 2, 2, 1, 2, 6, 1, 6, 1, 2, 7, 1, 3, 3, 6, 5, 4, 5, 6, 4, 7, 3, 7, 1, 1, 3, 3, 6, 7, 7, 4, 6, 4, 5]",test
What did Daniel boom that Michael broke?,2.28,1.3099,50,"[3, 2, 6, 1, 1, 3, 1, 1, 2, 2, 3, 5, 1, 3, 1, 1, 2, 2, 1, 1, 4, 1, 3, 1, 4, 4, 1, 5, 3, 4, 2, 2, 4, 1, 3, 2, 2, 1, 1, 1, 4, 3, 2, 1, 2, 4, 1, 2, 2, 2]",test
What did Daniel chant that Jennifer bought?,2.74,1.6759,50,"[3, 3, 1, 4, 1, 3, 6, 5, 2, 2, 2, 1, 1, 2, 4, 1, 4, 2, 1, 1, 1, 1, 5, 3, 6, 3, 1, 4, 1, 7, 5, 5, 4, 1, 4, 2, 3, 1, 1, 4, 4, 3, 4, 1, 1, 1, 1, 3, 3, 5]",test
What did Daniel editorialize that Robert bought?,2.62,1.5104,50,"[2, 2, 5, 2, 1, 3, 1, 5, 5, 3, 2, 1, 2, 2, 1, 1, 4, 5, 1, 3, 1, 1, 3, 1, 4, 1, 1, 4, 1, 5, 3, 7, 2, 2, 2, 4, 1, 2, 4, 2, 1, 3, 3, 4, 2, 5, 1, 3, 3, 4]",test
What did Daniel envy that Michael bought?,5.08,1.7243,50,"[5, 3, 5, 5, 4, 5, 7, 7, 7, 7, 5, 6, 6, 4, 7, 7, 3, 3, 5, 6, 6, 7, 7, 7, 6, 7, 4, 6, 1, 7, 4, 3, 5, 4, 5, 5, 3, 6, 7, 3, 1, 5, 4, 7, 7, 7, 3, 2, 3, 5]",test
What did Daniel panic that Karen would sell?,3.6,2.1946,50,"[4, 3, 2, 4, 4, 6, 7, 7, 6, 1, 2, 7, 3, 3, 7, 7, 2, 1, 4, 1, 5, 1, 1, 1, 6, 7, 1, 3, 2, 4, 6, 7, 1, 4, 5, 1, 1, 4, 1, 1, 4, 3, 2, 1, 4, 7, 3, 3, 3, 7]",test
What did Daniel rejoice that Barbara bought?,3.64,1.9247,50,"[6, 2, 4, 2, 2, 4, 6, 2, 6, 5, 4, 6, 1, 3, 1, 6, 4, 1, 1, 2, 5, 1, 3, 1, 4, 2, 3, 4, 3, 6, 3, 5, 4, 6, 5, 3, 2, 1, 7, 4, 7, 6, 4, 1, 6, 7, 1, 2, 3, 5]",test
What did Daniel weep that Elizabeth broke?,2.82,1.7807,50,"[3, 2, 2, 3, 2, 3, 5, 1, 3, 4, 4, 5, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 3, 1, 2, 3, 1, 4, 4, 2, 2, 1, 6, 1, 1, 5, 4, 1, 7, 3, 5, 4, 1, 7, 4, 4, 4, 7]",test
What did David agonize that Sarah bought?,3.4,1.7496,50,"[5, 2, 5, 3, 1, 4, 5, 1, 6, 4, 5, 5, 2, 4, 4, 6, 3, 1, 1, 2, 5, 1, 3, 5, 4, 3, 1, 3, 1, 5, 4, 7, 2, 1, 5, 1, 1, 1, 4, 5, 4, 3, 4, 1, 4, 7, 4, 5, 3, 4]",test
What did David believe that William sold?,5.88,1.3649,50,"[6, 5, 7, 7, 7, 7, 7, 5, 5, 7, 4, 6, 7, 5, 7, 7, 7, 3, 7, 5, 7, 7, 7, 5, 3, 6, 3, 6, 7, 7, 7, 6, 7, 7, 7, 7, 3, 6, 5, 4, 7, 5, 3, 7, 4, 7, 6, 5, 5, 7]",test
What did David bitch that Barbara sold?,3.66,2.086,50,"[5, 3, 3, 6, 3, 6, 5, 6, 1, 3, 4, 5, 1, 4, 7, 7, 2, 1, 1, 1, 4, 1, 2, 1, 5, 1, 4, 2, 4, 5, 4, 6, 2, 2, 5, 5, 1, 5, 7, 1, 7, 6, 2, 1, 7, 7, 2, 5, 3, 2]",test
What did David fuss that Richard broke?,3.42,1.9388,50,"[4, 4, 2, 1, 4, 5, 6, 1, 4, 4, 5, 5, 1, 5, 4, 7, 4, 1, 1, 1, 4, 1, 1, 1, 4, 7, 4, 3, 6, 4, 2, 7, 3, 1, 3, 3, 1, 5, 3, 1, 4, 3, 3, 1, 5, 7, 1, 3, 4, 7]",test
What did David justify that Mary bought?,4.54,1.7752,50,"[5, 2, 4, 2, 2, 7, 6, 7, 5, 6, 3, 5, 3, 3, 5, 7, 4, 3, 4, 3, 7, 2, 4, 5, 3, 2, 3, 6, 6, 6, 5, 6, 6, 5, 5, 4, 2, 7, 7, 2, 5, 3, 4, 6, 7, 7, 1, 3, 5, 7]",test
What did David measure that Richard bought?,2.82,1.5477,50,"[1, 5, 3, 3, 2, 2, 2, 4, 6, 3, 3, 2, 3, 2, 1, 1, 2, 5, 4, 2, 2, 1, 3, 1, 3, 1, 1, 6, 1, 5, 5, 6, 4, 2, 1, 4, 2, 2, 3, 3, 4, 3, 3, 1, 2, 1, 1, 6, 4, 4]",test
What did David relay that Patricia bought?,4.68,1.6218,50,"[2, 3, 7, 5, 4, 5, 6, 5, 6, 5, 6, 5, 2, 4, 1, 7, 5, 5, 1, 3, 3, 4, 6, 5, 4, 1, 2, 4, 7, 5, 5, 6, 6, 6, 6, 7, 5, 3, 5, 4, 7, 5, 4, 6, 5, 7, 6, 5, 4, 4]",test
What did David reply that William broke?,4.06,1.834,50,"[3, 4, 1, 3, 5, 6, 7, 2, 2, 6, 4, 5, 3, 3, 7, 7, 7, 2, 2, 4, 5, 1, 6, 5, 3, 1, 1, 2, 6, 3, 5, 6, 3, 5, 4, 1, 1, 4, 5, 4, 4, 6, 5, 6, 5, 7, 4, 4, 5, 3]",test
What did Elizabeth conjecture that Sarah sold?,2.78,1.8215,50,"[2, 1, 5, 5, 2, 1, 2, 4, 1, 3, 3, 2, 1, 2, 1, 1, 6, 1, 4, 5, 1, 1, 7, 1, 4, 1, 1, 4, 1, 5, 5, 3, 1, 1, 2, 6, 2, 1, 2, 3, 4, 3, 3, 5, 1, 7, 1, 2, 5, 4]",test
What did Elizabeth envy that James sold?,4.42,1.7154,50,"[6, 3, 2, 5, 4, 5, 7, 7, 6, 5, 3, 5, 3, 3, 4, 7, 5, 2, 6, 6, 5, 5, 6, 7, 6, 5, 1, 5, 2, 5, 4, 4, 6, 1, 6, 5, 2, 1, 4, 3, 5, 5, 4, 6, 4, 7, 1, 3, 4, 5]",test
What did Elizabeth forget that Nancy sold?,5.48,1.568,50,"[5, 5, 7, 3, 5, 7, 7, 4, 6, 6, 5, 7, 3, 4, 7, 7, 7, 5, 3, 5, 6, 7, 5, 7, 2, 7, 5, 6, 6, 6, 7, 3, 3, 7, 6, 5, 2, 6, 7, 3, 7, 5, 3, 7, 7, 7, 7, 5, 5, 7]",test
What did Elizabeth glare that John bought?,2.02,1.4637,50,"[2, 2, 1, 1, 1, 3, 5, 1, 2, 1, 2, 2, 1, 3, 4, 1, 1, 2, 1, 1, 3, 1, 5, 1, 6, 1, 1, 3, 1, 5, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 7, 1, 2, 3, 2]",test
What did Elizabeth publish that Richard bought?,3.76,1.9749,50,"[4, 2, 5, 6, 1, 3, 1, 4, 6, 7, 3, 7, 5, 5, 1, 2, 4, 2, 5, 7, 1, 2, 6, 2, 4, 7, 1, 4, 3, 5, 7, 5, 3, 6, 3, 6, 1, 1, 3, 5, 4, 3, 5, 1, 2, 6, 1, 2, 4, 5]",test
What did Elizabeth respect that Daniel sold?,3.7,1.7525,50,"[2, 4, 2, 2, 4, 4, 5, 4, 6, 5, 2, 5, 3, 4, 7, 7, 5, 2, 4, 6, 5, 5, 1, 5, 2, 4, 1, 5, 3, 6, 4, 4, 2, 1, 1, 7, 3, 1, 5, 2, 5, 5, 4, 1, 2, 2, 4, 2, 4, 6]",test
What did Elizabeth yodel that Susan broke?,2.04,1.5381,50,"[2, 1, 6, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 3, 5, 1, 1, 1, 3, 1, 7, 2, 1, 4, 2, 2, 1, 1, 1, 4, 5, 4, 1, 1, 5, 1, 1, 3, 4]",test
What did James daydream that David sold?,4.14,1.7614,50,"[3, 3, 6, 5, 3, 5, 7, 7, 2, 4, 3, 5, 1, 4, 7, 7, 4, 3, 1, 6, 3, 2, 6, 2, 3, 3, 4, 6, 2, 4, 5, 3, 3, 1, 5, 6, 3, 3, 6, 5, 7, 5, 5, 1, 3, 7, 4, 4, 5, 5]",test
What did James diagnose that Charles broke?,2.32,1.6218,50,"[2, 2, 1, 1, 1, 2, 1, 1, 2, 4, 3, 5, 2, 3, 4, 1, 4, 2, 2, 2, 1, 1, 6, 1, 4, 5, 1, 2, 1, 5, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 7, 1, 5, 4, 5]",test
What did James justify that Jessica sold?,4.14,1.9061,50,"[4, 3, 4, 2, 2, 5, 6, 7, 4, 7, 2, 2, 3, 2, 7, 7, 5, 1, 1, 3, 4, 2, 5, 5, 4, 7, 1, 5, 7, 5, 4, 6, 3, 5, 5, 5, 2, 4, 6, 2, 4, 6, 3, 7, 7, 3, 1, 2, 4, 6]",test
What did James okay that Elizabeth sold?,4.102,1.9391,49,"[4, 4, 1, 3, 4, 6, 7, 7, 1, 6, 2, 5, 3, 4, 7, 4, 1, 4, 2, 4, 1, 6, 6, 1, 6, 1, 2, 5, 6, 6, 6, 1, 1, 5, 6, 4, 1, 5, 3, 4, 5, 4, 6, 5, 7, 5, 5, 4, 5]",test
What did Jennifer bark that Nancy sold?,2.46,1.4875,50,"[4, 3, 5, 3, 1, 5, 2, 4, 2, 2, 3, 1, 1, 2, 1, 6, 1, 1, 1, 1, 3, 1, 5, 1, 2, 1, 1, 3, 3, 3, 2, 3, 1, 1, 4, 5, 1, 1, 1, 3, 4, 5, 3, 1, 1, 5, 1, 3, 3, 3]",test
What did Jennifer beam that Sarah bought?,2.98,1.6597,50,"[3, 2, 1, 2, 3, 5, 1, 2, 3, 5, 3, 5, 1, 2, 2, 1, 4, 5, 1, 1, 4, 1, 3, 5, 2, 1, 1, 5, 5, 4, 3, 6, 4, 1, 2, 5, 1, 3, 3, 1, 4, 3, 5, 1, 4, 7, 1, 3, 4, 5]",test
What did Jennifer chant that Mary broke?,2.78,1.8215,50,"[2, 2, 5, 2, 1, 1, 4, 5, 1, 4, 2, 1, 1, 2, 2, 1, 2, 1, 4, 1, 1, 1, 5, 6, 3, 6, 1, 6, 2, 6, 6, 3, 3, 1, 5, 3, 2, 1, 3, 1, 1, 5, 4, 1, 1, 5, 1, 6, 2, 4]",test
What did Jennifer forget that Charles bought?,5.78,1.4184,50,"[6, 5, 7, 6, 3, 7, 6, 7, 6, 7, 5, 7, 7, 5, 7, 7, 6, 5, 6, 7, 6, 7, 7, 5, 6, 7, 4, 7, 7, 5, 7, 2, 7, 7, 6, 4, 2, 6, 7, 3, 3, 5, 4, 6, 7, 7, 7, 6, 5, 5]",test
What did Jennifer notify that Linda bought?,3.1,1.8323,50,"[3, 2, 1, 1, 3, 3, 5, 2, 6, 3, 3, 1, 1, 2, 5, 7, 1, 1, 1, 3, 3, 1, 6, 2, 2, 4, 1, 2, 5, 6, 3, 7, 1, 4, 3, 2, 1, 1, 2, 1, 4, 5, 4, 5, 4, 7, 4, 3, 3, 5]",test
What did Jennifer opine that James bought?,3.26,1.9568,50,"[2, 2, 5, 4, 1, 1, 3, 4, 1, 4, 4, 2, 3, 1, 1, 1, 6, 1, 5, 5, 1, 1, 6, 2, 2, 6, 2, 7, 3, 7, 3, 5, 4, 2, 2, 6, 1, 1, 1, 3, 7, 5, 4, 5, 1, 5, 1, 5, 5, 4]",test
What did Jennifer respect that David bought?,4.02,1.9324,50,"[5, 3, 1, 1, 4, 7, 3, 7, 5, 6, 4, 5, 3, 4, 7, 7, 4, 1, 4, 4, 3, 5, 3, 5, 6, 1, 1, 2, 2, 6, 6, 6, 6, 1, 3, 6, 1, 1, 6, 2, 7, 5, 4, 5, 4, 3, 6, 2, 4, 4]",test
What did Jennifer value that Christopher sold?,5.66,1.493,50,"[5, 3, 6, 6, 6, 6, 7, 7, 4, 5, 3, 7, 5, 6, 7, 7, 5, 5, 6, 7, 2, 7, 7, 7, 5, 4, 6, 7, 7, 3, 7, 6, 7, 7, 5, 7, 6, 7, 7, 3, 7, 3, 4, 5, 7, 7, 6, 3, 4, 7]",test
What did Jessica answer that Daniel broke?,3.72,1.9277,50,"[2, 3, 1, 5, 4, 5, 5, 6, 1, 6, 4, 6, 3, 4, 1, 7, 3, 1, 4, 2, 1, 1, 5, 5, 6, 1, 4, 7, 6, 5, 3, 4, 1, 1, 4, 6, 1, 1, 3, 4, 4, 5, 4, 6, 5, 3, 1, 5, 4, 7]",test
What did Jessica editorialize that Susan sold?,2.86,1.8071,50,"[2, 2, 2, 4, 2, 2, 3, 4, 5, 4, 2, 1, 5, 4, 1, 1, 2, 3, 1, 2, 1, 7, 7, 5, 5, 1, 1, 5, 1, 3, 6, 7, 1, 2, 2, 2, 3, 1, 4, 1, 1, 5, 3, 1, 1, 4, 1, 2, 4, 4]",test
What did Jessica rejoice that Charles sold?,3.42,2.0711,50,"[5, 3, 2, 1, 2, 5, 7, 6, 5, 5, 3, 7, 1, 3, 1, 7, 4, 2, 1, 1, 1, 1, 6, 1, 4, 1, 4, 2, 1, 5, 5, 6, 4, 2, 4, 5, 1, 1, 7, 2, 4, 2, 2, 1, 4, 7, 4, 3, 3, 7]",test
What did Jessica value that Thomas bought?,5.18,1.3045,50,"[5, 4, 6, 4, 5, 7, 5, 6, 6, 5, 4, 5, 7, 5, 7, 7, 4, 5, 5, 6, 5, 5, 7, 7, 4, 4, 3, 6, 5, 5, 6, 6, 4, 6, 4, 7, 5, 7, 5, 4, 1, 3, 4, 6, 5, 7, 4, 4, 5, 7]",test
What did John agonize that Lisa broke?,3.66,1.8584,50,"[6, 3, 6, 2, 1, 3, 5, 4, 2, 5, 5, 5, 1, 4, 5, 6, 5, 1, 1, 4, 4, 1, 2, 1, 6, 7, 2, 3, 3, 7, 2, 5, 3, 2, 6, 3, 1, 1, 4, 3, 4, 6, 4, 1, 5, 7, 3, 5, 3, 5]",test
What did John fuss that William bought?,3.2,1.7843,50,"[5, 2, 2, 2, 2, 3, 4, 7, 2, 2, 5, 6, 1, 3, 4, 7, 4, 2, 1, 1, 2, 1, 5, 1, 3, 1, 4, 2, 2, 5, 2, 5, 2, 2, 3, 2, 1, 4, 4, 2, 7, 3, 4, 1, 6, 7, 3, 3, 4, 4]",test
What did John marvel that Susan sold?,3.82,2.0172,50,"[4, 3, 3, 3, 3, 3, 2, 1, 6, 6, 3, 6, 1, 3, 1, 1, 6, 3, 1, 1, 4, 6, 3, 5, 6, 7, 4, 3, 1, 6, 5, 7, 4, 6, 4, 6, 1, 1, 5, 3, 7, 6, 3, 1, 3, 6, 1, 5, 5, 7]",test
What did John picture that Christopher broke?,4.5102,1.6724,49,"[4, 4, 4, 5, 4, 5, 7, 6, 4, 5, 3, 5, 3, 5, 7, 7, 3, 2, 2, 6, 4, 1, 7, 5, 2, 3, 3, 7, 6, 5, 6, 6, 6, 1, 6, 7, 3, 4, 4, 2, 7, 5, 3, 4, 6, 5, 4, 3, 5]",test
What did John rejoice that Linda broke?,2.72,1.5124,50,"[4, 2, 2, 4, 2, 3, 4, 1, 2, 4, 2, 5, 3, 2, 1, 1, 4, 1, 1, 3, 4, 1, 1, 1, 3, 1, 2, 2, 2, 3, 2, 6, 4, 1, 2, 2, 2, 1, 5, 4, 1, 3, 4, 1, 5, 7, 4, 3, 3, 5]",test
What did John reply that Karen sold?,3.64,1.9975,50,"[4, 4, 1, 1, 4, 1, 6, 4, 2, 4, 5, 6, 6, 5, 1, 7, 7, 2, 1, 3, 2, 1, 5, 5, 3, 1, 1, 4, 5, 5, 5, 4, 2, 6, 5, 6, 1, 1, 4, 2, 1, 3, 3, 6, 7, 7, 3, 5, 4, 1]",test
What did John value that Jennifer broke?,5.86,1.2779,50,"[5, 4, 7, 6, 7, 6, 7, 7, 6, 6, 2, 5, 5, 5, 7, 7, 5, 5, 6, 7, 6, 7, 5, 7, 7, 5, 4, 6, 7, 7, 7, 5, 5, 7, 7, 7, 5, 7, 7, 4, 4, 5, 4, 7, 7, 7, 7, 3, 5, 7]",test
What did Joseph snitch that Richard bought?,3.88,1.934,50,"[7, 3, 6, 3, 3, 6, 6, 1, 2, 3, 4, 6, 3, 4, 1, 7, 4, 3, 1, 3, 6, 1, 6, 1, 5, 6, 1, 5, 5, 3, 5, 3, 1, 6, 2, 5, 1, 1, 4, 1, 4, 6, 4, 6, 5, 7, 4, 6, 4, 4]",test
What did Karen call that Elizabeth sold?,1.96,1.4422,50,"[1, 3, 1, 2, 1, 3, 1, 5, 1, 3, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 7, 1, 1, 2, 1, 3, 1, 5, 6, 2, 1, 2, 1, 1, 1, 1, 1, 3, 4, 1, 2, 1, 1, 2, 4, 2]",test
What did Karen deceive that Elizabeth would sell?,1.88,1.4797,50,"[1, 2, 1, 1, 1, 1, 6, 1, 1, 1, 2, 1, 1, 2, 4, 1, 3, 1, 1, 1, 1, 1, 2, 1, 5, 5, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 5, 5, 1, 1, 1, 1, 3, 4, 4]",test
What did Karen grant that Jennifer sold?,2.56,1.9289,50,"[1, 2, 2, 1, 1, 2, 1, 1, 2, 5, 4, 2, 1, 3, 1, 7, 5, 6, 1, 2, 2, 1, 6, 1, 3, 1, 1, 7, 1, 5, 3, 7, 1, 1, 1, 1, 1, 1, 2, 1, 4, 3, 3, 1, 2, 6, 1, 2, 4, 5]",test
What did Karen grouse that Lisa broke?,2.54,1.9505,50,"[2, 1, 7, 4, 1, 1, 3, 7, 2, 1, 5, 6, 1, 3, 1, 1, 6, 1, 1, 1, 1, 1, 4, 2, 2, 1, 1, 4, 1, 3, 1, 6, 1, 1, 2, 6, 1, 1, 2, 4, 1, 3, 3, 1, 1, 7, 1, 2, 4, 4]",test
What did Karen indicate that Michael broke?,5.76,1.4507,50,"[5, 3, 5, 6, 6, 6, 7, 7, 7, 7, 5, 7, 1, 3, 7, 7, 4, 6, 5, 5, 4, 7, 6, 7, 7, 6, 5, 7, 7, 6, 7, 6, 7, 7, 6, 7, 5, 7, 7, 4, 4, 5, 3, 6, 7, 7, 4, 7, 4, 7]",test
What did Linda conjecture that Patricia broke?,2.9,2.0429,50,"[3, 2, 5, 4, 1, 2, 1, 4, 2, 1, 2, 2, 1, 2, 3, 1, 6, 1, 1, 6, 2, 1, 7, 1, 1, 1, 1, 5, 1, 6, 6, 6, 1, 1, 3, 7, 1, 1, 2, 4, 6, 5, 5, 5, 1, 6, 1, 2, 2, 4]",test
What did Linda measure that Mary broke?,3.14,2.1094,50,"[3, 3, 7, 5, 1, 5, 2, 5, 6, 7, 2, 1, 2, 3, 1, 1, 4, 5, 4, 2, 1, 1, 1, 1, 4, 1, 1, 5, 1, 7, 3, 6, 5, 1, 1, 3, 2, 1, 1, 2, 6, 6, 4, 1, 1, 7, 1, 6, 3, 5]",test
What did Linda respect that Patricia broke?,2.68,1.5964,50,"[2, 4, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 3, 7, 2, 2, 1, 3, 2, 2, 7, 3, 2, 7, 1, 4, 1, 1, 4, 3, 2, 1, 2, 5, 1, 1, 5, 1, 4, 3, 4, 1, 4, 1, 2, 2, 5, 4]",test
