unit,mean,std,n,individual_ratings,item_type
What did Daniel detect that Thomas sold?,4.18,1.8371,50,"[4, 5, 5, 3, 4, 7, 2, 4, 1, 5, 6, 6, 4, 3, 5, 7, 3, 3, 1, 5, 7, 5, 5, 2, 7, 4, 1, 4, 7, 3, 2, 5, 5, 2, 3, 3, 1, 7, 5, 6, 3, 3, 5, 7, 2, 5, 1, 5, 6, 5]",test
What did Daniel fake that Jessica bought?,2.56,1.5539,50,"[2, 2, 1, 3, 3, 3, 2, 5, 3, 3, 3, 3, 4, 1, 2, 1, 1, 2, 1, 1, 1, 3, 5, 1, 4, 2, 7, 1, 5, 1, 4, 4, 2, 6, 3, 3, 1, 5, 1, 2, 2, 1, 2, 6, 2, 2, 1, 1, 2, 2]",test
What did Daniel grumble that Thomas bought?,4.02,2.0848,50,"[7, 1, 1, 3, 6, 7, 2, 1, 3, 2, 6, 3, 5, 5, 6, 5, 4, 1, 5, 5, 7, 5, 6, 1, 2, 5, 1, 5, 7, 1, 5, 2, 5, 7, 3, 3, 3, 2, 5, 5, 3, 1, 6, 6, 2, 7, 7, 5, 1, 5]",test
What did Daniel underestimate that Michael bought?,3.0408,1.9361,49,"[6, 2, 3, 1, 2, 4, 2, 5, 3, 3, 5, 5, 4, 5, 7, 1, 1, 3, 1, 1, 4, 6, 3, 7, 4, 1, 2, 7, 2, 3, 5, 2, 1, 3, 2, 2, 4, 2, 2, 2, 1, 1, 6, 1, 1, 1, 1, 7, 2]",test
What did David circulate that Susan sold?,3.66,1.7333,50,"[6, 5, 3, 2, 4, 5, 5, 3, 5, 3, 2, 7, 5, 3, 3, 6, 1, 2, 2, 2, 6, 2, 5, 4, 4, 3, 4, 4, 7, 1, 3, 3, 5, 4, 6, 7, 7, 5, 3, 5, 2, 2, 1, 3, 2, 3, 1, 2, 2, 3]",test
What did David convince that Michael sold?,2.16,1.5167,50,"[2, 1, 1, 1, 2, 5, 2, 2, 1, 3, 3, 7, 3, 1, 5, 3, 2, 1, 1, 1, 1, 3, 1, 2, 2, 2, 1, 3, 7, 1, 1, 3, 3, 2, 3, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 5, 1, 4]",test
What did David fake that Richard broke?,2.44,1.567,50,"[1, 2, 1, 1, 3, 7, 4, 1, 2, 3, 2, 1, 5, 1, 3, 3, 1, 1, 3, 2, 2, 3, 3, 1, 3, 3, 1, 3, 6, 1, 4, 2, 1, 1, 2, 3, 1, 3, 1, 6, 3, 1, 2, 6, 2, 5, 1, 1, 2, 2]",test
What did David grumble that Lisa sold?,3.76,2.0855,50,"[6, 5, 1, 1, 3, 7, 2, 2, 1, 5, 5, 3, 5, 5, 3, 3, 2, 1, 7, 5, 5, 4, 2, 1, 7, 7, 1, 4, 7, 1, 5, 3, 6, 2, 3, 3, 1, 3, 7, 6, 2, 2, 5, 7, 2, 1, 7, 5, 4, 3]",test
What did David retract that James sold?,2.78,1.7413,50,"[3, 1, 1, 1, 3, 7, 2, 3, 3, 4, 1, 3, 5, 3, 5, 4, 1, 1, 1, 4, 1, 2, 3, 3, 4, 2, 1, 2, 1, 7, 3, 3, 6, 2, 3, 2, 1, 2, 2, 6, 2, 1, 1, 1, 2, 2, 7, 4, 5, 2]",test
What did Elizabeth bawl that Daniel sold?,2.6531,1.6777,49,"[5, 2, 3, 1, 4, 4, 2, 1, 3, 4, 3, 1, 1, 6, 3, 1, 1, 1, 6, 1, 5, 2, 1, 1, 2, 1, 7, 5, 1, 3, 3, 4, 1, 3, 2, 2, 2, 3, 4, 3, 1, 3, 5, 1, 2, 1, 6, 1, 2]",test
What did Elizabeth blurt that Linda bought?,4.48,1.787,50,"[5, 3, 1, 4, 5, 7, 5, 2, 6, 4, 5, 5, 4, 5, 5, 5, 1, 3, 5, 6, 1, 6, 5, 4, 5, 7, 1, 6, 3, 1, 4, 4, 6, 7, 5, 2, 3, 3, 7, 7, 3, 3, 5, 6, 6, 7, 7, 6, 4, 4]",test
What did Elizabeth cringe that Michael broke?,2.2,1.7843,50,"[1, 1, 1, 1, 1, 7, 1, 1, 1, 2, 1, 3, 4, 7, 1, 5, 1, 1, 1, 2, 1, 1, 2, 1, 3, 2, 7, 4, 5, 1, 2, 2, 6, 3, 3, 1, 1, 2, 1, 1, 3, 1, 1, 5, 1, 2, 1, 1, 1, 2]",test
What did Elizabeth detect that Linda bought?,4.58,1.6047,50,"[6, 5, 6, 5, 3, 6, 4, 5, 7, 4, 5, 6, 4, 3, 6, 5, 2, 1, 4, 4, 7, 5, 5, 4, 7, 4, 4, 5, 7, 6, 2, 4, 6, 5, 5, 2, 3, 5, 6, 6, 5, 5, 3, 7, 1, 3, 1, 5, 4, 6]",test
What did Elizabeth gossip that Karen sold?,4.32,2.1135,50,"[6, 7, 1, 1, 2, 7, 2, 1, 3, 1, 6, 5, 5, 5, 5, 7, 1, 1, 3, 5, 7, 7, 4, 4, 6, 6, 7, 6, 7, 2, 5, 4, 4, 7, 5, 2, 5, 5, 5, 6, 5, 3, 1, 7, 3, 2, 7, 2, 6, 2]",test
What did Elizabeth identify that Barbara would sell?,4.8776,1.7033,49,"[5, 6, 5, 6, 3, 5, 5, 5, 4, 5, 7, 6, 6, 3, 7, 3, 5, 6, 4, 6, 5, 4, 1, 7, 4, 1, 7, 5, 7, 5, 2, 7, 5, 3, 4, 2, 2, 6, 6, 3, 6, 2, 7, 5, 6, 7, 7, 6, 5]",test
What did Elizabeth protest that Mary sold?,3.64,1.9667,50,"[6, 5, 1, 3, 2, 7, 5, 3, 4, 3, 5, 6, 5, 5, 6, 3, 1, 1, 5, 6, 1, 3, 3, 1, 5, 4, 1, 3, 7, 1, 2, 2, 6, 7, 3, 3, 1, 2, 4, 2, 5, 1, 2, 6, 5, 2, 7, 6, 2, 3]",test
What did Elizabeth stand that Patricia bought?,1.6,1.1606,50,"[1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 3, 1, 1, 2, 3, 1, 5, 2, 1, 5, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4]",test
What did James blurt that Daniel broke?,4.12,1.8805,50,"[6, 2, 1, 5, 4, 7, 4, 1, 2, 2, 1, 2, 5, 5, 6, 6, 1, 1, 5, 5, 1, 6, 6, 5, 5, 5, 7, 4, 5, 2, 3, 3, 5, 7, 5, 3, 4, 3, 7, 5, 3, 5, 4, 6, 4, 2, 7, 6, 5, 2]",test
What did James denounce that Sarah bought?,3.62,1.8504,50,"[5, 5, 2, 3, 2, 6, 2, 4, 6, 3, 3, 1, 6, 2, 5, 1, 1, 2, 5, 6, 1, 5, 5, 1, 6, 3, 1, 3, 7, 1, 3, 4, 6, 5, 5, 3, 1, 5, 2, 5, 5, 3, 3, 6, 2, 2, 7, 2, 4, 5]",test
What did James move that Lisa broke?,4.52,1.887,50,"[2, 7, 2, 5, 5, 7, 2, 5, 5, 4, 6, 1, 5, 6, 6, 7, 3, 2, 6, 5, 5, 2, 3, 6, 7, 4, 1, 6, 7, 7, 2, 4, 7, 6, 5, 5, 3, 5, 1, 4, 6, 5, 6, 5, 4, 7, 1, 5, 4, 2]",test
What did James reveal that Jessica broke?,5.6122,1.5521,49,"[7, 7, 6, 6, 4, 7, 7, 4, 1, 6, 7, 7, 6, 6, 5, 7, 4, 2, 7, 6, 2, 6, 4, 2, 7, 5, 7, 7, 7, 5, 6, 5, 6, 6, 4, 4, 5, 6, 7, 5, 5, 6, 7, 7, 6, 7, 5, 7, 7]",test
What did James shriek that Karen broke?,4.06,1.9103,50,"[5, 1, 1, 4, 4, 7, 5, 3, 1, 4, 6, 3, 5, 5, 6, 5, 1, 2, 6, 5, 5, 6, 5, 3, 7, 2, 5, 6, 7, 1, 4, 3, 5, 4, 3, 3, 1, 3, 2, 6, 2, 1, 7, 6, 4, 3, 7, 5, 2, 6]",test
What did Jennifer circulate that Nancy broke?,3.5,1.8544,50,"[6, 3, 5, 5, 3, 5, 5, 2, 5, 1, 2, 7, 5, 1, 7, 7, 2, 2, 3, 5, 1, 2, 4, 3, 5, 3, 1, 2, 7, 1, 5, 3, 6, 4, 6, 2, 2, 2, 3, 5, 2, 3, 2, 5, 1, 3, 1, 2, 5, 3]",test
What did Jennifer exhibit that William bought?,3.48,1.9922,50,"[3, 5, 4, 6, 4, 6, 2, 3, 6, 4, 2, 3, 6, 2, 3, 7, 1, 3, 1, 5, 1, 2, 3, 1, 7, 4, 1, 6, 7, 1, 5, 3, 6, 4, 3, 2, 4, 2, 4, 6, 3, 1, 1, 6, 1, 6, 1, 1, 1, 5]",test
What did Jennifer express that Susan would break?,4.4,1.8183,50,"[6, 6, 2, 6, 4, 7, 4, 4, 5, 5, 5, 7, 7, 3, 6, 7, 2, 1, 4, 3, 1, 4, 5, 3, 4, 5, 1, 5, 7, 7, 3, 5, 6, 6, 3, 5, 1, 4, 5, 6, 3, 5, 6, 3, 4, 5, 1, 7, 2, 4]",test
What did Jennifer lament that Charles sold?,3.98,1.868,50,"[7, 1, 3, 3, 5, 5, 5, 4, 3, 5, 2, 1, 5, 2, 5, 3, 1, 3, 7, 5, 5, 5, 3, 1, 7, 2, 7, 5, 7, 1, 3, 3, 5, 5, 5, 3, 3, 3, 7, 6, 2, 5, 3, 6, 2, 2, 7, 2, 4, 5]",test
What did Jennifer move that Susan sold?,3.16,1.9416,50,"[1, 5, 1, 2, 3, 5, 2, 5, 2, 5, 3, 1, 1, 3, 6, 7, 2, 2, 2, 4, 6, 1, 5, 1, 7, 3, 1, 4, 6, 4, 2, 2, 6, 1, 3, 6, 1, 3, 2, 1, 5, 1, 3, 7, 2, 3, 1, 5, 1, 3]",test
What did Jennifer mutter that Thomas sold?,4.78,1.7876,50,"[7, 1, 3, 5, 4, 7, 3, 5, 5, 4, 6, 7, 5, 5, 6, 5, 3, 2, 4, 5, 1, 6, 2, 4, 6, 7, 1, 5, 7, 4, 5, 4, 7, 5, 5, 3, 1, 4, 7, 7, 5, 3, 6, 7, 5, 7, 7, 5, 6, 5]",test
What did Jennifer retract that Joseph bought?,2.8367,1.9509,49,"[6, 1, 1, 2, 7, 2, 1, 5, 3, 2, 1, 6, 3, 6, 5, 1, 1, 3, 1, 1, 2, 2, 4, 3, 3, 1, 2, 7, 1, 2, 4, 5, 1, 3, 2, 1, 6, 2, 1, 3, 1, 2, 1, 2, 1, 2, 4, 7, 6]",test
What did Jennifer think that James bought?,6.62,0.8303,50,"[7, 7, 6, 7, 6, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 4, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 5, 7, 6, 3, 7, 6, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",test
What did Jessica allow that Mary would sell?,2.64,1.7233,50,"[2, 2, 1, 1, 3, 3, 2, 1, 1, 2, 2, 3, 5, 5, 5, 7, 2, 1, 4, 1, 1, 3, 4, 1, 3, 2, 1, 4, 7, 1, 1, 3, 1, 2, 5, 2, 1, 4, 2, 4, 3, 1, 1, 5, 1, 2, 1, 7, 3, 3]",test
What did Jessica assert that Charles bought?,4.78,2.0333,50,"[7, 1, 4, 7, 4, 6, 6, 3, 3, 2, 5, 7, 5, 2, 5, 3, 2, 3, 7, 5, 5, 4, 5, 1, 7, 6, 4, 7, 7, 6, 6, 3, 7, 5, 7, 5, 1, 1, 4, 6, 5, 2, 7, 7, 1, 6, 7, 7, 7, 6]",test
What did Jessica circulate that Thomas bought?,3.3,1.8211,50,"[5, 3, 3, 4, 1, 4, 5, 2, 5, 1, 5, 1, 7, 2, 7, 7, 2, 2, 3, 3, 1, 1, 4, 1, 5, 4, 4, 3, 6, 2, 3, 3, 5, 1, 6, 2, 1, 2, 5, 4, 2, 1, 3, 5, 2, 5, 1, 2, 6, 3]",test
What did Jessica fib that Joseph sold?,3.4,2.1189,50,"[3, 5, 1, 2, 4, 7, 2, 2, 5, 1, 2, 7, 4, 6, 5, 2, 2, 1, 1, 6, 5, 5, 4, 3, 5, 2, 7, 5, 2, 1, 3, 3, 7, 7, 5, 2, 1, 2, 7, 6, 1, 1, 1, 6, 1, 2, 1, 4, 1, 2]",test
What did Jessica remark that James broke?,4.24,1.9749,50,"[7, 6, 1, 7, 3, 7, 5, 3, 2, 4, 6, 7, 5, 5, 3, 2, 3, 2, 6, 6, 1, 3, 2, 1, 2, 6, 7, 4, 7, 2, 3, 4, 4, 5, 5, 3, 1, 5, 5, 6, 5, 3, 2, 7, 4, 3, 7, 7, 2, 6]",test
What did Jessica retract that Robert broke?,2.64,1.7114,50,"[3, 1, 4, 1, 2, 5, 2, 1, 1, 1, 2, 3, 4, 1, 5, 1, 1, 2, 1, 1, 1, 2, 3, 2, 5, 3, 2, 5, 6, 2, 3, 2, 7, 4, 5, 2, 1, 3, 1, 2, 3, 1, 3, 2, 2, 3, 1, 1, 7, 6]",test
What did John cite that Robert broke?,3.88,1.8696,50,"[6, 2, 1, 5, 4, 7, 2, 1, 5, 4, 3, 7, 5, 1, 3, 5, 1, 5, 4, 5, 1, 5, 5, 1, 7, 6, 2, 4, 7, 1, 4, 4, 5, 4, 7, 2, 1, 3, 4, 6, 5, 3, 5, 5, 3, 3, 2, 4, 6, 3]",test
What did John protest that Daniel broke?,3.48,1.8653,50,"[7, 1, 2, 1, 6, 7, 2, 1, 1, 3, 3, 3, 6, 2, 5, 2, 2, 1, 4, 4, 2, 4, 2, 2, 5, 7, 4, 3, 7, 1, 4, 2, 5, 4, 3, 3, 4, 4, 3, 5, 5, 1, 3, 6, 1, 3, 7, 4, 2, 5]",test
What did John realize that Daniel bought?,5.4,1.5386,50,"[7, 7, 2, 6, 5, 5, 7, 1, 2, 6, 7, 7, 5, 6, 6, 7, 4, 7, 7, 5, 3, 6, 3, 4, 7, 6, 4, 6, 7, 5, 5, 5, 5, 7, 6, 5, 5, 3, 3, 6, 7, 6, 6, 6, 4, 6, 7, 5, 7, 6]",test
What did John reveal that Joseph bought?,5.52,1.6567,50,"[7, 7, 4, 5, 6, 7, 5, 1, 5, 4, 7, 6, 7, 6, 6, 7, 2, 2, 7, 7, 1, 6, 6, 2, 7, 7, 4, 7, 7, 5, 5, 6, 7, 7, 6, 4, 5, 5, 5, 7, 6, 6, 6, 7, 4, 6, 7, 5, 5, 7]",test
What did John underscore that Patricia broke?,2.84,1.7422,50,"[6, 1, 4, 5, 4, 6, 3, 2, 1, 2, 1, 2, 4, 1, 1, 3, 2, 1, 5, 3, 1, 2, 2, 1, 4, 1, 1, 5, 3, 1, 3, 2, 2, 7, 5, 2, 1, 2, 4, 3, 2, 3, 2, 1, 2, 3, 7, 5, 6, 2]",test
What did Joseph convince that Charles bought?,2.14,1.6661,50,"[1, 1, 1, 1, 2, 5, 3, 2, 1, 3, 2, 6, 3, 2, 6, 7, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 5, 1, 6, 2, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 1, 4, 1, 5]",test
What did Joseph denounce that Nancy sold?,2.98,1.8012,50,"[5, 3, 3, 1, 3, 7, 3, 2, 2, 2, 3, 1, 5, 2, 3, 2, 2, 1, 3, 5, 1, 5, 2, 1, 5, 4, 1, 3, 1, 1, 2, 2, 7, 4, 5, 2, 1, 2, 2, 5, 3, 1, 3, 6, 2, 2, 7, 2, 7, 2]",test
What did Joseph fool that Patricia sold?,1.5,1.0926,50,"[1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 6, 1, 1, 2, 1, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2]",test
What did Joseph presume that Michael bought?,5.96,1.428,50,"[7, 6, 6, 7, 6, 6, 4, 5, 7, 4, 7, 7, 7, 6, 6, 7, 1, 7, 6, 6, 7, 5, 7, 5, 7, 7, 5, 5, 7, 1, 7, 6, 5, 7, 6, 3, 4, 6, 6, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 6]",test
What did Karen cringe that Barbara bought?,2.4694,1.7924,49,"[1, 1, 1, 1, 1, 7, 2, 1, 1, 1, 2, 5, 4, 5, 6, 5, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 4, 4, 6, 1, 5, 3, 5, 3, 5, 2, 1, 2, 1, 5, 5, 1, 1, 1, 2, 1, 1, 2, 2]",test
What did Karen demonstrate that John broke?,4.06,1.963,50,"[6, 5, 2, 6, 4, 7, 5, 2, 6, 4, 6, 1, 5, 3, 5, 1, 1, 2, 4, 6, 1, 3, 2, 4, 3, 3, 1, 6, 7, 1, 6, 4, 6, 6, 3, 3, 2, 4, 4, 5, 5, 3, 3, 7, 1, 3, 7, 7, 7, 5]",test
What did Karen dislike that Jennifer bought?,5.449,1.5687,49,"[6, 7, 4, 6, 6, 7, 5, 5, 5, 5, 6, 7, 6, 6, 3, 7, 4, 3, 3, 5, 5, 7, 7, 7, 7, 5, 6, 7, 3, 4, 6, 6, 5, 5, 5, 7, 5, 7, 7, 7, 5, 2, 7, 7, 6, 1, 2, 7, 6]",test
What did Karen fool that David broke?,1.4286,0.9574,49,"[1, 1, 1, 1, 2, 7, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",test
What did Linda denounce that Thomas broke?,3.14,1.7958,50,"[2, 1, 4, 4, 4, 7, 3, 2, 1, 4, 3, 3, 4, 3, 6, 3, 1, 1, 2, 6, 1, 4, 2, 2, 4, 2, 1, 4, 7, 1, 3, 3, 4, 1, 5, 3, 1, 2, 3, 3, 5, 1, 5, 6, 2, 2, 7, 2, 1, 6]",test
What did Linda detect that Christopher broke?,4.8,1.7957,50,"[7, 6, 6, 6, 4, 7, 2, 2, 5, 3, 7, 7, 6, 2, 5, 6, 2, 3, 1, 5, 7, 4, 5, 5, 7, 5, 1, 6, 7, 4, 4, 5, 6, 7, 6, 3, 5, 4, 6, 7, 3, 5, 4, 7, 5, 3, 1, 5, 5, 6]",test
What did Linda dispel that Richard sold?,2.5,1.6933,50,"[5, 1, 2, 4, 4, 7, 1, 2, 2, 1, 3, 1, 4, 1, 5, 1, 1, 2, 2, 1, 1, 2, 6, 1, 1, 1, 1, 3, 1, 1, 5, 2, 6, 1, 5, 2, 1, 3, 2, 3, 1, 3, 5, 5, 2, 2, 1, 1, 4, 3]",test
What did Linda face that Sarah broke?,2.02,1.3923,50,"[1, 1, 1, 1, 2, 3, 1, 1, 2, 2, 3, 3, 2, 2, 6, 1, 2, 1, 2, 1, 1, 1, 2, 1, 4, 3, 1, 5, 7, 1, 2, 4, 1, 1, 3, 2, 1, 4, 1, 1, 2, 1, 1, 4, 1, 2, 2, 1, 1, 2]",test
What did Linda protest that Richard bought?,4.32,1.463,50,"[7, 5, 3, 6, 4, 6, 3, 5, 5, 5, 5, 1, 5, 5, 3, 5, 2, 2, 5, 5, 1, 3, 3, 4, 6, 5, 6, 5, 7, 3, 3, 4, 4, 5, 5, 3, 2, 3, 6, 5, 3, 5, 5, 6, 4, 3, 7, 4, 5, 4]",test
What did Lisa blubber that John sold?,3.52,1.9192,50,"[6, 1, 3, 1, 1, 7, 3, 1, 4, 4, 5, 3, 4, 2, 3, 4, 1, 2, 5, 4, 3, 5, 2, 5, 7, 5, 7, 4, 6, 1, 5, 3, 5, 5, 5, 2, 1, 1, 1, 5, 2, 2, 1, 6, 2, 3, 1, 5, 6, 6]",test
