unit,mean,std,n,individual_ratings,item_type
Daniel was aware that David cried.,4.8,0.5231,20,"[5, 5, 4, 3, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",filler
Daniel was doubtful that Jessica needed something.,4.3,0.8645,20,"[5, 4, 2, 5, 3, 5, 3, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 4, 4, 4]",test
Daniel was positive that John cried.,4.5,0.8272,20,"[5, 5, 4, 2, 5, 5, 4, 5, 5, 5, 3, 5, 5, 4, 4, 5, 5, 4, 5, 5]",filler
Daniel was worried that Elizabeth needed something.,4.5,0.7609,20,"[5, 5, 3, 3, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 4, 5, 5, 4, 4, 5]",test
David was angry that Christopher cried.,4.4,0.9403,20,"[5, 4, 2, 4, 4, 5, 2, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5]",filler
David was certain that Charles waited.,4.6,0.5982,20,"[5, 5, 3, 4, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 4, 5, 5, 4, 5, 5]",filler
David was hopeful that Robert concurred.,3.9,1.1192,20,"[5, 1, 4, 5, 4, 4, 3, 5, 5, 4, 3, 3, 4, 5, 3, 4, 4, 2, 5, 5]",filler
David was livid that Linda concurred.,3.65,1.4244,20,"[5, 4, 3, 4, 5, 4, 4, 5, 5, 3, 4, 5, 2, 1, 4, 1, 5, 1, 5, 3]",filler
David was proud that Patricia required something.,3.0,1.2566,20,"[4, 1, 2, 3, 2, 4, 2, 4, 2, 4, 5, 1, 2, 4, 4, 5, 4, 2, 3, 2]",test
David was sad that Thomas misunderstood.,4.25,0.9105,20,"[5, 5, 3, 4, 5, 5, 3, 5, 5, 4, 5, 5, 3, 5, 4, 5, 2, 4, 4, 4]",filler
David was surprised that William needed something.,4.3684,1.0651,19,"[5, 5, 2, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 4, 2, 5]",test
Elizabeth was ashamed that Sarah laughed.,4.1,0.8522,20,"[5, 4, 5, 4, 3, 4, 4, 5, 5, 3, 5, 5, 3, 4, 4, 4, 5, 4, 2, 4]",filler
Elizabeth was aware that Sarah bought something.,4.3,0.9787,20,"[5, 4, 4, 4, 4, 5, 5, 5, 5, 3, 5, 4, 5, 1, 4, 4, 5, 4, 5, 5]",test
Elizabeth was bitter that Patricia wanted something.,3.45,1.099,20,"[4, 1, 3, 4, 4, 4, 2, 5, 5, 4, 4, 4, 4, 2, 3, 4, 4, 4, 2, 2]",test
Elizabeth was confident that Joseph disagreed.,4.4,0.8208,20,"[5, 5, 4, 4, 5, 5, 4, 5, 5, 4, 3, 4, 5, 4, 4, 5, 5, 2, 5, 5]",filler
Elizabeth was content that Linda desired something.,3.2,1.2814,20,"[4, 1, 2, 4, 2, 3, 1, 5, 3, 3, 5, 5, 3, 2, 3, 2, 5, 3, 4, 4]",test
Elizabeth was glad that Michael waited.,4.7,0.6569,20,"[5, 5, 4, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]",filler
Elizabeth was jealous that Barbara disagreed.,3.0,1.4142,20,"[4, 1, 4, 4, 2, 5, 2, 5, 1, 4, 4, 5, 2, 1, 3, 1, 2, 4, 3, 3]",filler
Elizabeth was relieved that Susan bought something.,4.25,0.9105,20,"[5, 4, 3, 3, 5, 5, 4, 5, 5, 4, 5, 5, 3, 4, 4, 5, 5, 2, 5, 4]",test
Elizabeth was sorry that Mary cried.,4.2,1.1517,20,"[5, 5, 2, 4, 5, 5, 5, 5, 5, 3, 4, 4, 5, 5, 3, 5, 1, 4, 4, 5]",filler
Elizabeth was surprised that Michael agreed.,4.5,0.8885,20,"[5, 5, 2, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 4, 5]",filler
James was doubtful that Sarah understood.,4.45,0.9445,20,"[5, 4, 2, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 3, 5, 5, 3, 5, 5]",filler
James was glad that Linda stole something.,3.65,1.4244,20,"[5, 1, 3, 4, 4, 5, 3, 5, 5, 4, 4, 5, 3, 1, 4, 5, 4, 2, 1, 5]",test
James was shocked that Patricia waited.,4.5,0.6882,20,"[5, 5, 4, 3, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5, 3, 4, 5]",filler
Jennifer was bitter that John sold something.,4.15,0.6708,20,"[5, 4, 4, 4, 4, 5, 4, 5, 5, 4, 4, 5, 4, 2, 4, 4, 4, 4, 4, 4]",test
Jennifer was elated that Daniel laughed.,4.2,1.0052,20,"[5, 4, 3, 4, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 1, 3, 4]",filler
Jennifer was elated that Daniel made something.,4.05,1.1459,20,"[5, 4, 2, 4, 4, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 2, 2, 2]",test
Jennifer was flabbergasted that Christopher consented.,3.8,1.1517,20,"[4, 4, 4, 3, 5, 4, 4, 5, 5, 5, 5, 3, 4, 4, 3, 5, 1, 2, 4, 2]",filler
Jennifer was mad that James waited.,4.3684,0.5973,19,"[4, 4, 3, 5, 5, 4, 5, 5, 4, 4, 5, 4, 4, 4, 5, 5, 4, 4, 5]",filler
Jennifer was optimistic that Thomas consented.,3.8,1.2397,20,"[5, 1, 3, 5, 4, 5, 3, 5, 2, 5, 4, 4, 5, 5, 4, 2, 2, 4, 4, 4]",filler
Jennifer was satisfied that Mary disagreed.,4.1579,0.9582,19,"[5, 5, 4, 4, 4, 5, 4, 5, 5, 4, 3, 4, 4, 4, 5, 5, 2, 5, 2]",filler
Jennifer was sorry that Nancy concurred.,3.65,1.1367,20,"[4, 4, 4, 4, 5, 4, 2, 5, 4, 3, 5, 5, 2, 1, 4, 4, 4, 3, 2, 4]",filler
Jessica was disappointed that Patricia smiled.,4.25,0.8507,20,"[5, 4, 4, 4, 4, 5, 3, 5, 5, 5, 4, 5, 5, 2, 4, 5, 5, 4, 3, 4]",filler
Jessica was distraught that Joseph took something.,4.2,0.8335,20,"[5, 4, 4, 3, 4, 4, 4, 5, 5, 3, 4, 5, 4, 5, 4, 5, 5, 5, 4, 2]",test
Jessica was excited that William concurred.,4.3,0.7327,20,"[5, 4, 4, 3, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 3, 5, 4, 3, 4, 4]",filler
Jessica was irritated that Barbara made something.,4.0,1.026,20,"[5, 4, 3, 5, 4, 4, 3, 5, 5, 3, 4, 5, 4, 5, 3, 5, 2, 4, 5, 2]",test
Jessica was shocked that Sarah smiled.,4.6316,0.4956,19,"[5, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 4, 5, 5]",filler
John was amused that Christopher agreed.,4.2632,0.8719,19,"[5, 4, 2, 4, 4, 5, 4, 5, 5, 3, 5, 4, 5, 3, 5, 4, 5, 5, 4]",filler
John was amused that Christopher took something.,4.0,1.0761,20,"[5, 1, 4, 4, 4, 5, 4, 5, 5, 3, 5, 5, 5, 4, 3, 4, 4, 2, 4, 4]",test
John was happy that James concurred.,4.6,0.5982,20,"[5, 5, 3, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 4, 5]",filler
John was indignant that Elizabeth understood something.,2.9,1.1192,20,"[4, 1, 4, 3, 3, 2, 2, 5, 2, 4, 4, 3, 4, 2, 4, 2, 1, 2, 3, 3]",test
John was jubilant that Joseph consented.,4.0,1.1698,20,"[5, 5, 3, 4, 5, 4, 3, 5, 5, 3, 5, 4, 5, 5, 3, 4, 5, 2, 4, 1]",filler
John was livid that Susan stole something.,4.45,0.9445,20,"[5, 5, 3, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 2, 4, 3]",test
John was optimistic that Patricia desired something.,3.6,1.2312,20,"[5, 1, 4, 4, 3, 5, 2, 5, 2, 4, 5, 4, 4, 5, 3, 4, 4, 2, 2, 4]",test
John was relieved that Christopher took something.,4.1,0.8522,20,"[5, 4, 4, 4, 4, 3, 2, 5, 4, 4, 5, 5, 4, 5, 3, 4, 5, 3, 5, 4]",test
John was satisfied that Karen took something.,3.6,1.0463,20,"[5, 4, 4, 4, 4, 5, 4, 5, 2, 4, 4, 4, 3, 4, 2, 2, 2, 4, 2, 4]",test
Joseph was certain that Jessica took something.,4.6316,0.5973,19,"[5, 5, 3, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 4, 5]",test
Joseph was content that Michael concurred.,3.8,1.105,20,"[5, 5, 2, 3, 4, 4, 3, 5, 4, 4, 4, 4, 2, 5, 4, 5, 4, 2, 2, 5]",filler
Joseph was content that Michael sold something.,4.0,1.1239,20,"[5, 5, 2, 4, 5, 5, 3, 5, 3, 3, 5, 5, 3, 5, 3, 5, 5, 2, 3, 4]",test
Joseph was flustered that John desired something.,3.7,1.1743,20,"[4, 4, 3, 3, 4, 5, 4, 5, 5, 4, 5, 4, 1, 1, 4, 4, 4, 4, 4, 2]",test
Joseph was impressed that Daniel arrived.,4.25,0.7864,20,"[5, 4, 4, 5, 4, 5, 5, 5, 4, 3, 4, 4, 5, 4, 4, 4, 5, 2, 4, 5]",filler
Joseph was sad that Susan understood something.,3.35,1.0894,20,"[5, 4, 4, 3, 3, 4, 2, 5, 4, 2, 3, 4, 4, 1, 4, 2, 2, 4, 3, 4]",test
Karen was anxious that Robert understood.,3.55,1.0501,20,"[5, 5, 3, 3, 3, 4, 2, 5, 4, 3, 3, 5, 3, 2, 3, 5, 2, 4, 3, 4]",filler
Karen was certain that Jennifer concurred.,4.45,0.6863,20,"[5, 5, 4, 4, 5, 5, 3, 5, 5, 4, 5, 4, 5, 5, 4, 3, 5, 4, 4, 5]",filler
Karen was content that Susan misunderstood.,3.25,1.3328,20,"[4, 1, 2, 4, 3, 2, 4, 5, 4, 3, 5, 4, 2, 2, 3, 5, 5, 2, 1, 4]",filler
Karen was doubtful that David made something.,4.2,0.8944,20,"[5, 4, 3, 4, 4, 5, 5, 5, 5, 4, 4, 5, 3, 5, 3, 2, 5, 4, 4, 5]",test
Karen was enraged that Elizabeth wanted something.,4.05,0.9445,20,"[5, 3, 3, 3, 5, 5, 4, 5, 5, 4, 5, 5, 3, 2, 4, 4, 5, 3, 4, 4]",test
Karen was flustered that Elizabeth preferred something.,3.45,1.099,20,"[3, 4, 3, 4, 3, 5, 3, 5, 1, 4, 3, 4, 4, 4, 4, 5, 4, 2, 2, 2]",test
Karen was furious that Barbara waited.,4.35,0.8127,20,"[5, 4, 2, 4, 5, 5, 3, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 4, 4, 4]",filler
Karen was grateful that Patricia smiled.,4.65,0.5871,20,"[5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 3, 5, 5, 4, 5, 5]",filler
Karen was livid that Richard preferred something.,3.65,0.9333,20,"[4, 4, 2, 4, 4, 4, 3, 5, 4, 4, 4, 5, 4, 2, 4, 4, 4, 2, 2, 4]",test
Karen was proud that Nancy smiled.,4.2,0.7678,20,"[5, 4, 3, 4, 4, 5, 4, 5, 5, 3, 5, 3, 5, 4, 4, 5, 4, 3, 5, 4]",filler
Karen was sore that Linda concurred.,3.1,1.5526,20,"[3, 4, 3, 4, 5, 2, 1, 5, 5, 3, 5, 3, 5, 1, 4, 4, 1, 2, 1, 1]",filler
Karen was worried that Michael concurred.,3.65,1.2258,20,"[5, 1, 3, 4, 5, 4, 3, 5, 5, 3, 4, 4, 3, 1, 4, 4, 4, 2, 4, 5]",filler
Linda was annoyed that Daniel made something.,3.85,0.9881,20,"[5, 3, 2, 4, 4, 5, 4, 5, 4, 3, 5, 4, 3, 4, 3, 5, 5, 2, 3, 4]",test
Linda was ashamed that Patricia took something.,4.15,0.9881,20,"[5, 4, 3, 3, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 4, 5, 2, 4, 3, 3]",test
Linda was aware that Jessica understood.,4.55,0.6863,20,"[5, 5, 3, 3, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 4, 5, 4, 5, 5]",filler
Linda was concerned that Jessica laughed.,3.8,1.1965,20,"[5, 1, 4, 3, 4, 5, 4, 5, 5, 3, 4, 5, 3, 2, 4, 5, 4, 3, 2, 5]",filler
Linda was flustered that Mary waited.,3.6,1.0954,20,"[5, 4, 4, 3, 3, 5, 3, 5, 2, 3, 4, 4, 4, 4, 3, 5, 2, 4, 1, 4]",filler
Linda was furious that Jessica sold something.,4.45,0.9987,20,"[5, 5, 4, 2, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 2, 5, 5]",test
Linda was grateful that Lisa took something.,4.1,0.8522,20,"[5, 4, 4, 4, 3, 5, 4, 5, 4, 5, 4, 4, 4, 5, 4, 5, 3, 3, 2, 5]",test
Linda was jealous that John cried.,2.9,1.5183,20,"[5, 1, 3, 4, 2, 2, 1, 5, 1, 2, 3, 4, 3, 1, 4, 5, 5, 2, 1, 4]",filler
Lisa was amused that Mary bought something.,4.1,1.1653,20,"[5, 4, 3, 4, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 3, 3, 1, 2, 5, 5]",test
Lisa was bitter that Michael arrived.,3.9,0.9119,20,"[5, 3, 3, 4, 4, 5, 4, 5, 3, 4, 4, 3, 3, 2, 4, 5, 5, 4, 5, 3]",filler
Lisa was distraught that Jennifer understood.,3.75,1.118,20,"[5, 4, 2, 4, 3, 5, 2, 5, 5, 4, 4, 4, 4, 2, 4, 5, 5, 3, 2, 3]",filler
Lisa was dubious that Richard stole something.,3.75,1.3328,20,"[5, 4, 1, 3, 4, 1, 3, 5, 4, 5, 5, 5, 5, 5, 4, 4, 4, 4, 2, 2]",test
Lisa was satisfied that Michael understood.,4.45,0.7592,20,"[5, 5, 4, 4, 5, 5, 4, 5, 2, 5, 5, 4, 5, 5, 4, 5, 5, 4, 4, 4]",filler
Lisa was sore that Daniel broke something.,2.9,1.5861,20,"[4, 1, 4, 3, 4, 3, 1, 5, 2, 5, 5, 4, 2, 1, 4, 5, 1, 2, 1, 1]",test
Lisa was sore that Daniel consented.,2.95,1.5035,20,"[3, 4, 2, 3, 5, 2, 1, 5, 4, 4, 5, 4, 3, 1, 3, 5, 1, 2, 1, 1]",filler
Mary was aware that Jennifer sold something.,4.6,0.7539,20,"[5, 5, 3, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 4, 5, 5]",test
Mary was convinced that Patricia bought something.,4.5263,0.6118,19,"[5, 5, 4, 4, 4, 5, 4, 5, 5, 3, 5, 5, 5, 5, 4, 4, 5, 4, 5]",test
Mary was fearful that Daniel consented.,4.0,1.026,20,"[5, 4, 4, 5, 3, 4, 3, 5, 5, 3, 4, 5, 3, 5, 5, 2, 4, 2, 4, 5]",filler
Mary was glad that Karen laughed.,4.7,0.4702,20,"[5, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 4, 5]",filler
Mary was irate that Patricia broke something.,4.45,0.9987,20,"[5, 5, 4, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 2, 4, 2]",test
Mary was mad that Barbara desired something.,3.55,1.1459,20,"[4, 3, 4, 4, 2, 5, 2, 5, 5, 3, 4, 5, 3, 2, 4, 2, 4, 2, 3, 5]",test
Mary was relieved that Sarah arrived.,4.7778,0.5483,18,"[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5]",filler
Michael was anxious that Nancy preferred something.,3.25,1.0699,20,"[3, 3, 3, 4, 2, 4, 4, 5, 5, 3, 3, 4, 4, 1, 3, 2, 2, 2, 4, 4]",test
Michael was convinced that Jennifer desired something.,4.1,0.9119,20,"[4, 4, 3, 3, 5, 4, 4, 5, 4, 3, 5, 5, 4, 5, 3, 5, 5, 2, 5, 4]",test
Michael was dubious that Daniel wanted something.,3.25,1.2927,20,"[5, 1, 3, 3, 4, 2, 3, 5, 4, 3, 5, 4, 4, 2, 3, 2, 5, 4, 2, 1]",test
Michael was excited that Daniel bought something.,4.55,0.7592,20,"[5, 4, 3, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5]",test
Michael was flabbergasted that Nancy needed something.,4.15,1.0894,20,"[5, 4, 4, 3, 4, 5, 5, 5, 5, 3, 5, 5, 4, 5, 4, 5, 5, 3, 3, 1]",test
Michael was furious that James consented.,4.2,1.105,20,"[4, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 2, 2, 3, 5, 5, 2, 4, 5]",filler
Michael was hopeful that Jessica preferred something.,3.95,0.9987,20,"[4, 1, 3, 4, 4, 5, 3, 5, 5, 3, 3, 4, 4, 5, 4, 5, 4, 4, 4, 5]",test
Michael was irritated that Sarah cried.,4.3684,0.684,19,"[5, 4, 4, 4, 4, 5, 4, 5, 5, 4, 5, 4, 5, 4, 5, 5, 3, 5, 3]",filler
Michael was livid that Lisa cried.,3.45,1.3563,20,"[5, 4, 1, 4, 4, 5, 1, 4, 5, 3, 4, 4, 2, 2, 4, 5, 5, 2, 3, 2]",filler
Michael was optimistic that Lisa needed something.,3.8421,1.214,19,"[5, 1, 4, 4, 4, 4, 4, 5, 2, 3, 5, 5, 3, 5, 3, 5, 4, 5, 2]",test
Nancy was annoyed that Jessica took something.,4.45,0.8256,20,"[5, 4, 3, 3, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 3, 5, 4]",test
Nancy was ashamed that Joseph smiled.,3.85,0.8751,20,"[5, 4, 3, 4, 4, 3, 3, 5, 5, 4, 3, 5, 3, 2, 4, 4, 4, 5, 3, 4]",filler
Nancy was confident that Christopher moved.,4.25,0.7864,20,"[5, 4, 3, 4, 4, 5, 3, 5, 5, 4, 4, 4, 3, 5, 5, 5, 5, 3, 4, 5]",filler
Nancy was impressed that Jennifer agreed.,4.4,0.9403,20,"[5, 4, 3, 4, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 3, 2, 5]",filler
Nancy was impressed that Jennifer required something.,3.45,1.2344,20,"[4, 1, 2, 4, 2, 4, 2, 5, 4, 5, 5, 4, 3, 2, 4, 4, 4, 2, 3, 5]",test
Nancy was indignant that Mary understood.,3.45,1.0501,20,"[5, 4, 4, 3, 4, 3, 3, 5, 4, 4, 3, 4, 3, 2, 3, 4, 5, 2, 3, 1]",filler
Nancy was irate that Christopher smiled.,3.6,1.2732,20,"[5, 4, 3, 3, 5, 5, 4, 5, 5, 4, 4, 4, 3, 2, 4, 5, 2, 2, 2, 1]",filler
Nancy was sad that William waited.,4.25,0.8507,20,"[5, 4, 5, 4, 4, 5, 4, 5, 5, 4, 4, 5, 4, 4, 3, 5, 5, 2, 3, 5]",filler
Nancy was sore that Jessica made something.,2.85,1.3089,20,"[3, 1, 3, 3, 4, 4, 1, 5, 2, 5, 3, 4, 3, 2, 4, 4, 1, 2, 2, 1]",test
Nancy was sure that James agreed.,4.7368,0.4524,19,"[5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 5]",filler
Nancy was surprised that Patricia bought something.,4.4,0.8208,20,"[5, 4, 3, 3, 5, 5, 4, 5, 5, 3, 5, 4, 5, 5, 3, 5, 5, 4, 5, 5]",test
Patricia was annoyed that Karen moved.,4.45,0.887,20,"[5, 4, 2, 5, 4, 5, 4, 5, 5, 3, 5, 4, 5, 5, 3, 5, 5, 5, 5, 5]",filler
Patricia was hopeful that Christopher laughed.,3.8,1.2814,20,"[5, 1, 3, 5, 4, 5, 3, 5, 5, 4, 5, 4, 4, 5, 3, 2, 4, 2, 2, 5]",filler
Patricia was hopeful that Christopher needed something.,3.9,0.7881,20,"[5, 4, 3, 3, 4, 4, 4, 5, 4, 3, 3, 5, 4, 5, 3, 5, 4, 3, 3, 4]",test
Patricia was impressed that David preferred something.,3.55,1.3169,20,"[3, 4, 2, 4, 1, 5, 4, 5, 1, 5, 5, 2, 3, 5, 4, 4, 2, 4, 4, 4]",test
Patricia was jealous that Michael wanted something.,3.7,1.1286,20,"[4, 3, 3, 2, 2, 5, 2, 5, 3, 3, 4, 5, 4, 2, 4, 5, 5, 4, 5, 4]",test
Patricia was worried that Jessica consented.,4.05,0.9987,20,"[5, 1, 4, 3, 4, 4, 4, 5, 5, 4, 4, 4, 4, 4, 5, 5, 5, 3, 3, 5]",filler
Richard was certain that Nancy desired something.,4.4,0.6806,20,"[5, 4, 3, 4, 5, 5, 4, 5, 5, 4, 5, 4, 4, 5, 4, 5, 4, 3, 5, 5]",test
Richard was concerned that Jennifer cried.,4.05,1.191,20,"[5, 1, 4, 4, 4, 5, 4, 5, 5, 3, 5, 4, 5, 5, 4, 2, 5, 4, 2, 5]",filler
Richard was disappointed that John consented.,4.4,0.8826,20,"[5, 5, 4, 3, 5, 5, 4, 5, 5, 3, 5, 4, 5, 5, 4, 5, 5, 2, 4, 5]",filler
Richard was disappointed that John desired something.,3.55,1.0501,20,"[3, 4, 2, 3, 5, 4, 2, 5, 4, 3, 4, 5, 3, 4, 3, 5, 4, 4, 2, 2]",test
Richard was flabbergasted that Robert moved.,3.9,0.9119,20,"[5, 3, 3, 4, 4, 4, 4, 5, 5, 3, 5, 5, 4, 4, 4, 4, 4, 2, 2, 4]",filler
Richard was irritated that James took something.,4.2,1.0563,20,"[5, 5, 3, 3, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 3, 5, 5, 2, 4, 3]",test
Richard was jubilant that Karen understood something.,3.8,1.2397,20,"[5, 5, 1, 4, 5, 4, 4, 5, 4, 3, 5, 4, 4, 5, 4, 4, 2, 4, 3, 1]",test
Robert was confident that Mary required something.,4.1,0.7881,20,"[5, 4, 4, 4, 4, 5, 4, 5, 4, 3, 3, 4, 5, 4, 4, 5, 4, 4, 2, 5]",test
Robert was dubious that Nancy agreed.,3.45,1.2344,20,"[5, 4, 4, 3, 4, 1, 3, 5, 4, 3, 5, 4, 5, 2, 3, 4, 4, 3, 2, 1]",filler
Robert was elated that Richard bought something.,3.9,1.1192,20,"[5, 4, 2, 2, 4, 5, 3, 5, 4, 5, 5, 4, 4, 5, 4, 4, 4, 2, 5, 2]",test
