unit,mean,std,n,individual_ratings,item_type
No consumer product is really finished until it is on the market.,5.6216,1.4972,37,"[4, 6, 7, 7, 7, 6, 7, 6, 3, 7, 7, 2, 4, 3, 4, 7, 6, 5, 5, 4, 5, 4, 7, 7, 6, 7, 7, 5, 7, 6, 3, 4, 7, 6, 7, 6, 7]",filler
No decision is too clear to be postponed.,1.8333,2.0412,6,"[1, 1, 1, 1, 6, 1]",test
No decision is too unclear to be postponed.,2.3333,1.6583,9,"[1, 3, 2, 2, 1, 5, 1, 5, 1]",test
No detail is too important to be left out.,5.875,2.1002,8,"[7, 1, 7, 5, 7, 7, 6, 7]",test
No detail is too unimportant to be left out.,5.6923,1.9315,13,"[7, 7, 7, 5, 7, 7, 3, 4, 6, 1, 7, 6, 7]",test
No fee is too profitable to be waived.,3.2308,1.5359,13,"[1, 1, 5, 2, 4, 4, 5, 4, 3, 4, 5, 1, 3]",test
No fee is too unprofitable to be waived.,4.4286,2.5071,7,"[7, 7, 7, 1, 3, 3, 3]",test
No financial aid package is too large to be cut.,2.9,2.3781,10,"[1, 2, 7, 1, 1, 7, 3, 4, 2, 1]",test
No financial aid package is too small to be cut.,4.1,2.331,10,"[7, 4, 2, 6, 3, 1, 6, 4, 7, 1]",test
No head injury is too severe to be ignored.,2.5714,2.4398,7,"[7, 1, 1, 2, 1, 1, 5]",test
No head injury is too trivial to be ignored.,4.4286,1.7182,7,"[4, 4, 3, 2, 6, 5, 7]",test
No heirloom is too valuable to be thrown out.,2.8,1.7045,20,"[6, 1, 1, 4, 1, 2, 4, 3, 1, 3, 2, 4, 1, 1, 3, 6, 5, 3, 1, 4]",test
No heirloom is too worthless to be thrown out.,2.4286,1.9881,7,"[1, 1, 6, 1, 4, 3, 1]",test
No landlords are obliged to repair the roof for the renters.,4.1892,1.9556,37,"[4, 7, 7, 1, 4, 3, 6, 4, 2, 7, 6, 6, 2, 2, 1, 7, 2, 4, 5, 1, 3, 4, 3, 5, 7, 7, 2, 4, 6, 7, 5, 5, 2, 4, 3, 4, 3]",filler
No law is too ambiguous to be misinterpreted.,3.9167,2.2747,12,"[2, 7, 1, 4, 1, 2, 2, 6, 4, 5, 6, 7]",test
No law is too unambiguous to be misinterpreted.,3.625,1.7678,8,"[4, 4, 4, 5, 4, 1, 1, 6]",test
No lecture is too boring to be skipped.,3.6923,2.0569,13,"[4, 1, 3, 7, 2, 5, 1, 4, 2, 2, 5, 7, 5]",test
No lecture is too interesting to be skipped.,3.0,2.1381,8,"[1, 7, 4, 2, 2, 1, 2, 5]",test
No means of communication with the outside world is better than the internet.,4.3784,1.8908,37,"[7, 7, 3, 4, 5, 3, 7, 3, 3, 3, 4, 6, 3, 2, 1, 7, 6, 3, 6, 3, 3, 2, 3, 6, 6, 1, 7, 6, 3, 5, 6, 5, 1, 6, 6, 6, 4]",filler
No memory is too clear to be forgotten.,3.25,2.4928,8,"[7, 2, 7, 2, 4, 2, 1, 1]",test
No memory is too fuzzy to be forgotten.,3.7857,2.517,14,"[1, 1, 5, 1, 7, 7, 4, 2, 5, 1, 2, 7, 3, 7]",test
No mistake is too fatal to be overlooked.,1.1667,0.4082,6,"[2, 1, 1, 1, 1, 1]",test
No mistake is too insignificant to be overlooked.,5.0,2.0976,11,"[7, 5, 1, 5, 4, 4, 7, 2, 6, 7, 7]",test
No muscle spasm is too painful to be overlooked.,3.0,2.3805,7,"[1, 1, 4, 1, 7, 2, 5]",test
No muscle spasm is too painless to be overlooked.,3.5,2.2447,14,"[2, 7, 4, 1, 7, 1, 1, 5, 3, 5, 2, 6, 4, 1]",test
No objection is too essential to be ignored.,3.3333,2.2913,9,"[2, 1, 7, 5, 4, 1, 6, 3, 1]",test
No objection is too negligible to be ignored.,4.25,1.9086,8,"[4, 6, 5, 1, 2, 4, 6, 6]",test
No physics theory is too implausible to be dismissed.,3.4545,1.8635,11,"[6, 1, 1, 4, 1, 4, 2, 5, 5, 5, 4]",test
No physics theory is too plausible to be dismissed.,3.3333,1.9365,9,"[1, 6, 5, 4, 5, 4, 1, 3, 1]",test
No plan is too realistic to be rejected.,4.125,2.2952,8,"[2, 7, 3, 6, 7, 1, 4, 3]",test
No plan is too unrealistic to be rejected.,3.4545,2.2523,11,"[2, 6, 2, 4, 7, 5, 1, 1, 3, 1, 6]",test
No plea for clemency is too reasonable to be rejected.,3.5556,2.1858,9,"[7, 6, 1, 3, 3, 2, 2, 6, 2]",test
No plea for clemency is too unreasonable to be rejected.,2.0,2.4495,6,"[1, 1, 7, 1, 1, 1]",test
No position under siege is too important to be abandoned.,4.6667,2.2913,9,"[4, 7, 1, 5, 6, 7, 1, 5, 6]",test
No position under siege is too insignificant to be abandoned.,2.1111,2.2608,9,"[1, 1, 1, 1, 7, 1, 1, 5, 1]",test
No possible conversation topic is too emotional to be left out.,4.125,1.7269,8,"[5, 4, 1, 5, 4, 4, 7, 3]",test
No possible conversation topic is too unemotional to be left out.,3.75,1.9598,12,"[7, 2, 4, 3, 1, 3, 4, 3, 2, 3, 7, 6]",test
No potential habitat is too nutrient-poor to be uninhabited.,4.0,2.2361,9,"[1, 6, 4, 1, 7, 4, 5, 2, 6]",test
No potential habitat is too nutrient-rich to be uninhabited.,2.1111,1.453,9,"[1, 1, 1, 4, 4, 4, 1, 1, 2]",test
No problem is too insignificant to be concealed.,3.625,2.5036,8,"[2, 4, 7, 2, 1, 5, 1, 7]",test
No problem is too significant to be concealed.,3.2,2.2509,10,"[2, 1, 7, 2, 1, 2, 6, 6, 3, 2]",test
No professionals in their early career stage need critical help and feedback.,3.1389,1.8693,36,"[4, 6, 5, 4, 2, 2, 6, 5, 3, 2, 5, 1, 1, 1, 7, 1, 1, 1, 3, 1, 2, 4, 4, 1, 1, 3, 1, 5, 6, 6, 2, 2, 3, 3, 4, 5]",filler
No rainbow can be seen without water droplets.,5.1622,1.8784,37,"[4, 7, 7, 7, 7, 5, 7, 5, 2, 7, 3, 6, 4, 2, 6, 1, 6, 4, 5, 4, 7, 6, 6, 7, 4, 7, 7, 4, 4, 7, 1, 5, 7, 5, 7, 6, 2]",filler
No return on investments are too profitable to be disregarded.,3.9,2.2828,10,"[7, 5, 7, 1, 5, 4, 4, 1, 4, 1]",test
No return on investments are too unprofitable to be disregarded.,3.0,1.9272,8,"[1, 4, 3, 1, 3, 2, 3, 7]",test
No roses bloom from spring to autumn.,4.1622,2.3035,37,"[5, 1, 7, 6, 2, 4, 7, 5, 1, 7, 7, 6, 6, 2, 1, 3, 2, 3, 1, 1, 6, 4, 3, 7, 1, 4, 2, 5, 6, 7, 2, 1, 3, 5, 7, 7, 7]",filler
No shadow is visible on sunny days.,3.027,2.0067,37,"[4, 4, 3, 4, 1, 1, 7, 4, 2, 1, 6, 7, 3, 1, 1, 3, 1, 1, 1, 1, 4, 3, 2, 3, 1, 1, 7, 5, 6, 4, 4, 1, 1, 1, 3, 6, 4]",filler
No social security payment is too important to be missed.,2.7857,2.0448,14,"[4, 1, 1, 1, 5, 2, 5, 7, 2, 1, 3, 1, 1, 5]",test
No social security payment is too unimportant to be missed.,4.8,2.2998,10,"[7, 1, 4, 1, 6, 5, 7, 4, 6, 7]",test
No teenager is too conformist to be marginalized.,3.1818,2.2724,11,"[1, 1, 1, 4, 7, 2, 4, 1, 4, 7, 3]",test
No teenager is too rebellious to be marginalized.,3.5,1.6432,6,"[3, 1, 6, 4, 4, 3]",test
No test is too useful to be canceled.,2.5455,1.8635,11,"[2, 1, 5, 5, 1, 1, 1, 2, 2, 2, 6]",test
No test is too useless to be canceled.,2.25,2.1213,8,"[7, 1, 3, 1, 1, 1, 3, 1]",test
No vegetarian is tolerant of eggs in their meals.,4.3333,1.7728,36,"[4, 6, 7, 4, 5, 1, 4, 5, 2, 6, 7, 3, 1, 4, 7, 6, 4, 6, 4, 3, 5, 3, 5, 6, 5, 4, 4, 2, 4, 3, 7, 2, 1, 5, 7, 4]",filler
No wording is too imprecise to be misunderstood.,2.25,1.5,4,"[1, 3, 1, 4]",test
No wording is too precise to be misunderstood.,3.9286,2.5859,14,"[5, 2, 7, 6, 1, 5, 7, 1, 1, 2, 7, 3, 7, 1]",test
No writer can compose anything without getting inspirations from life.,4.973,1.7715,37,"[4, 6, 7, 5, 4, 4, 7, 5, 2, 7, 7, 4, 4, 2, 3, 7, 5, 3, 6, 3, 4, 4, 6, 7, 7, 7, 6, 4, 3, 7, 3, 1, 7, 4, 6, 7, 6]",filler
Nobody can live without water or salt.,6.1622,1.4046,37,"[7, 7, 7, 7, 7, 5, 7, 6, 5, 7, 7, 7, 7, 6, 3, 7, 7, 7, 7, 4, 5, 7, 4, 7, 6, 5, 7, 5, 7, 7, 7, 5, 7, 1, 7, 7, 7]",filler
People are seldom happy when they have no one to talk to for several years.,5.5946,1.7072,37,"[7, 7, 7, 6, 7, 6, 7, 7, 2, 7, 7, 5, 7, 2, 4, 7, 6, 4, 7, 4, 5, 5, 6, 7, 6, 4, 6, 5, 5, 7, 1, 2, 7, 5, 7, 6, 7]",filler
People in some cities earn less than people living in the countryside.,5.7027,1.4116,37,"[6, 7, 7, 4, 7, 4, 7, 4, 5, 7, 6, 7, 4, 4, 5, 7, 6, 5, 6, 3, 7, 6, 7, 7, 7, 4, 7, 4, 5, 6, 7, 3, 3, 6, 7, 7, 7]",filler
Puppies wag their tails when they are excited.,6.5278,1.298,36,"[3, 7, 7, 7, 7, 7, 7, 4, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 2, 7, 7, 7, 7, 7]",filler
Pure friendship might not be that valuable in the world of big business.,5.1081,1.8527,37,"[4, 7, 7, 6, 5, 5, 7, 3, 3, 7, 6, 5, 7, 2, 5, 7, 7, 4, 6, 4, 6, 3, 7, 7, 2, 4, 7, 4, 6, 6, 1, 3, 6, 1, 6, 7, 6]",filler
Saving water person by person makes little difference to the world.,3.8108,2.1192,37,"[6, 7, 6, 7, 2, 2, 5, 4, 1, 7, 5, 1, 2, 1, 3, 7, 5, 4, 1, 1, 7, 5, 4, 5, 1, 1, 3, 4, 4, 6, 5, 1, 1, 4, 3, 6, 4]",filler
Social skills help people to get along with each other.,6.1622,1.2805,37,"[4, 7, 7, 7, 7, 7, 7, 4, 5, 7, 7, 7, 7, 3, 4, 7, 7, 4, 7, 7, 7, 5, 7, 7, 7, 7, 6, 4, 7, 7, 4, 6, 7, 7, 5, 7, 6]",filler
Some TV shows are too successful to be discontinued.,6.3077,1.0316,13,"[7, 7, 7, 7, 6, 7, 6, 7, 4, 7, 7, 5, 5]",test
Some TV shows are too unsuccessful to be discontinued.,1.6,1.075,10,"[1, 1, 1, 4, 3, 1, 1, 2, 1, 1]",test
Some alcoholics hate to drink and are simply addicted to alcohol.,5.2162,1.9739,37,"[7, 7, 7, 7, 2, 2, 7, 5, 3, 6, 6, 7, 7, 4, 2, 6, 5, 6, 5, 3, 7, 2, 6, 5, 7, 4, 7, 7, 6, 7, 7, 1, 7, 4, 1, 6, 5]",filler
Some amateur plays are too original to be missed.,5.75,0.8864,8,"[6, 5, 7, 5, 7, 6, 5, 5]",test
Some amateur plays are too unoriginal to be missed.,2.9333,1.9445,15,"[4, 6, 1, 3, 1, 1, 2, 7, 3, 1, 1, 2, 5, 4, 3]",test
Some anonymous tips are too important to be neglected.,5.8,2.0976,10,"[1, 3, 7, 7, 7, 7, 6, 6, 7, 7]",test
Some anonymous tips are too vague to be neglected.,1.6923,1.0316,13,"[3, 1, 1, 4, 1, 1, 1, 1, 3, 2, 1, 1, 2]",test
Some applicants are too experienced to be rejected.,4.5556,1.8782,9,"[7, 1, 6, 6, 3, 4, 4, 4, 6]",test
Some applicants are too inexperienced to be rejected.,2.5,2.4608,10,"[1, 1, 7, 3, 1, 7, 1, 1, 1, 2]",test
Some articles are too exceptional to go unpublished.,5.5455,2.0671,11,"[2, 7, 7, 6, 6, 7, 6, 6, 1, 6, 7]",test
Some articles are too mediocre to go unpublished.,3.1667,2.3166,6,"[4, 1, 2, 4, 1, 7]",test
Some artificial ingredients are too harmful to be used.,5.9,1.1005,10,"[5, 7, 6, 7, 4, 6, 7, 5, 7, 5]",test
Some artificial ingredients are too harmless to be used.,2.25,1.165,8,"[4, 1, 1, 2, 2, 2, 2, 4]",test
Some car insurance companies are so deceitful that people need them very much.,2.1622,1.7403,37,"[2, 1, 5, 1, 1, 1, 4, 6, 5, 1, 1, 5, 1, 1, 1, 7, 1, 4, 1, 1, 1, 1, 2, 4, 1, 1, 1, 2, 1, 2, 4, 1, 1, 1, 2, 1, 4]",filler
Some chapters are too essential to be skipped.,6.3636,1.4334,11,"[7, 7, 7, 7, 3, 7, 7, 7, 4, 7, 7]",test
Some chapters are too nonessential to be skipped.,2.0,1.7541,14,"[1, 1, 1, 1, 1, 2, 7, 1, 1, 4, 1, 3, 1, 3]",test
Some computer games are too harmless to be released.,1.125,0.3536,8,"[1, 1, 1, 1, 1, 2, 1, 1]",test
Some computer games are too violent to be released.,6.375,1.4079,8,"[7, 7, 3, 7, 7, 7, 6, 7]",test
Some decisions are too clear to be postponed.,4.2308,2.0475,13,"[5, 5, 4, 1, 6, 4, 7, 1, 1, 5, 4, 6, 6]",test
Some decisions are too unclear to be postponed.,2.875,2.2952,8,"[1, 7, 2, 2, 1, 2, 6, 2]",test
Some details are too important to be left out.,6.4444,1.0138,9,"[6, 6, 7, 7, 7, 7, 4, 7, 7]",test
Some details are too unimportant to be left out.,3.4286,1.8127,7,"[4, 1, 4, 6, 4, 4, 1]",test
Some diseases are becoming more and more resistant to treatment.,6.2973,1.0505,37,"[6, 7, 7, 6, 7, 7, 7, 5, 4, 7, 7, 5, 7, 6, 7, 7, 6, 4, 7, 4, 7, 7, 7, 7, 7, 7, 7, 6, 5, 7, 7, 4, 7, 6, 7, 7, 5]",filler
Some earthquakes are very hard to be predicted by current technology.,4.6216,1.6725,37,"[4, 5, 7, 5, 5, 4, 7, 2, 5, 4, 3, 6, 7, 4, 4, 7, 3, 2, 5, 4, 6, 2, 6, 7, 1, 7, 5, 3, 6, 3, 2, 4, 6, 4, 6, 5, 5]",filler
Some education policies ignore real problems and become too unrealistic.,5.2703,1.6608,37,"[5, 7, 7, 7, 5, 4, 7, 4, 6, 6, 6, 2, 7, 3, 5, 7, 7, 4, 6, 4, 7, 1, 6, 6, 2, 4, 7, 4, 4, 6, 6, 3, 7, 5, 7, 6, 5]",filler
Some farewell messages are so touching that people can feel overwhelmed.,6.1892,1.2657,37,"[4, 7, 7, 7, 7, 7, 7, 5, 3, 7, 7, 7, 7, 4, 6, 7, 7, 4, 7, 7, 7, 5, 7, 7, 7, 7, 6, 5, 5, 7, 7, 3, 7, 6, 7, 7, 5]",filler
Some fees are too profitable to be waived.,4.2222,1.5635,9,"[5, 6, 3, 4, 5, 4, 4, 1, 6]",test
Some fees are too unprofitable to be waived.,2.75,2.6592,8,"[1, 7, 1, 2, 7, 1, 2, 1]",test
Some financial aid packages are too large to be cut.,3.4444,1.9437,9,"[1, 2, 3, 4, 2, 3, 3, 6, 7]",test
Some financial aid packages are too small to be cut.,3.125,2.5319,8,"[7, 7, 2, 1, 1, 3, 3, 1]",test
Some head injuries are too severe to be ignored.,6.8,0.414,15,"[7, 7, 7, 7, 6, 7, 7, 7, 7, 6, 7, 7, 6, 7, 7]",test
Some head injuries are too trivial to be ignored.,1.7143,1.8898,7,"[1, 1, 1, 1, 1, 6, 1]",test
Some heirlooms are too valuable to be thrown out.,7.0,0.0,5,"[7, 7, 7, 7, 7]",test
Some heirlooms are too worthless to be thrown out.,3.6,2.6077,5,"[4, 7, 1, 5, 1]",test
Some laws are too ambiguous to be misinterpreted.,2.5714,2.2254,7,"[1, 1, 7, 2, 2, 4, 1]",test
Some laws are too unambiguous to be misinterpreted.,3.9,2.1833,10,"[6, 4, 7, 2, 1, 4, 4, 7, 2, 2]",test
Some lectures are so insightful that we should always disregard them.,2.1351,1.6694,37,"[4, 1, 7, 3, 1, 1, 3, 3, 3, 1, 1, 4, 1, 1, 1, 7, 1, 3, 1, 1, 1, 2, 2, 4, 1, 1, 1, 1, 1, 2, 5, 4, 1, 1, 2, 1, 1]",filler
Some lectures are too boring to be skipped.,2.875,1.7269,8,"[5, 4, 3, 1, 1, 1, 5, 3]",test
Some lectures are too interesting to be skipped.,6.5,1.069,8,"[7, 7, 4, 7, 7, 6, 7, 7]",test
Some makeup is so invasive that they never cause skin troubles.,2.0,1.6997,37,"[4, 1, 4, 1, 1, 1, 1, 3, 1, 1, 1, 7, 1, 1, 1, 7, 1, 1, 1, 1, 1, 2, 1, 4, 1, 4, 1, 1, 1, 1, 5, 4, 1, 1, 2, 2, 2]",filler
Some memories are too clear to be forgotten.,6.1111,1.6159,9,"[2, 7, 6, 7, 7, 7, 7, 6, 6]",test
Some memories are too fuzzy to be forgotten.,1.6667,1.2111,6,"[4, 1, 1, 1, 1, 2]",test
Some mistakes are too fatal to be overlooked.,4.4286,2.5728,7,"[7, 3, 7, 2, 1, 4, 7]",test
Some mistakes are too insignificant to be overlooked.,3.5385,2.5369,13,"[5, 3, 1, 1, 5, 7, 2, 1, 5, 7, 7, 1, 1]",test
Some muscle spasms are too painful to be overlooked.,5.8889,1.453,9,"[7, 6, 6, 3, 7, 4, 6, 7, 7]",test
Some muscle spasms are too painless to be overlooked.,3.2857,1.8898,7,"[1, 3, 6, 4, 5, 1, 3]",test
Some objections are too essential to be ignored.,5.6667,1.3229,9,"[6, 7, 7, 6, 6, 4, 3, 6, 6]",test
Some objections are too negligible to be ignored.,2.9091,2.5082,11,"[7, 1, 2, 3, 7, 1, 1, 1, 6, 1, 2]",test
Some operator safety training requires the participants to be physically flexible.,5.5946,1.5359,37,"[4, 7, 7, 6, 3, 5, 7, 3, 3, 7, 5, 6, 7, 2, 4, 7, 6, 7, 7, 4, 4, 4, 7, 7, 7, 7, 6, 7, 7, 5, 4, 4, 7, 6, 5, 6, 7]",filler
Some overseas and long distance calls cost a great deal with some phone plans.,5.7297,1.4653,37,"[7, 7, 7, 7, 7, 6, 7, 6, 2, 7, 4, 6, 7, 5, 6, 7, 6, 3, 7, 4, 7, 4, 6, 7, 6, 7, 6, 4, 4, 7, 4, 3, 7, 6, 5, 7, 4]",filler
Some pajamas are so formal that they wouldn’t be recognized as pajamas.,3.8919,2.3188,37,"[4, 7, 1, 1, 5, 1, 1, 5, 2, 6, 6, 2, 1, 6, 3, 7, 5, 1, 2, 1, 7, 5, 7, 4, 4, 1, 7, 3, 7, 7, 4, 5, 1, 4, 3, 1, 7]",filler
Some parks are very popular so that nobody likes to visit them.,2.027,1.7871,37,"[4, 1, 7, 1, 1, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 7, 1, 4, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 5, 3, 1, 1, 4, 1, 1]",filler
Some people are great because they do things in a great way.,5.3784,1.277,37,"[4, 7, 7, 6, 6, 6, 7, 4, 5, 7, 5, 7, 7, 4, 4, 7, 4, 5, 6, 4, 5, 5, 4, 7, 6, 6, 6, 4, 6, 5, 4, 3, 4, 4, 7, 7, 4]",filler
Some physics theories are too implausible to be dismissed.,2.3333,2.2361,9,"[1, 1, 1, 3, 1, 7, 5, 1, 1]",test
Some physics theories are too plausible to be dismissed.,5.25,1.7525,8,"[6, 2, 7, 6, 4, 6, 4, 7]",test
Some plans are too realistic to be rejected.,4.4,1.3416,5,"[3, 5, 3, 6, 5]",test
Some plans are too unrealistic to be rejected.,1.6923,1.1821,13,"[4, 1, 1, 1, 4, 1, 3, 1, 1, 2, 1, 1, 1]",test
Some pleas for clemency are too reasonable to be rejected.,4.5455,2.3817,11,"[3, 7, 5, 1, 7, 2, 6, 6, 5, 7, 1]",test
Some pleas for clemency are too unreasonable to be rejected.,1.9091,1.0445,11,"[1, 1, 3, 2, 4, 1, 2, 2, 3, 1, 1]",test
Some positions under siege are too important to be abandoned.,5.4,1.6465,10,"[7, 6, 7, 4, 2, 6, 7, 5, 6, 4]",test
Some positions under siege are too insignificant to be abandoned.,3.1111,1.7638,9,"[2, 2, 6, 3, 4, 1, 4, 1, 5]",test
Some possible conversation topics are too emotional to be left out.,3.0909,1.7003,11,"[4, 3, 4, 5, 2, 1, 1, 6, 1, 3, 4]",test
Some possible conversation topics are too unemotional to be left out.,3.0,2.2804,6,"[1, 4, 1, 7, 2, 3]",test
Some potential habitats are too nutrient-poor to be uninhabited.,2.4,1.7127,10,"[4, 5, 3, 1, 1, 1, 2, 1, 5, 1]",test
Some potential habitats are too nutrient-rich to be uninhabited.,3.4444,1.5899,9,"[2, 5, 4, 4, 6, 3, 4, 2, 1]",test
Some problems are too insignificant to be concealed.,1.8,0.9189,10,"[2, 2, 1, 1, 2, 2, 4, 2, 1, 1]",test
Some problems are too significant to be concealed.,5.3333,2.2361,9,"[7, 7, 7, 5, 7, 4, 7, 3, 1]",test
Some return on investments are too profitable to be disregarded.,4.4,2.3022,5,"[6, 3, 6, 6, 1]",test
Some return on investments are too unprofitable to be disregarded.,2.7857,2.0069,14,"[4, 5, 6, 1, 6, 1, 1, 1, 1, 2, 1, 2, 3, 5]",test
Some rock music conveys a sense of danger and rebellion.,6.0541,1.4709,37,"[7, 6, 7, 7, 7, 7, 7, 5, 1, 7, 7, 4, 7, 3, 6, 7, 7, 4, 5, 7, 6, 4, 7, 7, 6, 7, 7, 6, 7, 7, 7, 4, 4, 7, 6, 7, 7]",filler
Some salad dressing is so spicy that they make people choke.,4.2432,1.8768,37,"[4, 6, 7, 7, 7, 4, 4, 4, 1, 4, 6, 3, 5, 2, 2, 7, 3, 6, 5, 4, 7, 4, 4, 7, 3, 1, 3, 2, 3, 1, 5, 4, 3, 6, 7, 3, 3]",filler
