unit,mean,std,n,individual_ratings,item_type
No consumer product is really finished until it is on the market.,5.8286,1.8863,35,"[7, 1, 7, 7, 7, 7, 5, 6, 4, 6, 6, 6, 7, 7, 7, 6, 7, 7, 7, 1, 7, 7, 4, 7, 7, 6, 1, 7, 5, 7, 2, 5, 7, 7, 7]",filler
No decision is too clear to be postponed.,4.0,1.9069,12,"[7, 3, 1, 1, 4, 3, 5, 5, 6, 3, 6, 4]",test
No decision is too unclear to be postponed.,4.2857,1.976,7,"[4, 5, 6, 3, 7, 1, 4]",test
No detail is too important to be left out.,5.5714,2.1492,7,"[7, 6, 1, 7, 6, 7, 5]",test
No detail is too unimportant to be left out.,6.1538,1.281,13,"[7, 7, 6, 7, 7, 5, 3, 7, 7, 5, 7, 5, 7]",test
No fee is too profitable to be waived.,4.0909,1.6404,11,"[5, 4, 1, 5, 1, 4, 4, 5, 6, 5, 5]",test
No fee is too unprofitable to be waived.,5.7143,1.496,7,"[5, 7, 3, 6, 5, 7, 7]",test
No financial aid package is too large to be cut.,5.8333,1.169,6,"[7, 4, 5, 6, 7, 6]",test
No financial aid package is too small to be cut.,4.9,2.6013,10,"[7, 3, 1, 3, 7, 7, 7, 6, 7, 1]",test
No head injury is too severe to be ignored.,4.5,2.6186,8,"[7, 4, 1, 3, 6, 1, 7, 7]",test
No head injury is too trivial to be ignored.,7.0,0.0,11,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",test
No heirloom is too valuable to be thrown out.,3.8462,2.4099,13,"[2, 6, 2, 4, 6, 7, 7, 5, 6, 1, 1, 1, 2]",test
No heirloom is too worthless to be thrown out.,6.3333,0.8165,6,"[7, 7, 6, 7, 5, 6]",test
No landlords are obliged to repair the roof the renters.,2.5714,1.6853,35,"[2, 1, 1, 4, 1, 1, 4, 7, 1, 2, 4, 3, 1, 2, 2, 3, 1, 1, 3, 7, 5, 4, 3, 2, 5, 1, 1, 2, 1, 1, 3, 3, 1, 3, 4]",filler
No law is too ambiguous to be misinterpreted.,5.0,1.5811,9,"[4, 7, 7, 4, 4, 7, 4, 5, 3]",test
No law is too unambiguous to be misinterpreted.,4.1,2.4244,10,"[2, 5, 7, 4, 1, 2, 7, 1, 6, 6]",test
No lecture is too boring to be skipped.,6.25,1.0553,12,"[4, 6, 7, 5, 7, 6, 7, 7, 7, 5, 7, 7]",test
No lecture is too interesting to be skipped.,2.5556,2.0069,9,"[1, 1, 1, 3, 1, 4, 3, 2, 7]",test
No means of communication and the outside world is better than the internet.,3.0,1.7987,35,"[1, 4, 4, 2, 2, 1, 3, 6, 1, 3, 2, 5, 1, 3, 2, 3, 5, 1, 4, 7, 1, 3, 4, 2, 7, 5, 1, 1, 2, 1, 2, 3, 6, 3, 4]",filler
No memory is too clear to be forgotten.,3.4444,1.9437,9,"[4, 4, 3, 5, 1, 2, 4, 1, 7]",test
No memory is too fuzzy to be forgotten.,5.0,1.8974,6,"[5, 5, 4, 7, 2, 7]",test
No mistake is too fatal to be overlooked.,4.4167,2.0652,12,"[7, 6, 5, 2, 3, 5, 3, 7, 1, 3, 7, 4]",test
No mistake is too insignificant to be overlooked.,6.2857,0.9512,7,"[7, 6, 7, 5, 7, 5, 7]",test
No muscle spasm is too painful to be overlooked.,3.2222,2.3863,9,"[2, 7, 3, 1, 1, 1, 3, 7, 4]",test
No muscle spasm is too painless to be overlooked.,4.7778,1.9861,9,"[7, 7, 4, 4, 7, 6, 3, 3, 2]",test
No objection is too essential to be ignored.,4.1111,2.6194,9,"[7, 5, 1, 1, 7, 4, 1, 7, 4]",test
No objection is too negligible to be ignored.,4.5714,1.9881,7,"[5, 1, 7, 5, 3, 6, 5]",test
No physics theory is too implausible to be dismissed.,5.7778,1.4814,9,"[7, 7, 6, 7, 6, 3, 7, 5, 4]",test
No physics theory is too plausible to be dismissed.,5.0909,1.3751,11,"[4, 6, 6, 3, 4, 7, 4, 6, 4, 7, 5]",test
No plan is too realistic to be rejected.,3.7143,1.2536,7,"[5, 4, 2, 4, 4, 5, 2]",test
No plan is too unrealistic to be rejected.,6.0,1.9494,11,"[7, 4, 7, 1, 7, 5, 7, 7, 7, 7, 7]",test
No plea for clemency is too reasonable to be rejected.,4.0,1.8257,4,"[2, 5, 3, 6]",test
No plea for clemency is too unreasonable to be rejected.,4.7,2.1108,10,"[3, 2, 6, 4, 5, 7, 6, 6, 1, 7]",test
No position under siege is too important to be abandoned.,3.5714,2.2991,7,"[1, 7, 2, 5, 4, 5, 1]",test
No position under siege is too insignificant to be abandoned.,5.1429,2.4785,7,"[7, 7, 3, 7, 1, 4, 7]",test
No possible conversation topic is too emotional to be left out.,5.1111,2.421,9,"[7, 5, 1, 6, 6, 6, 1, 7, 7]",test
No possible conversation topic is too unemotional to be left out.,3.9,2.2336,10,"[4, 4, 6, 7, 3, 4, 2, 1, 1, 7]",test
No potential habitat is too nutrient-poor to be uninhabited.,3.3636,2.0136,11,"[4, 5, 6, 1, 4, 3, 7, 2, 2, 2, 1]",test
No potential habitat is too nutrient-rich to be uninhabited.,4.1429,1.069,7,"[5, 2, 5, 4, 4, 5, 4]",test
No problem is too insignificant to be concealed.,4.8889,1.9003,9,"[6, 6, 3, 3, 6, 2, 7, 7, 4]",test
No problem is too significant to be concealed.,4.1538,2.1543,13,"[7, 4, 3, 1, 7, 5, 4, 1, 1, 4, 6, 5, 6]",test
No professionals their early career stage need critical help and feedback.,1.7143,1.0167,35,"[3, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 3, 1, 1, 2, 4, 1, 5, 2, 1, 1, 1, 1, 1, 3, 2, 3, 1]",filler
No rainbow can be without water droplets seen.,2.6857,1.7111,35,"[1, 1, 1, 1, 2, 1, 2, 5, 4, 2, 5, 5, 1, 2, 3, 3, 3, 4, 3, 1, 1, 2, 3, 2, 7, 2, 2, 1, 1, 1, 3, 5, 7, 3, 4]",filler
No return on investments are too profitable to be disregarded.,3.0909,2.0715,11,"[1, 5, 1, 1, 5, 4, 3, 1, 4, 2, 7]",test
No return on investments are too unprofitable to be disregarded.,4.0,1.8516,8,"[2, 7, 2, 5, 5, 5, 2, 4]",test
No roses bloom from spring for autumn.,3.0571,2.2221,35,"[7, 1, 3, 2, 1, 1, 7, 3, 7, 1, 6, 3, 1, 2, 6, 7, 1, 1, 4, 4, 1, 2, 3, 1, 6, 2, 1, 1, 5, 1, 2, 2, 7, 3, 2]",filler
No shadow is visible by on sunny days.,2.0286,1.3824,35,"[2, 1, 1, 3, 1, 1, 3, 3, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 3, 4, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 6, 7, 3, 1]",filler
No social security payment is too important to be missed.,3.8889,2.0883,9,"[4, 6, 1, 4, 6, 6, 5, 2, 1]",test
No social security payment is too unimportant to be missed.,4.8571,2.4103,7,"[1, 7, 6, 6, 7, 5, 2]",test
No teenager is too conformist to be marginalized.,3.3333,1.5275,3,"[5, 2, 3]",test
No teenager is too rebellious to be marginalized.,5.6667,1.6143,12,"[7, 7, 7, 6, 5, 3, 6, 6, 2, 6, 7, 6]",test
No test is too useful to be canceled.,3.0,1.5811,5,"[2, 4, 1, 3, 5]",test
No test is too useless to be canceled.,4.0,2.5298,11,"[2, 1, 1, 5, 6, 4, 3, 7, 7, 1, 7]",test
No vegetarian is tolerant of eggs in their meals.,4.7143,1.9338,35,"[2, 4, 7, 5, 4, 7, 2, 5, 7, 7, 2, 6, 1, 5, 6, 3, 3, 7, 6, 1, 7, 5, 4, 4, 3, 5, 2, 7, 4, 7, 7, 5, 7, 4, 4]",filler
No wording is too imprecise to be misunderstood.,3.7143,1.3801,7,"[4, 3, 5, 5, 1, 4, 4]",test
No wording is too precise to be misunderstood.,4.7692,2.1662,13,"[4, 1, 1, 3, 5, 7, 6, 4, 7, 7, 4, 7, 6]",test
No writer can compose anything without inspirations getting from life.,2.7429,1.7547,35,"[1, 4, 1, 2, 2, 1, 4, 4, 1, 1, 3, 3, 1, 2, 2, 4, 2, 1, 3, 4, 1, 2, 5, 2, 6, 4, 1, 1, 3, 1, 2, 5, 7, 3, 7]",filler
Nobody can live without for water or salt.,3.1143,2.4226,35,"[1, 1, 1, 1, 1, 1, 4, 6, 1, 1, 7, 2, 1, 2, 2, 6, 7, 1, 3, 4, 2, 2, 5, 1, 7, 1, 1, 1, 2, 7, 7, 7, 4, 2, 7]",filler
People are seldom happy when they have no one to talk to for several years.,6.4571,0.8859,35,"[7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 6, 6, 7, 7, 7, 5, 5, 7, 6, 7, 7, 6, 6, 7, 5, 7, 7, 7, 7, 7, 7, 3, 6, 6, 7]",filler
People in some earn cities less than people living in the countryside.,2.8571,2.06,35,"[7, 7, 7, 2, 1, 1, 2, 3, 1, 2, 1, 4, 1, 2, 3, 6, 1, 1, 4, 4, 6, 2, 3, 1, 7, 1, 1, 1, 3, 1, 1, 2, 4, 3, 4]",filler
Puppies wag their tails when they are excited.,6.8286,0.857,35,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",filler
Pure friendship might not be that valuable in the world of big business.,6.1143,1.2549,35,"[7, 7, 4, 6, 7, 7, 7, 6, 7, 7, 7, 6, 6, 7, 5, 6, 7, 7, 6, 7, 6, 6, 5, 6, 4, 6, 1, 5, 7, 7, 6, 5, 7, 7, 7]",filler
Saving water person by person makes little difference to the world.,4.2,1.8755,35,"[4, 4, 7, 5, 3, 1, 4, 5, 4, 4, 5, 4, 3, 6, 7, 7, 5, 7, 4, 7, 6, 3, 4, 5, 6, 5, 1, 2, 1, 5, 1, 2, 1, 5, 4]",filler
Social skills help to people get along with each other.,3.5882,2.2444,34,"[7, 7, 7, 1, 1, 7, 5, 3, 2, 2, 5, 1, 3, 3, 5, 2, 1, 5, 1, 7, 3, 5, 2, 3, 2, 1, 1, 3, 1, 3, 6, 7, 3, 7]",filler
Some TV shows are too successful to be discontinued.,6.5,1.2247,6,"[4, 7, 7, 7, 7, 7]",test
Some TV shows are too unsuccessful to be discontinued.,3.5,2.0736,6,"[4, 1, 3, 2, 4, 7]",test
Some alcoholics hate for to drink and are simply addicted to alcohol.,2.0857,1.4011,35,"[1, 1, 1, 2, 1, 1, 3, 3, 1, 2, 5, 3, 1, 2, 2, 4, 1, 1, 4, 1, 2, 2, 4, 2, 5, 2, 1, 1, 1, 1, 1, 6, 1, 3, 1]",filler
Some amateur plays are too original to be missed.,4.6667,2.1034,12,"[1, 4, 6, 7, 5, 6, 6, 7, 3, 6, 1, 4]",test
Some amateur plays are too unoriginal to be missed.,3.7273,2.2401,11,"[1, 1, 5, 7, 4, 1, 5, 4, 2, 4, 7]",test
Some anonymous tips are too important to be neglected.,6.625,0.744,8,"[7, 7, 7, 7, 7, 6, 7, 5]",test
Some anonymous tips are too vague to be neglected.,2.8182,1.9909,11,"[1, 2, 7, 1, 4, 5, 1, 2, 3, 4, 1]",test
Some applicants are too experienced to be rejected.,5.9,1.3703,10,"[4, 4, 4, 7, 6, 7, 6, 7, 7, 7]",test
Some applicants are too inexperienced to be rejected.,3.1429,1.7728,7,"[1, 1, 3, 3, 4, 6, 4]",test
Some articles are too exceptional to go unpublished.,6.1111,1.3642,9,"[5, 4, 7, 7, 7, 4, 7, 7, 7]",test
Some articles are too mediocre to go unpublished.,3.2143,1.8051,14,"[4, 6, 1, 2, 2, 5, 1, 5, 5, 4, 1, 1, 4, 4]",test
Some artificial ingredients are too harmful to be used.,6.6154,1.3868,13,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7]",test
Some artificial ingredients are too harmless to be used.,3.0,1.6583,9,"[1, 3, 3, 3, 6, 2, 5, 3, 1]",test
Some car insurance companies are so deceitful that with people need them very much.,1.8824,1.4515,34,"[1, 1, 1, 1, 1, 1, 3, 2, 4, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 1, 2, 4, 2, 7, 1, 1, 1, 1, 1, 1, 5, 4, 3, 1]",filler
Some chapters are too essential to be skipped.,7.0,0.0,4,"[7, 7, 7, 7]",test
Some chapters are too nonessential to be skipped.,2.5,2.0286,14,"[1, 1, 1, 3, 1, 7, 1, 1, 1, 3, 1, 5, 5, 4]",test
Some computer games are too harmless to be released.,3.0,0.8165,4,"[2, 4, 3, 3]",test
Some computer games are too violent to be released.,6.6364,0.9244,11,"[7, 7, 7, 7, 7, 6, 7, 4, 7, 7, 7]",test
Some decisions are too clear to be postponed.,4.8889,1.5366,9,"[4, 3, 6, 3, 4, 5, 7, 5, 7]",test
Some decisions are too unclear to be postponed.,3.2857,2.3604,7,"[7, 1, 1, 5, 1, 4, 4]",test
Some details are too important to be left out.,6.7143,0.7559,7,"[7, 7, 7, 7, 5, 7, 7]",test
Some details are too unimportant to be left out.,3.25,2.252,8,"[2, 2, 1, 6, 1, 3, 7, 4]",test
Some diseases are becoming more and more resistant to treatment.,6.7714,0.6897,35,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 6, 7, 7, 7, 7, 7, 4, 5, 7, 7, 7]",filler
Some earthquakes are very hard to be predicted by current technology.,5.6571,1.8778,35,"[7, 7, 7, 7, 5, 7, 7, 7, 7, 6, 7, 7, 5, 7, 6, 7, 5, 3, 5, 7, 7, 3, 5, 3, 1, 3, 7, 7, 7, 1, 3, 7, 7, 4, 7]",filler
Some education by policies ignore real problems and become too unrealistic.,3.1429,1.9272,35,"[1, 1, 5, 3, 1, 1, 4, 3, 7, 2, 6, 6, 1, 4, 6, 4, 3, 1, 4, 7, 5, 2, 5, 2, 5, 3, 1, 3, 1, 1, 3, 1, 1, 3, 4]",filler
Some farewell messages are so touching that people can feel overwhelmed.,6.6286,0.9727,35,"[7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 6, 2, 7, 7, 7, 7, 5, 7, 7, 7]",filler
Some fees are too profitable to be waived.,6.1429,1.8645,7,"[7, 7, 7, 7, 7, 2, 6]",test
Some fees are too unprofitable to be waived.,2.8,1.4757,10,"[1, 1, 2, 3, 4, 4, 3, 1, 5, 4]",test
Some financial aid packages are too large to be cut.,5.5714,2.1492,7,"[7, 7, 7, 7, 3, 2, 6]",test
Some financial aid packages are too small to be cut.,5.0,1.8091,12,"[2, 5, 2, 7, 5, 7, 5, 7, 5, 7, 4, 4]",test
Some head injuries are too severe to be ignored.,6.8,0.4472,5,"[7, 7, 7, 6, 7]",test
Some head injuries are too trivial to be ignored.,3.9,2.3781,10,"[1, 7, 3, 1, 3, 2, 3, 7, 6, 6]",test
Some heirlooms are too valuable to be thrown out.,6.3333,1.3229,9,"[7, 7, 7, 7, 7, 7, 4, 7, 4]",test
Some heirlooms are too worthless to be thrown out.,3.5714,2.9358,7,"[7, 7, 1, 1, 6, 1, 2]",test
Some laws are too ambiguous to be misinterpreted.,3.0,2.49,11,"[1, 3, 1, 7, 1, 7, 1, 6, 2, 3, 1]",test
Some laws are too unambiguous to be misinterpreted.,3.8,2.5884,5,"[2, 3, 1, 6, 7]",test
Some lectures are so insightful for that we should always disregard them.,2.1714,1.3824,35,"[1, 1, 3, 2, 1, 1, 5, 3, 1, 1, 1, 2, 1, 4, 3, 1, 3, 1, 3, 1, 1, 1, 5, 2, 4, 2, 1, 2, 1, 1, 1, 5, 4, 3, 4]",filler
Some lectures are too boring to be skipped.,3.1667,2.0412,6,"[1, 7, 3, 3, 3, 2]",test
Some lectures are too interesting to be skipped.,6.75,0.4629,8,"[7, 7, 7, 7, 7, 7, 6, 6]",test
Some makeup is so invasive that they never cause skin troubles.,2.3714,1.7165,35,"[1, 1, 2, 6, 1, 1, 2, 4, 1, 1, 1, 3, 1, 3, 2, 4, 3, 1, 3, 1, 1, 3, 4, 1, 7, 2, 1, 2, 1, 1, 1, 3, 7, 3, 4]",filler
Some memories are too clear to be forgotten.,6.9,0.3162,10,"[7, 7, 7, 7, 7, 7, 7, 7, 6, 7]",test
Some memories are too fuzzy to be forgotten.,2.8,1.9322,10,"[1, 1, 7, 3, 1, 3, 3, 4, 1, 4]",test
Some mistakes are too fatal to be overlooked.,6.0,1.291,7,"[5, 7, 7, 7, 5, 4, 7]",test
Some mistakes are too insignificant to be overlooked.,2.7778,2.5874,9,"[1, 1, 1, 7, 4, 1, 2, 1, 7]",test
Some muscle spasms are too painful to be overlooked.,6.7143,0.488,7,"[7, 6, 7, 7, 7, 6, 7]",test
Some muscle spasms are too painless to be overlooked.,3.0,2.5386,10,"[1, 1, 1, 1, 2, 7, 1, 5, 7, 4]",test
Some objections are too essential to be ignored.,6.375,0.744,8,"[6, 7, 5, 7, 7, 6, 6, 7]",test
Some objections are too negligible to be ignored.,3.7,1.8288,10,"[4, 1, 1, 4, 6, 4, 6, 4, 5, 2]",test
Some operator safety training requires the participants to be physically flexible.,6.0588,1.3244,34,"[7, 4, 5, 6, 7, 7, 6, 6, 7, 7, 6, 7, 6, 7, 7, 7, 7, 7, 6, 7, 5, 6, 5, 6, 6, 6, 7, 6, 7, 1, 7, 3, 7, 5]",filler
Some overseas and long distance calls cost a great deal with some phone plans.,6.0857,1.4627,35,"[7, 7, 7, 6, 7, 7, 7, 5, 7, 7, 7, 6, 6, 7, 7, 7, 6, 7, 5, 7, 7, 4, 5, 6, 7, 6, 5, 7, 1, 7, 7, 2, 7, 6, 4]",filler
Some pajamas that they wouldnt be recognized as pajamas are so formal.,1.8857,1.1054,35,"[1, 1, 1, 3, 1, 1, 3, 1, 4, 1, 1, 1, 2, 1, 2, 4, 1, 2, 4, 1, 1, 3, 3, 1, 2, 2, 1, 1, 3, 1, 1, 3, 1, 3, 4]",filler
Some parks are very popular so that nobody likes to visit them.,2.3714,1.6818,35,"[1, 1, 2, 6, 1, 1, 1, 4, 3, 1, 1, 2, 2, 5, 3, 3, 5, 1, 2, 4, 1, 3, 3, 2, 1, 2, 1, 1, 1, 1, 1, 5, 7, 4, 1]",filler
Some people are great because they do things in a great way.,6.1429,1.1668,35,"[7, 7, 7, 7, 7, 7, 6, 5, 7, 6, 7, 7, 4, 7, 6, 7, 7, 6, 4, 7, 6, 5, 6, 5, 7, 4, 7, 4, 7, 7, 4, 7, 7, 4, 7]",filler
Some people are so real that scams trust them.,2.4,1.8661,35,"[1, 1, 1, 7, 1, 1, 1, 2, 1, 1, 6, 3, 1, 6, 2, 2, 2, 1, 3, 1, 1, 3, 3, 2, 7, 2, 1, 1, 2, 1, 1, 6, 3, 3, 4]",filler
Some physics theories are too implausible to be dismissed.,1.6,1.3416,5,"[1, 1, 1, 4, 1]",test
Some physics theories are too plausible to be dismissed.,6.6,0.6992,10,"[7, 7, 7, 7, 7, 7, 6, 5, 6, 7]",test
Some plans are too realistic to be rejected.,5.5,1.0488,6,"[5, 4, 6, 6, 5, 7]",test
Some plans are too unrealistic to be rejected.,3.6,2.0111,10,"[2, 3, 4, 6, 7, 3, 1, 1, 5, 4]",test
Some pleas for clemency are too reasonable to be rejected.,5.5833,1.2401,12,"[7, 7, 7, 5, 4, 6, 6, 5, 5, 6, 3, 6]",test
Some pleas for clemency are too unreasonable to be rejected.,2.625,2.1339,8,"[1, 3, 1, 3, 7, 1, 1, 4]",test
Some positions under siege are too important to be abandoned.,5.6923,1.2506,13,"[7, 7, 5, 4, 6, 6, 5, 5, 6, 6, 3, 7, 7]",test
Some positions under siege are too insignificant to be abandoned.,2.75,2.1876,8,"[1, 3, 3, 6, 1, 6, 1, 1]",test
Some possible conversation topics are too emotional to be left out.,3.1429,1.3452,7,"[4, 4, 3, 1, 3, 5, 2]",test
Some possible conversation topics are too unemotional to be left out.,4.2222,1.2019,9,"[4, 5, 4, 3, 4, 3, 4, 4, 7]",test
Some potential habitats are too nutrient-poor to be uninhabited.,2.2,1.7889,5,"[1, 3, 5, 1, 1]",test
Some potential habitats are too nutrient-rich to be uninhabited.,5.6667,1.1547,12,"[4, 6, 7, 5, 4, 6, 4, 6, 6, 6, 7, 7]",test
Some problems are too insignificant to be concealed.,2.1429,1.3452,7,"[1, 1, 4, 1, 2, 4, 2]",test
Some problems are too significant to be concealed.,6.1667,1.6021,6,"[6, 7, 7, 3, 7, 7]",test
Some return on investments are too profitable to be disregarded.,4.75,2.0529,8,"[1, 7, 5, 7, 3, 6, 5, 4]",test
Some return on investments are too unprofitable to be disregarded.,3.0,1.5119,8,"[4, 1, 3, 4, 5, 2, 4, 1]",test
Some rock music conveys a sense the danger and rebellion.,3.6286,2.3274,35,"[1, 1, 7, 1, 7, 7, 7, 6, 1, 2, 4, 3, 1, 3, 2, 4, 6, 1, 5, 7, 7, 3, 3, 3, 7, 2, 1, 2, 1, 1, 2, 5, 7, 3, 4]",filler
Some salad dressing is so spicy that they people make choke.,3.1176,2.2799,34,"[7, 4, 1, 1, 1, 1, 6, 6, 1, 1, 2, 6, 1, 6, 7, 4, 2, 1, 3, 7, 1, 2, 5, 1, 5, 1, 4, 1, 1, 1, 2, 7, 3, 4]",filler
Some seeds are spread not only to birds but also by animals.,3.4706,2.1635,34,"[2, 1, 1, 4, 1, 1, 6, 5, 7, 1, 4, 6, 2, 4, 4, 3, 2, 2, 7, 5, 3, 5, 2, 7, 2, 1, 2, 3, 1, 1, 3, 7, 6, 7]",filler
Some seeds are very special that they can grow in winter.,4.6571,1.9695,35,"[7, 1, 7, 7, 1, 2, 7, 6, 7, 4, 4, 6, 4, 5, 4, 5, 4, 2, 5, 7, 5, 3, 5, 3, 7, 3, 1, 3, 7, 7, 4, 6, 7, 3, 4]",filler
Some social security payments are too important to be missed.,6.8333,0.4082,6,"[7, 7, 7, 6, 7, 7]",test
Some social security payments are too unimportant to be missed.,3.5385,2.2955,13,"[1, 5, 1, 7, 3, 1, 5, 2, 1, 3, 6, 7, 4]",test
