unit,mean,std,n,individual_ratings,item_type
"A president was announcing his resignation in a nationally televised address to the country. Target: By taking this action, I hope that will I have hastened the start of that healing process of which is so desperately needed in America.",3.0,3.4641,3,"[1, 1, 7]",test
A president was announcing his resignation in a nationally televised address to the country. Target: Which will hope start action taking needed that in that by this hastened the of America is I process so of desperately I have healing.,2.0,1.4142,5,"[4, 1, 3, 1, 1]",test
A reviewer was describing the unique inventory strategy of a beloved independent bookstore. Target: The best thing that I about thought this bookstore was that they mixed in new copies of books with used copies.,2.6667,1.9664,6,"[3, 1, 1, 5, 1, 5]",test
A reviewer was describing the unique inventory strategy of a beloved independent bookstore. Target: The best thing that I thought about this bookstore was that they mixed in new copies of books with used copies.,5.2,1.3038,5,"[4, 5, 6, 4, 7]",test
A reviewer was describing the unique inventory strategy of a beloved independent bookstore. Target: The best thing that thought I about this bookstore was that they mixed new in copies of books used with copies.,2.75,1.7078,4,"[3, 2, 5, 1]",test
A senior editor at a satirical magazine was describing the weekly process for selecting story ideas. Target: From small on and writers a about ideas hundred group Monday of we read to contributing outside six a eight our coming headline a hundred staff core.,2.0,,1,[2],test
A senior editor at a satirical magazine was describing the weekly process for selecting story ideas. Target: We read about six hundred to eight hundred headline ideas on a Monday coming from our staff and a small group of writers outside — a contributing core.,5.4,1.8166,5,"[4, 3, 6, 7, 7]",test
A senior editor at a satirical magazine was describing the weekly process for selecting story ideas. Target: We read about six hundred to eight hundred headline ideas on a Monday coming from our staff and a small group of — writers outside a core contributing.,4.7778,2.3333,9,"[4, 1, 7, 6, 1, 6, 7, 5, 6]",test
A senior editor at a satirical magazine was describing the weekly process for selecting story ideas. Target: We read about six hundred to eight hundred headline ideas on a Monday coming our from staff and a small group of writers outside — a contributing core.,5.0,2.8284,2,"[3, 7]",test
A shopper had been trying to buy the last pair of sneakers in a specific style at the department store. Target: And didn’t and size shoes go had get then she scan they to then and have she said the the.,1.0,,1,[1],test
A shopper had been trying to buy the last pair of sneakers in a specific style at the department store. Target: And then she had scan to and go get the shoes and then she said they didn’t size have the.,1.0,0.0,3,"[1, 1, 1]",test
A shopper had been trying to buy the last pair of sneakers in a specific style at the department store. Target: And then she had to scan and go get the shoes and then she said they didn’t have the size.,4.6,1.1402,5,"[4, 5, 5, 3, 6]",test
A shopper had been trying to buy the last pair of sneakers in a specific style at the department store. Target: And then she had to scan and go get the shoes and then she said they didn’t the have size.,4.25,2.5,4,"[7, 4, 5, 1]",test
A sports coach was explaining the rules of a field game where teams had to find a hidden object. Target: Have both of the teams turn around and have the referee throw it into the grass or pitch the while teams aren’t looking.,6.75,0.5,4,"[6, 7, 7, 7]",test
A sports coach was explaining the rules of a field game where teams had to find a hidden object. Target: Have both of the teams turn around and have the referee throw it into the grass or pitch while the teams aren’t looking.,6.0,0.7071,5,"[5, 7, 6, 6, 6]",test
A sports coach was explaining the rules of a field game where teams had to find a hidden object. Target: Have both the of teams turn and around have the referee throw it into the grass or while pitch the teams aren’t looking.,2.8,2.0494,5,"[2, 1, 1, 5, 5]",test
A sports coach was explaining the rules of a field game where teams had to find a hidden object. Target: Of teams into or and throw the both pitch turn the referee have it grass the aren’t the while looking around teams have.,1.0,0.0,2,"[1, 1]",test
A sports journalist was writing an article about how viewers in America could watch the upcoming Paralympic Games. Target: One of them is the channels NBC that as the broadcasting rights owner the for United States will use air to the Paralympic Games on.,3.5,2.1213,2,"[2, 5]",test
A sports journalist was writing an article about how viewers in America could watch the upcoming Paralympic Games. Target: One of them is the channels that NBC as the broadcasting rights for owner the United States will use to air the Paralympic Games on.,4.1667,1.8348,6,"[5, 6, 3, 5, 5, 1]",test
A sports journalist was writing an article about how viewers in America could watch the upcoming Paralympic Games. Target: One of them is the channels that NBC as the broadcasting rights owner for the United States will use to air the Paralympic Games on.,3.25,2.8723,4,"[1, 1, 4, 7]",test
A sports journalist was writing an article about how viewers in America could watch the upcoming Paralympic Games. Target: To Games United is as one channels rights broadcasting the them the for Paralympic air of on NBC the use the States owner will that.,1.0,,1,[1],test
A student was designing an entirely new constructed language for a fictional world in their novel. Target: Simply technically copying this code a the turn avoid your grammar would language rules you must into as however.,1.25,0.5,4,"[1, 1, 1, 2]",test
"A student was designing an entirely new constructed language for a fictional world in their novel. Target: You must avoid simply copying grammar the rules, as however, this would technically turn your language into code a.",2.75,1.7078,4,"[5, 1, 3, 2]",test
"A student was designing an entirely new constructed language for a fictional world in their novel. Target: You must avoid simply copying the grammar rules, however, as this would technically turn your into language a code.",3.3333,2.582,6,"[3, 1, 1, 7, 2, 6]",test
"A student was designing an entirely new constructed language for a fictional world in their novel. Target: You must avoid simply copying the grammar rules, however, as this would technically turn your language into a code.",6.0,1.0,3,"[6, 5, 7]",test
A teen inventor had won a prestigious award and was invited to showcase his project at a major tech event. Target: At Mountain at was guest mohamed VIP Fair a California to located able the meet headquarters this finalists held Science was in the at View Google's event weekend and Google.,1.3333,0.5774,3,"[2, 1, 1]",test
"A teen inventor had won a prestigious award and was invited to showcase his project at a major tech event. Target: Mohamed was VIP a guest at the Google Science Fair this weekend, was and able to finalists meet at the event held at Google's headquarters located in Mountain View, California.",2.0,,1,[2],test
"A teen inventor had won a prestigious award and was invited to showcase his project at a major tech event. Target: Mohamed was a VIP guest at the Google Science Fair this weekend, and was able to meet finalists at the event held at Google's headquarters located in Mountain View, California.",7.0,0.0,2,"[7, 7]",test
"A teen inventor had won a prestigious award and was invited to showcase his project at a major tech event. Target: Mohamed was a VIP guest at the Google Science Fair this weekend, and was to able meet finalists at the event held at Google's headquarters located in Mountain View, California.",6.3333,0.8165,6,"[7, 6, 6, 7, 5, 7]",test
"A teenager was admitting to a prank where they had pressed every button in the elevator. Target: If someone asks you why all you pushed the buttons, you honestly can say, “It was just a joke!”",5.6,2.1909,5,"[7, 7, 2, 7, 5]",test
"A teenager was admitting to a prank where they had pressed every button in the elevator. Target: If someone asks you why you pushed all the buttons, you can honestly say, “It was just a joke!”",6.0,1.2247,5,"[7, 6, 7, 4, 6]",test
"A teenager was admitting to a prank where they had pressed every button in the elevator. Target: If someone asks you why you pushed all the buttons, you can honestly say, “It was just joke! a”",2.5,0.7071,2,"[3, 2]",test
A teenager was admitting to a prank where they had pressed every button in the elevator. Target: You joke you pushed the why just can It all was say someone asks buttons if honestly a you.,1.6667,1.1547,3,"[3, 1, 1]",test
"A tourism website was promoting a medieval city in northern England as a heritage travel destination. Target: It is situated Yorkshire, in Yorkshire, North England with some the of best preserved historical buildings and structures in Europe.",5.0,,1,[5],test
"A tourism website was promoting a medieval city in northern England as a heritage travel destination. Target: It is situated in Yorkshire, North England Yorkshire, with some of the best preserved historical buildings and structures in Europe.",6.0,0.7071,5,"[6, 6, 7, 5, 6]",test
"A tourism website was promoting a medieval city in northern England as a heritage travel destination. Target: It is situated in Yorkshire, North Yorkshire, England with some of the best preserved historical buildings and structures in Europe.",7.0,,1,[7],test
A tourism website was promoting a medieval city in northern England as a heritage travel destination. Target: Of Yorkshire and situated is Yorkshire in structures Europe in buildings preserved North best the historical England it with some.,1.75,0.9574,4,"[2, 1, 3, 1]",test
A travel article was describing how a small Philippine town had transformed into a scuba diving hotspot. Target: And in there tourism tourists been major past influx player rapid in has other the Coron a decade divers today of the in scuba making industry coming.,1.0,0.0,2,"[1, 1]",test
"A travel article was describing how a small Philippine town had transformed into a scuba diving hotspot. Target: In the past decade, there has been a rapid influx of scuba divers and other coming tourists in, making tourism industry the major player in Coron today.",5.6667,1.633,6,"[3, 7, 7, 5, 5, 7]",test
"A travel article was describing how a small Philippine town had transformed into a scuba diving hotspot. Target: In the past decade, there has been a rapid influx of scuba divers and other tourists coming in, making tourism the major industry player in Coron today.",6.0,,1,[6],test
"A travel article was describing how a small Philippine town had transformed into a scuba diving hotspot. Target: In the past decade, there has been rapid a influx of scuba divers and other tourists coming in, making tourism the major industry player in Coron today.",5.1667,2.3166,6,"[1, 4, 7, 6, 7, 6]",test
A travel blogger was reviewing a recently opened eco-lodge on an underdeveloped island destination. Target: Island for you are the so is vacation right not to luxurious if tourism this a new is destination the looking.,1.5,0.5774,4,"[1, 2, 2, 1]",test
"A travel blogger was reviewing a recently opened eco-lodge on an underdeveloped island destination. Target: The Island is new to tourism, so if you are looking for a luxurious vacation this is not the right destination.",6.4,0.8944,5,"[7, 7, 5, 6, 7]",test
"A travel blogger was reviewing a recently opened eco-lodge on an underdeveloped island destination. Target: The Island is new to tourism, so if you are looking for a luxurious vacation this is the not right destination.",6.6667,0.5774,3,"[7, 7, 6]",test
"A travel blogger was reviewing a recently opened eco-lodge on an underdeveloped island destination. Target: The Island is new tourism, to so if you looking are for a luxurious vacation this is the not right destination.",3.0,2.8284,2,"[1, 5]",test
A travel guide was describing the diverse marine wildlife visible along Denmark's coastline. Target: Crabs you Denmark shallow in the Otters and and rare for Beach also waters Seals find Shore beaches.,1.25,0.5,4,"[1, 2, 1, 1]",test
"A travel guide was describing the diverse marine wildlife visible along Denmark's coastline. Target: You also find Shore Crabs, Beach Otters and - for rare Denmark - Seals in the shallow waters and beaches.",3.5,3.5355,2,"[6, 1]",test
"A travel guide was describing the diverse marine wildlife visible along Denmark's coastline. Target: You also find Shore Crabs, Beach Otters and - rare for Denmark - Seals in the shallow waters and beaches.",5.6667,1.5275,3,"[4, 6, 7]",test
"A travel guide was describing the diverse marine wildlife visible along Denmark's coastline. Target: You also find Shore Crabs, Beach Otters and rare - for Denmark - in Seals shallow the waters and beaches.",5.0,1.0,3,"[4, 5, 6]",test
A traveler was visiting a Buddhist temple in Thailand and wanted to make a donation. Target: A should women to hands with offering their avoid monk anything.,1.0,0.0,2,"[1, 1]",test
A traveler was visiting a Buddhist temple in Thailand and wanted to make a donation. Target: Women should avoid offering anything to a monk with their hands.,6.5,1.0,4,"[7, 7, 7, 5]",test
A traveler was visiting a Buddhist temple in Thailand and wanted to make a donation. Target: Women should avoid offering anything to a with monk their hands.,2.6667,2.2509,6,"[2, 1, 3, 1, 7, 2]",test
A traveler was visiting a Buddhist temple in Thailand and wanted to make a donation. Target: Women should avoid offering to anything a with monk hands their.,1.5,0.5774,4,"[1, 2, 2, 1]",test
A wildlife documentary crew was filming rare migratory birds in a remote wetland reserve. Target: From go nature October to April late enthusiasts should early.,1.0,0.0,2,"[1, 1]",test
A wildlife documentary crew was filming rare migratory birds in a remote wetland reserve. Target: Nature enthusiasts should from go October early late to April.,2.5714,1.9024,7,"[3, 4, 1, 1, 2, 1, 6]",test
A wildlife documentary crew was filming rare migratory birds in a remote wetland reserve. Target: Nature enthusiasts should go from early October to April late.,4.8,2.6833,5,"[7, 3, 6, 1, 7]",test
A wildlife documentary crew was filming rare migratory birds in a remote wetland reserve. Target: Nature enthusiasts should go from early October to late April.,7.0,,1,[7],test
"Academic arguments are often supported by statistical evidence and comparative cross-sample analysis. Target: In support of the first claim, we show that the similarities in form and function of an interjection with the specific function of repair initiation are very much greater across languages than chance coincidence would admit.",4.6667,1.1547,3,"[6, 4, 4]",test
"Academic arguments are often supported by statistical evidence and comparative cross-sample analysis. Target: In support of the first claim, we show that the similarities in form and of function an interjection with the specific function of repair initiation are very much greater across languages than chance coincidence would admit.",3.0,2.0,3,"[5, 1, 3]",test
"Academic arguments are often supported by statistical evidence and comparative cross-sample analysis. Target: In support of the first claim, we show that the similarities in form function and of an interjection with the specific function of repair initiation are very much greater across than languages coincidence chance would admit.",3.5,1.291,4,"[4, 3, 5, 2]",test
Academic arguments are often supported by statistical evidence and comparative cross-sample analysis. Target: Much are admit claim greater interjection first the across show similarities in chance function function initiation than and in the would with form of the very specific support we repair coincidence of languages of an that.,1.1667,0.4082,6,"[1, 1, 1, 2, 1, 1]",test
"Academic disciplines each have their own methods, traditions, and ways of thinking. Target: Freedom like the also in I mathematics.",1.2,0.4472,5,"[2, 1, 1, 1, 1]",test
"Academic disciplines each have their own methods, traditions, and ways of thinking. Target: I also like in the mathematics freedom.",1.0,0.0,4,"[1, 1, 1, 1]",test
"Academic disciplines each have their own methods, traditions, and ways of thinking. Target: I also like the freedom in mathematics.",5.0,1.8257,4,"[6, 7, 4, 3]",test
"Academic disciplines each have their own methods, traditions, and ways of thinking. Target: I also like the in freedom mathematics.",2.6667,1.1547,3,"[2, 2, 4]",test
"Academic papers are typically organized to guide the reader through the study's findings. Target: Next, we present results the our work of in two sections.",3.6667,3.0551,3,"[1, 3, 7]",test
"Academic papers are typically organized to guide the reader through the study's findings. Target: Next, we present the results of our work in two sections.",7.0,0.0,4,"[7, 7, 7, 7]",test
"Academic papers are typically organized to guide the reader through the study's findings. Target: Next, we the present results of our work in two sections.",3.8,2.3875,5,"[4, 2, 1, 7, 5]",test
An aspiring novelist was describing what drew her to psychological thrillers with twist endings. Target: And by or but like everything then you that narrator read first someone something become thrilled bit tells will even be you you unreliable a trust more something and him secret of I.,1.0,0.0,2,"[1, 1]",test
"An aspiring novelist was describing what drew her to psychological thrillers with twist endings. Target: I like that something will be a bit of secret, or even unreliable narrator: someone tells something and first you trust him but then you more read and you become thrilled by everything.",2.3333,0.5774,3,"[2, 3, 2]",test
"An aspiring novelist was describing what drew her to psychological thrillers with twist endings. Target: I like that something will be a bit of secret, or even unreliable narrator: someone tells something and first you trust him but then you read more and you become thrilled by everything.",3.6667,1.633,6,"[3, 5, 3, 1, 5, 5]",test
"An aspiring novelist was describing what drew her to psychological thrillers with twist endings. Target: I like that something will be a bit of secret, or unreliable even narrator: someone tells something and first trust you him but then you read more and become you thrilled by everything.",3.7143,1.7995,7,"[2, 1, 5, 4, 3, 6, 5]",test
An editor was explaining the promotion process at a major newspaper to a group of junior writers. Target: Stuff basis of will daily you for in have writing room a us be long will pretty before on that already record you demonstrated a successful.,1.0,,1,[1],test
An editor was explaining the promotion process at a major newspaper to a group of junior writers. Target: You will already have a demonstrated pretty long successful record of writing stuff for before us you will be in that room on daily a basis.,4.0,3.0,3,"[1, 7, 4]",test
An editor was explaining the promotion process at a major newspaper to a group of junior writers. Target: You will already have demonstrated a pretty long successful record of writing stuff for us before you will be in that room on a daily basis.,3.6667,2.3094,3,"[1, 5, 5]",test
An editor was explaining the promotion process at a major newspaper to a group of junior writers. Target: You will already have demonstrated a pretty long successful record of writing stuff for us before you will be in that room on daily a basis.,3.5,2.1213,2,"[5, 2]",test
Belgium's national soccer team scored a late-game goal during their qualifying match. Target: Half three the the ended points with winning Belgians second.,1.4286,1.1339,7,"[1, 1, 1, 1, 1, 1, 4]",test
Belgium's national soccer team scored a late-game goal during their qualifying match. Target: The second ended half with Belgians the three winning points.,3.0,2.1213,5,"[1, 3, 1, 4, 6]",test
Belgium's national soccer team scored a late-game goal during their qualifying match. Target: The second half ended with the Belgians winning three points.,6.0,0.0,2,"[6, 6]",test
Belgium's national soccer team scored a late-game goal during their qualifying match. Target: The second half ended with the winning Belgians three points.,5.0,,1,[5],test
Candidates in competitive elections often emphasize their unique qualifications and cross-disciplinary experience. Target: A law only studied only has candidate candidate the with am and technology entrepreneurship economics I in background who the and both.,1.0,0.0,5,"[1, 1, 1, 1, 1]",test
"Candidates in competitive elections often emphasize their unique qualifications and cross-disciplinary experience. Target: I am the only candidate who has studied both economics and and law, the only candidate a with in background technology entrepreneurship.",5.0,2.8284,2,"[7, 3]",test
"Candidates in competitive elections often emphasize their unique qualifications and cross-disciplinary experience. Target: I am the only candidate who has studied both economics and law, and only the candidate with a background in technology entrepreneurship.",4.8333,1.9408,6,"[5, 2, 3, 7, 6, 6]",test
"Candidates in competitive elections often emphasize their unique qualifications and cross-disciplinary experience. Target: I am the only candidate who has studied both economics and law, and the only candidate with a background in technology entrepreneurship.",6.75,0.5,4,"[7, 7, 7, 6]",test
"Certain foods and sweets interact with the body in surprising and sometimes counterintuitive ways. Target: Besides, Steven had some really good stuff: sweets that stained your teeth bright red — well, technically, not your teeth, just the plaque, but the result was often the same.",4.6,1.5166,5,"[5, 4, 4, 7, 3]",test
"Certain foods and sweets interact with the body in surprising and sometimes counterintuitive ways. Target: Besides, Steven had some really good stuff: that sweets stained your teeth bright red well, — technically, not your teeth, just the plaque, but the result was the often same.",6.3333,0.5774,3,"[6, 7, 6]",test
"Certain foods and sweets interact with the body in surprising and sometimes counterintuitive ways. Target: Besides, Steven had some really good sweets stuff: that stained your teeth bright red — well, technically, not your teeth, just the plaque, but the result was often the same.",4.5,2.1679,6,"[7, 3, 5, 6, 1, 5]",test
Certain foods and sweets interact with the body in surprising and sometimes counterintuitive ways. Target: Same stuff teeth was just good sweets Steven often result bright not had really that besides your teeth your red some well the the plaque but stained technically the.,1.0,0.0,4,"[1, 1, 1, 1]",test
Child psychologists were conducting an experiment on how infants respond to facial expressions. Target: Careful their appearance this picked specifically to were with puppets used the task for attention.,2.25,1.893,4,"[5, 1, 2, 1]",test
Child psychologists were conducting an experiment on how infants respond to facial expressions. Target: The puppets used were picked specifically for task this with careful attention to their appearance.,4.1667,2.4833,6,"[2, 1, 6, 3, 6, 7]",test
Child psychologists were conducting an experiment on how infants respond to facial expressions. Target: The puppets used were picked specifically for this task with careful attention to their appearance.,6.5,0.8367,6,"[5, 6, 7, 7, 7, 7]",test
Child psychologists were conducting an experiment on how infants respond to facial expressions. Target: The puppets were used picked specifically for this task with attention careful to appearance their.,2.0,,1,[2],test
Cities that experience rapid population growth often face significant challenges related to infrastructure and planning. Target: Particularly rash also development provinces population jobseekers grew the west expanded as from through by outward city towards its absorbing the the.,1.8,1.7889,5,"[1, 1, 5, 1, 1]",test
"Cities that experience rapid population growth often face significant challenges related to infrastructure and planning. Target: The city also expanded outward through rash development, particularly towards the as west, its population grew by absorbing job-seekers from the provinces.",3.6,2.1909,5,"[3, 4, 1, 7, 3]",test
"Cities that experience rapid population growth often face significant challenges related to infrastructure and planning. Target: The city also expanded outward through rash development, particularly towards the west, as its population by job-seekers grew absorbing from the provinces.",5.2,0.8367,5,"[5, 6, 6, 4, 5]",test
"Cities that experience rapid population growth often face significant challenges related to infrastructure and planning. Target: The city also expanded outward through rash development, particularly towards the west, as its population grew by absorbing job-seekers from the provinces.",6.0,1.4142,2,"[7, 5]",test
Classroom demonstrations often use everyday materials to make abstract concepts more concrete. Target: From have in some a water glass this rising in and pan ice I here pot steam this.,1.3333,0.5774,3,"[1, 2, 1]",test
"Classroom demonstrations often use everyday materials to make abstract concepts more concrete. Target: I have here, some ice a pan, in water in this glass, and steam rising from pot this.",3.3333,3.2146,3,"[2, 1, 7]",test
"Classroom demonstrations often use everyday materials to make abstract concepts more concrete. Target: I have here, some ice in a pan, water in this glass, and steam rising from this pot.",5.4,1.6733,5,"[5, 3, 7, 7, 5]",test
"Classroom demonstrations often use everyday materials to make abstract concepts more concrete. Target: I have here, some ice in a pan, water this in glass, and steam rising from this pot.",3.0,2.8284,2,"[1, 5]",test
Coastal ecosystems support a wide variety of animal species that are adapted to tidal environments. Target: Crabs you Denmark shallow in the Otters and and rare for Beach also waters Seals find Shore beaches.,1.0,0.0,3,"[1, 1, 1]",test
"Coastal ecosystems support a wide variety of animal species that are adapted to tidal environments. Target: You also find Shore Crabs, Beach Otters and - for rare Denmark - Seals in the shallow waters and beaches.",6.0,1.0,3,"[7, 5, 6]",test
"Coastal ecosystems support a wide variety of animal species that are adapted to tidal environments. Target: You also find Shore Crabs, Beach Otters and - rare for Denmark - Seals in the shallow waters and beaches.",5.2,2.6833,5,"[4, 7, 7, 1, 7]",test
"Coastal ecosystems support a wide variety of animal species that are adapted to tidal environments. Target: You also find Shore Crabs, Beach Otters and rare - for Denmark - in Seals shallow the waters and beaches.",4.1429,2.1931,7,"[5, 1, 7, 2, 6, 3, 5]",test
"Communication is an essential part of any organization's operations. Target: Currently, we're in talks with people.",5.8,1.0954,5,"[6, 6, 6, 7, 4]",test
"Communication is an essential part of any organization's operations. Target: Currently, we're people in talks with.",1.0,0.0,3,"[1, 1, 1]",test
"Communication is an essential part of any organization's operations. Target: Currently, we're talks in with people.",2.5,1.7321,4,"[1, 1, 4, 4]",test
Communication is an essential part of any organization's operations. Target: In with currently talks we're people.,2.0,1.1547,4,"[3, 1, 3, 1]",test
Competitive games often include neutral officials whose role is to ensure fairness and impartiality. Target: Have both of the teams turn around and have the referee throw it into the grass or pitch the while teams aren’t looking.,4.2,1.7889,5,"[5, 5, 5, 1, 5]",test
Competitive games often include neutral officials whose role is to ensure fairness and impartiality. Target: Have both of the teams turn around and have the referee throw it into the grass or pitch while the teams aren’t looking.,4.0,2.8284,2,"[6, 2]",test
Competitive games often include neutral officials whose role is to ensure fairness and impartiality. Target: Have both the of teams turn and around have the referee throw it into the grass or while pitch the teams aren’t looking.,2.1667,1.3292,6,"[3, 1, 1, 1, 3, 4]",test
Competitive games often include neutral officials whose role is to ensure fairness and impartiality. Target: Of teams into or and throw the both pitch turn the referee have it grass the aren’t the while looking around teams have.,1.0,,1,[1],test
"Competitive sports at large events often bring together teams from many different regions. Target: It's quite a large Canadian tournament, and so we went as the Gliders team.",5.25,0.9574,4,"[6, 4, 6, 5]",test
"Competitive sports at large events often bring together teams from many different regions. Target: It's quite a large Canadian tournament, and so we went team as the Gliders.",2.0,1.0,3,"[3, 2, 1]",test
"Competitive sports at large events often bring together teams from many different regions. Target: It's quite a large Canadian tournament, and we so went as the Gliders team.",5.0,,1,[5],test
Competitive sports at large events often bring together teams from many different regions. Target: Team tournament and Canadian so a Gliders we as large the quite it's went.,3.0,3.4641,3,"[1, 7, 1]",test
Content creation at a large editorial outlet involves a highly structured and collaborative workflow. Target: From small on and writers a about ideas hundred group Monday of we read to contributing outside six a eight our coming headline a hundred staff core.,1.5,1.0,4,"[1, 3, 1, 1]",test
Content creation at a large editorial outlet involves a highly structured and collaborative workflow. Target: We read about six hundred to eight hundred headline ideas on a Monday coming from our staff and a small group of writers outside — a contributing core.,5.0,,1,[5],test
Content creation at a large editorial outlet involves a highly structured and collaborative workflow. Target: We read about six hundred to eight hundred headline ideas on a Monday coming from our staff and a small group of — writers outside a core contributing.,4.3333,1.1547,3,"[5, 5, 3]",test
Content creation at a large editorial outlet involves a highly structured and collaborative workflow. Target: We read about six hundred to eight hundred headline ideas on a Monday coming our from staff and a small group of writers outside — a contributing core.,3.25,1.7078,4,"[4, 5, 1, 3]",test
Cross-linguistic research often reveals unexpected patterns that challenge long-held assumptions. Target: That in is examples identify same conversational unrelated the show structure these to possible languages it.,1.1667,0.4082,6,"[1, 2, 1, 1, 1, 1]",test
Cross-linguistic research often reveals unexpected patterns that challenge long-held assumptions. Target: These examples show it is possible that to identify the same conversational structure in unrelated languages.,6.0,0.0,2,"[6, 6]",test
Cross-linguistic research often reveals unexpected patterns that challenge long-held assumptions. Target: These examples show that it is possible to identify the same conversational structure in languages unrelated.,3.0,,1,[3],test
Cross-linguistic research often reveals unexpected patterns that challenge long-held assumptions. Target: These examples show that it is possible to identify the same conversational structure in unrelated languages.,6.75,0.5,4,"[7, 6, 7, 7]",test
Decisions in creative projects often involve weighing multiple competing factors. Target: May easier the for revision allow option latter.,1.1667,0.4082,6,"[1, 1, 1, 1, 2, 1]",test
Decisions in creative projects often involve weighing multiple competing factors. Target: The latter may option allow for easier revision.,1.5,0.7071,2,"[1, 2]",test
Decisions in creative projects often involve weighing multiple competing factors. Target: The latter may option for allow revision easier.,2.3333,1.5275,3,"[4, 1, 2]",test
Decisions in creative projects often involve weighing multiple competing factors. Target: The latter option may allow for easier revision.,6.0,1.4142,4,"[4, 7, 7, 6]",test
Demographic patterns in cities often reflect historical migration and social trends. Target: So it was a city grandmothers of.,2.0,1.7321,5,"[1, 2, 5, 1, 1]",test
Demographic patterns in cities often reflect historical migration and social trends. Target: So it was a city of grandmothers.,2.0,,1,[2],test
Demographic patterns in cities often reflect historical migration and social trends. Target: So it was of a grandmothers city.,2.6667,1.2111,6,"[4, 1, 2, 4, 3, 2]",test
