unit,mean,std,n,individual_ratings,item_type
Large areas of forest were cleared for agriculture. Local climate patterns began to change.,4.05,1.1459,20,"[3, 5, 5, 5, 4, 5, 5, 5, 5, 4, 2, 5, 5, 3, 4, 4, 2, 2, 5, 3]",test
Learning a new language opens up countless opportunities. Urbanites and suburbanites alike need their daily caffeine hit.,1.35,0.9333,20,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 5, 1, 1, 2]",test
Mark found John cheating on him with their best friend. The couple was forced to end their relationship.,4.9,0.3078,20,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]",test
Researchers discovered a new species of bird in the Amazon. The peaceful atmosphere helps reduce daily stress levels.,1.45,0.6048,20,"[1, 2, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2]",test
September was unusually humid and hot. April was unexpectedly muggy and warm.,4.25,0.8507,20,"[3, 3, 4, 5, 4, 5, 4, 5, 4, 5, 3, 5, 5, 3, 3, 5, 5, 5, 4, 5]",test
Sophie planted strawberry seeds in the backyard. The plants struggled in the cold New England winter.,4.4,1.0954,20,"[4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 2, 1, 5, 5]",test
Strange sounds echoed loudly from the basement. Commuters struggled to find alternative routes.,1.15,0.4894,20,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1]",test
Strong winds frequently blow through the Sahara Desert. Lumberjacks struggled to sustain their livelihoods.,1.3,0.5712,20,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2]",test
Teachers inspire students to reach their full potential. A suitcase holds everything needed for a trip.,1.05,0.2236,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",test
The Michelin-starred chef plated the gourmet dish. The team started filming the scene as the sun began to rise.,1.3,0.4702,20,"[1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2]",test
The actor was praised for his powerful performance. The supporting cast was criticized for lacking energy.,4.6,0.7539,20,"[4, 4, 5, 5, 5, 5, 4, 5, 5, 4, 2, 5, 5, 5, 5, 4, 5, 5, 5, 5]",test
The ancient heritage site fascinated the tourists. The locals found the ruins ordinary and unremarkable.,4.35,0.9881,20,"[4, 4, 5, 5, 5, 2, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 3, 4, 5, 2]",test
The artist completed the final brushstroke. There was hardly any traffic on the way to the supermarket.,1.0,0.0,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The artist unveiled her latest painting. The abstract piece uses vibrant colors to explore love.,4.6,0.9403,20,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 1, 5, 4]",test
The athlete shared his workout routine with the press. The fitness regimen focuses on strength training.,4.65,0.5871,20,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 4, 5, 4]",test
The bakery smelled warm and inviting to customers. The alleyway behind the shop reeked of garbage.,3.7,0.9234,20,"[3, 3, 3, 5, 3, 4, 4, 5, 4, 4, 4, 5, 5, 3, 2, 4, 4, 3, 4, 2]",test
The cat remained calm during the thunderstorm. The dog was trembling with fear at the claps of thunder.,4.85,0.3663,20,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5]",test
The celebration was joyous and full of laughter. The family van was designed for comfort and safety.,1.95,0.9987,20,"[1, 2, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 3, 1, 2, 3, 2, 4, 4, 2]",test
The chef prepared the ingredients for dinner. The guests arrived just as the meal was ready.,4.6,0.5026,20,"[4, 4, 4, 5, 4, 4, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]",test
The childhood friends missed each other after years of no contact. The old companions arranged a reunion to reconnect.,4.7,0.5712,20,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 3]",test
The city was bustling and vibrant. Sam was never afraid to speak up.,1.4,0.5982,20,"[1, 2, 2, 1, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1]",test
The city zoo recently introduced a new animal habitat. The enclosure was designed to resemble tropical rainforests.,4.7,0.8013,20,"[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 2]",test
The coach developed a winning strategy for the game. The manager designed a successful plan for the project.,2.3,1.2183,20,"[1, 1, 2, 1, 3, 2, 3, 2, 3, 1, 5, 2, 2, 1, 2, 3, 5, 3, 1, 3]",test
The dancer moved with grace across the stage. The gymnast performed with elegance on the balance beam.,3.35,1.04,20,"[2, 3, 3, 1, 4, 5, 4, 4, 3, 3, 3, 4, 3, 3, 2, 3, 3, 5, 5, 4]",test
The dealer shuffled the deck of cards. Moving through the security line took longer than usual.,1.3,0.5712,20,"[1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1]",test
The dedicated athlete trained religiously for a local marathon. The power suddently went out in the building.,1.2,0.4104,20,"[1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",test
The detective arrived at the crime scene at midday. The food critiic tipped hansomly for her meal.,1.3,0.4702,20,"[1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2]",test
The detective carefully pieced together clues to solve the case. The historian meticulously uncovered evidence to find the truth.,2.65,1.268,20,"[1, 3, 3, 1, 4, 4, 3, 3, 3, 1, 5, 3, 1, 1, 2, 3, 4, 1, 3, 4]",test
The drive to the airport was bumpy and stressful. The airplane ride was smooth and calm.,4.45,0.8256,20,"[4, 2, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5]",test
The drought reduced the supply in the reservoir. Student engagement and participation levels increased.,1.1,0.3078,20,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",test
The entrepreneur built a successful business from the ground up. The investor nurtured startups into thriving companies.,3.75,0.9105,20,"[2, 3, 4, 5, 4, 5, 3, 5, 5, 4, 3, 3, 3, 3, 3, 4, 3, 4, 5, 4]",test
The explorer ventured into unknown lands with courage. The astronaut embarked on a space mission with determination.,3.1,1.1653,20,"[2, 4, 2, 1, 3, 4, 3, 4, 3, 4, 5, 4, 2, 3, 2, 3, 5, 1, 4, 3]",test
The family sat down at the restaurant. Jane figured out the last problem with only a minute to spare.,1.55,0.7592,20,"[1, 1, 1, 1, 3, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 3, 3, 1, 1, 2]",test
The farmer tended the crops with great care. The gardener nurtured the flowers with patience.,3.5,1.1002,20,"[2, 3, 4, 1, 4, 5, 3, 3, 4, 3, 3, 4, 3, 3, 2, 5, 5, 4, 4, 5]",test
The fisherman cast his line skillfully into the river. The hunter aimed his bow with exactness in the forest.,2.5,1.1471,20,"[2, 3, 3, 1, 3, 5, 3, 3, 3, 3, 1, 4, 1, 3, 2, 4, 2, 1, 1, 2]",test
The forest was alive with birdsong. The second flight to Frankfurt arrived on time.,1.1,0.3078,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]",test
The hikers reached the mountain summit. The judge assigned a disappointingly late court date.,1.15,0.4894,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1]",test
The historian presented his research on ancient civilizations. The findings provide new insights into cultural exchanges of the time.,4.85,0.4894,20,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3]",test
The journalist exposed a story that shocked the nation. The bird soared gracefully through the sky.,1.1,0.3078,20,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",test
The kids played outside on the playground after class. The children's mother arrived at the school to pick them up.,4.6,0.5982,20,"[4, 4, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 4]",test
The kitten curled up in a cozy corner. Stars illuminate the night sky.,2.2,1.3219,20,"[2, 3, 3, 1, 4, 2, 4, 5, 3, 1, 1, 1, 3, 1, 1, 2, 4, 1, 1, 1]",test
The lawyer filed the lawsuit on behalf of her client. The plants struggled in the cold New England winter.,1.1,0.3078,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]",test
The library is hosting a summer reading challenge for children. Participants can earn prizes for reaching reading milestones.,4.85,0.3663,20,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4]",test
The mechanic inspected the car for any potential issues. The underdog team scored a last-minute goal.,1.0,0.0,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The motivational speaker delivered an inspiring keynote address. Attendees felt motivated to begin pursuing new personal goals.,4.8,0.5231,20,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]",test
The nurse administered the vaccination. Marching bands and homecoming floats glided down the street.,1.25,0.9105,20,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1]",test
The old typewriter clattered loudly with every keystroke. The new laptop keys were smooth and silent.,4.15,1.0894,20,"[3, 3, 3, 1, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 4, 4, 4, 4, 5, 5]",test
The orchestra members adjusted their sheet music. The conductor raised her baton to begin the piece.,4.75,0.4443,20,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 4]",test
The painter created a landscape that felt alive. April was unexpectedly muggy and warm.,1.3,0.9234,20,"[1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The painting was abstract and confusing to some viewers. The art connoisseurs found the piece deep and meaningful.,4.7,0.9234,20,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 1, 5, 5]",test
"The penthouse had sleek, minimal furnishings. The supporting cast was criticized for lacking energy.",1.25,0.9105,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1]",test
The pilot entered the cockpit with the crew. The airplane took off without any turbulence.,4.4,0.5982,20,"[4, 4, 4, 5, 4, 5, 4, 5, 5, 4, 4, 4, 4, 4, 3, 5, 5, 5, 5, 5]",test
The police set up barricades around the parade route. Marching bands and homecoming floats glided down the street.,4.15,1.0894,20,"[1, 3, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 4, 4, 5, 4, 2, 4, 4]",test
The politician fought for reforms to improve the community. The activist campaigned for change to protect the environment.,3.75,1.0195,20,"[4, 4, 4, 1, 4, 5, 3, 5, 4, 3, 3, 5, 4, 3, 2, 4, 5, 4, 4, 4]",test
The puppy barked excitedly when it saw its owner. The tulips are vibrant and healthy.,1.3,0.5712,20,"[1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1]",test
The referee whistled to signal that the game was almost over. The underdog team scored a last-minute goal.,4.8,0.4104,20,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5]",test
The restaurant received a glowing review in a popular food blog. Reservations at the new hot spot doubled the following week.,4.75,0.5501,20,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3]",test
The river flowed gently through the valley. The historian meticulously uncovered evidence to find the truth.,1.5,0.6882,20,"[1, 1, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 3, 2, 2, 1, 1]",test
The runners lined up at the starting line. The starting pistol wouldn't fire when the official pulled the trigger.,4.75,0.9105,20,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]",test
The school district introduced an after-school tutoring program. Sailors hurried to secure their boats at the dock.,1.15,0.3663,20,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",test
The server crashed unexpectedly in the midst of a major deal. The runner completed the race in a new personal best time.,1.1,0.4472,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",test
The sports car was built for speed and thrill. Emma acted quickly and confidently.,2.0,0.9177,20,"[1, 2, 2, 1, 4, 3, 1, 3, 1, 2, 1, 3, 1, 2, 2, 3, 1, 2, 3, 2]",test
The star player was injured during a critical game. The team's performance suffered throughout the playoffs.,4.95,0.2236,20,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5]",test
The summer camp encouraged adventure and exploration. The airplane ride was smooth and calm.,1.75,0.8507,20,"[1, 1, 3, 1, 3, 2, 1, 2, 3, 1, 1, 1, 1, 2, 1, 2, 3, 3, 1, 2]",test
The sunrise brought hope and renewal. Grace greeted everyone and made lively conversation.,2.15,0.9333,20,"[1, 2, 2, 1, 2, 2, 2, 1, 3, 2, 3, 4, 3, 1, 2, 4, 2, 1, 3, 2]",test
The swimmer glided smoothly across the pool. The mountain remained steadfast against the wind.,1.35,0.5871,20,"[1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 1]",test
The teacher greeted the students as they entered the classroom. A fire drill disrupted the lesson on American history.,3.4,0.9947,20,"[3, 2, 4, 5, 3, 4, 4, 4, 4, 4, 4, 3, 4, 3, 2, 4, 2, 4, 1, 4]",test
The tree stood tall through the storm. The bus pulled into the station without delay.,1.5,0.8272,20,"[1, 1, 1, 1, 3, 2, 2, 2, 1, 1, 1, 4, 1, 1, 1, 2, 2, 1, 1, 1]",test
The tropical beach was sunny and inviting. The rainforest was dark and mysterious.,3.55,0.9987,20,"[3, 3, 4, 1, 4, 4, 4, 4, 4, 3, 3, 5, 3, 4, 2, 3, 5, 4, 5, 3]",test
The vinyard's white wine was dry and tart. The yoga studio focuses on meditation and gentle stretches.,1.25,0.4443,20,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2]",test
Tom struggled with the math problem for hours. Jane solved the equation in a few minutes.,4.9,0.3078,20,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]",test
Traffic on the main highway was at a stand-still. The side streets were filled with unmoving cars.,4.65,0.6708,20,"[3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5]",test
Traveling by train is one of the most scenic ways to explore Europe. On-the-ground reporting offered firsthand insights.,1.95,1.0501,20,"[1, 2, 3, 1, 3, 2, 2, 2, 2, 1, 3, 2, 1, 1, 1, 3, 5, 1, 1, 2]",test
Trees provide shade on a hot summer day. Museums display history for curious minds.,1.65,1.04,20,"[1, 1, 2, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 5, 2, 3, 2]",test
