unit,mean,std,n,individual_ratings,item_type
Happy consumers are more likely to spread the word.,2.7667,1.942,30,"[5, 1, 2, 2, 1, 5, 1, 1, 1, 1, 5, 4, 3, 2, 2, 6, 1, 5, 6, 1, 1, 1, 1, 4, 7, 2, 2, 4, 5, 1]",test
Jane figured out the last problem at the last minute.,2.2333,1.6333,30,"[5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 6, 3, 4, 4, 2, 1, 1, 1, 3, 2, 1, 1, 2, 1, 6, 2, 4, 4, 1, 1]",test
Knowledge gives people the skills to navigate life.,1.7333,1.2576,30,"[4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 6, 2, 1, 1, 1, 2, 2, 1, 3, 5, 1]",test
Local climate patterns began to change.,2.0667,1.4368,30,"[5, 1, 1, 1, 2, 1, 1, 1, 6, 3, 1, 3, 3, 2, 2, 1, 3, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 4, 5, 2]",test
Local vendors sell fresh produce and handmade crafts.,5.8276,1.4897,29,"[5, 7, 7, 6, 7, 7, 6, 5, 7, 6, 7, 5, 6, 5, 6, 7, 7, 7, 4, 7, 6, 7, 7, 6, 2, 1, 5, 5, 6]",test
Museums display history for curious minds.,4.0333,2.0083,30,"[4, 1, 5, 7, 2, 5, 2, 4, 6, 5, 6, 1, 6, 3, 6, 7, 5, 1, 2, 1, 1, 6, 5, 4, 7, 2, 5, 4, 3, 5]",test
Native fish populations began to decline.,3.3,1.9853,30,"[4, 6, 3, 5, 1, 5, 1, 1, 7, 3, 5, 1, 6, 3, 4, 1, 7, 1, 1, 6, 3, 3, 4, 1, 2, 1, 5, 4, 3, 2]",test
On-the-ground reporting offered firsthand insights.,2.4333,1.6543,30,"[5, 4, 1, 1, 2, 1, 2, 1, 1, 2, 5, 4, 6, 4, 1, 2, 1, 1, 4, 1, 1, 2, 3, 2, 6, 1, 1, 4, 1, 3]",test
Participants can earn prizes for reading milestones.,3.2667,1.9464,30,"[5, 4, 3, 1, 2, 1, 1, 5, 6, 1, 4, 1, 4, 2, 2, 6, 6, 1, 2, 6, 3, 1, 4, 6, 5, 2, 7, 3, 2, 2]",test
People flocked to the beach to cool off in the water.,5.0667,1.9464,30,"[4, 1, 5, 4, 7, 7, 4, 5, 7, 7, 7, 6, 6, 6, 6, 1, 6, 6, 4, 2, 3, 7, 7, 4, 7, 1, 7, 5, 4, 6]",test
People who drink too much are at risk for cancer.,2.9667,1.8843,30,"[5, 2, 4, 5, 1, 5, 1, 1, 6, 6, 7, 2, 2, 2, 2, 1, 2, 5, 2, 2, 3, 1, 3, 2, 6, 1, 1, 5, 2, 2]",test
Residents gathered to discuss possible explanations.,3.7333,2.2733,30,"[5, 1, 4, 1, 2, 7, 5, 1, 2, 1, 6, 3, 7, 4, 5, 7, 1, 5, 7, 6, 1, 1, 2, 3, 6, 5, 7, 4, 2, 1]",test
Sailors hurried to secure their boats at the dock.,6.0333,1.0981,30,"[5, 5, 6, 6, 7, 6, 7, 5, 7, 7, 7, 3, 7, 7, 6, 6, 6, 7, 3, 6, 5, 7, 7, 6, 6, 6, 7, 5, 7, 6]",test
Sam was never afraid to speak up.,2.1,1.5391,30,"[5, 1, 3, 1, 2, 1, 1, 1, 1, 1, 5, 1, 2, 3, 2, 6, 1, 1, 5, 1, 1, 1, 2, 1, 5, 2, 2, 2, 2, 1]",test
Sarah brought her umbrella and stayed dry.,5.8667,1.1958,30,"[6, 5, 6, 7, 5, 5, 7, 7, 7, 6, 7, 4, 6, 4, 6, 7, 2, 7, 5, 6, 6, 7, 6, 5, 7, 5, 7, 5, 7, 6]",test
Sarah's brother enjoys detective stories.,2.2333,1.5687,30,"[5, 1, 4, 3, 2, 5, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 3, 1, 4, 2, 1, 1, 2, 7, 2, 2, 3, 4, 1, 1]",test
Schools and businesses were closed all day.,2.5333,1.6965,30,"[5, 1, 3, 6, 2, 1, 1, 1, 6, 2, 5, 1, 5, 2, 2, 3, 3, 1, 2, 1, 1, 2, 2, 6, 2, 2, 1, 4, 1, 2]",test
Several customers complained about the dish.,4.6,1.6103,30,"[5, 3, 4, 5, 6, 6, 4, 3, 7, 2, 6, 5, 6, 4, 3, 6, 5, 7, 7, 6, 3, 2, 4, 6, 6, 4, 5, 3, 4, 1]",test
Starting with exercise or mindfulness boosts mental clarity.,2.0667,1.4606,30,"[4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 3, 1, 3, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 6, 1, 1, 4, 5, 3]",test
Susan dressed in a tank-top and breathable shorts.,5.3333,1.6884,30,"[4, 3, 6, 5, 7, 5, 7, 5, 7, 6, 7, 2, 7, 5, 3, 7, 6, 6, 1, 6, 7, 5, 6, 5, 7, 2, 6, 5, 7, 5]",test
The activist campaigned to protect the environment,3.2,1.9722,30,"[6, 1, 4, 2, 1, 6, 5, 1, 1, 2, 6, 5, 4, 2, 1, 4, 4, 2, 2, 6, 1, 1, 4, 4, 6, 2, 7, 3, 1, 2]",test
The afternoon train was nearly empty.,5.0333,1.8096,30,"[4, 2, 6, 5, 6, 6, 5, 7, 6, 6, 7, 2, 5, 3, 6, 6, 7, 7, 5, 2, 7, 6, 5, 4, 1, 2, 7, 5, 7, 4]",test
The agreement will provide funding for new uniforms.,3.1333,1.8889,30,"[5, 3, 6, 5, 2, 1, 5, 5, 2, 6, 2, 1, 3, 2, 2, 7, 5, 6, 4, 1, 1, 3, 3, 4, 1, 1, 1, 4, 1, 2]",test
The airplane took off without any turbulence.,5.5667,1.5687,30,"[5, 4, 7, 4, 7, 7, 5, 7, 7, 6, 7, 5, 7, 6, 5, 7, 7, 6, 2, 5, 6, 7, 6, 5, 1, 3, 7, 5, 5, 6]",test
The art connoisseurs found the piece deep and meaningful.,3.2667,1.9464,30,"[4, 4, 6, 4, 1, 1, 2, 1, 7, 1, 5, 1, 4, 2, 6, 4, 4, 5, 3, 5, 1, 1, 2, 2, 6, 2, 6, 5, 1, 2]",test
The artist transformed the canvas into a serene landscape.,5.3,1.557,30,"[5, 3, 6, 6, 7, 5, 7, 3, 7, 6, 7, 2, 3, 5, 2, 7, 5, 5, 4, 7, 5, 7, 5, 6, 7, 4, 7, 5, 6, 5]",test
The ascent marked the fastest recorded climb of the peak.,3.7,1.9146,30,"[5, 1, 4, 4, 5, 5, 5, 1, 2, 6, 5, 1, 6, 4, 2, 2, 3, 6, 2, 2, 1, 6, 6, 4, 6, 1, 1, 5, 4, 6]",test
The ascent required mental resilience and careful planning.,2.4,1.5222,30,"[4, 1, 2, 1, 3, 1, 2, 1, 1, 2, 3, 5, 2, 6, 1, 2, 2, 1, 2, 4, 1, 4, 3, 2, 6, 1, 1, 4, 1, 3]",test
The bird soared gracefully through the sky.,4.9,2.0401,30,"[5, 3, 6, 6, 7, 5, 5, 1, 7, 6, 7, 3, 7, 6, 5, 1, 7, 7, 1, 6, 2, 6, 6, 6, 2, 2, 7, 4, 5, 6]",test
The breeze drifted softly across the meadow.,3.3333,1.8257,30,"[5, 1, 5, 4, 6, 3, 2, 1, 3, 6, 5, 2, 2, 6, 2, 1, 3, 2, 1, 5, 2, 6, 5, 1, 2, 1, 4, 4, 6, 4]",test
The bus pulled into the station without delay.,5.5333,1.6132,30,"[5, 1, 7, 6, 7, 6, 4, 7, 7, 6, 7, 3, 7, 6, 5, 6, 6, 7, 5, 6, 6, 7, 6, 6, 1, 5, 7, 5, 4, 5]",test
The cafe had mouth-watering pastries.,5.4333,1.7555,30,"[5, 5, 7, 7, 7, 3, 7, 5, 7, 5, 6, 2, 7, 2, 5, 7, 7, 6, 3, 7, 7, 6, 6, 7, 5, 5, 7, 4, 1, 5]",test
The captain steered the ship across stormy seas.,5.8667,1.0743,30,"[5, 6, 6, 5, 7, 6, 5, 5, 7, 7, 7, 6, 7, 6, 5, 6, 6, 6, 5, 5, 2, 7, 7, 5, 7, 6, 7, 5, 6, 6]",test
The children's mom arrived at the school to pick them up.,5.0,1.8004,30,"[5, 1, 5, 6, 7, 3, 5, 1, 7, 5, 7, 3, 7, 6, 2, 6, 6, 6, 5, 6, 1, 6, 5, 6, 6, 6, 6, 4, 6, 5]",test
The comedy filled the audience with laughter and joy.,3.1,1.9182,30,"[4, 1, 4, 2, 1, 1, 4, 1, 1, 2, 5, 6, 4, 4, 5, 2, 1, 6, 5, 2, 1, 1, 3, 4, 7, 5, 2, 2, 6, 1]",test
The digital watch displayed time silently and seamlessly.,5.2333,2.0117,30,"[5, 5, 6, 7, 7, 6, 7, 7, 6, 1, 7, 1, 6, 2, 2, 7, 4, 7, 6, 6, 7, 4, 5, 7, 1, 4, 7, 5, 7, 5]",test
The dog was trembling with fear at the claps of thunder.,4.6,2.0943,30,"[5, 3, 6, 5, 7, 1, 3, 1, 1, 6, 7, 6, 2, 6, 6, 1, 6, 2, 3, 6, 3, 6, 6, 7, 7, 5, 7, 3, 6, 5]",test
The eatery specializes in farm-to-table dishes.,4.7333,1.4126,30,"[5, 5, 5, 5, 5, 3, 5, 5, 2, 5, 5, 3, 6, 2, 5, 7, 7, 7, 4, 5, 5, 5, 5, 7, 4, 4, 2, 5, 3, 6]",test
The enclosure was designed to resemble tropical rainforests.,4.0345,2.0613,29,"[6, 1, 6, 5, 7, 5, 1, 5, 1, 6, 7, 3, 6, 2, 5, 1, 3, 1, 4, 1, 6, 5, 5, 4, 4, 2, 3, 7, 5]",test
The experienced hikers found the climb easy.,4.0667,1.8925,30,"[4, 1, 4, 2, 5, 1, 6, 1, 2, 4, 7, 4, 6, 5, 6, 2, 4, 5, 3, 2, 1, 6, 6, 3, 6, 3, 6, 5, 6, 6]",test
The film powerfully documents rising sea levels.,2.9333,1.837,30,"[5, 5, 5, 6, 5, 1, 1, 1, 1, 2, 3, 2, 5, 2, 5, 1, 3, 1, 3, 7, 2, 1, 4, 1, 1, 3, 1, 3, 5, 3]",test
The fitness regimen focuses on strength training.,3.3333,2.0734,30,"[4, 1, 2, 1, 2, 1, 2, 1, 1, 3, 6, 4, 7, 6, 6, 5, 2, 1, 2, 6, 3, 6, 6, 1, 6, 2, 1, 4, 3, 5]",test
The forensic team used flashlights when it got dark.,5.8,1.2704,30,"[5, 4, 6, 5, 7, 7, 7, 5, 7, 6, 7, 2, 7, 6, 4, 7, 6, 5, 6, 6, 6, 7, 6, 7, 7, 4, 7, 4, 5, 6]",test
The funeral was somber and still.,2.6333,1.9561,30,"[6, 1, 4, 4, 2, 1, 1, 1, 1, 4, 7, 6, 5, 3, 1, 3, 1, 1, 3, 1, 1, 1, 2, 1, 7, 2, 2, 4, 2, 1]",test
The gallery displayed stunning historical paintings.,5.6667,1.3218,30,"[6, 5, 7, 7, 6, 5, 7, 7, 7, 6, 7, 2, 6, 3, 7, 7, 6, 6, 3, 6, 5, 6, 5, 7, 4, 5, 6, 5, 6, 5]",test
The group made quick work of the descent to basecamp.,4.3333,2.0057,30,"[5, 2, 2, 4, 5, 1, 4, 1, 3, 6, 6, 3, 6, 7, 6, 2, 4, 6, 6, 2, 1, 6, 6, 7, 6, 1, 6, 5, 5, 6]",test
The gymnast performed with elegance on the balance beam.,5.7931,1.3727,29,"[5, 2, 4, 6, 7, 5, 6, 5, 7, 7, 7, 6, 7, 7, 5, 6, 6, 7, 4, 7, 4, 7, 7, 7, 3, 7, 6, 5, 6]",test
The investor nurtured startups into thriving companies.,2.2667,1.596,30,"[5, 1, 4, 2, 1, 3, 1, 1, 2, 1, 4, 1, 6, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 7, 1, 2, 4, 1, 2]",test
The mac-n-cheese came out piping hot.,5.4333,1.5687,30,"[5, 5, 6, 6, 7, 5, 6, 1, 7, 6, 6, 2, 7, 4, 5, 7, 7, 7, 2, 6, 5, 6, 6, 7, 5, 5, 7, 4, 6, 5]",test
The massive spacecraft launched into the sky.,6.2759,1.2789,29,"[4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 6, 6, 7, 7, 7, 5, 6, 5, 7, 7, 7, 3, 7, 4, 7, 7]",test
The morning traffic began to pile up.,5.0333,1.7711,30,"[5, 4, 6, 6, 7, 5, 2, 6, 7, 5, 7, 7, 7, 7, 5, 4, 7, 5, 3, 2, 3, 6, 5, 5, 7, 2, 1, 4, 6, 5]",test
The mother finished cleaning up the kitchen.,5.4333,1.6333,30,"[5, 2, 5, 7, 7, 6, 6, 1, 7, 6, 7, 3, 7, 6, 6, 6, 5, 6, 3, 5, 2, 7, 6, 6, 6, 5, 7, 6, 6, 6]",test
The mountain remained steadfast against the wind.,4.6667,1.8445,30,"[6, 3, 6, 5, 6, 5, 1, 5, 7, 6, 7, 5, 5, 5, 2, 1, 6, 7, 2, 6, 4, 6, 5, 4, 1, 2, 6, 5, 6, 5]",test
The new building will use eco-friendly materials.,4.9667,1.8286,30,"[5, 5, 7, 6, 2, 1, 6, 7, 7, 5, 6, 2, 6, 3, 5, 6, 5, 3, 4, 7, 7, 6, 6, 5, 1, 3, 6, 4, 7, 6]",test
The new laptop keys were smooth and silent.,5.8667,1.383,30,"[4, 4, 7, 7, 7, 5, 6, 7, 7, 5, 7, 3, 6, 6, 6, 7, 7, 7, 5, 7, 7, 6, 6, 7, 2, 7, 7, 4, 5, 5]",test
The new model rode silently and smoothly.,4.6667,1.8068,30,"[4, 3, 5, 6, 3, 6, 5, 7, 7, 4, 7, 3, 5, 6, 3, 7, 6, 6, 1, 1, 2, 6, 5, 6, 2, 3, 5, 4, 6, 6]",test
The nurse opened the cabinet to prepare the treatment.,5.8667,1.1366,30,"[5, 4, 6, 6, 7, 7, 5, 5, 7, 6, 7, 3, 7, 7, 7, 6, 6, 7, 4, 5, 4, 7, 6, 5, 6, 6, 7, 7, 5, 6]",test
The official's starting pistol failed to fire.,5.6,1.3544,30,"[4, 5, 6, 6, 7, 5, 6, 4, 7, 6, 7, 5, 6, 6, 4, 7, 7, 5, 4, 6, 6, 6, 6, 7, 7, 5, 7, 4, 1, 6]",test
The old companions arranged a reunion to reconnect.,3.1,2.1391,30,"[5, 1, 3, 2, 6, 1, 2, 1, 2, 1, 6, 6, 4, 2, 1, 7, 2, 1, 5, 2, 1, 1, 3, 7, 6, 4, 6, 3, 1, 1]",test
The old man's chuckle was soft and restrained.,3.3667,1.8659,30,"[5, 1, 3, 2, 5, 7, 3, 1, 2, 2, 7, 2, 1, 5, 5, 3, 4, 2, 4, 5, 1, 1, 3, 3, 7, 2, 5, 3, 5, 2]",test
The patient scheduled a follow-up appointment.,3.0333,2.0924,30,"[4, 1, 3, 1, 1, 1, 1, 1, 2, 2, 6, 1, 5, 4, 5, 6, 3, 1, 4, 6, 1, 1, 2, 7, 6, 5, 6, 3, 1, 1]",test
The plants struggled in the cold New England winter.,4.8333,1.5332,30,"[4, 6, 6, 7, 5, 6, 3, 1, 7, 6, 7, 4, 6, 4, 6, 4, 6, 5, 3, 1, 5, 5, 5, 6, 6, 4, 4, 4, 4, 5]",test
The poker players were unhappy with their hands.,3.8621,1.8463,29,"[5, 2, 5, 5, 1, 4, 5, 5, 1, 7, 1, 6, 6, 2, 4, 5, 7, 2, 5, 1, 4, 4, 5, 6, 3, 3, 4, 2, 2]",test
The power suddenly went out in the building.,3.6667,1.7287,30,"[5, 2, 5, 4, 7, 1, 1, 5, 3, 5, 7, 4, 5, 2, 5, 5, 2, 3, 3, 2, 2, 6, 4, 1, 4, 4, 1, 3, 5, 4]",test
The rainforest was dark and mysterious.,3.9333,2.3183,30,"[5, 1, 6, 5, 7, 1, 1, 1, 7, 6, 5, 7, 1, 2, 1, 5, 5, 1, 2, 6, 2, 5, 5, 7, 6, 2, 1, 4, 7, 4]",test
The reserve protects hundreds of endangered species,3.2069,1.634,29,"[5, 1, 3, 3, 1, 3, 2, 1, 5, 4, 6, 3, 3, 6, 2, 6, 1, 2, 5, 3, 3, 5, 2, 1, 4, 2, 4, 2, 5]",test
The retreat center focused on rest and introspection.,2.3333,1.647,30,"[5, 1, 3, 5, 1, 1, 2, 1, 2, 2, 5, 1, 2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 6, 3, 5, 4, 5, 1]",test
The roadside coffee was warm and refreshing.,5.1,1.6263,30,"[5, 4, 6, 4, 3, 7, 7, 3, 7, 5, 5, 6, 6, 2, 2, 7, 4, 6, 3, 6, 5, 6, 5, 7, 7, 2, 6, 5, 7, 5]",test
The sand dunes change shape and location constantly.,4.9667,1.9384,30,"[4, 4, 6, 7, 6, 6, 2, 5, 7, 6, 7, 2, 6, 6, 6, 1, 7, 7, 1, 6, 3, 6, 6, 6, 1, 3, 6, 5, 6, 5]",test
The second flight to Frankfurt arrived on time.,3.8667,1.7564,30,"[4, 1, 5, 2, 2, 1, 2, 5, 7, 5, 7, 2, 6, 4, 2, 5, 5, 2, 4, 5, 3, 5, 5, 5, 5, 5, 2, 4, 1, 5]",test
The shag carpet was completely soaked.,6.1,1.2415,30,"[5, 4, 7, 5, 7, 6, 7, 7, 7, 6, 7, 3, 6, 3, 6, 7, 7, 7, 6, 6, 7, 7, 6, 7, 7, 7, 7, 4, 7, 5]",test
The side streets were filled with unmoving cars.,5.4,1.8495,30,"[6, 5, 7, 5, 7, 6, 6, 7, 7, 6, 7, 1, 7, 3, 6, 7, 7, 7, 5, 1, 7, 7, 5, 5, 2, 3, 4, 4, 7, 5]",test
The students felt overwhelmed and stressed.,2.4,1.8864,30,"[6, 1, 3, 3, 2, 1, 1, 1, 1, 2, 7, 6, 1, 3, 2, 1, 2, 1, 6, 1, 1, 1, 2, 1, 6, 3, 2, 3, 1, 1]",test
The summer breeze gently rustled the green leaves.,4.6,1.9405,30,"[5, 4, 6, 6, 6, 7, 3, 1, 7, 7, 5, 6, 2, 6, 6, 1, 5, 2, 1, 4, 3, 6, 6, 6, 5, 5, 1, 5, 6, 5]",test
The supporting cast was criticized for lacking energy.,2.9667,2.1251,30,"[6, 1, 3, 1, 1, 1, 1, 1, 1, 6, 7, 2, 6, 4, 2, 4, 3, 6, 5, 1, 1, 1, 2, 7, 5, 2, 3, 4, 1, 1]",test
The team began filming the scene during sunrise.,4.2,1.827,30,"[4, 2, 4, 2, 7, 1, 5, 5, 2, 2, 7, 6, 6, 6, 2, 5, 4, 3, 4, 2, 3, 6, 6, 5, 5, 1, 7, 4, 5, 5]",test
The team's playoff performance suffered.,2.4667,1.5916,30,"[4, 1, 2, 1, 2, 1, 2, 1, 2, 1, 6, 3, 6, 5, 2, 2, 2, 1, 3, 2, 1, 1, 3, 1, 2, 2, 5, 5, 4, 1]",test
The trains can move up to 300 km per hour.,6.0667,1.2576,30,"[4, 7, 7, 7, 7, 7, 7, 5, 7, 6, 7, 7, 7, 6, 6, 6, 7, 7, 5, 6, 6, 7, 6, 7, 2, 5, 7, 4, 4, 6]",test
The underdog team scored a last-minute goal.,4.5333,1.9954,30,"[5, 1, 4, 2, 7, 7, 5, 1, 2, 4, 7, 6, 7, 6, 2, 6, 2, 5, 5, 2, 3, 5, 6, 7, 7, 3, 6, 4, 3, 6]",test
The village was quiet and serene,2.8333,1.6626,30,"[4, 2, 5, 7, 1, 3, 2, 1, 2, 4, 4, 2, 2, 4, 2, 3, 4, 1, 1, 6, 3, 1, 3, 1, 6, 2, 1, 4, 2, 2]",test
The young bird was eager to fly for the first time.,4.5333,2.1772,30,"[6, 5, 6, 6, 1, 1, 3, 1, 5, 7, 6, 3, 6, 5, 6, 1, 6, 7, 1, 6, 1, 6, 5, 7, 6, 2, 7, 3, 5, 6]",test
There was hardly any traffic on the way to the supermarket.,4.1034,1.7596,29,"[5, 6, 4, 7, 3, 2, 4, 7, 5, 7, 4, 5, 5, 2, 7, 5, 2, 2, 4, 3, 5, 4, 1, 4, 2, 1, 4, 5, 4]",test
Tom's new suit was dark and serious.,5.0667,1.964,30,"[4, 5, 6, 6, 2, 6, 7, 6, 7, 5, 7, 1, 7, 2, 5, 7, 5, 7, 2, 6, 7, 3, 5, 7, 4, 4, 7, 4, 7, 1]",test
Umbrellas shield us from the pouring rain.,6.3667,0.8899,30,"[4, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 5, 7, 6, 6, 7, 7, 6, 6, 6, 7, 7, 7, 7, 7, 4, 7, 5, 6, 6]",test
Water restrictions were imposed on the community.,2.4483,1.3252,29,"[5, 3, 2, 2, 1, 1, 1, 1, 1, 2, 3, 2, 3, 4, 4, 4, 2, 1, 2, 2, 2, 3, 1, 6, 3, 1, 4, 3, 2]",test
Workers quickly scrambled to save their valuable data.,4.3,1.7449,30,"[5, 1, 4, 3, 6, 5, 2, 1, 5, 3, 7, 2, 7, 6, 3, 3, 2, 5, 5, 6, 3, 4, 5, 7, 6, 4, 6, 5, 5, 3]",test
