unit,mean,std,n,individual_ratings,item_type
Judy grabbed her shopping list on the way out the door. The group made quick work of the descent to basecamp.,1.3333,0.8442,30,"[2, 1, 1, 1, 1, 1, 5, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",test
Lamps light up a dark room. The astronaut embarked on a mission with resolve.,1.1613,0.4544,31,"[2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]",test
Libraries offer knowledge to eager learners. The young bird was eager to fly for the first time.,1.3548,0.9504,31,"[2, 1, 1, 1, 1, 1, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",test
Lily kept her thoughts to herself during the meeting. The experienced hikers found the climb easy.,1.2667,0.9444,30,"[1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]",test
Mark hesitated to make a decision. Emma acted quickly and confidently.,3.9677,1.7604,31,"[7, 5, 3, 2, 4, 4, 3, 1, 2, 6, 4, 4, 1, 4, 6, 3, 5, 5, 4, 5, 3, 7, 4, 1, 7, 3, 1, 4, 5, 4, 6]",test
Music has the power to bring people together. The ascent required mental resilience and careful planning.,1.2903,0.6925,31,"[2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 4, 1]",test
Nancy put the turkey in the oven in the early afternoon. Alan loved the cranberry sauce at dinner.,4.0968,1.7389,31,"[7, 5, 1, 4, 4, 5, 4, 3, 5, 6, 7, 7, 1, 5, 3, 3, 2, 3, 4, 2, 4, 3, 6, 3, 7, 5, 4, 4, 4, 1, 5]",test
Robert recently bought an expensive new dining table. The fitness regimen focuses on strength training.,1.1613,0.7347,31,"[1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
Sarah loves reading mystery novels. Sarah's brother enjoys detective stories.,3.6129,1.9438,31,"[6, 2, 2, 2, 3, 2, 3, 2, 3, 7, 1, 1, 1, 1, 5, 5, 4, 2, 4, 5, 4, 7, 5, 6, 7, 3, 1, 4, 6, 3, 5]",test
Shelters provide homeless people with a place to sleep. The baby giggled with delight when she saw her mom.,1.2903,0.5287,31,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2]",test
Shoes protect feet from rough terrain. The manager understood how to outdo the competitor.,1.4194,1.1188,31,"[2, 1, 1, 1, 1, 1, 5, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1]",test
The Antique clock ticked heavily every second. The diner piled plates high with hearty comfort food.,1.5333,1.1958,30,"[2, 1, 1, 1, 1, 1, 6, 1, 5, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",test
The TV was left on all night by mistake. The electric bill increased noticeably that month.,6.0,1.3663,31,"[7, 5, 6, 7, 5, 5, 2, 6, 6, 7, 7, 7, 7, 7, 6, 5, 7, 7, 7, 7, 5, 7, 3, 7, 7, 5, 6, 6, 7, 3, 7]",test
The actor rehearsed his lines for the final time. The massive spacecraft launched into the sky.,1.2581,0.9298,31,"[1, 1, 1, 1, 1, 1, 6, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",test
The airline announced a significant flight delay. Passengers crowded the gate waiting for further updates.,6.8387,0.3739,31,"[7, 7, 7, 7, 7, 7, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7]",test
The architect finished the new building design. The airplane took off without any turbulence.,1.2581,0.6308,31,"[2, 1, 1, 1, 2, 1, 4, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",test
The architect revealed plans for a modern skyscraper. The new building will use eco-friendly materials.,5.5484,1.841,31,"[7, 6, 5, 6, 6, 7, 3, 5, 6, 6, 7, 7, 2, 7, 7, 6, 6, 2, 7, 7, 5, 7, 7, 7, 1, 5, 1, 6, 7, 5, 6]",test
The assignment deadline was quickly approaching. Residents gathered to discuss possible explanations.,2.2903,1.7549,31,"[2, 1, 3, 1, 3, 1, 7, 2, 3, 5, 1, 1, 1, 1, 1, 1, 3, 2, 2, 4, 4, 2, 1, 7, 1, 2, 1, 5, 1, 1, 1]",test
The astronaut strapped into the shuttle. The morning traffic began to pile up.,1.129,0.4275,31,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The busy holiday season increased sales dramatically. Many stores ran out of popular items.,6.3548,1.1986,31,"[6, 7, 7, 7, 7, 5, 3, 6, 6, 2, 7, 7, 7, 6, 7, 6, 7, 7, 5, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6]",test
The chef accidentally added too much salt to the soup. Several customers complained about the dish.,6.7419,0.4448,31,"[6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 6, 6, 6, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7]",test
The chef prepared a gourmet meal with precision. The baker crafted a delicate pastry with care.,3.4667,1.9429,30,"[1, 3, 1, 1, 3, 2, 2, 2, 3, 6, 1, 1, 2, 1, 6, 5, 3, 5, 5, 7, 3, 4, 3, 7, 4, 6, 4, 5, 2, 6]",test
The city council approved a new housing project. The development will include new high-rises and parks.,5.8065,1.6415,31,"[6, 6, 4, 7, 6, 7, 2, 5, 5, 7, 7, 7, 1, 7, 7, 6, 3, 3, 6, 7, 5, 7, 7, 7, 7, 6, 7, 7, 7, 5, 6]",test
The climber fastened the harness to the rope. The mother finished cleaning up the kitchen.,1.0968,0.5388,31,"[1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The climber reached the top after weeks of prep. The stylish centerpiece will impress many dinner guests.,1.129,0.3408,31,"[2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",test
The company's latest smartphone is sleek and innovative. The firm's new laptop is cutting-edge and stylish.,3.3226,1.5997,31,"[6, 4, 2, 2, 3, 2, 5, 3, 5, 2, 1, 1, 1, 5, 1, 4, 5, 4, 5, 3, 2, 4, 3, 3, 7, 4, 1, 4, 3, 3, 5]",test
The concert tickets sold out in less than an hour. Fans were left disappointed and searching for resales.,6.7742,0.617,31,"[6, 7, 7, 7, 7, 7, 4, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",test
The cooking class was practicing dicing onions. Stop signs in the small coastal town were knocked over.,1.129,0.5623,31,"[1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The crew assembled the concert stage hurriedly. The local river was finally clean enough to swim in.,1.1613,0.4544,31,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]",test
The daughter angrily left the dinner table. The patient scheduled a follow-up appointment.,1.1613,0.5829,31,"[2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The doctor updated the patient's chart. The nurse opened the cabinet to prepare the treatment.,5.4516,1.2607,31,"[6, 4, 6, 4, 5, 5, 5, 5, 4, 7, 7, 7, 5, 3, 6, 5, 5, 5, 6, 7, 3, 7, 4, 5, 7, 4, 6, 5, 7, 7, 7]",test
The early morning train was packed with commuters. The afternoon train was nearly empty.,4.3871,1.9778,31,"[7, 4, 3, 3, 4, 4, 3, 5, 4, 6, 1, 1, 1, 2, 6, 5, 6, 3, 7, 6, 4, 7, 7, 6, 7, 3, 1, 4, 7, 4, 5]",test
The family arrived at the resort after a day-long trip. The construction team questioned the window placement.,1.2258,0.762,31,"[1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
"The fancy restaurant served tiny, artfully plated dishes. The comedy filled the audience with laughter and joy.",1.6,1.2205,30,"[1, 2, 1, 1, 1, 4, 3, 3, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",test
The festival will feature local musicians and artists. Attendees can enjoy live performances and art displays.,6.3548,0.9848,31,"[7, 6, 6, 7, 7, 6, 3, 6, 6, 7, 7, 7, 6, 7, 7, 6, 7, 4, 7, 7, 6, 7, 7, 7, 7, 7, 6, 5, 7, 5, 7]",test
The filmmaker has monitored climate change for years. Participants can earn prizes for reading milestones.,1.4516,1.1207,31,"[3, 1, 1, 1, 1, 1, 6, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The first flight to Frankfurt this morning was delayed. The second flight to Frankfurt arrived on time.,4.2581,2.366,31,"[7, 7, 1, 2, 3, 3, 5, 2, 3, 4, 1, 1, 2, 2, 7, 5, 2, 1, 7, 7, 3, 7, 7, 6, 7, 3, 7, 4, 7, 2, 7]",test
The gym offers intense workouts for fitness experts. The yoga studio focuses on meditation and stretching.,3.6774,1.7961,31,"[7, 5, 1, 1, 3, 2, 3, 2, 2, 7, 4, 4, 1, 3, 4, 3, 5, 2, 5, 4, 2, 5, 6, 5, 7, 3, 1, 4, 5, 3, 5]",test
The hike was exhausting for the beginners. The experienced hikers found the climb easy.,4.4516,2.3071,31,"[6, 6, 5, 2, 3, 3, 6, 2, 4, 7, 1, 1, 1, 7, 7, 6, 3, 2, 7, 6, 1, 7, 6, 6, 7, 5, 1, 4, 7, 2, 7]",test
The horror movie kept movie-goers on edge with each scene. The afternoon train was nearly empty.,1.3226,0.6525,31,"[1, 1, 1, 1, 1, 1, 3, 2, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",test
The hurricane was accompanied by extremely high winds. Stop signs in the small coastal town were knocked over.,6.2581,0.8932,31,"[6, 7, 7, 7, 6, 6, 4, 7, 5, 5, 6, 6, 6, 4, 5, 6, 6, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7]",test
The invasive species took over the lake. Native fish populations began to decline.,6.129,1.4316,31,"[6, 6, 7, 7, 7, 5, 2, 7, 5, 7, 5, 5, 7, 7, 1, 6, 7, 7, 6, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 6, 6]",test
The journalist covered breaking news from a conflict zone. The device features advanced AI capabilities.,1.4516,1.2066,31,"[2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 7, 1, 1, 1, 1, 2, 1, 2]",test
The kids put on their coats to go outside for recess. It started raining in the middle of the kickball game.,3.8387,1.9849,31,"[7, 6, 1, 2, 1, 2, 5, 2, 4, 6, 5, 5, 2, 4, 5, 3, 2, 1, 4, 3, 3, 7, 6, 1, 6, 2, 5, 4, 7, 2, 6]",test
The kitchen spent the afternoon preparing the ingredients. The restaurant opened for dinner in the early evening.,5.7742,1.175,31,"[7, 6, 5, 5, 6, 6, 5, 6, 5, 7, 7, 7, 3, 6, 6, 6, 2, 5, 5, 7, 7, 5, 7, 6, 7, 6, 5, 6, 7, 6, 5]",test
The laptop crashed in the middle of the presentation. The hand-held tablet worked flawlessly.,3.2258,1.8746,31,"[6, 4, 2, 1, 2, 5, 3, 5, 3, 2, 1, 1, 1, 2, 1, 4, 1, 3, 6, 5, 4, 7, 4, 1, 7, 3, 1, 4, 5, 3, 3]",test
The library has a wide selection of science fiction books. The bookstore carries a great variety of fantasy novels.,3.4839,2.2192,31,"[6, 4, 1, 1, 2, 1, 4, 1, 3, 6, 1, 1, 1, 2, 4, 3, 2, 1, 5, 7, 2, 7, 5, 7, 7, 4, 1, 4, 5, 3, 7]",test
The local theater company is putting on a Broadway classic. The production will be a modern take on the original show.,5.7097,1.7165,31,"[7, 6, 2, 6, 7, 7, 6, 5, 6, 7, 7, 7, 2, 7, 7, 6, 3, 1, 7, 4, 4, 7, 7, 7, 7, 5, 6, 6, 7, 5, 6]",test
The movie crew set up a table of food for the shoot. The team began filming the scene during sunrise.,4.5161,2.0309,31,"[5, 5, 1, 5, 2, 2, 3, 4, 5, 7, 7, 7, 1, 7, 7, 5, 3, 1, 1, 4, 3, 7, 5, 5, 7, 5, 4, 5, 7, 4, 6]",test
The movie opened with a beautiful desert scene. Alan loved the cranberry sauce at dinner.,1.2258,0.6688,31,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
The movie was filled with exciting action scenes. The book it was based on had thrilling moments.,4.8387,1.9339,31,"[6, 7, 1, 5, 6, 6, 3, 2, 7, 2, 7, 7, 2, 7, 2, 6, 3, 6, 7, 4, 3, 3, 6, 4, 6, 6, 6, 4, 3, 7, 6]",test
The museum had impressive ancient artifacts. The gallery displayed stunning historical paintings.,4.0,2.2361,31,"[7, 4, 1, 1, 2, 1, 4, 5, 3, 7, 1, 1, 2, 1, 5, 2, 3, 6, 6, 5, 2, 4, 7, 6, 7, 2, 7, 4, 5, 6, 7]",test
The musician tuned his guitar before the show. The audience slowly filed into their seats.,4.6774,1.8145,31,"[6, 6, 1, 4, 3, 1, 2, 6, 5, 3, 7, 7, 2, 5, 5, 3, 5, 2, 6, 5, 4, 7, 6, 7, 7, 5, 6, 4, 5, 4, 6]",test
The new law reduced funding for public transportation. Commuters struggled to find alternative routes.,6.3226,0.7911,31,"[7, 7, 7, 7, 6, 6, 5, 6, 6, 7, 7, 7, 6, 6, 6, 7, 7, 6, 6, 4, 6, 7, 5, 7, 7, 7, 7, 6, 5, 6, 7]",test
The northern forest had been all but depleted. The couple was forced to end their relationship.,1.2581,0.6816,31,"[1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",test
The novelist released a highly anticipated sequel. The new building will use eco-friendly materials.,1.0968,0.3962,31,"[3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The old bicycle had squeaky brakes. The new model rode silently and smoothly.,4.1613,2.0992,31,"[7, 1, 3, 2, 2, 3, 4, 4, 5, 7, 1, 1, 2, 3, 7, 4, 5, 3, 5, 6, 2, 7, 7, 5, 7, 5, 1, 4, 6, 3, 7]",test
The open water bottle fell from the table. The electric bill increased noticeably that month.,1.1935,0.6011,31,"[1, 1, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The oven temperature was set too high. Schools and businesses were closed all day.,1.4194,1.2048,31,"[7, 1, 1, 1, 1, 2, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The painter mixed the perfect shade of blue. Dinner at the hotel was accompanied by hula dancing.,1.1935,0.7492,31,"[1, 1, 1, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",test
The pilot navigated the plane through turbulent skies. The captain steered the ship across stormy seas.,2.5161,1.7102,31,"[6, 2, 2, 1, 2, 1, 4, 2, 3, 1, 1, 1, 1, 1, 6, 2, 2, 1, 3, 5, 2, 4, 6, 1, 5, 2, 1, 4, 4, 1, 1]",test
The poet's verses were filled with deep emotion. The singer's lyrics conveyed profound feelings.,3.6774,1.9216,31,"[6, 4, 1, 1, 2, 6, 3, 3, 3, 4, 1, 1, 1, 1, 6, 4, 3, 5, 4, 4, 2, 7, 6, 4, 7, 3, 6, 4, 4, 2, 6]",test
The professor distributed the final assessment. Jane figured out the last problem at the last minute.,4.3333,1.4933,30,"[5, 5, 2, 5, 5, 5, 5, 5, 4, 6, 5, 5, 1, 3, 6, 4, 2, 3, 5, 6, 3, 4, 6, 7, 5, 1, 5, 4, 3, 5]",test
The research team discovered a new type of butterfly. The species is notable for its vibrant colors.,5.4839,2.0473,31,"[7, 6, 1, 6, 3, 6, 5, 5, 6, 7, 7, 7, 1, 7, 7, 6, 1, 2, 7, 2, 5, 7, 7, 7, 7, 5, 7, 6, 7, 6, 7]",test
The restaurant served delicious food. The cafe had mouth-watering pastries.,3.3871,1.8381,31,"[5, 4, 1, 1, 2, 1, 4, 2, 2, 6, 7, 7, 1, 2, 4, 2, 4, 4, 4, 5, 2, 4, 4, 1, 7, 3, 4, 4, 3, 1, 4]",test
The rose bushes in the garden are in full bloom. The tulips are vibrant and healthy.,4.1935,2.007,31,"[7, 5, 1, 3, 4, 2, 6, 4, 6, 6, 1, 1, 1, 5, 6, 3, 2, 5, 6, 6, 3, 3, 6, 7, 7, 2, 3, 4, 3, 5, 7]",test
The short flight arrived on time at the airport. John discovered that his bag had been lost in transit.,4.2903,1.6572,31,"[6, 5, 3, 3, 3, 6, 4, 4, 3, 6, 7, 7, 1, 4, 4, 6, 2, 1, 4, 4, 3, 7, 5, 4, 7, 3, 3, 4, 5, 4, 5]",test
"The snowstorm blanketed the roads with thick, icy snow. Schools and businesses were closed all day.",6.2903,1.2164,31,"[7, 5, 7, 7, 6, 6, 3, 7, 5, 7, 7, 7, 6, 7, 6, 6, 7, 7, 5, 2, 7, 7, 6, 7, 7, 6, 7, 7, 7, 7, 7]",test
The speaker received a round of polite applause. Attendees chatted at the reception about the lecture.,5.3226,1.5141,31,"[7, 6, 3, 5, 7, 7, 5, 5, 4, 6, 7, 7, 2, 6, 1, 5, 3, 5, 6, 7, 5, 5, 4, 6, 7, 6, 5, 6, 6, 5, 6]",test
The spicy peppers brought tears to Derek's eyes. The desert was silent and desolate.,1.4194,0.9228,31,"[1, 1, 1, 1, 3, 1, 3, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2]",test
The storm outside was wild and chaotic. Chris was able to walk away without hesitation.,1.9677,1.3034,31,"[3, 1, 1, 1, 2, 1, 2, 3, 1, 5, 1, 1, 2, 1, 1, 1, 1, 1, 4, 3, 4, 2, 1, 4, 1, 2, 1, 5, 1, 1, 3]",test
The sun rose over the city skyline. The morning traffic began to pile up.,3.1667,1.6833,30,"[6, 3, 3, 4, 4, 1, 2, 4, 3, 5, 4, 4, 1, 1, 1, 5, 3, 1, 3, 3, 3, 7, 3, 1, 4, 1, 2, 6, 2, 5]",test
The teacher assigned extra homework. The students felt overwhelmed and stressed.,6.3226,1.3263,31,"[6, 7, 7, 7, 6, 7, 3, 7, 5, 7, 7, 7, 6, 7, 7, 5, 7, 7, 6, 7, 6, 7, 7, 7, 7, 6, 1, 7, 7, 6, 7]",test
The team secured a major sponsorship deal. The agreement will provide funding for new uniforms.,5.9032,1.3989,31,"[6, 6, 6, 7, 6, 7, 2, 6, 5, 4, 7, 7, 6, 7, 7, 6, 6, 6, 6, 7, 5, 7, 5, 6, 6, 7, 1, 6, 7, 7, 6]",test
The tech company launched a groundbreaking smartphone. The device features advanced AI capabilities.,5.7742,1.6675,31,"[6, 7, 3, 7, 7, 6, 2, 5, 6, 2, 7, 7, 2, 7, 6, 5, 3, 5, 7, 6, 5, 7, 7, 7, 7, 6, 6, 7, 7, 7, 7]",test
The tennis match was held on a clay court. The badminton tournament took place on a wooden floor.,2.6774,1.8509,31,"[6, 2, 1, 1, 2, 1, 5, 1, 1, 6, 1, 1, 1, 1, 5, 2, 1, 3, 3, 1, 3, 3, 6, 1, 6, 2, 1, 4, 4, 3, 5]",test
The toddler couldn't wait to take his first steps A coral reef shelters fish.,1.2581,0.7732,31,"[2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The toddler's laughter was loud and uninhibited. The hand-held tablet worked flawlessly.,1.5484,1.1787,31,"[2, 1, 2, 1, 1, 1, 4, 1, 1, 3, 1, 1, 1, 1, 1, 5, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5]",test
The train arrived right on schedule. The bus pulled into the station without delay.,2.8387,1.5077,31,"[5, 2, 1, 2, 2, 1, 6, 2, 4, 5, 3, 3, 1, 1, 4, 1, 2, 4, 3, 2, 2, 3, 4, 1, 6, 4, 1, 4, 2, 3, 4]",test
The weatherman predicted record-high temperatures. Users felt more secure about their personal information.,1.129,0.4275,31,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The wildlife photographer captured an endangered species. Starting with exercise or mindfulness boosts mental clarity.,1.0968,0.5388,31,"[1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The winter wind whipped through the bare branches. The old man's chuckle was soft and restrained.,1.3871,0.6672,31,"[1, 1, 1, 1, 2, 1, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2]",test
