unit,mean,std,n,individual_ratings,item_type
The kids put on their coats to go outside for recess.,4.5667,1.7943,30,"[7, 4, 3, 5, 2, 5, 6, 5, 3, 5, 2, 3, 7, 1, 3, 6, 1, 7, 7, 5, 5, 5, 4, 4, 6, 6, 7, 3, 4, 6]",test
The kitchen spent the afternoon preparing the ingredients.,3.7333,2.1804,30,"[7, 3, 1, 1, 1, 5, 7, 4, 2, 6, 4, 7, 6, 5, 7, 6, 1, 1, 5, 4, 1, 2, 3, 5, 5, 2, 1, 1, 4, 5]",test
The kitten curled up in a cozy corner.,3.9333,2.2581,30,"[1, 5, 7, 6, 1, 7, 1, 5, 4, 7, 3, 5, 2, 5, 2, 1, 1, 7, 7, 4, 1, 2, 5, 2, 5, 6, 7, 2, 2, 5]",test
The laptop crashed in the middle of the presentation.,1.8667,1.3578,30,"[1, 1, 2, 1, 2, 3, 1, 4, 1, 2, 1, 1, 4, 1, 5, 1, 1, 1, 3, 1, 1, 1, 6, 3, 1, 1, 1, 1, 2, 2]",test
The lawyer filed the lawsuit on behalf of her client.,1.6667,1.4223,30,"[1, 4, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 7, 1, 2, 2]",test
The library has a wide selection of science fiction books.,4.0667,2.2581,30,"[7, 6, 4, 2, 1, 5, 7, 4, 2, 6, 1, 6, 7, 5, 5, 7, 1, 7, 1, 4, 1, 1, 7, 4, 3, 1, 5, 2, 5, 5]",test
The local theater company is putting on a Broadway classic.,3.3793,1.6565,29,"[1, 4, 2, 1, 3, 4, 7, 4, 5, 3, 5, 3, 5, 7, 5, 1, 1, 5, 3, 1, 2, 4, 3, 3, 3, 2, 3, 4, 4]",test
The mechanic inspected the car for any potential issues.,3.1667,2.1186,30,"[1, 2, 2, 1, 4, 6, 1, 6, 2, 2, 3, 2, 7, 2, 7, 1, 1, 6, 2, 2, 1, 2, 6, 3, 3, 5, 7, 1, 2, 5]",test
The movie opened with a beautiful desert scene.,5.8333,1.4875,30,"[4, 6, 7, 7, 7, 5, 7, 7, 5, 6, 5, 6, 7, 7, 7, 4, 1, 4, 5, 7, 6, 5, 7, 6, 7, 6, 7, 7, 3, 7]",test
The movie was filled with exciting action scenes.,3.0667,1.8182,30,"[1, 3, 1, 2, 5, 4, 1, 7, 4, 3, 3, 1, 2, 2, 7, 3, 1, 1, 4, 2, 5, 3, 6, 1, 2, 4, 6, 3, 3, 2]",test
The musician tuned his guitar before the show.,2.6,1.6526,30,"[1, 2, 2, 2, 1, 2, 1, 5, 4, 2, 2, 3, 6, 1, 2, 4, 1, 7, 2, 2, 1, 3, 4, 1, 3, 2, 6, 1, 2, 3]",test
The northern forest had been all but depleted.,5.8667,1.6761,30,"[7, 6, 7, 3, 7, 4, 7, 6, 2, 7, 6, 7, 7, 7, 5, 7, 1, 7, 5, 7, 7, 4, 6, 7, 7, 7, 5, 7, 4, 7]",test
The orchestra members adjusted their sheet music.,3.0333,1.9561,30,"[1, 2, 4, 4, 2, 7, 1, 6, 1, 2, 4, 2, 7, 3, 1, 7, 1, 1, 3, 2, 1, 2, 3, 1, 5, 5, 5, 2, 3, 3]",test
The oven temperature was set too high.,2.2,1.6274,30,"[1, 1, 1, 2, 6, 1, 1, 4, 1, 5, 1, 2, 6, 3, 5, 1, 1, 3, 1, 2, 1, 1, 1, 2, 1, 4, 1, 1, 3, 3]",test
The painter created a landscape that felt alive.,4.5333,1.852,30,"[1, 3, 6, 5, 6, 2, 4, 7, 4, 5, 5, 3, 3, 6, 3, 5, 1, 7, 6, 5, 5, 1, 6, 2, 5, 5, 7, 6, 5, 7]",test
"The penthouse had sleek, minimal furnishings.",4.5667,1.9772,30,"[7, 6, 7, 2, 3, 6, 7, 5, 2, 7, 4, 3, 6, 6, 4, 7, 1, 7, 5, 5, 1, 2, 5, 4, 4, 6, 1, 4, 4, 6]",test
The poet's verses were filled with deep emotion.,1.7333,1.2847,30,"[1, 2, 1, 2, 1, 1, 1, 5, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 4, 1, 2, 3, 1, 1, 1, 6, 1, 2, 1]",test
The police set up barricades around the parade route.,4.4,2.0274,30,"[1, 5, 6, 1, 2, 6, 7, 4, 2, 7, 3, 4, 6, 2, 5, 5, 1, 7, 5, 6, 1, 3, 5, 4, 4, 7, 7, 6, 4, 6]",test
The puppy barked excitedly when it saw its owner.,2.7333,2.1485,30,"[1, 1, 2, 7, 1, 2, 1, 6, 1, 1, 1, 1, 3, 1, 7, 2, 1, 7, 2, 4, 1, 3, 7, 1, 1, 3, 5, 2, 4, 3]",test
The research team discovered a new type of butterfly.,3.5667,2.1445,30,"[1, 3, 1, 7, 1, 1, 4, 5, 2, 2, 3, 3, 6, 7, 1, 5, 1, 6, 5, 6, 6, 5, 2, 1, 3, 2, 1, 6, 5, 6]",test
The restaurant got a glowing review from a top critic.,3.2,1.9547,30,"[4, 5, 1, 1, 1, 1, 5, 6, 1, 5, 3, 5, 5, 1, 1, 5, 1, 7, 5, 3, 1, 4, 6, 1, 5, 4, 2, 2, 2, 3]",test
The rose bushes in the garden are in full bloom.,6.2069,1.3196,29,"[7, 7, 7, 5, 6, 7, 7, 7, 5, 7, 7, 5, 7, 7, 7, 6, 1, 7, 6, 7, 7, 5, 7, 5, 5, 7, 7, 5, 7]",test
The school district introduced a tutoring program.,2.3333,1.8631,30,"[1, 1, 1, 1, 2, 1, 1, 5, 1, 5, 4, 2, 4, 1, 2, 6, 1, 1, 1, 1, 1, 2, 6, 1, 2, 4, 7, 1, 1, 3]",test
The scientist ran studies to understand the phenomenon.,1.6552,1.1734,29,"[1, 1, 1, 4, 1, 1, 1, 5, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 2, 2, 2]",test
The short flight arrived on time at the airport.,4.5667,2.0457,30,"[7, 6, 2, 2, 1, 5, 5, 7, 6, 7, 4, 5, 7, 2, 7, 6, 1, 6, 6, 6, 2, 2, 2, 4, 5, 6, 6, 4, 2, 6]",test
The spicy peppers brought tears to Derek's eyes.,2.0,1.2594,30,"[1, 3, 2, 5, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 5, 2, 1, 1, 1, 2, 1, 2, 5, 1, 1, 2, 3, 2, 4, 1]",test
The sports car was built for speed and thrill.,2.2333,1.5906,30,"[1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 2, 1, 1, 3, 6, 1, 1, 2, 5, 2, 1, 3, 4, 1, 3, 1, 6, 3, 3, 3]",test
The storm outside was wild and chaotic.,5.6333,1.9025,30,"[1, 7, 7, 7, 5, 5, 7, 7, 6, 4, 6, 1, 7, 6, 4, 7, 1, 6, 6, 7, 7, 5, 7, 3, 7, 7, 6, 7, 6, 7]",test
The sunrise brought hope and renewal.,5.3103,1.9839,29,"[4, 4, 6, 7, 1, 5, 1, 7, 5, 4, 5, 2, 7, 7, 7, 5, 7, 6, 7, 7, 3, 7, 4, 7, 7, 6, 7, 2, 7]",test
The teacher greeted the students as they entered.,3.2333,1.8696,30,"[3, 4, 5, 2, 1, 3, 5, 5, 1, 5, 3, 3, 3, 1, 3, 5, 1, 7, 4, 3, 1, 1, 5, 1, 2, 6, 7, 2, 1, 4]",test
The tech company launched a groundbreaking smartphone.,1.6,1.4527,30,"[1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 6, 4, 1, 1, 1, 1, 3, 1, 1, 1, 1, 6, 1, 1, 1]",test
The tennis match was held on a clay court.,4.8333,2.0186,30,"[6, 7, 6, 2, 2, 6, 7, 5, 1, 6, 4, 6, 7, 6, 4, 5, 1, 7, 6, 6, 1, 3, 7, 3, 5, 7, 6, 5, 2, 6]",test
The vineyard's white wine was dry and tart.,4.2667,2.1324,30,"[1, 6, 1, 6, 7, 2, 1, 6, 4, 5, 4, 5, 7, 6, 1, 7, 1, 7, 3, 4, 4, 5, 6, 4, 3, 7, 1, 5, 3, 6]",test
The wildlife photographer captured an endangered species.,5.0667,1.9286,30,"[1, 5, 1, 7, 7, 4, 7, 6, 6, 4, 4, 4, 6, 7, 7, 7, 1, 6, 7, 6, 7, 3, 3, 5, 4, 5, 7, 6, 3, 6]",test
Tom struggled with the math problem for hours.,1.5667,1.3566,30,"[1, 1, 1, 1, 1, 1, 1, 3, 5, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 7, 1, 1, 2]",test
Traveling by train is a great way to explore Europe.,4.9667,1.8096,30,"[7, 6, 1, 6, 5, 4, 7, 5, 5, 6, 5, 6, 6, 6, 6, 6, 1, 7, 6, 6, 1, 3, 6, 4, 5, 5, 1, 6, 5, 6]",test
