unit,mean,std,n,individual_ratings,item_type
A teacher began using new creative methods.,1.9333,1.0483,30,"[3, 3, 1, 4, 1, 2, 3, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 5, 2, 2, 3, 1, 3, 2, 1, 1, 1, 1, 3, 2]",test
A well-stocked bookshelf can transform a living room.,5.3,1.622,30,"[5, 3, 1, 6, 7, 6, 6, 5, 5, 6, 7, 5, 5, 6, 6, 4, 7, 7, 5, 2, 6, 6, 7, 2, 7, 7, 4, 6, 4, 6]",test
Anna was reluctant to say goodbye and lingered at the door.,4.8333,1.6418,30,"[5, 6, 4, 6, 5, 6, 6, 4, 5, 4, 6, 4, 5, 7, 5, 4, 7, 7, 5, 2, 4, 5, 7, 6, 1, 5, 2, 6, 1, 5]",test
Artists turn blank canvases into masterpieces.,3.9667,1.5643,30,"[6, 5, 1, 5, 3, 3, 4, 2, 7, 6, 4, 2, 3, 6, 4, 3, 7, 5, 3, 3, 4, 3, 6, 2, 3, 4, 4, 4, 2, 5]",test
Bradley arrived at the airport by taxi.,5.4,1.6103,30,"[5, 6, 6, 5, 4, 6, 6, 6, 7, 4, 7, 5, 7, 7, 7, 3, 7, 7, 4, 3, 6, 6, 6, 2, 1, 6, 4, 6, 7, 6]",test
Clean drinking water is a basic human necessity.,3.0667,1.596,30,"[4, 2, 3, 4, 2, 3, 2, 3, 2, 2, 3, 6, 3, 2, 4, 1, 1, 4, 2, 7, 2, 2, 6, 6, 4, 1, 4, 3, 1, 3]",test
Emily started a new yoga class last week.,3.8,1.6274,30,"[6, 5, 2, 5, 1, 3, 3, 4, 5, 6, 4, 2, 3, 2, 3, 2, 7, 7, 4, 5, 3, 4, 5, 2, 1, 5, 3, 4, 3, 5]",test
Emma found the presentation engaging and informative.,2.7,1.512,30,"[5, 3, 1, 5, 1, 2, 3, 1, 1, 3, 4, 1, 2, 4, 4, 2, 1, 5, 2, 3, 2, 2, 6, 2, 1, 1, 2, 3, 4, 5]",test
Environmental activists worked to reduce water pollution.,3.1333,1.776,30,"[4, 5, 3, 5, 2, 2, 2, 1, 1, 2, 2, 2, 2, 6, 5, 2, 7, 4, 1, 5, 2, 2, 3, 6, 1, 5, 2, 4, 1, 5]",test
Good lighting can totally change the feel of a room.,4.0,1.5974,30,"[6, 2, 5, 5, 1, 4, 3, 2, 1, 3, 5, 3, 3, 5, 4, 5, 7, 5, 2, 4, 4, 5, 5, 2, 4, 6, 3, 7, 4, 5]",test
Jack started a blog about sustainable living.,3.0,1.5119,29,"[4, 3, 4, 1, 5, 3, 2, 4, 4, 4, 1, 2, 6, 3, 1, 1, 2, 5, 2, 1, 3, 3, 6, 2, 2, 2, 4, 2, 5]",test
James sat silently and avoided eye contact.,4.9333,1.7798,30,"[6, 7, 7, 5, 2, 5, 6, 5, 7, 6, 7, 6, 6, 6, 5, 2, 7, 6, 4, 2, 5, 6, 6, 2, 1, 4, 3, 6, 3, 5]",test
Jenny has long been complaining about her relationship.,2.7333,1.596,30,"[4, 3, 3, 3, 1, 1, 2, 2, 1, 3, 5, 2, 1, 2, 3, 2, 7, 6, 4, 2, 2, 2, 3, 6, 1, 2, 2, 4, 1, 2]",test
Lamps light up a dark room.,6.1,1.1847,30,"[7, 7, 7, 6, 5, 7, 6, 7, 7, 7, 7, 6, 7, 7, 5, 4, 7, 6, 6, 5, 6, 5, 7, 2, 7, 6, 5, 7, 5, 7]",test
Mark found John cheating on him with their best friend.,3.9333,1.8182,30,"[7, 6, 1, 4, 1, 5, 5, 4, 3, 4, 5, 2, 2, 5, 4, 2, 7, 7, 5, 3, 3, 3, 4, 2, 1, 7, 3, 5, 3, 5]",test
Mark hesitated to make a decision.,2.5,1.4563,30,"[4, 2, 4, 4, 1, 1, 4, 2, 1, 2, 3, 2, 2, 2, 5, 1, 1, 4, 1, 2, 2, 1, 5, 6, 1, 3, 2, 4, 1, 2]",test
Music has the power to bring people together.,3.2667,1.7006,30,"[4, 4, 3, 4, 1, 2, 2, 3, 1, 4, 4, 1, 3, 6, 3, 4, 1, 4, 1, 7, 5, 3, 6, 6, 1, 2, 3, 5, 2, 3]",test
Nancy put the turkey in the oven in the early afternoon.,5.7,1.4179,30,"[6, 6, 1, 6, 5, 7, 6, 6, 7, 5, 6, 6, 7, 7, 7, 4, 7, 7, 5, 5, 5, 7, 7, 2, 6, 6, 5, 6, 6, 5]",test
Researchers found a new bird species in Brazil.,4.1,1.4937,30,"[7, 4, 1, 4, 2, 6, 4, 2, 5, 4, 4, 3, 6, 3, 5, 2, 4, 5, 3, 4, 4, 5, 4, 2, 5, 7, 4, 5, 3, 6]",test
Robert recently bought an expensive new dining table.,4.6333,1.4016,30,"[6, 4, 4, 5, 3, 6, 6, 4, 6, 4, 4, 3, 6, 5, 5, 4, 7, 6, 2, 5, 4, 7, 6, 2, 5, 3, 3, 5, 3, 6]",test
Shelters provide homeless people with a place to sleep.,4.7,1.5347,30,"[4, 4, 3, 5, 4, 4, 2, 4, 6, 3, 5, 5, 7, 5, 4, 4, 7, 6, 1, 4, 6, 7, 6, 6, 6, 6, 5, 4, 2, 6]",test
Shoes protect feet from rough terrain.,4.6667,1.7876,30,"[4, 2, 7, 5, 2, 6, 6, 6, 5, 6, 7, 2, 5, 2, 5, 3, 7, 6, 1, 6, 5, 7, 6, 2, 4, 5, 6, 4, 3, 5]",test
Strange sounds echoed loudly from the basement.,3.2,1.6897,30,"[5, 6, 2, 5, 1, 1, 5, 3, 2, 5, 2, 1, 2, 6, 5, 2, 4, 5, 1, 2, 3, 3, 2, 2, 2, 6, 4, 2, 2, 5]",test
The Michelin-starred chef plated the gourmet dish.,5.0,1.5974,30,"[6, 5, 1, 5, 6, 7, 6, 3, 7, 5, 5, 2, 6, 6, 3, 3, 7, 7, 4, 4, 5, 5, 6, 6, 6, 2, 5, 6, 6, 5]",test
The TV was left on all night by mistake.,5.3667,1.4259,30,"[6, 5, 6, 6, 5, 7, 2, 5, 6, 7, 5, 5, 6, 6, 5, 2, 7, 7, 3, 5, 3, 7, 5, 6, 7, 4, 5, 7, 6, 5]",test
The actor rehearsed his lines for the final time.,4.6333,1.5421,30,"[5, 5, 7, 4, 1, 6, 5, 3, 7, 5, 4, 3, 5, 5, 5, 5, 7, 6, 3, 4, 3, 6, 6, 6, 4, 5, 3, 5, 1, 5]",test
The airline announced a significant flight delay.,4.2,1.8458,30,"[5, 3, 6, 4, 1, 6, 3, 4, 2, 6, 6, 5, 2, 6, 6, 1, 1, 6, 6, 3, 4, 5, 6, 6, 2, 2, 3, 4, 7, 5]",test
The ancient heritage site fascinated the tourists.,4.7,1.442,30,"[6, 5, 5, 5, 5, 5, 6, 3, 3, 6, 5, 2, 6, 3, 4, 3, 7, 7, 5, 4, 4, 4, 7, 2, 5, 7, 3, 5, 4, 5]",test
The architect finished the new building design.,4.2667,1.7407,30,"[5, 5, 7, 3, 2, 6, 6, 2, 3, 5, 4, 1, 5, 5, 5, 1, 7, 6, 2, 4, 4, 6, 4, 6, 6, 5, 2, 4, 2, 5]",test
The artist completed the final brushstroke.,5.0333,1.4259,30,"[6, 5, 6, 4, 5, 6, 6, 4, 7, 7, 5, 4, 7, 5, 6, 4, 7, 6, 4, 3, 4, 5, 6, 6, 3, 1, 3, 6, 5, 5]",test
The artist unveiled her latest painting.,4.8667,1.6965,30,"[7, 6, 3, 4, 3, 6, 6, 2, 7, 7, 6, 4, 5, 4, 6, 3, 7, 7, 3, 4, 5, 5, 5, 6, 6, 1, 3, 7, 3, 5]",test
The assignment deadline was quickly approaching.,2.4667,1.6344,30,"[3, 2, 2, 3, 1, 1, 3, 2, 1, 2, 5, 1, 1, 2, 3, 1, 7, 3, 1, 5, 1, 3, 5, 6, 1, 2, 2, 1, 2, 2]",test
The athlete trained religiously for a local race.,4.5333,1.5025,30,"[6, 6, 1, 5, 2, 4, 3, 5, 5, 5, 6, 3, 4, 6, 7, 3, 7, 6, 4, 5, 3, 5, 6, 6, 5, 3, 3, 3, 4, 5]",test
The bakery smelled warm and inviting.,3.4138,2.0092,29,"[5, 2, 5, 1, 3, 4, 3, 1, 7, 6, 1, 1, 5, 6, 1, 1, 3, 2, 7, 4, 3, 6, 2, 2, 2, 5, 5, 1, 5]",test
The busy holiday season increased sales dramatically.,3.0,1.8383,30,"[3, 2, 1, 5, 1, 6, 1, 2, 3, 6, 5, 1, 3, 4, 5, 1, 7, 2, 3, 7, 2, 4, 1, 2, 2, 2, 2, 3, 2, 2]",test
The chef prepared a gourmet meal with precision.,5.0667,1.4368,30,"[6, 6, 1, 6, 5, 7, 6, 3, 7, 5, 5, 4, 5, 6, 4, 4, 7, 6, 2, 5, 5, 5, 3, 6, 6, 5, 5, 7, 5, 5]",test
The chef prepared the ingredients for dinner.,5.7333,1.1725,30,"[5, 5, 6, 7, 6, 7, 6, 3, 7, 7, 7, 5, 6, 6, 7, 4, 7, 7, 5, 7, 5, 6, 5, 6, 3, 6, 4, 6, 6, 5]",test
The city council approved a new housing project.,3.1667,1.5775,30,"[5, 4, 6, 5, 1, 4, 2, 2, 1, 2, 4, 2, 2, 5, 3, 1, 4, 5, 1, 4, 3, 4, 4, 6, 1, 4, 4, 3, 1, 2]",test
The climber fastened the harness to the rope.,5.3333,1.47,30,"[6, 6, 2, 6, 6, 6, 6, 4, 7, 6, 5, 4, 6, 6, 7, 3, 7, 7, 3, 4, 5, 7, 6, 2, 7, 6, 4, 5, 5, 6]",test
The coach knew how to win the game.,2.3333,1.2954,30,"[4, 2, 4, 4, 1, 1, 1, 2, 1, 2, 5, 4, 2, 5, 2, 1, 1, 4, 1, 4, 2, 2, 2, 2, 1, 2, 3, 2, 1, 2]",test
The company's latest smartphone is sleek and innovative.,5.0,1.5086,30,"[6, 4, 6, 3, 7, 6, 6, 5, 6, 6, 6, 2, 6, 5, 5, 3, 7, 6, 4, 6, 6, 6, 3, 6, 6, 1, 4, 5, 3, 5]",test
The concert tickets sold out in less than an hour.,2.4333,1.3566,30,"[3, 2, 4, 3, 1, 1, 2, 3, 2, 4, 1, 1, 1, 6, 2, 1, 1, 3, 1, 5, 2, 2, 2, 2, 2, 2, 4, 5, 2, 3]",test
The crew assembled the concert stage hurriedly.,5.0,1.5086,30,"[7, 4, 2, 6, 2, 6, 6, 6, 7, 5, 7, 2, 6, 6, 5, 3, 7, 5, 3, 4, 3, 5, 6, 6, 5, 5, 5, 5, 5, 6]",test
The drive to the airport was bumpy and stressful.,4.7333,1.5742,30,"[5, 1, 6, 5, 5, 5, 5, 3, 6, 6, 6, 2, 2, 5, 7, 4, 7, 6, 5, 4, 4, 7, 6, 2, 3, 6, 5, 4, 5, 5]",test
The explorer ventured into unknown lands with courage.,3.3667,1.4967,30,"[4, 4, 1, 4, 1, 2, 4, 1, 4, 5, 5, 3, 2, 5, 4, 3, 4, 6, 4, 3, 3, 2, 5, 6, 2, 2, 4, 2, 1, 5]",test
The family arrived at the resort after a day-long trip.,4.8333,1.2888,30,"[5, 5, 3, 5, 5, 4, 4, 4, 6, 4, 6, 2, 6, 6, 6, 2, 7, 7, 4, 5, 4, 6, 6, 6, 4, 5, 3, 5, 5, 5]",test
"The fancy restaurant served tiny, artfully plated dishes.",5.3,1.236,30,"[6, 6, 1, 5, 6, 7, 6, 5, 7, 5, 6, 4, 7, 5, 5, 4, 7, 6, 5, 3, 5, 5, 6, 6, 5, 5, 5, 5, 5, 6]",test
The farmer tended the crops with great care.,5.3333,1.1547,30,"[6, 6, 5, 6, 3, 6, 5, 4, 6, 4, 6, 5, 6, 6, 7, 4, 7, 5, 2, 6, 5, 6, 5, 6, 6, 5, 5, 7, 4, 6]",test
The fisherman cast his line into the river.,5.8333,1.5992,30,"[7, 6, 1, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 5, 2, 7, 7, 5, 5, 5, 6, 5, 2, 6, 6, 6, 6, 7, 6]",test
The forest was alive with birdsong.,4.4333,1.9945,30,"[6, 5, 3, 4, 1, 7, 6, 6, 1, 6, 5, 1, 2, 2, 7, 5, 7, 4, 1, 6, 4, 6, 7, 6, 4, 2, 4, 5, 4, 6]",test
The gym offers intense workouts for fitness experts.,3.8333,1.7633,30,"[6, 3, 1, 4, 1, 5, 4, 2, 1, 4, 2, 2, 4, 4, 2, 4, 7, 7, 3, 7, 4, 3, 6, 2, 5, 5, 5, 3, 4, 5]",test
The historian discussed work on ancient civilizations.,3.5172,1.6393,29,"[5, 5, 5, 4, 2, 2, 4, 3, 1, 5, 4, 3, 5, 3, 2, 7, 6, 1, 2, 2, 3, 4, 6, 2, 1, 2, 4, 4, 5]",test
The hurricane was accompanied by extremely high winds.,5.3,1.5347,30,"[6, 4, 1, 5, 5, 6, 4, 6, 5, 6, 6, 2, 7, 6, 7, 4, 7, 6, 2, 5, 6, 6, 7, 6, 5, 7, 5, 5, 7, 5]",test
The journalist exposed a story that shocked the nation.,3.0333,1.7117,30,"[4, 5, 2, 4, 1, 1, 3, 1, 2, 4, 5, 1, 2, 6, 4, 2, 1, 6, 1, 3, 3, 4, 6, 6, 2, 2, 2, 4, 1, 3]",test
The kids put on their coats to go outside for recess.,5.8,1.3995,30,"[5, 5, 7, 6, 7, 7, 6, 5, 7, 7, 7, 4, 7, 7, 7, 4, 7, 7, 3, 6, 6, 7, 7, 2, 5, 4, 4, 6, 6, 6]",test
The kitchen spent the afternoon preparing the ingredients.,2.8667,2.08,30,"[6, 5, 1, 4, 1, 5, 1, 4, 6, 1, 7, 4, 1, 1, 4, 1, 1, 1, 3, 7, 1, 5, 1, 2, 2, 2, 1, 2, 1, 5]",test
The kitten curled up in a cozy corner.,6.4333,1.1043,30,"[7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 5, 7, 7, 4, 6, 7, 7, 7, 2, 7, 6, 6, 7, 6, 7]",test
The laptop crashed in the middle of the presentation.,4.9333,1.5071,30,"[5, 7, 6, 4, 3, 5, 5, 4, 5, 6, 6, 5, 3, 7, 5, 2, 7, 6, 5, 3, 3, 7, 7, 6, 6, 6, 3, 5, 3, 3]",test
The lawyer filed the lawsuit on behalf of her client.,3.069,1.6242,29,"[5, 5, 2, 5, 1, 3, 2, 1, 7, 3, 3, 2, 6, 4, 2, 1, 2, 1, 3, 3, 2, 4, 6, 2, 2, 2, 4, 3, 3]",test
The library has a wide selection of science fiction books.,5.0333,1.4259,30,"[5, 5, 3, 6, 5, 5, 5, 6, 3, 3, 5, 6, 5, 6, 5, 2, 7, 7, 3, 4, 7, 7, 7, 6, 4, 6, 3, 5, 4, 6]",test
The local theater company is putting on a Broadway classic.,3.5517,1.6385,29,"[4, 5, 1, 5, 1, 3, 3, 3, 3, 3, 5, 1, 2, 4, 4, 2, 7, 2, 2, 5, 3, 6, 6, 4, 2, 3, 6, 3, 5]",test
The mechanic inspected the car for any potential issues.,5.3,1.3933,30,"[4, 6, 5, 5, 5, 5, 5, 3, 7, 6, 5, 6, 5, 6, 7, 3, 7, 7, 4, 7, 4, 6, 5, 6, 6, 1, 5, 6, 7, 5]",test
The movie opened with a beautiful desert scene.,5.8667,0.8604,30,"[6, 6, 6, 5, 7, 7, 6, 6, 7, 6, 6, 6, 7, 6, 7, 4, 7, 6, 5, 4, 5, 6, 7, 6, 5, 6, 5, 5, 5, 6]",test
The movie was filled with exciting action scenes.,4.6,1.5447,30,"[6, 7, 2, 3, 5, 5, 3, 3, 4, 5, 5, 2, 6, 5, 5, 2, 7, 6, 3, 5, 5, 5, 5, 6, 5, 1, 5, 6, 5, 6]",test
The musician tuned his guitar before the show.,5.4667,1.4559,30,"[6, 6, 7, 5, 7, 6, 5, 5, 7, 6, 6, 6, 6, 6, 5, 3, 7, 6, 2, 4, 3, 6, 6, 2, 7, 4, 5, 7, 7, 6]",test
The northern forest had been all but depleted.,4.0,1.7019,30,"[6, 3, 2, 5, 6, 4, 5, 4, 2, 5, 3, 1, 2, 5, 5, 2, 7, 6, 2, 3, 5, 2, 7, 6, 3, 4, 2, 5, 3, 5]",test
The orchestra members adjusted their sheet music.,5.6,1.5669,30,"[6, 5, 3, 6, 7, 7, 7, 5, 7, 7, 6, 2, 7, 7, 7, 3, 7, 6, 4, 4, 4, 7, 7, 2, 6, 6, 5, 6, 6, 6]",test
The oven temperature was set too high.,4.7,1.8411,30,"[4, 4, 7, 3, 1, 5, 4, 5, 5, 3, 5, 6, 2, 6, 7, 1, 7, 7, 5, 7, 3, 5, 7, 6, 5, 5, 4, 6, 1, 5]",test
The painter created a landscape that felt alive.,4.7,1.6432,30,"[6, 6, 3, 3, 5, 7, 5, 2, 5, 5, 6, 5, 7, 5, 7, 3, 7, 4, 4, 2, 4, 3, 6, 6, 4, 6, 3, 7, 2, 3]",test
"The penthouse had sleek, minimal furnishings.",5.2333,1.1351,30,"[6, 5, 5, 6, 6, 7, 5, 3, 5, 5, 7, 3, 6, 6, 5, 4, 7, 7, 4, 5, 5, 4, 5, 6, 6, 5, 3, 5, 5, 6]",test
The poet's verses were filled with deep emotion.,2.4333,1.6121,30,"[3, 2, 2, 5, 1, 1, 3, 1, 1, 1, 3, 4, 1, 6, 3, 1, 1, 3, 1, 2, 2, 1, 2, 6, 1, 5, 2, 3, 1, 5]",test
The police set up barricades around the parade route.,5.5667,1.5466,30,"[6, 6, 2, 5, 7, 7, 6, 3, 7, 7, 6, 5, 7, 6, 7, 5, 7, 6, 3, 7, 5, 7, 7, 2, 6, 5, 3, 6, 6, 5]",test
The puppy barked excitedly when it saw its owner.,5.9667,1.4499,30,"[6, 6, 7, 5, 7, 7, 7, 6, 7, 7, 7, 6, 7, 6, 6, 4, 7, 7, 1, 5, 6, 6, 7, 2, 6, 7, 6, 7, 5, 6]",test
The research team discovered a new type of butterfly.,4.0,1.64,30,"[6, 6, 1, 5, 2, 5, 4, 3, 5, 4, 6, 2, 6, 3, 4, 2, 4, 6, 2, 6, 4, 5, 6, 2, 5, 2, 4, 4, 1, 5]",test
The restaurant got a glowing review from a top critic.,2.8667,1.5477,30,"[4, 3, 1, 3, 1, 3, 5, 3, 2, 6, 3, 1, 2, 5, 3, 2, 4, 7, 1, 4, 2, 2, 2, 2, 2, 2, 3, 2, 1, 5]",test
The rose bushes in the garden are in full bloom.,6.1667,1.1167,30,"[6, 7, 6, 6, 7, 7, 7, 5, 7, 6, 7, 7, 7, 7, 5, 5, 7, 7, 6, 6, 6, 6, 7, 2, 5, 5, 5, 7, 7, 7]",test
The school district introduced a tutoring program.,2.5667,1.5013,30,"[4, 2, 2, 3, 1, 2, 2, 2, 1, 4, 3, 1, 2, 5, 3, 5, 1, 1, 2, 2, 1, 2, 5, 2, 1, 7, 2, 4, 2, 3]",test
The scientist ran studies to understand the phenomenon.,2.7667,1.5906,30,"[4, 6, 2, 5, 1, 2, 3, 3, 1, 4, 2, 3, 2, 4, 3, 1, 1, 4, 1, 1, 2, 2, 6, 6, 1, 3, 1, 4, 2, 3]",test
The short flight arrived on time at the airport.,4.0,1.5757,30,"[4, 4, 2, 4, 2, 6, 5, 4, 2, 5, 5, 2, 2, 5, 3, 1, 7, 6, 3, 2, 3, 6, 5, 6, 5, 3, 5, 5, 3, 5]",test
The spicy peppers brought tears to Derek's eyes.,5.4667,1.4559,30,"[7, 6, 4, 5, 5, 6, 6, 5, 7, 7, 7, 5, 6, 7, 6, 2, 7, 5, 3, 5, 5, 6, 7, 6, 1, 6, 6, 5, 5, 6]",test
The sports car was built for speed and thrill.,5.1667,1.3667,30,"[6, 4, 6, 5, 7, 5, 4, 5, 2, 6, 6, 3, 6, 6, 6, 3, 7, 7, 3, 7, 6, 6, 5, 6, 5, 5, 4, 6, 3, 5]",test
The storm outside was wild and chaotic.,5.8,1.0306,30,"[7, 4, 6, 6, 6, 6, 5, 5, 7, 5, 6, 5, 7, 6, 5, 4, 7, 7, 4, 5, 7, 6, 7, 6, 6, 7, 4, 6, 7, 5]",test
The sunrise brought hope and renewal.,3.9333,1.7604,30,"[5, 7, 2, 6, 2, 5, 2, 5, 1, 5, 5, 4, 5, 2, 6, 4, 1, 6, 4, 5, 3, 4, 7, 2, 4, 2, 5, 2, 2, 5]",test
The teacher greeted the students as they entered.,5.6333,1.2172,30,"[6, 5, 7, 5, 6, 7, 6, 4, 7, 6, 6, 5, 6, 7, 6, 4, 7, 7, 4, 6, 5, 5, 7, 2, 4, 7, 5, 6, 5, 6]",test
The tech company launched a groundbreaking smartphone.,3.7,1.7449,30,"[4, 2, 1, 3, 1, 6, 2, 4, 4, 4, 5, 2, 2, 6, 6, 3, 1, 4, 2, 6, 5, 5, 1, 6, 6, 5, 4, 4, 2, 5]",test
The tennis match was held on a clay court.,5.2667,1.5071,30,"[6, 6, 3, 6, 6, 7, 3, 6, 6, 7, 4, 5, 6, 2, 4, 3, 7, 7, 3, 3, 6, 7, 6, 6, 7, 6, 5, 6, 4, 5]",test
The vineyard's white wine was dry and tart.,3.0667,1.6174,30,"[5, 3, 1, 4, 1, 2, 2, 4, 2, 3, 1, 4, 3, 2, 5, 3, 1, 4, 1, 4, 4, 2, 5, 6, 1, 6, 2, 2, 3, 6]",test
The wildlife photographer captured an endangered species.,4.6333,1.3515,30,"[6, 6, 5, 5, 3, 3, 6, 3, 6, 4, 4, 2, 6, 4, 4, 4, 7, 6, 6, 5, 4, 5, 6, 6, 2, 4, 4, 4, 3, 6]",test
Tom struggled with the math problem for hours.,3.6667,1.4933,30,"[5, 5, 4, 3, 1, 2, 4, 2, 3, 3, 5, 2, 5, 4, 4, 2, 7, 5, 2, 2, 3, 4, 3, 6, 4, 5, 4, 5, 1, 5]",test
Traveling by train is a great way to explore Europe.,3.7333,1.6386,30,"[4, 1, 5, 5, 5, 5, 2, 3, 1, 5, 4, 4, 3, 2, 5, 2, 7, 6, 3, 4, 3, 6, 6, 2, 3, 1, 4, 2, 4, 5]",test
