unit,mean,std,n,individual_ratings,item_type
John discovered that his bag had been lost in transit.,4.7667,2.1121,30,"[5, 1, 7, 5, 4, 4, 7, 4, 7, 5, 6, 5, 7, 2, 2, 7, 7, 5, 2, 2, 5, 7, 2, 1, 5, 7, 2, 7, 6, 7]",test
John was late to pick up his daughter from school.,3.1724,1.754,29,"[4, 5, 5, 5, 3, 1, 2, 5, 5, 3, 1, 5, 2, 1, 5, 1, 1, 3, 1, 2, 5, 1, 2, 3, 3, 4, 7, 2, 5]",test
Lumberjacks struggled to sustain their livelihoods.,2.4667,1.7367,30,"[5, 1, 6, 3, 5, 5, 1, 2, 3, 1, 3, 1, 1, 2, 1, 5, 1, 1, 1, 1, 3, 2, 1, 2, 1, 2, 3, 7, 2, 2]",test
Many stores ran out of popular items.,4.2,2.041,30,"[5, 1, 7, 4, 3, 7, 6, 4, 7, 5, 6, 4, 1, 2, 3, 1, 7, 4, 4, 2, 5, 7, 1, 1, 4, 4, 4, 7, 5, 5]",test
Marching bands and floats glided down the street.,6.2,1.2704,30,"[5, 7, 7, 7, 7, 6, 4, 6, 7, 7, 6, 7, 7, 7, 7, 7, 7, 3, 6, 2, 7, 7, 5, 6, 6, 7, 6, 7, 6, 7]",test
Marcia could feel the boards wobble during the show.,5.6333,1.3767,30,"[5, 7, 5, 5, 6, 6, 6, 7, 7, 6, 6, 4, 7, 6, 6, 6, 7, 5, 6, 1, 5, 7, 4, 4, 6, 3, 6, 7, 7, 6]",test
Mark thought the speaker was boring and repetitive.,2.9333,2.0998,30,"[5, 2, 7, 6, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 7, 1, 2, 4, 1, 5, 4, 1, 4, 5, 3, 3, 7, 1, 5]",test
Moving through the security line took longer than usual.,4.2069,1.9889,29,"[5, 6, 7, 6, 6, 4, 1, 2, 4, 7, 5, 2, 5, 6, 5, 4, 1, 5, 4, 2, 3, 4, 1, 2, 7, 5, 7, 1, 5]",test
Passengers crowded the gate waiting for further updates.,5.1034,1.6112,29,"[5, 7, 5, 7, 6, 5, 6, 3, 5, 4, 4, 5, 7, 6, 2, 6, 7, 5, 6, 2, 3, 5, 1, 6, 6, 5, 7, 6, 6]",test
Practical tips help readers adopt eco-friendly practices.,1.7586,1.1543,29,"[4, 1, 6, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 2, 3, 3, 1, 1]",test
Rebecca thinks that breaking up is the only option.,1.9667,1.4735,30,"[4, 1, 7, 5, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 3, 1, 5, 2, 1, 2, 2, 1, 2]",test
Routes pass through historic towns and lush countryside.,4.1667,2.0356,30,"[4, 5, 4, 6, 5, 5, 1, 5, 6, 5, 6, 5, 1, 6, 5, 1, 7, 5, 3, 1, 2, 5, 2, 1, 1, 7, 3, 7, 5, 6]",test
Stars illuminate the night sky.,4.6667,2.0734,30,"[5, 7, 7, 3, 6, 4, 1, 7, 4, 2, 3, 5, 1, 7, 2, 7, 7, 5, 7, 4, 1, 5, 4, 2, 6, 6, 3, 7, 6, 6]",test
Steve's roasted chicken was charred and bitter.,5.9,1.5391,30,"[7, 7, 5, 6, 6, 6, 7, 5, 5, 7, 5, 6, 7, 6, 7, 7, 7, 5, 6, 1, 6, 7, 3, 2, 7, 7, 6, 7, 7, 7]",test
Stop signs in the small coastal town were knocked over.,6.3,1.3429,30,"[5, 7, 7, 6, 7, 6, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 2, 6, 7, 5, 2, 7, 7, 5, 7, 7, 7]",test
Student engagement and participation levels increased.,2.4667,1.907,30,"[4, 1, 7, 3, 1, 1, 1, 1, 6, 4, 4, 2, 1, 1, 2, 3, 1, 4, 1, 1, 4, 1, 1, 2, 1, 1, 5, 7, 1, 2]",test
Student grades improved across the board.,1.8667,1.5025,30,"[4, 1, 6, 2, 1, 5, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 3, 6, 1, 1]",test
The abstract piece uses vibrant colors to explore love.,4.7667,2.1284,30,"[5, 7, 6, 6, 4, 1, 7, 3, 5, 1, 5, 3, 7, 2, 5, 7, 7, 2, 6, 1, 6, 1, 3, 5, 7, 6, 5, 7, 7, 6]",test
The airplane ride was smooth and calm.,4.9,1.9001,30,"[4, 5, 4, 4, 6, 5, 7, 6, 7, 6, 6, 5, 6, 6, 2, 6, 7, 1, 7, 1, 4, 3, 3, 2, 2, 7, 6, 7, 6, 6]",test
The alleyway behind the shop reeked of garbage.,5.5667,1.3817,30,"[5, 5, 7, 7, 6, 6, 7, 6, 5, 7, 6, 5, 7, 6, 6, 2, 7, 6, 7, 4, 4, 5, 5, 5, 7, 4, 5, 7, 2, 6]",test
The appliances in the kitchen short-circuited.,5.8333,1.5555,30,"[5, 6, 7, 6, 6, 6, 7, 7, 7, 7, 6, 7, 7, 5, 5, 6, 7, 3, 4, 2, 5, 7, 6, 1, 7, 7, 6, 7, 7, 6]",test
The arts create a shared experience that connects people.,2.931,2.0342,29,"[4, 1, 4, 2, 2, 7, 2, 7, 1, 5, 2, 5, 1, 2, 4, 1, 6, 2, 1, 5, 3, 1, 2, 1, 2, 3, 7, 1, 1]",test
The ascent of the mountain was deathly cold.,4.3667,2.0592,30,"[5, 6, 7, 5, 7, 4, 2, 3, 5, 6, 5, 2, 7, 5, 1, 6, 1, 2, 6, 2, 3, 3, 2, 4, 7, 7, 5, 7, 1, 5]",test
The astronaut embarked on a mission with resolve.,3.0667,1.8925,30,"[5, 3, 7, 3, 5, 1, 1, 2, 4, 5, 4, 1, 1, 4, 1, 1, 1, 5, 2, 1, 5, 3, 1, 3, 2, 4, 4, 7, 1, 5]",test
The audience slowly filed into their seats.,5.1333,1.4559,30,"[5, 7, 7, 4, 6, 5, 5, 3, 2, 6, 5, 6, 5, 7, 6, 4, 7, 4, 6, 3, 4, 7, 3, 3, 4, 6, 6, 7, 5, 6]",test
The audience went silent and the spotlight came on.,3.9667,1.9911,30,"[4, 7, 7, 5, 5, 2, 2, 3, 2, 4, 3, 3, 5, 6, 5, 3, 7, 1, 7, 1, 1, 6, 2, 3, 4, 6, 3, 6, 1, 5]",test
The baby giggled with delight when she saw her mom.,5.2333,1.8511,30,"[5, 7, 6, 7, 5, 5, 1, 7, 4, 7, 5, 6, 7, 7, 2, 7, 7, 6, 5, 2, 4, 4, 1, 3, 6, 6, 6, 7, 6, 6]",test
The badminton tournament took place on a wooden floor.,5.3448,1.7171,29,"[5, 6, 7, 3, 7, 5, 4, 6, 4, 6, 6, 7, 6, 5, 7, 7, 7, 6, 1, 2, 4, 7, 2, 6, 7, 4, 7, 5, 6]",test
The baker crafted a delicate pastry with care.,6.3667,1.0981,30,"[6, 7, 7, 5, 7, 5, 7, 6, 6, 7, 6, 7, 7, 7, 7, 7, 7, 5, 7, 2, 7, 7, 7, 5, 7, 7, 6, 7, 7, 6]",test
The book it was based on had thrilling moments.,3.9333,1.9989,30,"[5, 1, 6, 3, 2, 5, 6, 4, 1, 5, 2, 5, 7, 2, 6, 5, 7, 1, 3, 2, 3, 3, 2, 2, 2, 4, 4, 7, 7, 6]",test
The bookstore carries a great variety of fantasy novels.,5.3667,1.8659,30,"[6, 1, 7, 7, 5, 7, 7, 6, 7, 3, 7, 1, 4, 6, 5, 7, 7, 5, 3, 2, 5, 7, 4, 4, 7, 6, 5, 7, 6, 7]",test
The cabin was rustic and filled with character.,5.7333,1.6174,30,"[6, 7, 6, 7, 6, 5, 7, 7, 6, 6, 6, 6, 7, 6, 7, 5, 7, 5, 4, 1, 6, 7, 3, 1, 6, 6, 5, 7, 7, 7]",test
The calm atmosphere helps reduce stress levels.,1.9667,1.3767,30,"[5, 1, 6, 2, 2, 1, 1, 1, 2, 1, 4, 1, 1, 2, 2, 1, 1, 1, 2, 1, 4, 1, 1, 2, 3, 1, 3, 4, 1, 1]",test
The colorful creature has blue feathers and a pretty call.,6.0,1.1447,30,"[6, 7, 7, 7, 5, 5, 7, 4, 7, 6, 6, 5, 7, 5, 6, 7, 7, 6, 6, 3, 7, 6, 4, 6, 7, 6, 4, 7, 7, 7]",test
The conductor raised her baton to begin the piece.,5.9667,1.4016,30,"[5, 7, 7, 7, 6, 5, 4, 5, 7, 7, 6, 6, 7, 7, 6, 7, 7, 7, 7, 2, 7, 4, 3, 4, 5, 7, 6, 7, 7, 7]",test
The construction team questioned the window placement.,4.9333,1.837,30,"[5, 2, 7, 5, 6, 5, 6, 4, 7, 1, 6, 5, 7, 6, 5, 7, 7, 4, 3, 1, 4, 6, 3, 2, 4, 6, 4, 7, 6, 7]",test
The couple was forced to end their relationship.,2.5517,1.9009,29,"[5, 1, 7, 3, 1, 1, 1, 1, 4, 1, 2, 1, 6, 2, 1, 7, 1, 1, 3, 1, 5, 3, 1, 4, 1, 2, 3, 2, 3]",test
The desert was silent and desolate.,3.7,2.3067,30,"[5, 6, 5, 6, 6, 1, 6, 1, 3, 1, 5, 1, 1, 7, 5, 1, 1, 1, 6, 1, 5, 4, 1, 1, 6, 5, 5, 7, 2, 6]",test
The development will include new high-rises and parks.,4.6,2.1909,30,"[4, 3, 7, 6, 6, 6, 7, 7, 6, 3, 6, 2, 1, 5, 6, 1, 7, 3, 2, 3, 7, 7, 3, 1, 1, 6, 3, 7, 6, 6]",test
The device features advanced AI capabilities.,4.1,2.1711,30,"[5, 3, 7, 7, 4, 3, 1, 5, 7, 1, 5, 3, 1, 6, 5, 5, 1, 2, 2, 1, 6, 7, 2, 1, 6, 4, 5, 7, 5, 6]",test
The diner piled plates high with hearty comfort food.,6.069,1.4375,29,"[6, 7, 7, 7, 6, 6, 7, 7, 7, 6, 6, 7, 7, 6, 7, 7, 7, 5, 6, 2, 6, 7, 3, 2, 7, 7, 5, 6, 7]",test
The driver filled the tank with gas on the way home.,5.7667,1.4547,30,"[6, 7, 6, 7, 7, 6, 7, 7, 6, 7, 6, 6, 7, 7, 6, 3, 7, 4, 6, 4, 3, 7, 3, 5, 2, 6, 6, 7, 6, 6]",test
The electric bill increased noticeably that month.,2.0,1.6609,30,"[4, 1, 7, 2, 1, 1, 6, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 6, 2, 3, 1, 2]",test
The family van was designed for comfort and safety.,5.8333,1.6418,30,"[5, 6, 7, 7, 6, 6, 7, 7, 7, 7, 6, 7, 7, 6, 6, 6, 7, 2, 5, 2, 6, 7, 5, 1, 7, 4, 5, 7, 7, 7]",test
The film's plot evolved into a Western crime drama.,1.7333,1.1725,30,"[4, 2, 4, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 6, 1, 2, 1, 1, 1, 1, 2, 2, 3, 1, 1]",test
The findings yield insights into cultural trade of the time.,1.7667,1.4782,30,"[3, 1, 5, 1, 1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 3, 6, 1, 2]",test
The firm specializes in software for small businesses.,2.5,1.737,30,"[4, 1, 6, 4, 1, 6, 1, 3, 4, 1, 2, 2, 3, 3, 2, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 4, 3, 7, 1, 3]",test
The firm's new laptop is cutting-edge and stylish.,6.1,1.5166,30,"[5, 7, 7, 7, 6, 6, 7, 7, 7, 7, 6, 7, 7, 6, 6, 7, 7, 5, 5, 2, 7, 7, 4, 1, 7, 7, 5, 7, 7, 7]",test
The food critic tipped handsomely for her meal.,4.0333,1.7711,30,"[5, 2, 7, 5, 3, 3, 6, 3, 2, 2, 4, 2, 6, 5, 3, 4, 7, 5, 1, 2, 5, 4, 3, 3, 1, 5, 5, 7, 5, 6]",test
The gallery opened its doors to the public.,4.7667,1.9061,30,"[5, 7, 7, 7, 5, 3, 1, 3, 7, 6, 4, 4, 7, 5, 6, 4, 7, 6, 2, 1, 5, 6, 4, 1, 3, 6, 4, 7, 5, 5]",test
The gardener nurtured the flowers with patience.,5.5862,1.7012,29,"[5, 7, 7, 3, 6, 4, 7, 5, 6, 7, 5, 7, 7, 5, 6, 7, 7, 5, 1, 6, 7, 4, 1, 6, 5, 5, 7, 7, 7]",test
The guests arrived just as the meal was ready.,4.5333,1.9429,30,"[4, 7, 6, 4, 6, 3, 7, 3, 6, 7, 4, 6, 6, 6, 6, 3, 1, 5, 4, 1, 2, 7, 3, 2, 2, 5, 5, 7, 2, 6]",test
The hand-held tablet worked flawlessly.,6.0333,1.4499,30,"[5, 6, 7, 7, 6, 6, 6, 7, 7, 7, 5, 7, 7, 7, 6, 7, 7, 5, 6, 2, 7, 7, 3, 2, 7, 5, 6, 7, 7, 7]",test
The historian uncovered evidence to find the truth.,2.4333,1.7157,30,"[4, 5, 6, 2, 3, 1, 1, 1, 6, 1, 4, 1, 1, 2, 2, 1, 1, 2, 1, 2, 6, 2, 1, 2, 2, 5, 4, 2, 1, 1]",test
The hunter aimed his bow into the forest.,6.1,1.1847,30,"[5, 7, 6, 7, 7, 6, 4, 7, 6, 6, 7, 7, 7, 6, 6, 7, 7, 5, 7, 5, 7, 7, 3, 3, 5, 6, 6, 7, 7, 7]",test
The judge assigned a disappointingly late court date.,2.3,1.7646,30,"[4, 2, 5, 2, 1, 1, 1, 1, 1, 2, 6, 1, 5, 2, 2, 1, 1, 1, 1, 1, 4, 2, 1, 1, 1, 3, 3, 7, 1, 5]",test
The local river was finally clean enough to swim in.,5.0667,1.8925,30,"[5, 6, 7, 7, 6, 5, 4, 2, 6, 7, 6, 6, 7, 6, 6, 6, 7, 3, 5, 2, 2, 7, 1, 3, 4, 7, 4, 7, 2, 6]",test
The locals found the ruins ordinary and unremarkable.,4.8,2.0578,30,"[5, 3, 7, 2, 5, 1, 7, 4, 6, 6, 5, 4, 7, 6, 6, 7, 7, 1, 3, 2, 6, 7, 2, 1, 7, 4, 5, 7, 6, 5]",test
The manager understood how to outdo the competitor.,2.1667,1.802,30,"[4, 1, 7, 1, 1, 1, 1, 1, 2, 1, 4, 1, 3, 3, 1, 2, 1, 6, 1, 1, 3, 3, 1, 2, 1, 1, 2, 7, 1, 1]",test
The photographer took a photo that seemed to breathe.,4.5,1.8336,30,"[5, 5, 7, 6, 5, 5, 6, 6, 1, 6, 4, 4, 1, 5, 5, 2, 7, 6, 6, 3, 4, 3, 2, 1, 5, 6, 5, 7, 2, 5]",test
The photos raise awareness of conservation efforts.,4.4,2.1751,30,"[5, 1, 7, 6, 3, 5, 6, 3, 2, 1, 5, 4, 7, 3, 5, 7, 7, 1, 3, 1, 7, 3, 2, 2, 7, 4, 6, 7, 5, 7]",test
The pilot announced the descent over the intercom.,3.4,1.9757,30,"[3, 6, 7, 4, 3, 2, 2, 1, 3, 7, 3, 3, 4, 7, 2, 1, 1, 3, 3, 1, 5, 4, 1, 2, 3, 6, 4, 7, 1, 3]",test
The production will be a modern take on the original show.,2.2667,1.5298,30,"[4, 1, 5, 2, 2, 4, 1, 2, 4, 1, 4, 1, 1, 3, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 4, 3, 7, 1, 2]",test
The puppy snuggled into a warm blanket.,6.5667,1.04,30,"[6, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 4, 3, 7, 7, 6, 7, 7, 7]",test
The red wine was tannic and sweet.,5.6,1.6733,30,"[6, 7, 7, 6, 5, 5, 7, 5, 6, 1, 5, 7, 7, 6, 7, 7, 7, 6, 6, 2, 3, 7, 3, 3, 7, 5, 5, 7, 7, 6]",test
The restaurant opened for dinner in the early evening.,3.8667,1.9954,30,"[5, 3, 7, 6, 5, 2, 7, 2, 6, 6, 5, 5, 2, 3, 6, 5, 1, 1, 3, 2, 1, 4, 1, 2, 2, 3, 4, 7, 4, 6]",test
The runner completed the race in a new personal best time.,3.5667,2.1284,30,"[4, 7, 6, 4, 5, 6, 1, 1, 2, 7, 4, 3, 5, 6, 1, 1, 1, 2, 2, 4, 1, 2, 1, 4, 3, 5, 6, 7, 1, 5]",test
The singer's lyrics conveyed profound feelings.,2.2333,1.5906,30,"[4, 2, 7, 1, 1, 2, 1, 1, 2, 3, 5, 1, 4, 1, 1, 2, 1, 1, 5, 2, 1, 2, 1, 2, 5, 1, 3, 2, 1, 2]",test
The species is notable for its vibrant colors.,4.1333,1.8144,30,"[5, 5, 3, 3, 4, 3, 7, 4, 2, 4, 3, 3, 7, 5, 3, 6, 7, 4, 3, 1, 1, 5, 1, 4, 7, 4, 3, 7, 6, 4]",test
The storm brought fear and destruction.,3.1,2.0231,30,"[4, 1, 7, 2, 5, 1, 1, 2, 4, 1, 4, 2, 1, 4, 3, 1, 1, 1, 5, 1, 3, 7, 4, 5, 3, 4, 6, 7, 2, 1]",test
The stylish centerpiece will impress many dinner guests.,5.3667,1.6914,30,"[4, 7, 6, 7, 5, 6, 7, 5, 7, 1, 6, 3, 7, 3, 7, 7, 7, 4, 3, 5, 5, 7, 4, 3, 7, 4, 5, 7, 7, 5]",test
The sweet mango cooled Sara's mouth with each bite.,6.0667,1.5298,30,"[6, 7, 6, 7, 7, 7, 7, 5, 6, 6, 5, 7, 7, 6, 7, 7, 7, 6, 7, 1, 7, 4, 4, 2, 7, 7, 6, 7, 7, 7]",test
The tremor registered a magnitude of 7.5.,3.4333,1.8696,30,"[4, 3, 6, 5, 4, 1, 2, 1, 6, 1, 5, 1, 4, 4, 2, 5, 1, 4, 4, 1, 2, 3, 1, 3, 4, 6, 5, 7, 6, 2]",test
The tulips are vibrant and healthy.,6.3333,0.9942,30,"[6, 7, 6, 6, 6, 6, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 6, 6, 4, 7, 7, 7, 3, 7, 5, 5, 7, 7, 7]",test
The whistleblower uncovered things that upset the public.,2.1379,1.5974,29,"[4, 1, 6, 4, 2, 1, 1, 1, 1, 2, 4, 1, 4, 1, 1, 2, 1, 2, 1, 1, 7, 2, 1, 2, 1, 2, 3, 1, 2]",test
The yoga studio focuses on meditation and stretching.,3.6,1.9582,30,"[5, 2, 6, 5, 4, 3, 1, 4, 2, 7, 4, 5, 1, 4, 2, 1, 7, 3, 4, 3, 1, 2, 2, 5, 7, 2, 5, 7, 2, 2]",test
Timmy shook with fear under the covers in his bed.,5.2,1.6484,30,"[5, 7, 6, 4, 4, 6, 6, 7, 2, 5, 6, 5, 5, 7, 2, 7, 7, 5, 7, 2, 3, 6, 3, 3, 5, 6, 6, 7, 5, 7]",test
Users felt more secure about their personal information.,2.1,1.6887,30,"[4, 1, 7, 1, 1, 4, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 6, 3, 1, 1, 1, 2, 2, 6, 2, 2]",test
Writers transform empty pages into captivating stories.,3.6333,1.9561,30,"[4, 5, 3, 2, 3, 1, 6, 2, 2, 6, 6, 5, 6, 2, 3, 3, 7, 5, 3, 1, 1, 3, 1, 1, 5, 2, 3, 7, 6, 5]",test
