unit,mean,std,n,individual_ratings,item_type
An intense heat wave swept across the city.,2.7333,1.8557,30,"[2, 1, 4, 1, 4, 6, 5, 1, 7, 2, 2, 2, 2, 2, 1, 4, 6, 2, 1, 1, 1, 1, 4, 1, 1, 3, 4, 5, 1, 5]",test
Consuming alcohol is dangerous for your health.,2.5,1.6348,30,"[1, 1, 1, 6, 1, 3, 2, 3, 2, 1, 1, 5, 2, 3, 1, 4, 2, 5, 1, 5, 1, 1, 1, 3, 2, 2, 4, 5, 5, 1]",test
David meticulously planned each step of his journey.,2.5,1.6348,30,"[2, 1, 1, 1, 1, 3, 4, 3, 6, 2, 2, 1, 1, 2, 1, 2, 3, 2, 1, 3, 7, 3, 1, 2, 2, 2, 6, 5, 2, 3]",test
Excellent customer service can make or break a business.,2.0333,1.4259,30,"[1, 1, 1, 1, 1, 5, 3, 3, 6, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 3, 1, 2, 1, 1, 4, 2, 3, 5, 2, 1]",test
Jenny's dress was bright and cheerful.,5.1724,1.814,29,"[5, 1, 2, 7, 7, 5, 7, 4, 2, 5, 7, 6, 6, 6, 6, 7, 5, 5, 1, 4, 6, 6, 7, 6, 7, 6, 6, 3, 5]",test
Jeremy stopped at a diner for lunch.,4.2667,1.5522,30,"[4, 2, 2, 2, 4, 4, 6, 5, 6, 4, 2, 3, 7, 5, 4, 6, 6, 2, 4, 6, 5, 3, 2, 5, 5, 5, 3, 5, 4, 7]",test
John forgot his umbrella and got soaked.,5.4333,1.4065,30,"[5, 1, 7, 7, 7, 4, 7, 4, 6, 4, 7, 5, 6, 5, 5, 6, 6, 6, 6, 6, 3, 4, 5, 4, 6, 6, 7, 6, 5, 7]",test
Judy grabbed her shopping list on the way out the door.,5.1333,1.6965,30,"[5, 1, 6, 1, 4, 4, 7, 7, 2, 5, 6, 5, 6, 5, 5, 7, 6, 6, 3, 5, 7, 5, 5, 3, 6, 6, 7, 6, 6, 7]",test
Large areas of forest were cleared for agriculture.,5.2069,1.634,29,"[4, 1, 5, 5, 6, 3, 7, 5, 6, 5, 7, 6, 6, 5, 6, 7, 7, 3, 4, 4, 3, 2, 7, 6, 5, 7, 6, 6, 7]",test
Learning a new language opens up many doors.,2.0333,1.5196,30,"[1, 1, 2, 4, 1, 3, 2, 1, 6, 1, 2, 4, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 2, 5, 6, 1, 1]",test
Libraries offer knowledge to eager learners.,3.1333,1.907,30,"[3, 1, 1, 5, 1, 3, 7, 5, 2, 1, 3, 3, 2, 2, 4, 2, 2, 5, 5, 1, 2, 1, 1, 4, 4, 5, 7, 6, 5, 1]",test
Lily kept her thoughts to herself during the meeting.,2.1,1.7291,30,"[1, 4, 1, 1, 1, 5, 2, 2, 6, 1, 6, 2, 1, 1, 1, 1, 1, 2, 2, 1, 6, 1, 1, 2, 1, 1, 2, 5, 1, 1]",test
Sarah loves reading mystery novels.,3.7667,2.0117,30,"[2, 1, 2, 6, 2, 7, 6, 6, 2, 2, 6, 6, 2, 4, 1, 2, 3, 5, 1, 5, 7, 3, 3, 2, 6, 2, 6, 6, 3, 4]",test
September was unusually humid and hot.,1.9667,1.6709,30,"[1, 1, 1, 1, 2, 4, 4, 2, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 1, 1, 1, 1, 1, 1, 2, 7, 6, 1, 4]",test
Sophie planted strawberry seeds in the backyard.,5.6897,1.4168,29,"[5, 1, 7, 6, 6, 4, 7, 4, 7, 6, 6, 7, 5, 4, 5, 7, 7, 5, 7, 7, 7, 4, 7, 5, 6, 6, 5, 5, 7]",test
Strong winds frequently blow through the Sahara Desert.,3.7,2.1197,30,"[2, 1, 6, 1, 4, 4, 7, 4, 2, 4, 2, 2, 6, 5, 4, 6, 7, 1, 1, 1, 4, 1, 5, 3, 3, 5, 7, 5, 1, 7]",test
Teachers inspire students to reach their full potential.,2.1379,1.4814,29,"[1, 3, 1, 1, 1, 2, 4, 1, 2, 1, 2, 1, 3, 5, 1, 6, 1, 2, 1, 2, 2, 1, 1, 3, 2, 2, 6, 3, 1]",test
The Antique clock ticked heavily every second.,6.2333,0.8172,30,"[6, 6, 7, 7, 7, 5, 7, 5, 6, 7, 7, 6, 7, 5, 7, 7, 7, 6, 7, 5, 5, 6, 7, 5, 7, 6, 6, 5, 6, 7]",test
The actor was praised for his powerful performance.,2.7667,1.7943,30,"[2, 3, 2, 1, 1, 6, 3, 3, 7, 1, 7, 1, 2, 3, 1, 2, 2, 2, 3, 5, 5, 2, 1, 1, 2, 3, 1, 5, 2, 4]",test
The architect revealed plans for a modern skyscraper.,4.8333,1.5992,30,"[5, 1, 2, 6, 3, 4, 6, 4, 2, 4, 7, 7, 5, 5, 7, 6, 5, 5, 5, 7, 5, 3, 5, 6, 5, 6, 7, 5, 4, 3]",test
The astronaut strapped into the shuttle.,5.7667,1.5241,30,"[6, 1, 7, 6, 6, 6, 6, 5, 7, 6, 6, 7, 7, 5, 7, 7, 1, 6, 6, 7, 4, 5, 7, 6, 7, 6, 6, 5, 5, 7]",test
The athlete shared his workout routine with the press.,3.4667,1.8889,30,"[3, 6, 2, 2, 1, 6, 4, 3, 6, 3, 7, 2, 3, 4, 1, 3, 3, 2, 3, 6, 5, 2, 1, 2, 1, 2, 7, 5, 3, 6]",test
The cat remained calm during the thunderstorm.,4.2333,1.7357,30,"[5, 3, 5, 1, 3, 6, 7, 4, 7, 4, 6, 2, 6, 5, 5, 3, 6, 2, 2, 2, 6, 1, 5, 5, 5, 5, 5, 5, 2, 4]",test
The celebration was joyous and full of laughter.,3.0333,2.0924,30,"[3, 7, 4, 1, 1, 5, 5, 2, 6, 1, 7, 1, 5, 3, 1, 4, 3, 2, 3, 1, 1, 1, 1, 1, 2, 2, 1, 5, 5, 7]",test
The chef accidentally added too much salt to the soup.,4.9667,1.5196,30,"[5, 1, 4, 7, 6, 2, 6, 5, 6, 4, 6, 5, 2, 4, 5, 7, 7, 5, 4, 7, 5, 4, 5, 6, 5, 6, 7, 5, 4, 4]",test
The childhood friends have been missing each other.,2.5333,1.8144,30,"[1, 1, 1, 1, 1, 5, 3, 4, 6, 1, 7, 1, 2, 2, 1, 2, 1, 2, 5, 3, 3, 1, 1, 1, 1, 6, 4, 4, 2, 3]",test
The city was bustling and vibrant.,3.9,1.9538,30,"[2, 1, 7, 1, 6, 4, 6, 5, 6, 4, 2, 1, 7, 5, 4, 2, 5, 1, 4, 6, 3, 2, 2, 4, 4, 6, 2, 6, 3, 6]",test
The city zoo recently introduced a new animal habitat.,4.069,1.7511,29,"[3, 1, 3, 2, 6, 4, 7, 5, 2, 4, 7, 7, 4, 4, 2, 3, 5, 5, 3, 4, 2, 3, 4, 6, 4, 6, 5, 6, 1]",test
The climber reached the top after weeks of prep.,4.4333,2.0117,30,"[6, 1, 7, 1, 5, 5, 6, 5, 6, 4, 5, 4, 6, 5, 5, 2, 6, 2, 2, 7, 5, 1, 2, 2, 2, 6, 7, 5, 6, 7]",test
The cooking class was practicing dicing onions.,5.7333,1.4606,30,"[4, 1, 7, 7, 5, 4, 6, 6, 7, 4, 6, 6, 7, 7, 6, 7, 7, 5, 7, 6, 3, 4, 6, 5, 7, 6, 7, 6, 6, 7]",test
The dancer moved with grace across the stage.,4.7931,1.7804,29,"[4, 4, 7, 1, 5, 4, 7, 4, 6, 7, 6, 5, 7, 5, 4, 6, 7, 4, 1, 2, 3, 4, 4, 3, 6, 7, 5, 4, 7]",test
The daughter angrily left the dinner table.,4.8333,1.5992,30,"[5, 3, 5, 6, 3, 3, 7, 4, 6, 4, 7, 4, 7, 3, 6, 5, 6, 6, 4, 7, 6, 5, 2, 2, 5, 6, 2, 4, 5, 7]",test
The dealer shuffled the deck of cards.,6.2333,1.04,30,"[5, 3, 7, 7, 6, 6, 7, 5, 7, 7, 7, 5, 7, 6, 6, 7, 7, 5, 7, 7, 5, 5, 7, 7, 7, 7, 7, 6, 5, 7]",test
The detective arrived at the crime scene at midday.,4.069,1.7714,29,"[2, 4, 3, 2, 5, 5, 6, 5, 6, 4, 2, 3, 7, 5, 1, 2, 6, 3, 1, 7, 5, 2, 3, 4, 5, 4, 5, 4, 7]",test
The doctor updated the patient's chart.,4.3,1.7646,30,"[3, 5, 1, 6, 1, 3, 5, 4, 2, 4, 7, 4, 6, 5, 4, 5, 5, 4, 5, 7, 1, 1, 5, 6, 6, 3, 6, 6, 4, 5]",test
The drought reduced the supply in the reservoir.,3.9667,2.0592,30,"[1, 1, 2, 1, 4, 3, 6, 3, 7, 2, 7, 4, 6, 3, 5, 7, 6, 3, 3, 1, 2, 4, 5, 3, 2, 6, 7, 5, 3, 7]",test
The early morning train was packed with commuters.,5.6333,1.2994,30,"[6, 4, 4, 6, 7, 6, 6, 6, 6, 6, 7, 7, 7, 6, 6, 2, 6, 6, 7, 5, 2, 6, 5, 6, 6, 6, 7, 5, 6, 4]",test
The family sat down at the restaurant.,4.8276,1.3905,29,"[2, 3, 3, 5, 5, 6, 4, 6, 4, 7, 5, 4, 6, 4, 5, 6, 5, 3, 7, 5, 4, 2, 5, 6, 6, 4, 6, 5, 7]",test
The festival will feature local musicians and artists.,3.9667,1.7515,30,"[2, 6, 1, 4, 5, 5, 6, 4, 6, 2, 7, 1, 4, 5, 2, 2, 4, 3, 7, 6, 2, 2, 3, 3, 3, 5, 6, 5, 4, 4]",test
The filmmaker has monitored climate change for years.,2.6333,1.6709,30,"[2, 1, 1, 1, 2, 4, 2, 1, 6, 1, 3, 2, 2, 3, 1, 3, 3, 1, 1, 6, 3, 2, 1, 4, 3, 2, 7, 5, 2, 4]",test
The first flight to Frankfurt this morning was delayed.,3.4333,1.6333,30,"[2, 1, 2, 4, 2, 6, 6, 3, 6, 3, 2, 4, 3, 3, 5, 5, 3, 5, 1, 1, 1, 2, 2, 3, 5, 4, 4, 6, 4, 5]",test
The hike was exhausting for the beginners.,3.7931,1.9526,29,"[3, 3, 6, 2, 3, 5, 5, 3, 7, 2, 4, 2, 4, 2, 1, 3, 6, 3, 1, 6, 5, 2, 1, 2, 6, 7, 6, 3, 7]",test
The hikers reached the mountain summit.,5.0333,1.6291,30,"[4, 2, 7, 2, 4, 4, 6, 5, 7, 6, 5, 5, 6, 5, 7, 4, 7, 6, 2, 7, 5, 3, 5, 5, 2, 6, 7, 5, 5, 7]",test
The horror movie kept movie-goers on edge with each scene.,3.4667,1.6761,30,"[2, 7, 2, 5, 4, 4, 5, 2, 6, 4, 7, 3, 5, 3, 3, 2, 3, 2, 2, 5, 2, 2, 1, 2, 3, 2, 3, 5, 2, 6]",test
The invasive species took over the lake.,4.1379,1.7264,29,"[5, 1, 1, 1, 5, 5, 5, 3, 6, 2, 6, 5, 3, 3, 4, 2, 6, 5, 3, 3, 4, 5, 5, 4, 5, 7, 6, 3, 7]",test
The journalist covered breaking news from a conflict zone.,3.2667,1.7407,30,"[1, 1, 3, 5, 2, 4, 7, 2, 2, 4, 7, 3, 2, 5, 1, 2, 4, 2, 3, 3, 2, 2, 2, 4, 2, 5, 3, 5, 3, 7]",test
The kids played outside on the playground after class.,5.3,1.4657,30,"[4, 1, 5, 4, 5, 4, 7, 6, 6, 7, 7, 6, 6, 5, 5, 5, 7, 5, 4, 7, 5, 5, 2, 5, 6, 6, 7, 6, 4, 7]",test
The library is hosting a reading challenge for kids.,3.8,1.6692,30,"[4, 4, 1, 6, 2, 3, 5, 5, 2, 2, 7, 3, 3, 2, 3, 3, 2, 5, 7, 6, 4, 3, 1, 6, 5, 5, 3, 5, 3, 4]",test
The motivational speaker gave an inspiring talk.,2.6667,1.8815,30,"[2, 4, 2, 1, 1, 5, 2, 2, 7, 3, 6, 1, 2, 4, 1, 1, 2, 1, 3, 7, 2, 1, 1, 1, 2, 1, 2, 6, 3, 4]",test
The movie crew set up a table of food for the shoot.,5.6667,1.561,30,"[5, 3, 3, 7, 7, 4, 7, 5, 7, 6, 7, 5, 6, 6, 7, 7, 7, 6, 5, 7, 3, 5, 7, 7, 6, 6, 6, 5, 1, 7]",test
The museum had impressive ancient artifacts.,5.6667,1.8445,30,"[7, 1, 6, 6, 5, 3, 6, 7, 7, 5, 7, 7, 7, 6, 7, 2, 6, 7, 7, 7, 2, 4, 7, 7, 7, 6, 7, 6, 6, 2]",test
The new law reduced funding for public transportation.,2.0,1.3646,30,"[1, 1, 1, 1, 1, 5, 2, 1, 2, 2, 2, 3, 1, 1, 1, 2, 1, 3, 4, 1, 1, 1, 1, 1, 4, 3, 5, 5, 2, 1]",test
The novelist released a highly anticipated sequel.,3.0,1.857,30,"[2, 1, 1, 6, 2, 6, 5, 5, 2, 2, 6, 5, 1, 2, 1, 2, 2, 2, 1, 1, 6, 2, 1, 2, 5, 3, 3, 6, 3, 4]",test
The nurse administered the vaccination.,5.0,1.7811,30,"[2, 2, 6, 1, 5, 6, 6, 5, 6, 5, 6, 3, 7, 5, 2, 7, 7, 5, 2, 7, 7, 3, 6, 5, 6, 6, 7, 5, 5, 5]",test
The old bicycle had squeaky brakes.,5.9,1.3983,30,"[6, 6, 7, 7, 5, 6, 6, 5, 2, 6, 7, 7, 7, 6, 7, 7, 7, 6, 5, 1, 5, 5, 7, 6, 7, 6, 7, 6, 6, 6]",test
The old typewriter clattered loudly with every keystroke.,6.3,1.0554,30,"[7, 7, 7, 7, 5, 6, 7, 7, 6, 7, 7, 6, 7, 2, 7, 7, 7, 6, 5, 6, 6, 5, 7, 6, 7, 6, 7, 6, 6, 7]",test
The open water bottle fell from the table.,6.7,0.4661,30,"[7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 6, 6, 6, 7, 7, 7, 6, 7, 6, 7, 7]",test
The painter mixed the perfect shade of blue.,4.7,1.8782,30,"[4, 1, 6, 7, 6, 4, 7, 3, 7, 4, 3, 2, 6, 3, 1, 7, 6, 3, 3, 7, 5, 3, 5, 5, 7, 5, 7, 5, 3, 6]",test
The painting was abstract and confusing to some viewers.,4.4667,1.5916,30,"[6, 5, 1, 5, 5, 4, 7, 5, 2, 2, 7, 4, 3, 2, 5, 5, 4, 4, 3, 3, 5, 4, 6, 5, 6, 6, 7, 6, 4, 3]",test
The pilot entered the cockpit with the crew.,5.5667,1.1943,30,"[4, 3, 6, 7, 5, 4, 7, 5, 6, 5, 7, 6, 7, 4, 6, 7, 6, 4, 3, 7, 6, 6, 5, 6, 5, 6, 6, 6, 5, 7]",test
The pilot navigated the plane through turbulent skies.,5.7,1.2905,30,"[6, 3, 7, 7, 5, 6, 7, 5, 7, 5, 7, 6, 7, 6, 6, 6, 7, 6, 2, 7, 4, 4, 6, 5, 6, 6, 4, 5, 6, 7]",test
The politician fought to improve the community.,2.2667,1.4368,30,"[1, 1, 3, 1, 1, 5, 3, 2, 2, 1, 1, 1, 2, 4, 1, 2, 2, 2, 3, 5, 2, 1, 1, 2, 1, 1, 4, 6, 3, 4]",test
The professor distributed the final assessment.,3.9333,1.7006,30,"[4, 2, 3, 1, 3, 6, 4, 4, 6, 3, 7, 3, 5, 4, 5, 5, 4, 5, 1, 7, 6, 1, 4, 2, 4, 5, 2, 5, 2, 5]",test
The referee signaled that the game is almost over.,3.8667,1.8333,30,"[1, 4, 2, 2, 2, 5, 7, 4, 6, 4, 7, 2, 7, 5, 1, 5, 6, 2, 2, 6, 3, 2, 2, 3, 3, 5, 4, 5, 5, 4]",test
The restaurant served delicious food.,5.0,1.7019,30,"[2, 1, 3, 6, 6, 4, 7, 4, 7, 2, 7, 7, 5, 7, 4, 5, 6, 5, 4, 7, 3, 3, 6, 7, 6, 6, 5, 5, 5, 5]",test
The river flowed gently through the valley.,4.8,1.8644,30,"[4, 1, 5, 1, 6, 3, 7, 4, 6, 3, 3, 7, 7, 4, 6, 6, 7, 4, 1, 2, 5, 5, 6, 5, 5, 6, 6, 6, 6, 7]",test
The runners lined up at the starting line.,4.9667,1.8096,30,"[5, 4, 5, 1, 6, 4, 6, 4, 7, 6, 7, 3, 7, 4, 1, 7, 7, 2, 3, 7, 5, 3, 5, 5, 4, 6, 7, 6, 5, 7]",test
The server crashed suddenly during a major deal.,3.2333,1.8323,30,"[5, 3, 6, 4, 2, 4, 4, 5, 2, 1, 3, 3, 2, 1, 5, 7, 2, 2, 5, 2, 1, 1, 1, 2, 2, 2, 3, 6, 4, 7]",test
"The snowstorm blanketed the roads with thick, icy snow.",5.0333,2.0254,30,"[2, 1, 6, 1, 7, 5, 7, 4, 7, 6, 2, 6, 7, 6, 6, 7, 7, 4, 2, 1, 5, 5, 5, 5, 7, 5, 7, 5, 6, 7]",test
The speaker received a round of polite applause.,3.6333,2.0254,30,"[2, 7, 5, 4, 4, 3, 2, 2, 2, 3, 1, 1, 2, 5, 1, 7, 4, 2, 6, 2, 5, 1, 2, 4, 2, 5, 7, 5, 6, 7]",test
The star player was injured during a critical game.,3.9667,2.0083,30,"[3, 1, 5, 1, 4, 4, 6, 5, 7, 3, 7, 1, 2, 4, 2, 7, 6, 2, 2, 5, 4, 2, 2, 5, 2, 5, 7, 5, 3, 7]",test
The summer camp encouraged adventure and exploration.,2.9,1.3983,30,"[4, 1, 2, 1, 4, 3, 4, 3, 6, 2, 5, 3, 3, 3, 1, 1, 3, 4, 1, 4, 1, 3, 1, 3, 4, 2, 4, 5, 2, 4]",test
The sun rose over the city skyline.,4.4138,1.8228,29,"[3, 3, 1, 7, 4, 7, 2, 2, 5, 3, 6, 7, 7, 5, 6, 7, 3, 3, 1, 4, 3, 5, 5, 6, 5, 4, 6, 4, 4]",test
The swimmer glided smoothly across the pool.,5.3333,1.6046,30,"[4, 1, 6, 5, 5, 6, 7, 5, 7, 6, 6, 5, 6, 6, 6, 3, 7, 6, 2, 7, 4, 2, 6, 7, 4, 6, 6, 6, 6, 7]",test
The teacher assigned extra homework.,3.3667,1.8659,30,"[2, 2, 1, 3, 2, 4, 5, 2, 7, 2, 7, 2, 2, 2, 1, 4, 2, 5, 2, 7, 5, 1, 4, 4, 2, 2, 5, 5, 3, 6]",test
The team secured a major sponsorship deal.,2.2,1.4948,30,"[2, 1, 1, 1, 1, 7, 3, 4, 6, 1, 2, 1, 1, 2, 1, 3, 2, 2, 1, 3, 1, 1, 1, 2, 2, 2, 3, 4, 2, 3]",test
The toddler couldn't wait to take his first steps,3.6,2.127,30,"[2, 4, 3, 1, 3, 4, 4, 4, 7, 2, 7, 1, 3, 5, 2, 1, 7, 6, 1, 5, 5, 1, 1, 1, 1, 5, 6, 5, 4, 7]",test
The toddler's laughter was loud and uninhibited.,3.3333,2.1867,30,"[4, 6, 5, 1, 2, 4, 2, 2, 7, 5, 7, 1, 2, 6, 1, 3, 3, 1, 1, 7, 4, 1, 1, 1, 1, 2, 5, 5, 3, 7]",test
The train arrived right on schedule.,5.2414,1.6617,29,"[6, 1, 5, 7, 2, 5, 7, 7, 4, 7, 6, 2, 4, 6, 5, 5, 6, 4, 6, 3, 5, 7, 4, 6, 6, 7, 6, 6, 7]",test
The tree stood tall through the storm.,5.8333,1.0199,30,"[6, 3, 6, 6, 5, 6, 7, 7, 6, 4, 6, 6, 7, 5, 7, 6, 6, 5, 5, 7, 5, 5, 7, 5, 7, 6, 7, 5, 5, 7]",test
The tropical beach was sunny and inviting.,4.1034,1.8194,29,"[2, 1, 2, 1, 5, 6, 7, 5, 6, 4, 2, 3, 6, 5, 6, 6, 5, 2, 2, 1, 4, 4, 4, 6, 4, 6, 6, 4, 4]",test
The tycoon built a great business from the ground up.,2.3,1.579,30,"[1, 1, 1, 1, 2, 7, 3, 1, 6, 2, 2, 3, 1, 2, 1, 2, 2, 4, 1, 1, 3, 1, 1, 2, 3, 1, 3, 5, 2, 4]",test
The weatherman predicted record-high temperatures.,2.1667,1.3412,30,"[3, 3, 1, 1, 2, 5, 6, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 5, 3, 4]",test
The winter wind whipped through the bare branches.,5.2,1.6274,30,"[4, 1, 7, 6, 5, 4, 7, 6, 6, 4, 7, 6, 5, 5, 6, 7, 7, 5, 3, 1, 4, 5, 5, 4, 6, 6, 7, 6, 4, 7]",test
There's a farmer's market every Sunday downtown.,3.9667,1.8286,30,"[2, 1, 1, 1, 2, 4, 6, 5, 6, 2, 7, 5, 3, 4, 4, 5, 5, 5, 4, 2, 2, 2, 5, 7, 5, 5, 7, 5, 3, 4]",test
Traffic on the main highway was at a stand-still.,5.1333,1.7564,30,"[3, 1, 7, 6, 7, 6, 6, 5, 6, 4, 6, 6, 6, 5, 4, 6, 6, 3, 6, 7, 6, 1, 4, 7, 6, 6, 6, 6, 5, 1]",test
Trees provide shade on a hot summer day.,4.9655,1.88,29,"[7, 1, 1, 6, 4, 4, 7, 7, 3, 6, 6, 7, 5, 7, 6, 7, 5, 4, 1, 2, 5, 5, 6, 5, 6, 7, 5, 5, 4]",test
