unit,mean,std,n,individual_ratings,item_type
A series of unusual occurrences plagued the small town. Residents gathered to discuss possible explanations.,4.6,0.8137,30,"[4, 5, 5, 4, 5, 5, 2, 5, 5, 2, 5, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5]",test
A solid education lays the foundation for future success. Knowledge gives individuals the skills to navigate life's challenges.,4.6333,0.8087,30,"[5, 4, 5, 1, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]",test
A tree provides a home for birds. Helmets guard heads during sporting events.,1.8,0.9248,30,"[2, 1, 1, 3, 1, 1, 3, 1, 2, 3, 1, 2, 2, 1, 4, 2, 1, 2, 4, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 2]",test
A well-stocked bookshelf can transform a living room. Books can provide knowledge and act as stylish décor,4.4667,0.8193,30,"[4, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 4, 4, 2, 5, 2, 5, 5, 5, 5, 5, 4, 5, 4]",test
An environmental group launched a campaign to reduce water pollution. The local river was finally clean enough to swim in.,4.2333,0.8976,30,"[5, 4, 5, 4, 4, 4, 2, 3, 5, 2, 4, 4, 4, 4, 5, 5, 3, 4, 5, 4, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5]",test
An intense heat wave swept across the city. The shag carpet was completely soaked.,1.5667,0.9353,30,"[1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 3, 1, 3, 2]",test
Anna was reluctant to say goodbye and lingered at the door. The new model rode silently and smoothly.,1.4483,0.8275,29,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 4, 3, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1]",test
Artists turn blank canvases into masterpieces. Writers transform empty pages into captivating stories.,4.3667,0.8899,30,"[4, 5, 5, 2, 4, 5, 5, 5, 5, 4, 5, 4, 3, 5, 5, 4, 2, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 3, 4, 5]",test
Bradley arrived at the airport by taxi. Moving through the security line took longer than usual.,4.3,0.7944,30,"[3, 4, 5, 4, 4, 4, 2, 5, 4, 5, 5, 4, 3, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 4, 5, 4, 4, 4, 5, 4]",test
Clean drinking water is a basic human necessity. Communities with access to fresh water have fewer health problems.,4.8667,0.5713,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",test
Consuming alcohol is dangerous for your health. The development will include new apartments and green spaces.,1.1724,0.5391,29,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1]",test
David meticulously planned each step of his journey. Bret took off impulsively and embraced the unknown.,3.5333,1.2521,30,"[4, 5, 4, 2, 5, 1, 5, 5, 2, 4, 4, 5, 5, 4, 2, 4, 3, 4, 4, 1, 4, 4, 4, 4, 4, 3, 3, 2, 4, 1]",test
Emily started a new yoga class last week. Fans praised the intricate plot twists and rich character development.,1.2667,0.5208,30,"[1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1]",test
Excellent customer service can make or break a business. Happy consumers are more likely to recommend the service to others.,4.8667,0.3457,30,"[4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",test
Good lighting can completely change the atmosphere of a room. Bright spaces feel more open and welcoming.,4.6,0.855,30,"[5, 5, 5, 5, 4, 5, 3, 5, 5, 4, 5, 4, 1, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",test
Jack started a blog about sustainable living. The colorful creature has bright blue feathers and a distinctive call.,1.2333,0.4302,30,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1]",test
James sat silently and avoided eye contact. The storm brought fear and destruction.,2.0333,0.8503,30,"[2, 1, 1, 2, 3, 1, 4, 1, 2, 4, 2, 1, 3, 2, 1, 3, 2, 2, 2, 2, 3, 2, 2, 3, 1, 2, 2, 1, 2, 2]",test
Jenny's dress was bright and cheerful. Tom's new suit was dark and serious.,3.9333,0.8277,30,"[4, 4, 5, 3, 5, 4, 5, 2, 5, 4, 4, 4, 4, 5, 5, 3, 4, 3, 4, 4, 3, 5, 5, 4, 3, 3, 3, 4, 4, 3]",test
Jeremy stopped at a diner for lunch. The plants struggled in the cold New England winter.,1.2414,0.6356,29,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",test
Judy grabbed her shopping list on the way out the door. The group made quick work of the descent to basecamp.,1.3333,0.7581,30,"[1, 1, 1, 1, 2, 1, 4, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1]",test
Lamps light up a dark room. The astronaut embarked on a space mission with determination.,1.2759,0.5276,29,"[1, 1, 2, 3, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",test
Learning a new language opens up countless opportunities. Fluency enables deeper cultural understanding.,4.2667,1.0148,30,"[4, 5, 5, 3, 5, 5, 3, 5, 4, 4, 4, 4, 2, 5, 5, 5, 4, 4, 5, 3, 5, 4, 5, 5, 5, 1, 5, 5, 4, 5]",test
Libraries offer knowledge to eager learners. The young bird was eager to fly for the first time.,1.7,1.1492,30,"[1, 2, 1, 1, 2, 1, 1, 1, 4, 3, 1, 1, 5, 1, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2]",test
Lily kept her thoughts to herself during the meeting. The experienced hikers found the climb easy.,1.2333,0.504,30,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",test
Music has the power to bring people together. The ascent required mental resilience and careful planning.,1.3333,0.5467,30,"[2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1]",test
Researchers discovered a new species of bird in the Amazon. The colorful creature has bright blue feathers and a distinctive call.,4.7,0.6513,30,"[4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 2, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5]",test
Robert recently bought an expensive new dining table. The fitness regimen focuses on strength training.,1.2333,0.6261,30,"[1, 1, 1, 1, 1, 1, 4, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",test
Shelters provide homeless people with a place to sleep. The baby giggled with delight when she saw her mom.,1.3667,0.9279,30,"[1, 1, 1, 1, 1, 1, 4, 1, 2, 2, 1, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
Shoes protect feet from rough terrain. The manager understood how to complete the project.,1.6333,1.0334,30,"[1, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 1, 2, 1, 4, 5, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 2]",test
Strange sounds echoed loudly from the basement. Timmy shook with fear under the covers in his bed.,4.4667,0.8604,30,"[4, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 2, 4, 5, 5, 4, 4, 5, 3, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5]",test
Strong winds frequently blow through the Sahara Desert. The sand dunes change shape and location constantly.,4.4667,0.7303,30,"[5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 4, 5, 4, 4, 5, 4, 4, 3, 5, 4, 5, 3, 5, 4, 5, 5, 5, 3, 5, 5]",test
Teachers inspire students to reach their full potential. Coaches motivate athletes to excel beyond their limits.,4.2,0.7611,30,"[3, 5, 5, 3, 4, 3, 4, 4, 4, 5, 5, 3, 5, 4, 5, 4, 3, 4, 5, 4, 4, 3, 4, 4, 5, 5, 5, 4, 5, 5]",test
The Michelin-starred chef plated the gourmet dish. The food critic tipped handsomely for her meal.,4.1667,0.9855,30,"[4, 3, 5, 4, 4, 3, 5, 2, 5, 5, 5, 4, 2, 5, 4, 5, 4, 3, 5, 4, 5, 5, 5, 5, 4, 4, 5, 2, 5, 4]",test
The actor rehearsed his lines for the final time. The massive spacecraft launched into the sky.,1.3333,0.4795,30,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1]",test
The antique clock ticked heavily with each passing second. Tom's new suit was dark and serious.,1.4667,0.7761,30,"[2, 3, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 2, 1, 1, 2]",test
The architect finished the new building design. The airplane took off without any turbulence.,1.5333,0.8996,30,"[1, 1, 1, 1, 1, 1, 4, 1, 2, 3, 1, 1, 1, 1, 4, 1, 1, 2, 2, 1, 1, 3, 2, 1, 1, 2, 1, 1, 2, 1]",test
The artist completed the final brushstroke. The gallery opened its doors to the public.,3.8667,1.008,30,"[4, 2, 4, 5, 4, 3, 5, 4, 5, 5, 3, 2, 4, 4, 5, 4, 4, 2, 4, 3, 4, 3, 4, 3, 5, 5, 4, 2, 5, 5]",test
The assignment deadline was quickly approaching. Residents gathered to discuss possible explanations.,2.1,1.2134,30,"[1, 3, 2, 1, 2, 1, 3, 2, 2, 2, 5, 2, 5, 3, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 5, 3]",test
The astronaut strapped into the shuttle. The morning traffic began to pile up.,1.3667,0.8087,30,"[1, 1, 1, 3, 1, 1, 3, 1, 2, 1, 1, 1, 3, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The celebration was joyous and full of laughter. The funeral was somber and still.,3.0667,1.1121,30,"[3, 4, 5, 3, 4, 3, 3, 1, 4, 4, 3, 3, 1, 3, 4, 3, 1, 2, 5, 3, 5, 4, 2, 3, 3, 2, 4, 2, 2, 3]",test
The city was bustling and vibrant. The village was quiet and serene,3.4333,1.04,30,"[4, 4, 5, 4, 5, 3, 2, 1, 5, 2, 3, 3, 4, 4, 5, 4, 4, 3, 3, 4, 2, 5, 4, 3, 3, 3, 2, 3, 3, 3]",test
The climber fastened the harness to the rope. The mother finished cleaning up the kitchen.,1.3333,0.8023,30,"[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
The cooking class was practicing dicing onions. Stop signs in the small coastal town were knocked to the ground.,1.2333,0.6789,30,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1]",test
The crew assembled the concert stage hurriedly. The local river was finally clean enough to swim in.,1.2,0.4068,30,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",test
The daughter angrily left the dinner table. The patient scheduled a follow-up appointment.,1.3,0.6513,30,"[1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1]",test
The dealer shuffled the deck of cards. The poker players were unhappy with their hands.,4.6667,0.6065,30,"[5, 4, 5, 5, 5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4]",test
The dedicated athlete trained religiously for a local marathon. The runner completed the race in a new personal best time.,4.4667,0.9371,30,"[4, 4, 5, 5, 5, 5, 4, 4, 5, 2, 5, 2, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 2, 5, 5]",test
The detective arrived at the crime scene at midday. The forensic team had to use portable lights once the sun set.,4.0333,0.9643,30,"[4, 4, 5, 5, 3, 4, 2, 5, 4, 3, 4, 4, 1, 5, 5, 3, 4, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 4, 4, 4]",test
The drought reduced the supply in the reservoir. Water restrictions were imposed on the community.,4.6,0.724,30,"[4, 5, 5, 4, 5, 4, 4, 5, 5, 4, 5, 4, 2, 5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5]",test
The family arrived at the resort after a long day of travel. The construction team questioned the window placement.,1.3333,0.6609,30,"[1, 1, 2, 1, 1, 1, 1, 1, 2, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1]",test
The family sat down at the restaurant. The mac-n-cheese came out piping hot.,4.3667,0.8087,30,"[4, 3, 5, 5, 4, 3, 4, 5, 4, 2, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 4, 5, 3, 4, 5]",test
"The fancy restaurant served tiny, artfully plated dishes. The comedy film filled the audience with laughter and lightheartedness.",1.8,1.1265,30,"[1, 1, 1, 1, 1, 1, 4, 1, 2, 4, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 5, 2, 3, 2, 1, 3, 1, 3, 2]",test
The filmmaker spent years monitoring the effects of climate change. Participants can earn prizes for reaching reading milestones.,1.3,0.8769,30,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 5, 1, 1, 3, 1]",test
The forest was alive with birdsong. The desert was silent and desolate.,3.1667,1.0199,30,"[4, 4, 3, 3, 4, 2, 5, 3, 4, 3, 4, 3, 2, 3, 5, 4, 2, 3, 4, 4, 1, 4, 2, 3, 3, 1, 3, 2, 3, 4]",test
The hikers reached the mountain summit. The group made quick work of the descent to basecamp.,4.5,0.7311,30,"[5, 3, 5, 5, 5, 4, 3, 5, 5, 4, 3, 5, 4, 5, 4, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5]",test
The horror movie kept movie-goers on edge with each scene. The afternoon train was nearly empty.,1.2667,0.5208,30,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
The journalist covered breaking news from a conflict zone. The device features advanced AI capabilities.,1.4483,0.5724,29,"[1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 3, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1]",test
The journalist exposed a story that shocked the nation. The whistleblower revealed secrets that changed public perception.,4.2,0.9248,30,"[5, 4, 5, 4, 4, 3, 2, 5, 5, 5, 5, 3, 4, 4, 5, 4, 2, 3, 5, 4, 4, 5, 5, 4, 5, 5, 5, 3, 5, 4]",test
The kitten curled up in a cozy corner. The puppy snuggled into a warm blanket.,4.0333,0.8899,30,"[4, 5, 4, 4, 4, 3, 3, 4, 4, 5, 4, 3, 1, 5, 5, 4, 4, 3, 4, 4, 4, 5, 5, 4, 5, 5, 5, 3, 4, 4]",test
The lawyer filed the lawsuit on behalf of her client. The judge assigned a disappointingly late court date.,4.2667,0.8683,30,"[4, 4, 5, 4, 5, 3, 1, 4, 5, 5, 4, 4, 4, 5, 5, 5, 5, 4, 4, 4, 4, 3, 5, 5, 5, 4, 4, 4, 5, 5]",test
The mechanic inspected the car for any potential issues. The driver filled the tank with gas on the way home.,3.5667,1.0063,30,"[3, 3, 5, 4, 4, 3, 2, 3, 4, 3, 2, 3, 2, 4, 5, 5, 3, 4, 3, 1, 4, 5, 5, 4, 4, 4, 4, 4, 4, 3]",test
The mountain climber reached the summit after weeks of preparation. The stylish centerpiece will impress many dinner guests.,1.2333,0.7739,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]",test
The movie opened with a beautiful desert scene. The new coffee machine was enjoyed by all in the morning.,1.1333,0.3457,30,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
The northern forest had been all but depleted. The couple was forced to end their relationship.,1.4,0.7701,30,"[1, 1, 1, 1, 2, 1, 3, 1, 1, 3, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1]",test
The novelist released a highly anticipated sequel. The new building will incorporate eco-friendly materials.,1.5,1.0748,30,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 5, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 5]",test
The nurse administered the vaccination. The patient scheduled a follow-up appointment.,4.5667,0.6261,30,"[4, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 4, 5, 5, 4, 4, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]",test
The open water bottle fell from the table. The electric bill increased noticeably that month.,1.3333,0.7112,30,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1]",test
The oven temperature was set too high. Schools and businesses were closed all day.,1.3333,0.8841,30,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 3, 1]",test
The painter created a landscape that felt alive. The photographer captured an image that seemed to breathe.,3.6,0.9685,30,"[3, 3, 5, 4, 3, 3, 1, 2, 4, 3, 4, 4, 3, 2, 5, 4, 4, 3, 5, 4, 3, 5, 4, 4, 4, 4, 5, 3, 3, 4]",test
The painter mixed the perfect shade of blue. Dinner at the hotel was accompanied by hula dancing.,1.3333,0.7112,30,"[1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1]",test
"The penthouse had sleek, minimal furnishings. The cabin was rustic and filled with character.",3.2414,1.0575,29,"[4, 4, 5, 4, 4, 3, 3, 1, 2, 4, 4, 2, 5, 3, 4, 4, 3, 2, 5, 4, 2, 3, 4, 2, 2, 3, 2, 3, 3]",test
The puppy barked excitedly when it saw its owner. The baby giggled with delight when she saw her mom.,3.4333,1.1943,30,"[3, 3, 4, 3, 3, 2, 2, 5, 4, 5, 2, 2, 4, 4, 5, 3, 2, 3, 5, 1, 4, 4, 4, 2, 5, 5, 5, 2, 3, 4]",test
The river flowed gently through the valley. The breeze drifted softly across the meadow.,3.7333,0.9444,30,"[3, 3, 4, 3, 3, 3, 4, 5, 4, 5, 4, 3, 1, 3, 4, 4, 2, 4, 5, 3, 4, 4, 5, 4, 5, 4, 5, 3, 4, 4]",test
The school district introduced an after-school tutoring program. Student grades improved and they performed better in classes.,4.6667,0.6065,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5, 5, 5, 4, 5, 5, 4, 5, 3, 5, 4, 5, 5, 5, 4, 5, 5]",test
The server crashed unexpectedly in the midst of a major deal. Workers quickly scrambled to save their valuable data.,4.5,0.861,30,"[4, 5, 5, 5, 4, 5, 2, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 2]",test
The spicy peppers brought tears to Derek's eyes. The desert was silent and desolate.,1.5667,0.8172,30,"[1, 2, 1, 1, 2, 1, 4, 1, 2, 2, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 3, 1]",test
The sports car was built for speed and thrill. The family van was designed for comfort and safety.,4.0667,0.8277,30,"[3, 4, 5, 4, 5, 4, 5, 4, 5, 5, 5, 4, 3, 3, 5, 4, 3, 3, 4, 5, 4, 2, 5, 4, 5, 4, 4, 3, 4, 4]",test
The storm outside was wild and chaotic. The red wine was tannic and sweet.,1.6333,1.0334,30,"[1, 2, 1, 1, 3, 1, 2, 1, 1, 2, 1, 2, 5, 3, 1, 2, 3, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1]",test
The summer camp encouraged adventure and exploration. The retreat center focused on rest and introspection.,3.4667,0.9371,30,"[3, 5, 4, 4, 4, 4, 5, 2, 4, 4, 2, 3, 3, 4, 5, 3, 4, 3, 4, 2, 1, 3, 4, 4, 4, 3, 4, 3, 3, 3]",test
The sunrise brought hope and renewal. The storm brought fear and destruction.,3.5667,0.9353,30,"[3, 3, 5, 4, 5, 3, 2, 4, 4, 4, 4, 3, 4, 3, 5, 3, 4, 2, 5, 4, 2, 4, 4, 3, 3, 2, 3, 3, 5, 4]",test
The swimmer glided smoothly across the pool. The bird soared gracefully through the sky.,3.0333,1.1885,30,"[2, 3, 4, 1, 3, 2, 4, 2, 4, 4, 2, 3, 3, 4, 5, 3, 2, 3, 4, 1, 1, 5, 3, 3, 4, 4, 5, 1, 3, 3]",test
The toddler couldn't wait to take his first steps A coral reef shelters fish.,1.1667,0.6477,30,"[1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The toddler's laughter was loud and uninhibited. The hand-held tablet worked flawlessly.,1.8,1.1265,30,"[1, 1, 1, 1, 3, 2, 1, 1, 1, 3, 1, 1, 2, 4, 5, 2, 1, 1, 2, 1, 1, 3, 4, 2, 1, 1, 2, 1, 3, 1]",test
The tree stood tall through the storm. The mountain remained steadfast against the wind.,3.8,1.0306,30,"[3, 5, 4, 2, 5, 3, 4, 5, 4, 5, 3, 3, 4, 2, 5, 4, 3, 4, 5, 1, 3, 5, 5, 4, 4, 4, 4, 3, 4, 4]",test
The vineyard's white wine was dry and tart. The red wine was tannic and sweet.,4.5,0.7311,30,"[4, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5, 2, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 3, 5, 4, 5, 4, 4, 4]",test
The weatherman predicted record-high temperatures. Users felt more secure about their personal information.,1.2333,0.6261,30,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
The wildlife photographer captured rare images of endangered species. Starting with exercise or meditation boosts focus and mental clarity.,1.3,0.8367,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
The winter wind whipped through the bare branches. The old man's chuckle was soft and restrained.,2.1,0.9948,30,"[1, 2, 3, 2, 2, 4, 2, 1, 2, 3, 1, 1, 4, 3, 4, 3, 1, 2, 1, 1, 1, 2, 3, 3, 2, 1, 2, 1, 3, 2]",test
Traveling by train is one of the most scenic ways to explore Europe. Routes pass through historic towns and lush countryside.,4.6,0.9685,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]",test
Trees provide shade on a hot summer day. Umbrellas shield us from the pouring rain.,3.7667,0.8172,30,"[4, 3, 5, 4, 4, 3, 3, 4, 4, 3, 3, 4, 5, 4, 5, 3, 3, 3, 4, 5, 3, 4, 4, 4, 4, 3, 5, 2, 5, 3]",test
