unit,mean,std,n,individual_ratings,item_type
She collaborated with her teammates.,4.6500,0.6331,60,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 3, 5, 5, 4, 5, 5, 5, 3, 5, 4, 5, 5, 5, 3, 5, 5, 3, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4]",test
She enrolled in the competitive scholastic program.,4.4590,0.9051,61,"[5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 2, 5, 5, 4, 5, 5, 5, 4, 4, 5, 3, 5, 5, 5, 1, 5, 5, 5, 4, 5, 2, 4, 5, 5, 5, 4, 5, 5, 4, 4, 5, 4, 5, 2, 3, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5]",test
She learnt about linear algebra.,2.4000,1.1919,30,"[4, 1, 2, 2, 5, 2, 2, 1, 1, 1, 1, 3, 3, 3, 2, 2, 1, 3, 4, 1, 3, 2, 3, 2, 3, 4, 3, 5, 1, 2]",test
She messed with the computer setting.,4.3279,0.8509,61,"[5, 5, 5, 4, 5, 4, 4, 3, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 4, 4, 5, 3, 4, 5, 4, 5, 3, 5, 4, 4, 1, 3, 4, 3, 4, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 3, 5, 5, 5, 5, 4, 5, 5, 4, 4, 2, 5]",test
She partook in the half marathon.,2.7333,1.2299,30,"[2, 1, 2, 3, 4, 3, 2, 5, 1, 1, 5, 4, 3, 3, 4, 2, 2, 3, 5, 3, 2, 2, 2, 2, 3, 1, 2, 5, 2, 3]",test
She talked with her coworker.,4.4426,0.9920,61,"[5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 5, 3, 5, 5, 2, 5, 2, 5, 4, 5, 5, 4, 5, 5, 4, 1, 5, 5, 3, 4, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 2, 4]",test
She tinkered with the broken engine.,4.2131,1.0664,61,"[5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 3, 3, 4, 5, 5, 3, 5, 5, 4, 5, 2, 5, 5, 2, 5, 4, 5, 5, 2, 1, 5, 4, 4, 4, 5, 2, 4, 5, 2, 2, 3, 5, 5, 5, 4, 5, 4, 4, 4, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4]",test
She toyed with a new idea.,4.2951,0.9371,61,"[4, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 4, 4, 3, 5, 5, 5, 5, 5, 4, 5, 3, 3, 3, 4, 5, 4, 4, 5, 3, 1, 5, 5, 3, 3, 5, 3, 4, 5, 5, 2, 3, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 4]",test
She travelled over most of the east coast of Australia by car.,3.6500,1.1323,60,"[2, 4, 4, 4, 3, 4, 5, 5, 3, 2, 1, 4, 4, 4, 4, 5, 4, 2, 5, 2, 3, 2, 4, 4, 4, 5, 3, 5, 4, 2, 4, 5, 4, 3, 5, 4, 5, 5, 2, 4, 2, 5, 3, 2, 5, 2, 4, 4, 2, 3, 5, 5, 3, 4, 4, 5, 5, 3, 3, 2]",filler
She was at my side through the hardest times of my life.,4.3000,0.8694,60,"[4, 5, 4, 5, 5, 4, 5, 5, 2, 4, 5, 4, 4, 5, 5, 5, 4, 4, 5, 4, 5, 5, 4, 4, 3, 5, 3, 4, 4, 2, 1, 5, 4, 4, 4, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 3, 5, 5, 4, 4, 4, 5, 5, 3, 4, 5]",filler
She was perfect for the song and it became her next single.,3.7705,1.0862,61,"[3, 4, 5, 4, 5, 4, 4, 5, 5, 3, 4, 4, 4, 4, 5, 5, 4, 4, 4, 4, 4, 3, 3, 3, 1, 5, 4, 5, 2, 4, 1, 3, 4, 5, 4, 5, 3, 2, 5, 4, 5, 4, 5, 3, 1, 2, 2, 5, 3, 2, 4, 3, 5, 4, 4, 4, 4, 5, 4, 4, 3]",filler
She worked with the design team.,4.5738,0.7629,61,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4, 5, 3, 3, 5, 5, 4, 1, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5]",test
She worried about her sister.,4.5738,0.8458,61,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 4, 3, 4, 5, 5, 5, 4, 1, 5, 5, 3, 3, 5, 5, 5, 5, 5, 3, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 4]",test
Sweat loss can be determined by weighing athletes before and after exercise.,4.0656,0.9810,61,"[2, 4, 5, 5, 5, 5, 2, 5, 5, 3, 4, 4, 3, 3, 5, 5, 4, 4, 5, 4, 2, 2, 5, 4, 3, 4, 4, 5, 4, 4, 1, 5, 4, 4, 4, 5, 4, 5, 5, 5, 4, 4, 5, 5, 4, 5, 3, 4, 4, 4, 4, 5, 2, 5, 4, 5, 3, 5, 4, 4, 4]",filler
The company negotiated with the labor union.,4.6721,0.7005,61,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 1, 5, 5, 3, 4, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]",test
The discussion resulted in a project.,3.6557,1.1385,61,"[2, 4, 5, 4, 5, 4, 4, 5, 2, 3, 5, 3, 4, 1, 5, 5, 4, 3, 1, 2, 5, 4, 4, 2, 4, 4, 3, 4, 4, 2, 1, 5, 3, 2, 4, 5, 3, 3, 5, 3, 5, 2, 5, 4, 4, 2, 4, 3, 5, 4, 3, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4]",test
The doctors and nurses caring for him will be kept under observation.,3.5082,1.1920,61,"[4, 3, 3, 2, 5, 4, 2, 1, 3, 3, 2, 4, 3, 5, 5, 5, 3, 4, 5, 4, 5, 3, 3, 3, 2, 4, 2, 5, 2, 4, 1, 5, 4, 3, 4, 5, 4, 5, 5, 3, 5, 3, 5, 2, 4, 4, 4, 3, 4, 1, 4, 4, 2, 4, 4, 3, 4, 5, 1, 2, 4]",filler
The floors and many of the walls are finished in polished aluminum.,3.6230,0.9860,61,"[3, 4, 5, 3, 3, 4, 5, 3, 4, 4, 2, 4, 2, 3, 2, 5, 5, 4, 5, 4, 4, 4, 4, 4, 2, 3, 4, 4, 5, 4, 1, 5, 4, 3, 2, 4, 4, 4, 4, 4, 5, 4, 5, 2, 4, 2, 2, 4, 4, 2, 3, 5, 3, 3, 4, 4, 3, 3, 4, 4, 4]",filler
The last thing they wanted to portray was that they were unprofessional.,3.9180,1.0214,61,"[2, 3, 4, 5, 5, 4, 4, 3, 4, 2, 2, 4, 3, 4, 4, 5, 4, 2, 5, 4, 4, 5, 4, 4, 5, 5, 4, 5, 3, 4, 1, 5, 4, 3, 4, 5, 3, 3, 5, 4, 4, 4, 5, 3, 2, 4, 3, 5, 5, 5, 4, 5, 5, 4, 2, 4, 4, 5, 3, 5, 5]",filler
The marchers were all women and almost all the stewards were men.,3.5246,1.1777,61,"[3, 5, 3, 4, 4, 4, 2, 4, 5, 3, 2, 3, 5, 4, 4, 5, 3, 4, 5, 3, 2, 3, 4, 2, 2, 5, 2, 5, 4, 2, 1, 5, 4, 4, 4, 5, 2, 2, 5, 1, 4, 4, 5, 4, 2, 5, 2, 4, 2, 2, 3, 5, 3, 3, 3, 4, 4, 5, 3, 5, 4]",filler
The negotiations culminated in a peace treaty.,3.9180,0.9882,61,"[3, 4, 5, 4, 4, 4, 4, 5, 1, 3, 4, 4, 4, 3, 5, 5, 3, 4, 5, 4, 5, 4, 4, 3, 3, 4, 4, 4, 5, 4, 1, 5, 4, 2, 3, 5, 4, 4, 5, 4, 3, 2, 5, 5, 4, 5, 5, 2, 4, 5, 4, 5, 5, 4, 4, 5, 4, 3, 4, 3, 3]",test
The new government has made reducing unemployment central to its strategy am.,2.0000,1.1402,61,"[1, 4, 1, 4, 1, 3, 2, 2, 1, 2, 1, 2, 3, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 3, 2, 4, 1, 5, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 5, 1, 1, 2, 2, 5, 1, 1, 5, 1, 2, 2, 1, 2, 2, 2, 2, 1, 4, 1, 2]",filler
The new identification tags would either run alongside or replace national labels.,3.3115,1.1334,61,"[4, 4, 1, 5, 4, 3, 2, 4, 3, 2, 3, 4, 2, 3, 3, 5, 4, 3, 5, 3, 2, 5, 5, 4, 4, 2, 2, 5, 2, 2, 1, 5, 4, 3, 3, 5, 2, 4, 5, 2, 2, 2, 5, 3, 2, 4, 2, 4, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 2, 4]",filler
The only means of communication with the outside world was by ship.,3.6066,1.2554,61,"[4, 3, 5, 2, 2, 4, 2, 1, 1, 3, 2, 3, 1, 2, 4, 3, 4, 4, 5, 4, 3, 2, 3, 4, 1, 4, 4, 5, 4, 5, 1, 5, 4, 3, 4, 5, 4, 4, 5, 4, 4, 2, 4, 3, 5, 4, 4, 4, 5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 3, 5, 2]",filler
The predominant material used in construction of this building is reinforced concrete.,3.7333,1.1330,60,"[4, 3, 5, 3, 5, 4, 2, 5, 4, 5, 3, 4, 2, 4, 5, 5, 5, 5, 5, 2, 4, 3, 5, 5, 3, 4, 4, 5, 3, 4, 1, 4, 2, 2, 4, 5, 2, 2, 4, 5, 4, 2, 5, 3, 4, 3, 4, 5, 5, 3, 4, 5, 2, 4, 3, 2, 5, 3, 4, 3]",filler
The principal has high expectations and this places more pressure on us.,3.7377,1.1676,61,"[3, 4, 4, 4, 5, 2, 4, 5, 2, 4, 4, 3, 2, 1, 2, 5, 4, 3, 5, 4, 3, 5, 4, 3, 3, 4, 2, 5, 4, 5, 1, 5, 4, 5, 4, 5, 2, 5, 4, 4, 5, 1, 5, 4, 3, 2, 2, 5, 5, 5, 3, 4, 5, 4, 4, 4, 4, 5, 3, 4, 4]",filler
The question becomes more intriguing when we consider the process in detail.,3.7000,1.1542,60,"[4, 4, 5, 2, 5, 4, 2, 5, 4, 4, 3, 4, 2, 3, 3, 5, 2, 2, 5, 4, 5, 5, 4, 4, 4, 4, 5, 4, 3, 1, 5, 4, 4, 3, 5, 1, 3, 5, 3, 4, 3, 5, 4, 2, 3, 4, 4, 5, 5, 2, 5, 5, 5, 3, 5, 3, 2, 2, 3, 4]",filler
The rain is lashing down outside and gales are rattling the windows.,2.9667,1.2751,60,"[1, 2, 2, 2, 3, 3, 5, 3, 2, 2, 2, 2, 1, 4, 4, 1, 4, 5, 3, 4, 4, 4, 3, 2, 5, 3, 5, 4, 4, 1, 1, 5, 2, 2, 5, 2, 2, 4, 2, 3, 2, 5, 5, 3, 4, 2, 2, 4, 1, 3, 4, 4, 3, 3, 4, 2, 1, 4, 1, 3]",filler
The results of the survey are very similar to those previously reported.,4.0656,0.9286,61,"[3, 5, 5, 5, 5, 5, 4, 5, 4, 4, 4, 4, 4, 3, 4, 5, 5, 4, 5, 3, 3, 4, 4, 3, 4, 4, 3, 5, 4, 4, 1, 5, 4, 4, 4, 5, 3, 5, 5, 5, 5, 3, 5, 4, 2, 2, 4, 4, 4, 5, 4, 4, 5, 3, 4, 5, 2, 5, 4, 5, 4]",filler
The seeds are spread not only by birds but also by animals.,3.6885,1.2321,61,"[2, 5, 5, 4, 5, 3, 4, 5, 4, 2, 1, 4, 4, 4, 3, 4, 5, 2, 5, 4, 2, 3, 4, 5, 3, 4, 2, 5, 3, 4, 1, 5, 3, 2, 3, 5, 1, 2, 5, 5, 5, 4, 5, 5, 5, 2, 3, 4, 4, 5, 4, 2, 5, 2, 4, 3, 4, 5, 3, 5, 4]",filler
The senator met with the visiting delegates.,4.3000,0.8694,60,"[5, 4, 5, 5, 5, 5, 5, 5, 3, 4, 3, 4, 4, 4, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4, 5, 3, 4, 5, 5, 4, 1, 5, 4, 2, 4, 5, 4, 3, 5, 5, 4, 5, 5, 4, 3, 5, 4, 3, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 4, 3]",test
The study gave scientists an insight into the age of the universe.,4.0806,1.0130,62,"[5, 5, 3, 4, 5, 4, 4, 5, 5, 4, 5, 5, 4, 4, 5, 5, 4, 5, 4, 4, 5, 3, 4, 3, 4, 4, 3, 3, 4, 2, 5, 1, 5, 3, 3, 4, 5, 4, 4, 5, 5, 3, 2, 5, 4, 5, 4, 5, 4, 5, 2, 5, 5, 5, 5, 4, 5, 2, 5, 2, 4, 4]",filler
The termites will both consume and stain the white piece of paper.,3.6167,1.1363,60,"[3, 4, 5, 4, 5, 3, 3, 5, 5, 4, 2, 2, 4, 5, 4, 5, 4, 3, 5, 4, 3, 2, 5, 2, 2, 4, 5, 4, 4, 2, 5, 3, 2, 3, 4, 2, 4, 5, 4, 5, 4, 5, 3, 1, 3, 5, 2, 2, 1, 4, 4, 3, 4, 4, 4, 3, 4, 4, 5, 3]",filler
The transition from private to public company has been less than smooth.,3.5738,1.1024,61,"[1, 4, 5, 5, 2, 3, 4, 3, 3, 2, 4, 3, 5, 4, 3, 5, 2, 3, 5, 4, 4, 5, 4, 5, 2, 4, 2, 5, 4, 4, 1, 3, 2, 3, 3, 5, 3, 4, 4, 4, 3, 2, 5, 4, 4, 4, 3, 3, 5, 4, 2, 5, 5, 5, 3, 3, 4, 4, 4, 2, 3]",filler
These people were creating some very beautiful things with very little equipment.,3.6000,1.1078,60,"[4, 4, 5, 3, 3, 3, 4, 5, 2, 4, 3, 2, 4, 3, 5, 4, 4, 4, 5, 3, 4, 4, 4, 2, 3, 5, 2, 5, 3, 2, 1, 2, 4, 3, 3, 5, 4, 4, 2, 4, 4, 5, 4, 5, 5, 1, 4, 3, 2, 4, 2, 5, 4, 4, 2, 4, 5, 4, 5, 4]",filler
They could run off in any direction they wanted at any time.,3.4167,1.1831,60,"[2, 4, 4, 2, 2, 4, 2, 5, 4, 2, 2, 4, 4, 2, 5, 5, 5, 2, 5, 4, 4, 2, 4, 5, 3, 4, 4, 5, 3, 4, 1, 3, 4, 3, 3, 5, 2, 3, 2, 2, 5, 2, 5, 4, 4, 2, 5, 2, 4, 3, 3, 5, 2, 3, 4, 4, 5, 2, 2, 4]",filler
They factored in the shipping costs.,4.4194,0.8405,62,"[5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 2, 4, 3, 5, 5, 4, 4, 5, 4, 5, 4, 4, 4, 5, 4, 4, 5, 4, 4, 4, 1, 5, 4, 4, 4, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 2, 5, 5]",test
They resided in a small village.,4.5333,0.8530,60,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 4, 5, 5, 4, 1, 5, 3, 4, 4, 1, 4, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 3]",test
They set about their duties.,3.4833,1.3838,60,"[4, 3, 5, 4, 4, 5, 2, 5, 2, 2, 5, 4, 4, 1, 5, 5, 3, 3, 3, 4, 5, 2, 5, 4, 1, 5, 4, 5, 4, 2, 5, 2, 1, 2, 5, 2, 4, 5, 1, 2, 2, 5, 5, 5, 3, 5, 2, 4, 5, 4, 5, 4, 3, 3, 5, 1, 2, 3, 2, 2]",test
They settled in a peaceful town.,4.6167,0.6911,60,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 4, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 1, 5, 5, 4, 4, 5, 3, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5]",test
