unit,mean,std,n,individual_ratings,item_type
The likelihood that the idea that the dissident was publishing a newsletter would anger the dictator terrified the rebels.,2.5161,1.1216,31,"[4, 2, 4, 2, 1, 2, 3, 4, 3, 4, 4, 1, 4, 2, 2, 1, 3, 3, 4, 2, 2, 1, 1, 2, 4, 2, 2, 2, 4, 1, 2]",test
"The maid wanted to catch up on her dusting in the master bedroom, but her employer had decided to come home after a surprise cancellation of an appointment.",1.3548,0.7487,62,"[4, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1]",filler
The mail-order bride who relatives feared their persecution about found an ally in the butler who had a considerable inheritance.,3.4194,1.222,62,"[4, 4, 4, 2, 3, 4, 2, 4, 5, 2, 4, 2, 4, 1, 4, 5, 5, 3, 2, 3, 5, 1, 5, 3, 5, 4, 5, 5, 5, 2, 5, 5, 2, 4, 4, 2, 4, 2, 3, 4, 4, 4, 2, 4, 2, 4, 5, 2, 4, 5, 3, 2, 3, 2, 4, 2, 2, 3, 1, 4, 4, 4]",filler
The man who can never be adequately described belongs with the woman who causes extreme pain with her visits.,2.4677,1.4109,62,"[4, 2, 2, 2, 3, 2, 5, 2, 1, 1, 5, 1, 2, 4, 4, 1, 1, 4, 2, 2, 1, 1, 1, 4, 2, 1, 4, 1, 3, 2, 3, 2, 1, 2, 5, 2, 4, 1, 5, 2, 2, 1, 1, 1, 2, 1, 4, 2, 5, 5, 2, 1, 4, 1, 2, 5, 3, 1, 4, 4, 1, 4]",filler
The members of the party that opposed the political leader and the exile who fled the country hated each other.,2.0484,1.1513,62,"[4, 4, 4, 2, 2, 2, 1, 2, 2, 4, 1, 1, 2, 4, 4, 2, 2, 4, 2, 1, 1, 1, 1, 1, 4, 2, 3, 3, 3, 1, 2, 1, 1, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1, 3, 3, 2, 1, 2, 1, 2, 2, 2, 3, 1, 4, 2, 4, 2, 1, 1, 1, 1]",filler
The neighbors visited the homeowners who recommended the contractor who hired the painter who painted the walls and who were happy when the job was over.,3.5484,1.1406,62,"[4, 4, 4, 4, 4, 4, 3, 5, 4, 4, 4, 2, 4, 5, 4, 4, 5, 3, 2, 3, 2, 1, 5, 2, 4, 2, 5, 5, 3, 4, 4, 3, 2, 4, 1, 3, 2, 5, 3, 3, 2, 2, 4, 4, 3, 5, 3, 4, 4, 5, 4, 4, 5, 2, 4, 5, 5, 1, 4, 5, 3, 3]",filler
The notion that the myth that the sun god was protecting the tribe might frighten the colonial settlers was not taken seriously by the government.,2.4865,1.2828,37,"[2, 2, 4, 5, 4, 3, 1, 1, 3, 2, 4, 3, 5, 1, 2, 1, 3, 2, 3, 2, 2, 1, 2, 1, 2, 1, 2, 1, 4, 4, 1, 5, 2, 4, 3, 3, 1]",test
The notion that the myth that the sun god was protecting the tribe was not taken seriously by the government.,1.96,1.0985,25,"[4, 1, 4, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 4, 2, 2, 3, 4, 2, 3, 1]",test
The plastic surgeon who the aging beauty queen thought had done an excellent job on her operation watched many daytime television programs.,2.0323,1.1009,62,"[2, 5, 1, 1, 1, 1, 5, 2, 2, 2, 1, 1, 4, 2, 2, 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 1, 2, 4, 3, 1, 2, 2, 1, 3, 1, 2, 4, 1, 3, 2, 1, 4, 1, 1, 4, 2, 2, 1, 2, 1, 2, 1, 3, 1, 2, 2, 4, 2, 2, 2, 2, 2]",filler
The police chief promoted the detectives who helped the women who contacted the psychic who searched for the missing boy and who was late for the press conference.,3.6129,1.1923,62,"[1, 4, 2, 4, 4, 5, 5, 5, 4, 4, 2, 4, 4, 4, 4, 4, 5, 4, 2, 5, 4, 4, 5, 3, 2, 4, 5, 5, 5, 4, 5, 4, 3, 3, 1, 2, 3, 4, 5, 2, 2, 4, 2, 4, 3, 4, 5, 4, 4, 1, 4, 5, 4, 2, 4, 5, 5, 2, 2, 2, 4, 3]",filler
The possibility that the information that the actress was seducing the director might aggravate the lead actor was ignored by the producer.,2.4595,1.1689,37,"[1, 3, 2, 4, 1, 1, 2, 2, 4, 2, 5, 2, 2, 1, 3, 4, 4, 2, 1, 2, 2, 2, 3, 2, 2, 4, 2, 3, 3, 4, 1, 3, 1, 5, 3, 1, 2]",test
The possibility that the information that the actress was seducing the director was ignored by the producer.,2.2,1.3844,25,"[4, 1, 5, 2, 1, 1, 1, 1, 5, 1, 4, 2, 3, 1, 1, 1, 2, 2, 5, 2, 2, 2, 2, 1, 3]",test
The possibility that the suspicion that the secret agent was locking the cabin door infuriated the criminal mastermind.,2.7241,1.2217,29,"[3, 4, 1, 3, 5, 2, 1, 4, 2, 4, 1, 4, 2, 4, 3, 1, 4, 2, 2, 4, 2, 5, 3, 3, 3, 1, 2, 2, 2]",test
The possibility that the suspicion that the secret agent was locking the cabin door might hinder the hired assassin infuriated the criminal mastermind.,3.3333,1.2416,33,"[4, 5, 5, 4, 2, 3, 4, 3, 4, 4, 5, 4, 3, 3, 5, 4, 4, 1, 2, 4, 2, 4, 4, 4, 5, 2, 2, 4, 1, 4, 1, 2, 2]",test
The prediction that the certainty that the killer virus was decimating the small village might panic the capital city was ignored by the health officials.,3.2941,1.2193,34,"[3, 4, 4, 3, 5, 1, 3, 2, 4, 3, 4, 4, 2, 4, 4, 1, 3, 5, 4, 5, 2, 4, 4, 2, 3, 2, 4, 4, 2, 5, 4, 1, 5, 2]",test
The prediction that the certainty that the killer virus was decimating the small village was ignored by the health officials.,2.1071,1.0659,28,"[4, 4, 4, 1, 2, 1, 4, 2, 2, 2, 1, 3, 2, 2, 1, 2, 2, 4, 1, 2, 1, 2, 1, 3, 1, 2, 1, 2]",test
The prospect that the fact that the sultry singer was singing the passionate love song might impress the mysterious stranger was feared by the jealous club owner.,3.1667,1.4346,24,"[4, 1, 4, 3, 4, 2, 5, 4, 5, 2, 4, 1, 3, 5, 4, 2, 3, 5, 2, 2, 5, 1, 4, 1]",test
The prospect that the fact that the sultry singer was singing the passionate love song was feared by the jealous club owner.,3.1842,1.2915,38,"[4, 4, 4, 4, 5, 5, 1, 3, 3, 3, 2, 4, 3, 4, 2, 4, 3, 5, 2, 4, 4, 1, 3, 2, 3, 1, 5, 2, 2, 4, 5, 5, 4, 1, 4, 3, 2, 1]",test
The realization that the perception that the child prodigy was solving the difficult problem frustrated the guidance counselor.,2.7429,1.4821,35,"[4, 5, 5, 2, 1, 2, 3, 2, 3, 4, 3, 4, 5, 1, 1, 4, 1, 2, 3, 1, 2, 5, 1, 3, 2, 4, 1, 3, 4, 2, 5, 5, 1, 1, 1]",test
The realization that the perception that the child prodigy was solving the difficult problem might embarrass the older boy frustrated the guidance counselor.,3.037,1.315,27,"[2, 4, 2, 4, 4, 1, 2, 2, 4, 3, 5, 4, 3, 1, 2, 5, 4, 4, 2, 4, 5, 2, 5, 3, 1, 2, 2]",test
The repairman arrived and attempted to fix the computers for which the manuals never seem to be around.,1.6613,0.8673,62,"[4, 4, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 2, 4, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 3, 2, 1, 1, 1, 1, 1, 2, 3, 1, 2, 3, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 2]",filler
The report that the revelation that the landlord was faking the receipts was supported by the tenant's union.,2.6818,1.2868,22,"[3, 4, 4, 5, 4, 2, 2, 3, 2, 2, 2, 2, 3, 1, 4, 2, 5, 4, 1, 1, 1, 2]",test
The report that the revelation that the landlord was faking the receipts would provoke the attorney was supported by the tenant's union.,2.875,1.4533,40,"[5, 3, 5, 2, 2, 4, 1, 2, 4, 4, 4, 4, 1, 4, 4, 5, 4, 2, 2, 1, 1, 4, 2, 1, 2, 1, 2, 2, 5, 4, 4, 2, 3, 2, 4, 5, 5, 1, 1, 1]",test
The rumor that the disclosure that the marketing whiz was masterminding the new ad campaign might boost the profits was analyzed by the new CEO.,2.9286,1.3859,28,"[4, 2, 4, 5, 1, 2, 2, 2, 4, 2, 4, 5, 2, 4, 4, 2, 2, 4, 4, 1, 4, 5, 1, 2, 5, 1, 2, 2]",test
The rumor that the disclosure that the marketing whiz was masterminding the new ad campaign was analyzed by the new CEO.,3.0,1.1547,34,"[3, 5, 5, 4, 4, 4, 2, 3, 3, 4, 1, 2, 4, 3, 2, 4, 4, 3, 1, 3, 2, 4, 3, 2, 4, 2, 2, 4, 1, 4, 2, 4, 3, 1]",test
The school board contacted the parents who spoke to the teacher who scolded the teenager who acted up in class and who were very upset about the whole situation.,3.371,1.1342,62,"[5, 4, 4, 4, 3, 4, 3, 5, 4, 4, 2, 2, 4, 4, 4, 4, 4, 4, 2, 5, 2, 2, 4, 4, 4, 4, 4, 5, 4, 2, 4, 3, 2, 4, 2, 2, 5, 4, 2, 2, 2, 2, 2, 2, 3, 5, 5, 4, 4, 4, 3, 4, 4, 1, 4, 5, 4, 1, 4, 2, 2, 2]",filler
The spectacular paintings that had hung on the wall over the fireplace for over fifty years were showing unmistakable signs of deterioration.,1.3065,0.8979,62,"[5, 4, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",filler
The speculation that the feeling that the diplomat was mishandling the negotiations might irritate the foreign minister was denounced by the president.,3.0,1.1547,25,"[3, 5, 5, 3, 4, 3, 3, 4, 4, 2, 2, 2, 3, 4, 4, 3, 4, 3, 1, 4, 2, 2, 1, 3, 1]",test
The speculation that the feeling that the diplomat was mishandling the negotiations was denounced by the president.,2.4054,1.3008,37,"[4, 5, 4, 4, 1, 1, 1, 2, 3, 2, 1, 2, 2, 2, 1, 4, 4, 4, 2, 2, 1, 1, 1, 2, 1, 2, 1, 3, 3, 5, 1, 3, 4, 3, 1, 4, 2]",test
The startup company which had hired a flamboyant designer to create a state-of-the-art office environment for their top executives.,3.0484,1.4192,62,"[3, 4, 1, 5, 5, 5, 4, 4, 4, 4, 4, 4, 1, 5, 3, 1, 5, 3, 4, 2, 2, 1, 5, 1, 4, 2, 1, 1, 3, 4, 4, 4, 5, 2, 2, 2, 4, 2, 2, 4, 1, 3, 2, 5, 5, 3, 5, 4, 1, 1, 4, 3, 3, 4, 4, 4, 1, 1, 4, 2, 2, 1]",filler
The suggestion that the allegations that the professor was favoring the grad student irritated the department head.,1.8276,1.1042,29,"[2, 1, 1, 1, 1, 1, 1, 2, 3, 2, 3, 1, 2, 4, 3, 2, 1, 2, 1, 1, 1, 4, 2, 1, 2, 5, 1, 1, 1]",test
