unit,mean,std,n,individual_ratings,item_type
John forgot his umbrella and got soaked. Mark thought the speaker was boring and repetitive.,1.2963,0.724,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 4]",test
Large areas of forest were cleared for agriculture. Local climate patterns began to change.,5.6667,1.4412,27,"[3, 6, 6, 7, 7, 6, 7, 6, 1, 6, 6, 6, 6, 7, 7, 7, 5, 5, 4, 7, 6, 6, 6, 5, 4, 4, 7]",test
Mark found John cheating on him with their best friend. The couple was forced to end their relationship.,6.3704,1.1485,27,"[4, 5, 7, 7, 7, 7, 7, 6, 2, 7, 7, 6, 6, 6, 7, 7, 7, 6, 7, 7, 7, 7, 6, 7, 6, 7, 7]",test
Mark hesitated to make a decision. The village was quiet and serene,1.3704,0.4921,27,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1]",test
Nancy put the turkey in the oven in the early afternoon. The audience slowly filed into their seats.,1.1923,0.4019,26,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1]",test
Sarah loves reading mystery novels. The photographer took a photo that seemed to breathe.,1.3704,0.7415,27,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 4, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1]",test
September was unusually humid and hot. April was unexpectedly muggy and warm.,3.8519,2.07,27,"[1, 4, 1, 2, 1, 6, 3, 2, 1, 6, 7, 4, 5, 7, 1, 5, 1, 4, 6, 4, 5, 3, 6, 3, 4, 5, 7]",test
Sophie planted strawberry seeds in the backyard. The plants struggled in the cold New England winter.,5.7778,1.5771,27,"[7, 6, 4, 6, 6, 7, 2, 4, 1, 7, 7, 6, 7, 7, 7, 7, 6, 5, 5, 5, 7, 7, 6, 5, 5, 7, 7]",test
The TV was left on all night by mistake. Passengers crowded the gate waiting for further updates.,1.3704,0.8835,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 3, 4, 1]",test
The actor was praised for his powerful performance. The supporting cast was criticized for lacking energy.,5.037,1.5562,27,"[4, 5, 5, 5, 6, 6, 6, 3, 3, 6, 6, 4, 7, 6, 2, 6, 1, 4, 7, 7, 6, 6, 5, 4, 4, 5, 7]",test
The airline announced a significant flight delay. Student grades improved across the board.,1.0,0.0,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The ancient heritage site fascinated the tourists. The locals found the ruins ordinary and unremarkable.,4.7407,2.0865,27,"[1, 5, 3, 2, 6, 6, 5, 3, 1, 6, 7, 2, 6, 2, 7, 6, 1, 5, 7, 6, 6, 7, 5, 5, 4, 7, 7]",test
The architect revealed plans for a modern skyscraper. People who drink too much are at risk for cancer.,1.2593,1.1633,27,"[1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The artist unveiled her latest painting. The abstract piece uses vibrant colors to explore love.,5.8889,1.4233,27,"[5, 6, 6, 6, 7, 6, 6, 2, 7, 6, 7, 6, 6, 7, 7, 7, 1, 5, 6, 7, 7, 6, 6, 6, 5, 6, 7]",test
The athlete shared his workout routine with the press. The fitness regimen focuses on strength training.,5.7037,1.6365,27,"[6, 5, 5, 6, 6, 5, 5, 2, 6, 7, 7, 6, 7, 6, 6, 7, 1, 6, 7, 7, 7, 6, 5, 7, 2, 7, 7]",test
The bakery smelled warm and inviting. The alleyway behind the shop reeked of garbage.,2.7778,1.7831,27,"[1, 3, 3, 2, 1, 2, 3, 1, 1, 5, 6, 2, 4, 1, 3, 1, 1, 4, 7, 2, 4, 1, 5, 2, 2, 2, 6]",test
The busy holiday season increased sales dramatically. Timmy shook with fear under the covers in his bed.,1.1481,0.456,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
The cat remained calm during the thunderstorm. The dog was trembling with fear at the claps of thunder.,4.6667,2.337,27,"[1, 6, 4, 1, 1, 6, 6, 2, 1, 7, 7, 4, 6, 7, 7, 4, 1, 4, 7, 7, 7, 7, 6, 4, 2, 4, 7]",test
The chef accidentally added too much salt to the soup. Many stores ran out of popular items.,1.1111,0.4237,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1]",test
The chef prepared a gourmet meal with precision. The gymnast performed with elegance on the balance beam.,1.1111,0.4237,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The chef prepared the ingredients for dinner. The guests arrived just as the meal was ready.,5.2593,1.7452,27,"[3, 5, 2, 5, 7, 7, 5, 5, 1, 6, 7, 6, 7, 7, 5, 6, 1, 5, 7, 5, 6, 5, 6, 4, 6, 6, 7]",test
The childhood friends have been missing each other. The old companions arranged a reunion to reconnect.,6.4444,1.2506,27,"[6, 5, 6, 6, 7, 7, 7, 7, 1, 7, 7, 6, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 6, 7, 7, 7, 7]",test
The city council approved a new housing project. The species is notable for its vibrant colors.,1.2308,0.6516,26,"[1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",test
The city zoo recently introduced a new animal habitat. The enclosure was designed to resemble tropical rainforests.,5.1481,2.07,27,"[6, 6, 3, 7, 7, 4, 5, 3, 1, 7, 7, 6, 7, 1, 7, 1, 3, 4, 7, 6, 7, 5, 6, 7, 3, 6, 7]",test
The coach knew how to win the game. The manager understood how to outdo the competitor.,3.4444,1.7394,27,"[5, 3, 3, 2, 1, 4, 1, 1, 2, 4, 6, 2, 3, 6, 5, 7, 1, 4, 5, 1, 3, 4, 2, 5, 4, 5, 4]",test
The company's latest smartphone is sleek and innovative. The hunter aimed his bow into the forest.,1.1852,0.9623,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1]",test
The concert tickets sold out in less than an hour. Native fish populations began to decline.,1.037,0.1925,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",test
The dancer moved with grace across the stage. The gymnast performed with elegance on the balance beam.,2.7778,1.8467,27,"[1, 2, 1, 2, 1, 3, 2, 1, 1, 3, 3, 2, 4, 6, 1, 1, 1, 3, 5, 4, 7, 2, 5, 2, 1, 5, 6]",test
The doctor updated the patient's chart. The restaurant opened for dinner in the early evening.,1.0,0.0,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The drive to the airport was bumpy and stressful. The airplane ride was smooth and calm.,3.4815,2.155,27,"[1, 2, 5, 2, 1, 5, 4, 1, 1, 6, 5, 2, 5, 1, 1, 6, 1, 4, 7, 6, 5, 4, 6, 3, 1, 2, 7]",test
The early morning train was packed with commuters. The digital watch displayed time silently and seamlessly.,1.7037,1.4362,27,"[1, 1, 2, 1, 1, 1, 1, 1, 7, 1, 5, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 4, 1]",test
The explorer ventured into unknown lands with courage. The astronaut embarked on a mission with resolve.,2.7037,1.8977,27,"[1, 4, 1, 2, 1, 5, 2, 1, 1, 5, 7, 2, 4, 6, 1, 1, 1, 3, 4, 1, 4, 1, 3, 1, 1, 5, 5]",test
The farmer tended the crops with great care. The gardener nurtured the flowers with patience.,3.0,2.0976,26,"[1, 2, 2, 2, 1, 2, 1, 1, 7, 7, 4, 5, 2, 1, 1, 1, 4, 4, 4, 6, 1, 5, 3, 1, 7, 3]",test
The festival will feature local musicians and artists. The ascent marked the fastest recorded climb of the peak.,1.4074,1.3661,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The first flight to Frankfurt this morning was delayed. The retreat center focused on rest and introspection.,1.2963,0.5417,27,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1]",test
The fisherman cast his line into the river. The hunter aimed his bow into the forest.,2.1538,1.4884,26,"[1, 4, 1, 1, 1, 2, 1, 1, 5, 3, 1, 4, 1, 1, 1, 1, 3, 2, 1, 3, 1, 5, 2, 1, 4, 5]",test
The gym offers intense workouts for fitness experts. The art connoisseurs found the piece deep and meaningful.,1.1111,0.4237,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The hike was exhausting for the beginners. Jane solved the equation in a few minutes.,1.037,0.1925,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",test
The historian discussed work on ancient civilizations. The findings yield insights into cultural trade of the time.,5.2963,1.7935,27,"[5, 6, 6, 6, 7, 6, 6, 3, 1, 6, 5, 6, 7, 6, 7, 5, 1, 6, 6, 4, 5, 6, 6, 6, 1, 7, 7]",test
The hurricane was accompanied by extremely high winds. Dinner reservations doubled the following week.,1.4815,1.0141,27,"[1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 2, 1, 2, 1, 2, 2, 1, 1, 1]",test
The invasive species took over the lake. The old companions arranged a reunion to reconnect.,1.1481,0.362,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
The kids played outside on the playground after class. The children's mom arrived at the school to pick them up.,4.1852,2.0576,27,"[1, 3, 3, 2, 3, 4, 2, 3, 2, 6, 6, 6, 6, 6, 1, 7, 1, 5, 6, 7, 2, 5, 5, 3, 4, 7, 7]",test
The kids put on their coats to go outside for recess. The conductor raised her baton to begin the piece.,1.037,0.1925,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The kitchen spent the afternoon preparing the ingredients. The children's mom arrived at the school to pick them up.,1.7778,1.5021,27,"[1, 6, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 6, 1, 5, 1]",test
The laptop crashed in the middle of the presentation. The summer breeze gently rustled the green leaves.,1.0769,0.2717,26,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The library has a wide selection of science fiction books. The locals found the ruins ordinary and unremarkable.,1.1111,0.3203,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",test
The library is hosting a reading challenge for kids. Participants can earn prizes for reading milestones.,6.4074,1.1522,27,"[6, 6, 7, 7, 4, 6, 7, 6, 7, 7, 7, 6, 7, 6, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 2, 7, 7]",test
The local theater company is putting on a Broadway classic. Routes pass through historic towns and lush countryside.,1.4615,1.3033,26,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 7, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1]",test
The motivational speaker gave an inspiring talk. Attendees felt motivated to set new goals.,6.5185,0.7,27,"[7, 7, 7, 7, 6, 7, 6, 7, 6, 7, 7, 6, 7, 7, 7, 6, 7, 6, 6, 7, 6, 6, 4, 7, 7, 6, 7]",test
The movie crew set up a table of food for the shoot. The gallery opened its doors to the public.,1.5185,1.0874,27,"[1, 1, 1, 1, 1, 2, 5, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 2, 1, 4, 1]",test
The movie was filled with exciting action scenes. Umbrellas shield us from the pouring rain.,1.0769,0.2717,26,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The museum had impressive ancient artifacts. Writers transform empty pages into captivating stories.,1.7037,1.3816,27,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 7, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 5, 1]",test
The musician tuned his guitar before the show. The mac-n-cheese came out piping hot.,1.0385,0.1961,26,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The new law reduced funding for public transportation. Derek had trouble concentrating on his work.,1.7037,1.4362,27,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 6, 1, 1, 1, 2, 2, 1, 3, 4, 2, 1, 1, 1, 1]",test
The old bicycle had squeaky brakes. Sarah brought her umbrella and stayed dry.,1.4815,1.1887,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 4, 3]",test
The old typewriter clattered loudly with every keystroke. The new laptop keys were smooth and silent.,3.5556,1.9871,27,"[1, 5, 3, 1, 1, 4, 3, 2, 1, 5, 5, 3, 6, 4, 3, 1, 1, 5, 7, 6, 5, 1, 6, 3, 3, 4, 7]",test
The orchestra members adjusted their sheet music. The conductor raised her baton to begin the piece.,5.1852,2.0388,27,"[6, 7, 6, 5, 6, 6, 3, 3, 1, 6, 7, 6, 7, 1, 4, 7, 1, 5, 7, 6, 7, 7, 7, 5, 2, 5, 7]",test
The painting was abstract and confusing to some viewers. The art connoisseurs found the piece deep and meaningful.,5.0741,1.7743,27,"[4, 6, 3, 3, 5, 7, 6, 3, 4, 5, 7, 6, 5, 1, 6, 7, 1, 5, 6, 6, 5, 7, 7, 6, 3, 6, 7]",test
The pilot entered the cockpit with the crew. The airplane took off without any turbulence.,5.3333,1.6871,27,"[7, 4, 6, 6, 5, 5, 3, 4, 1, 7, 7, 5, 6, 7, 5, 7, 1, 5, 7, 7, 6, 4, 6, 6, 5, 5, 7]",test
The pilot navigated the plane through turbulent skies. The gardener nurtured the flowers with patience.,1.0741,0.2669,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",test
The poet's verses were filled with deep emotion. A suitcase holds everything needed for a trip.,1.0,0.0,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",test
The police set up barricades around the parade route. Marching bands and floats glided down the street.,5.6667,1.0742,27,"[6, 6, 4, 7, 5, 4, 5, 5, 7, 7, 7, 5, 7, 6, 7, 6, 5, 5, 6, 5, 6, 6, 5, 3, 6, 5, 7]",test
The politician fought to improve the community. The activist campaigned to protect the environment,3.4815,1.5285,27,"[1, 5, 2, 2, 3, 5, 3, 1, 2, 7, 5, 2, 5, 5, 2, 4, 1, 4, 5, 3, 4, 4, 4, 3, 3, 4, 5]",test
The professor distributed the final assessment. The guests arrived just as the meal was ready.,1.1111,0.3203,27,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",test
The referee signaled that the game is almost over. The underdog team scored a last-minute goal.,5.0741,1.708,27,"[3, 6, 4, 3, 3, 6, 6, 3, 2, 6, 5, 5, 5, 7, 7, 7, 1, 5, 6, 7, 6, 6, 6, 3, 6, 6, 7]",test
The research team discovered a new type of butterfly. Books can provide knowledge and act as stylish décor,1.1852,0.3958,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1]",test
The restaurant got a glowing review from a top critic. Dinner reservations doubled the following week.,6.7407,0.5257,27,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 5, 7, 7, 7, 6, 6, 7, 6, 7, 6, 7, 7, 7, 7]",test
The restaurant served delicious food. The captain steered the ship across stormy seas.,1.2222,0.8006,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5]",test
The rose bushes in the garden are in full bloom. The gallery displayed stunning historical paintings.,1.2963,0.5417,27,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 1]",test
The runners lined up at the starting line. The official's starting pistol failed to fire.,4.1481,2.3972,27,"[1, 6, 5, 2, 6, 7, 3, 2, 1, 3, 2, 2, 7, 1, 7, 7, 1, 3, 7, 7, 6, 3, 7, 2, 2, 5, 7]",test
The scientist ran studies to understand the phenomenon. The historian uncovered evidence to find the truth.,3.5185,1.718,27,"[1, 2, 4, 2, 1, 4, 3, 1, 7, 3, 5, 5, 4, 5, 5, 1, 1, 4, 5, 3, 5, 2, 5, 5, 2, 5, 5]",test
The short flight arrived on time at the airport. The nurse opened the cabinet to prepare the treatment.,1.4444,1.2506,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 7, 1]",test
"The snowstorm blanketed the roads with thick, icy snow. Attendees felt motivated to set new goals.",1.1852,0.3958,27,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1]",test
The speaker received a round of polite applause. It started raining in the middle of the kickball game.,1.1852,0.4833,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 1, 1, 1, 1]",test
The star player was injured during a critical game. The team's playoff performance suffered.,6.3333,1.271,27,"[7, 7, 7, 7, 7, 7, 7, 7, 1, 6, 7, 6, 6, 6, 7, 7, 7, 6, 7, 7, 6, 6, 6, 7, 6, 4, 7]",test
The sun rose over the city skyline. A fire drill disrupted the lesson on American history.,1.1481,0.362,27,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1]",test
The teacher assigned extra homework. Employment rates for local residents went up.,1.5185,0.849,27,"[2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 3, 2, 1]",test
The teacher greeted the students as they entered. A fire drill disrupted the lesson on American history.,3.1852,2.0388,27,"[2, 4, 4, 1, 1, 3, 1, 1, 1, 5, 7, 2, 5, 1, 4, 1, 1, 5, 6, 3, 5, 6, 2, 4, 1, 3, 7]",test
The team secured a major sponsorship deal. Communities with fresh water access have fewer heath issues.,1.1111,0.3203,27,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",test
The tech company launched a groundbreaking smartphone. The enclosure resembled a tropical rainforest.,1.2593,0.859,27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 5, 1, 1, 1, 1, 1, 1]",test
The tennis match was held on a clay court. The cabin was rustic and filled with character.,1.4074,1.3661,27,"[1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",test
The train arrived right on schedule. The baker crafted a delicate pastry with care.,1.3333,1.1767,27,"[1, 1, 1, 2, 1, 1, 1, 1, 7, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",test
The tropical beach was sunny and inviting. The rainforest was dark and mysterious.,3.0,2.0569,27,"[1, 2, 1, 1, 1, 3, 2, 1, 1, 6, 6, 2, 4, 1, 1, 4, 1, 3, 5, 6, 3, 5, 6, 2, 1, 5, 7]",test
The tycoon built a great business from the ground up. The investor nurtured startups into thriving companies.,4.1852,1.9619,27,"[1, 4, 6, 3, 1, 4, 2, 2, 6, 5, 6, 5, 4, 6, 1, 4, 1, 4, 7, 6, 7, 3, 4, 5, 3, 7, 6]",test
There's a farmer's market every Sunday downtown. The trains can move up to 300 km per hour.,1.2593,0.4466,27,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1]",test
Tom struggled with the math problem for hours. Jane solved the equation in a few minutes.,4.4815,2.2424,27,"[1, 4, 2, 2, 3, 6, 4, 2, 1, 6, 7, 2, 7, 6, 6, 7, 1, 4, 6, 7, 7, 2, 6, 5, 3, 7, 7]",test
Traffic on the main highway was at a stand-still. The side streets were filled with unmoving cars.,6.1538,0.8339,26,"[5, 6, 4, 6, 6, 6, 5, 6, 7, 7, 6, 7, 7, 7, 7, 7, 6, 5, 7, 6, 5, 6, 7, 6, 7, 6]",test
