unit,mean,std,n,individual_ratings,item_type
"It's quite a large Canadian tournament, and so we as went the Gliders team.",3.0625,1.9138,16,"[1, 1, 2, 3, 1, 4, 1, 6, 1, 5, 5, 5, 3, 5, 5, 1]",test
"It's quite a large Canadian tournament, and so we went as the Gliders team.",5.2308,2.1274,13,"[3, 7, 3, 7, 7, 7, 7, 1, 6, 7, 4, 3, 6]",test
"It's quite a large Canadian tournament, and so went we as the Gliders team.",2.7692,1.8777,13,"[3, 2, 2, 2, 4, 1, 5, 1, 2, 6, 1, 6, 1]",test
"It's quite a large Canadian tournament, so and we went as the Gliders team.",4.2857,2.5635,7,"[1, 2, 5, 7, 2, 6, 7]",test
Jagged was and was holder no end there the.,1.1111,0.3333,9,"[1, 1, 1, 1, 1, 1, 2, 1, 1]",test
Keep soil the moist until the seeds germinate.,1.6667,0.9759,15,"[1, 4, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1]",test
Keep the soil moist until seeds the germinate.,4.3077,2.7804,13,"[7, 7, 6, 1, 1, 1, 1, 1, 6, 7, 5, 6, 7]",test
Keep the soil moist until the germinate seeds .,1.75,1.3887,8,"[1, 5, 1, 2, 1, 1, 1, 2]",test
Keep the soil moist until the seeds germinate.,6.7778,0.441,9,"[7, 7, 6, 7, 6, 7, 7, 7, 7]",test
"Many and people, many students, dislike math.",1.3333,1.1547,12,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5]",test
Many dislike and math people students many.,1.1667,0.3892,12,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1]",test
"Many people, and many dislike students, math.",1.375,0.744,8,"[1, 3, 1, 1, 1, 1, 1, 2]",test
"Many people, and many students, dislike math.",6.0,1.2247,9,"[7, 3, 6, 7, 6, 6, 6, 7, 6]",test
"Many people, and many students, math dislike.",1.75,0.9653,12,"[1, 1, 3, 1, 3, 1, 1, 2, 1, 3, 1, 3]",test
"Many people, many and students, dislike math.",2.0,1.3416,11,"[2, 1, 2, 1, 5, 1, 4, 1, 2, 2, 1]",test
May easier the for revision allow option latter.,1.2308,0.5991,13,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1]",test
Nature enthusiasts should from go early October to late April.,4.7778,2.6822,9,"[7, 3, 7, 2, 1, 7, 7, 7, 2]",test
Nature enthusiasts should go early from October to late April.,5.5556,1.8782,9,"[7, 5, 5, 7, 7, 6, 1, 6, 6]",test
Nature enthusiasts should go from early October late to April.,4.8889,2.2048,9,"[7, 5, 6, 4, 5, 1, 2, 7, 7]",test
Nature enthusiasts should go from early October to late April.,6.1667,0.8348,12,"[7, 6, 6, 7, 7, 5, 6, 7, 5, 7, 6, 5]",test
Nature enthusiasts should go from early to October late April.,2.5714,1.3425,14,"[1, 3, 1, 2, 1, 3, 2, 2, 3, 2, 2, 5, 4, 5]",test
"Next, we present results the of our work in two sections.",3.0,2.1213,9,"[6, 2, 1, 7, 1, 3, 3, 2, 2]",test
"Next, we present the results of our in work two sections.",5.0,2.7689,7,"[6, 6, 7, 7, 1, 1, 7]",test
"Next, we present the results of our work in two sections.",6.1333,0.9155,15,"[7, 6, 7, 7, 7, 5, 7, 6, 5, 6, 7, 5, 5, 7, 5]",test
"Next, we present the results of work our in two sections.",3.5,2.0,8,"[1, 3, 5, 5, 7, 2, 3, 2]",test
"Next, we the present results of our work in two sections.",2.9,2.846,10,"[1, 1, 2, 7, 1, 7, 1, 1, 7, 1]",test
Our next of the sections work present in we two results.,1.4286,1.3425,14,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 6]",test
Seconds everyone’s a longer the for if only makes few this ride elevator on.,1.0,0.0,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",test
She she thought could hear Gomez laughing.,2.4,2.1647,15,"[1, 7, 1, 1, 2, 1, 2, 1, 5, 1, 1, 2, 1, 3, 7]",test
She thought could she hear Gomez laughing.,4.0667,2.2509,15,"[1, 3, 5, 6, 6, 7, 7, 3, 1, 2, 1, 7, 3, 4, 5]",test
She thought she could Gomez hear laughing.,1.4545,0.9342,11,"[1, 2, 1, 4, 1, 1, 1, 1, 2, 1, 1]",test
She thought she could hear Gomez laughing.,6.6667,0.7071,9,"[7, 6, 7, 7, 7, 7, 7, 5, 7]",test
She thought she could hear laughing Gomez.,2.6667,1.633,6,"[1, 2, 5, 1, 4, 3]",test
She's been for saying months that you would never wear it.,4.6667,2.5495,9,"[4, 1, 7, 5, 7, 1, 3, 7, 7]",test
She's been saying for months that you would never wear it.,6.3077,1.1094,13,"[3, 6, 7, 7, 6, 7, 7, 6, 7, 7, 6, 6, 7]",test
She's been saying for months you that would never wear it.,4.375,2.2638,8,"[7, 7, 1, 5, 6, 3, 4, 2]",test
She's been saying for that months you would never wear it.,2.9167,2.0207,12,"[1, 4, 1, 2, 1, 3, 3, 6, 1, 4, 2, 7]",test
She's been saying months for that you would never wear it.,2.2727,2.149,11,"[1, 7, 1, 2, 6, 1, 1, 1, 2, 1, 2]",test
She's it wear would that months been never for you saying.,1.1,0.3162,10,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",test
Slung his his he quick gave belt around it tug a back and.,1.1667,0.5145,18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1]",test
So if anybody Dutch speaks tell me what that means.,2.8462,2.3038,13,"[1, 2, 2, 3, 2, 1, 7, 1, 1, 3, 6, 1, 7]",test
So if anybody speaks Dutch tell me that what means.,3.4615,2.1454,13,"[4, 1, 6, 1, 5, 1, 1, 6, 6, 2, 5, 2, 5]",test
So if anybody speaks Dutch tell me what means that.,3.0,1.9272,8,"[2, 5, 1, 1, 4, 1, 5, 5]",test
So if anybody speaks Dutch tell me what that means.,6.2857,1.1127,7,"[6, 7, 6, 7, 7, 4, 7]",test
So if anybody speaks tell Dutch me what that means.,1.5556,1.0138,9,"[1, 1, 2, 2, 1, 1, 1, 4, 1]",test
Team tournament and Canadian so a Gliders we as large the quite it's went.,1.2,0.4472,5,"[1, 2, 1, 1, 1]",test
The half second ended with the Belgians winning three points.,4.5714,2.7603,7,"[7, 1, 7, 2, 7, 2, 6]",test
The keep soil moist until the seeds germinate.,2.3333,1.5,9,"[1, 1, 3, 3, 2, 1, 5, 1, 4]",test
The keep the moist seeds until germinate soil.,2.1,1.1972,10,"[4, 2, 2, 1, 1, 2, 3, 1, 1, 4]",test
The latter may option allow for easier revision.,1.7143,1.1127,7,"[2, 1, 4, 2, 1, 1, 1]",test
The latter option may allow easier for revision.,3.25,1.7525,8,"[1, 3, 4, 5, 3, 3, 1, 6]",test
The latter option may allow for easier revision.,6.4,1.1212,15,"[7, 5, 6, 7, 7, 7, 7, 7, 6, 3, 6, 7, 7, 7, 7]",test
The latter option may for allow easier revision.,3.3,2.2136,10,"[1, 2, 5, 1, 4, 7, 1, 2, 6, 4]",test
The option latter may allow for easier revision.,2.4,1.2649,10,"[1, 4, 1, 2, 2, 2, 2, 5, 2, 3]",test
The second ended half with the Belgians winning three points.,3.25,1.8439,16,"[6, 7, 1, 5, 2, 4, 3, 1, 2, 1, 4, 2, 2, 3, 4, 5]",test
The second half ended with the Belgians three winning points.,3.4706,1.9403,17,"[1, 4, 7, 2, 2, 2, 6, 3, 1, 1, 4, 4, 3, 4, 7, 3, 5]",test
The second half ended with the Belgians winning points three.,2.4,1.5776,10,"[2, 1, 2, 1, 6, 2, 2, 3, 1, 4]",test
The second half ended with the Belgians winning three points.,6.4,0.8944,5,"[6, 7, 5, 7, 7]",test
There no was holder and the end was jagged.,2.0,2.0,4,"[1, 1, 5, 1]",test
There was holder no and the end was jagged.,1.3636,0.6742,11,"[1, 1, 2, 2, 1, 1, 1, 1, 1, 3, 1]",test
There was no holder and the end jagged was.,2.7692,1.7867,13,"[1, 4, 2, 1, 1, 2, 2, 4, 2, 3, 7, 2, 5]",test
There was no holder and the end was jagged.,5.5,1.0919,14,"[6, 5, 5, 7, 7, 5, 4, 6, 5, 4, 4, 7, 6, 6]",test
There was no holder and the was end jagged.,1.75,1.0553,12,"[4, 2, 1, 1, 1, 1, 3, 3, 1, 1, 2, 1]",test
They a have warm local atmosphere and taste great.,3.7143,2.4629,14,"[7, 4, 2, 1, 4, 1, 7, 1, 1, 3, 7, 6, 2, 6]",test
They also keep of track the score.,3.9,2.7264,10,"[2, 7, 1, 2, 2, 7, 3, 7, 7, 1]",test
They also keep track of the score.,5.8462,1.9513,13,"[1, 4, 7, 7, 7, 6, 7, 3, 7, 6, 7, 7, 7]",test
They also keep track the of score.,4.0,2.6926,9,"[5, 1, 2, 7, 1, 7, 6, 6, 1]",test
They also track keep of the score.,1.75,1.3887,8,"[5, 2, 1, 1, 1, 1, 2, 1]",test
They also track score keep of the.,1.7692,1.2352,13,"[1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 2, 3, 5]",test
They have a warm local and atmosphere taste great.,2.0,1.8257,7,"[2, 1, 6, 1, 1, 1, 2]",test
They have a warm local atmosphere and taste great.,4.0,2.6458,7,"[1, 3, 3, 7, 7, 1, 6]",test
They have a warm local atmosphere taste and great.,2.0,1.4676,14,"[1, 2, 1, 3, 4, 1, 6, 1, 1, 1, 1, 2, 2, 2]",test
They have warm a local atmosphere and taste great.,2.4444,1.7401,9,"[1, 2, 1, 5, 5, 1, 2, 4, 1]",test
They keep also track of the score.,3.4,2.2706,10,"[7, 6, 1, 1, 1, 1, 5, 4, 4, 4]",test
"This everyone’s makes ride on the elevator longer, if only for a few seconds.",1.2222,0.441,9,"[1, 1, 2, 1, 1, 1, 1, 1, 2]",test
"This makes everyone’s ride on the elevator if longer, only for a few seconds.",2.875,1.6421,8,"[3, 6, 2, 1, 3, 4, 3, 1]",test
"This makes everyone’s ride on the elevator longer, if only for a few seconds.",6.5333,0.8338,15,"[7, 6, 7, 5, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 5]",test
"This makes everyone’s ride on the elevator longer, only if for a few seconds.",3.8,2.6998,10,"[1, 4, 2, 6, 7, 2, 1, 1, 7, 7]",test
"This makes ride everyone’s on the elevator longer, if only for a few seconds.",1.6154,0.8697,13,"[1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 3, 3]",test
"We didn’t Steven’s see interest as strange, well, not that much.",1.4167,0.9003,12,"[1, 4, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",test
"We didn’t see Steven’s interest as strange, not well, that much.",2.5556,1.3333,9,"[1, 4, 4, 1, 2, 3, 1, 3, 4]",test
"We didn’t see Steven’s interest as strange, well, not that much.",5.1111,1.0541,9,"[6, 4, 5, 7, 5, 5, 6, 4, 4]",test
"We didn’t see Steven’s interest as strange, well, that not much.",3.7778,2.3901,18,"[5, 2, 1, 7, 6, 7, 1, 1, 2, 3, 1, 1, 4, 5, 5, 3, 7, 7]",test
"We didn’t see interest Steven’s as strange, well, not that much.",2.4444,2.3511,9,"[1, 1, 6, 1, 1, 2, 7, 2, 1]",test
What means tell me so speaks Dutch if that anybody.,1.0714,0.2673,14,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",test
Women should avoid anything offering to a monk with their hands.,2.4286,1.2724,7,"[2, 1, 3, 2, 2, 2, 5]",test
Women should avoid offering anything to a monk with their hands.,6.0,1.2247,9,"[6, 7, 7, 6, 6, 3, 6, 6, 7]",test
Women should avoid offering anything to a with monk their hands.,1.8,1.6193,10,"[1, 1, 1, 2, 1, 1, 1, 1, 6, 3]",test
Women should avoid offering anything to monk a with their hands.,2.6364,2.3779,11,"[7, 1, 1, 3, 1, 7, 1, 1, 1, 4, 2]",test
Women should offering avoid anything to a monk with their hands.,2.7273,2.3277,11,"[1, 1, 1, 5, 1, 1, 2, 1, 4, 7, 6]",test
