word,mean,std,n,individual_ratings
ABIDE,2.1052631578947367,1.9406395521438364,19,"[4, 0, 5, 5, 3, 0, 2, 2, 1, 0, 5, 5, 2, 0, 2, 0, 3, 1, 0]"
ABIDING,2.388888888888889,1.9745107774984458,18,"[0, 5, 5, 0, 3, 4, 2, 2, 0, 5, 0, 1, 1, 2, 5, 2, 1, 5]"
ABIDINGLY,1.3529411764705883,1.8007351439963428,17,"[0, 4, 0, 0, 3, 0, 0, 5, 3, 2, 0, 0, 2, 0, 0, 4, 0]"
ABILITY,2.727272727272727,1.8817878576304878,22,"[4, 5, 4, 5, 5, 2, 5, 5, 3, 2, 0, 1, 2, 3, 0, 4, 0, 4, 1, 4, 1, 0]"
ABJECT,2.5,1.8257418583505538,16,"[3, 0, 1, 5, 0, 4, 1, 2, 0, 4, 4, 4, 1, 4, 5, 2]"
ABLAZE,2.2777777777777777,2.1640255395784296,18,"[4, 1, 0, 5, 1, 5, 0, 0, 0, 1, 3, 5, 0, 5, 5, 4, 2, 0]"
ABLE,2.6842105263157894,1.8574962712373928,19,"[2, 5, 3, 4, 1, 0, 3, 5, 4, 0, 5, 5, 1, 5, 2, 3, 0, 1, 2]"
ABLY,2.6470588235294117,1.6179144164088315,17,"[4, 5, 2, 3, 2, 1, 1, 3, 4, 0, 3, 2, 0, 2, 3, 5, 5]"
ABNORMAL,2.4285714285714284,1.7484687178050562,21,"[5, 3, 0, 4, 2, 5, 2, 2, 2, 1, 1, 2, 5, 5, 2, 1, 2, 5, 0, 0, 2]"
ABNORMALITY,2.473684210526316,1.9823785111334085,19,"[5, 4, 5, 1, 1, 0, 3, 0, 3, 3, 0, 5, 2, 5, 2, 5, 0, 0, 3]"
ABNORMALLY,2.7058823529411766,2.023755972268919,17,"[3, 0, 2, 3, 0, 2, 1, 5, 5, 5, 5, 5, 0, 0, 3, 5, 2]"
ABOARD,2.5,1.917412472118426,18,"[4, 0, 5, 1, 3, 1, 5, 0, 2, 2, 2, 4, 5, 5, 0, 4, 0, 2]"
ABODE,2.4375,1.8607794065928396,16,"[2, 2, 1, 5, 3, 5, 4, 3, 5, 3, 0, 4, 0, 0, 2, 0]"
ABOLISH,2.526315789473684,1.8669172764102497,19,"[1, 4, 5, 4, 4, 0, 1, 5, 4, 4, 2, 0, 5, 2, 1, 0, 3, 0, 3]"
ABOLISHABLE,1.7058823529411764,2.1437323142813605,17,"[0, 3, 0, 5, 5, 0, 5, 5, 0, 0, 1, 2, 0, 3, 0, 0, 0]"
ABOLISHER,1.368421052631579,2.033347713495311,19,"[0, 3, 0, 0, 0, 5, 5, 1, 4, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
ABOLISHMENT,2.176470588235294,2.0686739145418453,17,"[4, 1, 2, 0, 0, 5, 0, 4, 2, 0, 0, 5, 5, 5, 2, 2, 0]"
ABOLITION,2.0,1.6641005886756874,14,"[0, 5, 3, 0, 3, 3, 0, 1, 3, 2, 1, 3, 0, 4]"
ABOLITIONISM,2.142857142857143,2.213842564659669,14,"[0, 5, 0, 3, 0, 0, 5, 0, 0, 3, 5, 1, 5, 3]"
ABOLITIONIST,1.6363636363636365,2.013590190318143,11,"[4, 0, 5, 2, 3, 0, 0, 0, 4, 0, 0]"
ABOMINABLE,1.736842105263158,2.1040201008534405,19,"[0, 0, 5, 0, 5, 3, 0, 0, 0, 4, 0, 2, 0, 0, 5, 4, 0, 4, 1]"
ABOMINABLENESS,3.0588235294117645,1.951620744256364,17,"[5, 4, 2, 5, 2, 0, 0, 5, 2, 3, 5, 0, 2, 5, 5, 2, 5]"
ABOMINABLY,1.6666666666666667,1.6803361008336117,18,"[0, 4, 2, 1, 4, 0, 0, 0, 3, 2, 1, 0, 1, 2, 5, 1, 0, 4]"
ABOMINATE,2.0476190476190474,1.6271505915615334,21,"[0, 4, 5, 2, 1, 0, 3, 4, 0, 3, 2, 3, 5, 2, 1, 3, 0, 1, 2, 2, 0]"
ABOMINATION,2.8,2.1667341419992585,20,"[5, 0, 5, 5, 1, 0, 0, 2, 4, 5, 3, 3, 0, 5, 0, 4, 5, 5, 0, 4]"
ABORIGINAL,2.1176470588235294,1.996320144076861,17,"[5, 2, 0, 0, 5, 0, 1, 0, 0, 0, 2, 3, 3, 5, 2, 3, 5]"
ABORT,1.5238095238095237,1.6618979396776332,21,"[3, 2, 1, 0, 1, 0, 0, 2, 1, 2, 0, 2, 3, 1, 0, 0, 5, 0, 4, 5, 0]"
ABORTED,1.8666666666666667,2.0998866182543785,15,"[5, 1, 2, 2, 5, 0, 0, 0, 0, 0, 5, 1, 5, 2, 0]"
ABORTION,1.7619047619047619,1.841324574993825,21,"[4, 4, 0, 0, 0, 0, 4, 1, 1, 5, 0, 2, 1, 0, 3, 3, 0, 0, 1, 5, 3]"
ABORTIONIST,1.5555555555555556,2.1753220781739078,18,"[0, 0, 0, 0, 0, 0, 5, 0, 4, 1, 5, 4, 0, 0, 4, 0, 0, 5]"
ABORTIVE,1.263157894736842,1.939132259060391,19,"[3, 0, 0, 0, 5, 0, 2, 5, 0, 3, 1, 0, 0, 0, 0, 0, 0, 5, 0]"
ABORTIVELY,1.5294117647058822,1.6999134926086508,17,"[2, 0, 1, 0, 2, 0, 0, 0, 5, 3, 3, 0, 5, 1, 2, 0, 2]"
ABOUND,1.7,1.866604008973459,20,"[0, 0, 3, 3, 0, 3, 0, 0, 5, 1, 3, 0, 5, 2, 4, 0, 4, 0, 0, 1]"
ABOUNDING,2.0,1.632993161855452,16,"[4, 1, 2, 0, 2, 0, 1, 0, 1, 3, 5, 3, 3, 4, 0, 3]"
ABOUT,1.9411764705882353,1.9833868834425028,17,"[5, 5, 0, 5, 3, 3, 2, 1, 0, 1, 0, 1, 5, 0, 1, 1, 0]"
ABOVE,2.6666666666666665,2.2656860623955235,21,"[5, 4, 0, 5, 0, 5, 1, 5, 5, 5, 3, 5, 0, 3, 0, 5, 0, 0, 4, 1, 0]"
ABOVE ALL,2.235294117647059,2.016476250935834,17,"[0, 4, 3, 2, 4, 5, 0, 5, 0, 2, 5, 3, 4, 0, 0, 1, 0]"
ABOVEBOARD,2.4,2.2614786566062732,15,"[4, 3, 0, 0, 5, 0, 0, 5, 5, 0, 1, 4, 0, 4, 5]"
ABOVEGROUND,3.1904761904761907,2.064438122566225,21,"[5, 3, 3, 0, 0, 0, 4, 5, 2, 0, 2, 5, 4, 5, 4, 5, 5, 0, 5, 5, 5]"
ABOVEMENTIONED,1.619047619047619,1.9868616075658232,21,"[3, 5, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 5, 1, 0, 5, 1, 3, 2, 0, 0]"
ABRACADABRA,1.7647058823529411,1.8550408272025272,17,"[0, 5, 3, 3, 4, 1, 1, 0, 5, 0, 1, 0, 0, 4, 2, 0, 1]"
ABRASION,1.9411764705882353,1.919328926841818,17,"[0, 0, 3, 4, 2, 4, 5, 3, 0, 0, 5, 0, 1, 0, 0, 3, 3]"
ABRASIVE,1.8421052631578947,1.9794263449218716,19,"[4, 0, 0, 0, 0, 1, 5, 5, 0, 1, 0, 2, 3, 3, 5, 2, 4, 0, 0]"
ABRASIVELY,1.6111111111111112,1.9140007034508784,18,"[1, 0, 3, 0, 0, 0, 5, 0, 5, 0, 0, 5, 3, 0, 1, 2, 3, 1]"
ABRASIVENESS,3.0526315789473686,2.013114894621608,19,"[5, 0, 5, 4, 0, 3, 0, 5, 3, 5, 2, 1, 5, 4, 4, 5, 2, 0, 5]"
ABREAST,1.6875,1.7404501333467348,16,"[1, 0, 1, 5, 0, 3, 0, 4, 2, 0, 1, 3, 4, 0, 3, 0]"
ABRIDGE,2.0526315789473686,1.9571431620413329,19,"[4, 0, 1, 4, 5, 4, 4, 0, 0, 4, 0, 0, 2, 5, 3, 0, 2, 1, 0]"
ABRIDGED,2.0625,1.9482898483884101,16,"[0, 2, 0, 4, 5, 0, 1, 1, 0, 0, 5, 2, 5, 2, 4, 2]"
ABRIDGMENT,2.0,2.038098661460272,14,"[4, 0, 4, 0, 0, 0, 4, 5, 2, 4, 4, 0, 1, 0]"
ABROAD,3.2777777777777777,2.0235541114163627,18,"[5, 5, 1, 4, 2, 0, 0, 4, 5, 3, 5, 1, 0, 4, 5, 5, 5, 5]"
ABRUPT,1.8,1.7947291248483563,20,"[2, 0, 1, 0, 0, 0, 3, 4, 5, 1, 4, 0, 0, 1, 5, 3, 0, 3, 1, 3]"
ABRUPTLY,1.6842105263157894,1.6004385363930507,19,"[3, 1, 4, 0, 2, 3, 2, 2, 4, 2, 5, 0, 0, 2, 0, 2, 0, 0, 0]"
ABRUPTNESS,2.1052631578947367,2.024701263070274,19,"[4, 4, 2, 2, 0, 0, 0, 0, 5, 4, 3, 0, 0, 0, 5, 5, 0, 3, 3]"
ABSCESS,2.111111111111111,2.24627505750897,18,"[1, 0, 5, 4, 0, 5, 0, 5, 0, 0, 5, 0, 0, 0, 5, 2, 2, 4]"
ABSCESSED,1.1538461538461537,1.863963243832607,13,"[0, 4, 5, 0, 0, 0, 0, 1, 4, 0, 0, 1, 0]"
ABSENCE,2.5714285714285716,1.9639610121239313,21,"[2, 0, 2, 0, 5, 4, 0, 0, 0, 3, 5, 2, 4, 0, 3, 5, 4, 5, 5, 3, 2]"
ABSENT,2.388888888888889,2.173067468400883,18,"[3, 3, 5, 5, 0, 3, 1, 0, 0, 0, 0, 1, 5, 5, 5, 5, 0, 2]"
ABSENTEE,2.4,2.0465178460296034,35,"[2, 1, 5, 0, 0, 3, 3, 0, 4, 0, 4, 5, 0, 5, 3, 0, 0, 5, 0, 2, 0, 1, 2, 0, 5, 2, 3, 5, 4, 1, 5, 0, 5, 4, 5]"
ABSENTEEISM,2.625,2.3909551787239063,16,"[5, 0, 2, 0, 0, 1, 4, 5, 0, 5, 5, 5, 0, 0, 5, 5]"
ABSENTLY,2.5,2.039091645032686,20,"[5, 4, 5, 1, 1, 0, 5, 2, 4, 0, 0, 0, 4, 5, 3, 4, 3, 0, 0, 4]"
ABSENTMINDED,3.5,1.8778487131485548,20,"[5, 2, 5, 3, 0, 5, 5, 0, 5, 2, 4, 5, 5, 3, 5, 5, 0, 2, 5, 4]"
ABSENTMINDEDLY,3.6666666666666665,1.798147194568157,21,"[1, 5, 2, 1, 5, 5, 0, 5, 5, 5, 4, 5, 0, 3, 5, 3, 5, 5, 4, 4, 5]"
ABSENTMINDEDNESS,3.8,1.7350868323485926,20,"[5, 4, 5, 5, 3, 0, 5, 5, 4, 5, 1, 3, 4, 5, 2, 5, 5, 5, 0, 5]"
ABSENTNESS,2.45,2.0384462607326044,20,"[0, 3, 5, 1, 3, 3, 4, 5, 5, 5, 0, 3, 5, 0, 2, 1, 4, 0, 0, 0]"
ABSINTHE,2.9375,2.048373338367138,16,"[2, 0, 5, 5, 2, 5, 5, 5, 3, 0, 0, 5, 0, 3, 4, 3]"
ABSOLUTE,2.526315789473684,2.064741604835056,19,"[0, 4, 0, 2, 5, 0, 2, 5, 3, 3, 0, 0, 5, 1, 1, 5, 2, 5, 5]"
ABSOLUTELY,2.5,2.039091645032686,20,"[2, 5, 2, 0, 3, 5, 5, 4, 5, 4, 0, 0, 0, 5, 2, 4, 1, 3, 0, 0]"
ABSOLUTENESS,1.5789473684210527,1.9239943830388155,19,"[0, 5, 0, 0, 2, 0, 0, 5, 0, 4, 2, 1, 0, 0, 2, 5, 3, 0, 1]"
ABSOLUTION,1.8888888888888888,2.0259751142101163,18,"[2, 5, 0, 2, 0, 5, 0, 0, 5, 0, 0, 2, 1, 0, 4, 1, 5, 2]"
ABSOLUTISM,2.6,2.3543273227945902,15,"[0, 0, 0, 0, 5, 5, 5, 2, 5, 4, 5, 5, 0, 0, 3]"
ABSOLUTIST,2.4,2.0632844828435215,15,"[4, 4, 5, 0, 0, 2, 0, 3, 5, 1, 4, 3, 0, 0, 5]"
ABSOLVABLE,1.4705882352941178,1.841115390830499,17,"[0, 3, 3, 0, 1, 0, 5, 2, 0, 0, 0, 0, 5, 3, 0, 3, 0]"
ABSOLVE,2.3529411764705883,2.0898916380577077,17,"[0, 0, 3, 2, 3, 5, 5, 2, 0, 0, 3, 5, 5, 0, 2, 5, 0]"
ABSORB,2.0,1.8165902124584947,21,"[0, 4, 2, 1, 2, 3, 5, 0, 4, 0, 1, 5, 1, 0, 5, 2, 0, 1, 3, 3, 0]"
ABSORBABILITY,1.7894736842105263,2.0433889978394295,19,"[5, 1, 0, 4, 0, 4, 0, 5, 0, 5, 0, 3, 0, 1, 3, 0, 0, 3, 0]"
ABSORBABLE,0.8947368421052632,1.5236920380774406,19,"[0, 0, 2, 0, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 5, 3]"
ABSORBED,2.8055555555555554,1.9830632068947478,36,"[2, 2, 0, 1, 5, 4, 0, 0, 2, 5, 3, 3, 2, 0, 3, 0, 3, 0, 3, 5, 5, 4, 3, 5, 3, 5, 0, 0, 5, 5, 5, 5, 5, 3, 0, 5]"
ABSORBENCY,1.6363636363636365,1.5289415743128767,22,"[3, 0, 0, 2, 3, 0, 1, 4, 1, 2, 2, 2, 0, 3, 0, 5, 3, 2, 0, 0, 0, 3]"
ABSORBENT,1.7894736842105263,1.873171623163388,19,"[3, 4, 1, 0, 2, 0, 2, 0, 1, 0, 3, 5, 5, 2, 1, 0, 0, 5, 0]"
ABSORBER,1.2941176470588236,1.7235394498804248,17,"[0, 3, 5, 1, 0, 4, 0, 0, 0, 0, 2, 0, 1, 0, 0, 4, 2]"
ABSORBING,2.7,2.129986409642831,20,"[2, 5, 1, 5, 0, 5, 5, 3, 0, 0, 5, 5, 0, 1, 0, 1, 4, 5, 3, 4]"
ABSORBINGLY,2.4,2.1313979316066587,15,"[0, 1, 0, 3, 2, 0, 4, 4, 5, 2, 5, 5, 0, 0, 5]"
ABSORPTION,1.7777777777777777,1.864704851446077,18,"[4, 1, 0, 1, 0, 0, 5, 0, 4, 1, 2, 5, 1, 4, 3, 0, 1, 0]"
ABSORPTIVENESS,2.0588235294117645,2.2491828581535485,17,"[0, 1, 0, 3, 0, 5, 5, 5, 4, 1, 1, 5, 5, 0, 0, 0, 0]"
ABSTAIN,2.3684210526315788,2.113725681660215,19,"[5, 5, 0, 0, 0, 3, 5, 0, 1, 1, 5, 0, 0, 4, 5, 1, 4, 3, 3]"
ABSTAINER,1.8421052631578947,2.2176854274154305,19,"[0, 1, 4, 5, 5, 5, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 4]"
ABSTENTION,1.9473684210526316,2.0942695414584773,19,"[0, 1, 0, 0, 0, 1, 0, 5, 3, 5, 5, 0, 2, 0, 5, 1, 5, 3, 1]"
ABSTINENCE,2.5555555555555554,2.1753220781739078,18,"[0, 0, 1, 5, 5, 2, 0, 3, 0, 3, 5, 0, 4, 0, 5, 5, 3, 5]"
ABSTINENT,2.375,2.217355782608345,16,"[4, 3, 3, 5, 5, 2, 0, 5, 5, 0, 5, 0, 1, 0, 0, 0]"
ABSTINENTLY,1.7058823529411764,1.8290949224395432,17,"[0, 5, 0, 3, 0, 4, 0, 0, 1, 0, 0, 2, 3, 3, 5, 2, 1]"
ABSTRACT,3.4761904761904763,1.8335497707738293,21,"[0, 0, 4, 5, 1, 4, 3, 5, 5, 5, 4, 5, 5, 4, 3, 5, 5, 5, 2, 0, 3]"
ABSTRACTED,2.5,2.20293921306753,18,"[0, 4, 3, 0, 0, 0, 0, 2, 3, 5, 5, 4, 4, 0, 5, 5, 0, 5]"
ABSTRACTEDLY,3.1666666666666665,1.7904977947322853,18,"[5, 2, 5, 5, 5, 2, 0, 3, 3, 1, 4, 0, 4, 5, 5, 3, 4, 1]"
ABSTRACTEDNESS,3.0,1.7638342073763937,19,"[3, 2, 5, 4, 5, 3, 2, 5, 1, 5, 1, 2, 4, 0, 5, 5, 0, 3, 2]"
ABSTRACTION,2.5,2.1760730956581074,18,"[5, 2, 0, 5, 0, 2, 5, 0, 3, 1, 3, 5, 5, 0, 5, 4, 0, 0]"
ABSTRACTIONISM,2.1333333333333333,2.065591117977289,15,"[3, 1, 2, 1, 0, 0, 5, 0, 5, 5, 3, 2, 0, 0, 5]"
ABSTRACTIONIST,2.375,2.0936411663256274,16,"[2, 0, 0, 5, 5, 0, 3, 5, 3, 1, 5, 2, 5, 2, 0, 0]"
ABSTRACTIVE,2.2941176470588234,2.257340965670476,17,"[0, 0, 1, 0, 3, 0, 0, 5, 5, 5, 0, 5, 5, 4, 2, 4, 0]"
ABSTRACTLY,2.9565217391304346,2.2254368492411722,23,"[5, 4, 2, 5, 0, 2, 5, 2, 0, 0, 4, 5, 0, 5, 0, 4, 0, 5, 0, 5, 5, 5, 5]"
ABSTRACTNESS,2.8,2.3530495331087184,20,"[5, 5, 5, 0, 5, 5, 0, 0, 5, 0, 5, 2, 0, 2, 5, 2, 0, 5, 5, 0]"
ABSURD,2.4285714285714284,1.8860389330930727,21,"[5, 3, 0, 0, 5, 4, 3, 0, 2, 5, 3, 3, 4, 0, 0, 1, 5, 0, 3, 2, 3]"
ABSURDITY,2.4,2.036508880671192,20,"[1, 0, 4, 0, 0, 5, 5, 3, 0, 0, 5, 3, 1, 4, 4, 1, 0, 5, 4, 3]"
ABSURDLY,2.8947368421052633,2.1316330943956574,19,"[0, 5, 3, 0, 0, 1, 2, 5, 5, 5, 5, 1, 4, 5, 5, 3, 0, 5, 1]"
ABSURDNESS,3.263157894736842,1.9956092153402374,19,"[5, 4, 3, 5, 0, 3, 5, 0, 5, 2, 5, 4, 0, 2, 5, 0, 5, 5, 4]"
ABUNDANCE,3.5789473684210527,1.835325870964494,19,"[0, 0, 3, 5, 3, 5, 4, 2, 5, 4, 5, 4, 0, 5, 5, 5, 5, 3, 5]"
ABUNDANT,2.7222222222222223,1.9942728456774752,18,"[0, 4, 0, 0, 5, 3, 5, 4, 0, 2, 5, 4, 5, 4, 0, 2, 4, 2]"
ABUNDANTLY,2.5,2.229481606852615,18,"[0, 5, 0, 4, 5, 4, 2, 5, 0, 0, 5, 0, 4, 0, 2, 4, 0, 5]"
ABUSE,3.0526315789473686,1.840099158274005,19,"[3, 4, 5, 5, 5, 3, 5, 2, 0, 5, 2, 5, 1, 4, 2, 0, 0, 4, 3]"
ABUSER,1.8823529411764706,1.6538724611187705,17,"[0, 0, 5, 3, 2, 1, 4, 0, 2, 0, 1, 3, 4, 0, 1, 3, 3]"
ABUSIVE,2.3157894736842106,1.8871681188415432,19,"[3, 2, 5, 3, 5, 2, 5, 0, 0, 1, 5, 1, 0, 0, 2, 4, 3, 0, 3]"
ABUSIVELY,2.5,1.9330913339165217,20,"[5, 5, 2, 3, 0, 0, 1, 0, 5, 0, 4, 4, 4, 4, 3, 4, 1, 4, 0, 1]"
ABUSIVENESS,2.2222222222222223,1.7675358572136373,18,"[3, 2, 5, 4, 0, 2, 1, 2, 0, 3, 4, 2, 5, 4, 3, 0, 0, 0]"
ABYSMALLY,2.2941176470588234,1.8011681691664825,34,"[0, 2, 1, 0, 2, 2, 0, 1, 3, 5, 3, 2, 0, 1, 2, 4, 0, 5, 5, 2, 4, 5, 5, 0, 2, 2, 1, 3, 3, 5, 0, 4, 0, 4]"
ABYSS,2.5294117647058822,2.211267935450822,17,"[2, 0, 3, 5, 5, 0, 0, 5, 0, 4, 1, 0, 4, 5, 0, 4, 5]"
ACADEMIA,3.7058823529411766,1.8962036376122997,17,"[5, 5, 5, 0, 0, 5, 5, 5, 5, 1, 2, 4, 2, 5, 5, 4, 5]"
ACADEMIC,3.4210526315789473,1.8948992782873189,19,"[4, 4, 5, 3, 2, 5, 5, 0, 5, 4, 5, 4, 5, 5, 1, 5, 0, 0, 3]"
ACADEMIC YEAR,2.3947368421052633,1.8821993128254428,38,"[5, 5, 3, 3, 0, 5, 2, 5, 4, 0, 5, 0, 2, 0, 1, 2, 0, 1, 5, 2, 5, 1, 2, 5, 1, 5, 4, 3, 3, 0, 3, 0, 1, 0, 1, 2, 4, 1]"
ACADEMICALLY,3.65,2.207046132634963,20,"[0, 5, 5, 5, 5, 0, 3, 0, 5, 5, 5, 5, 0, 5, 5, 0, 5, 5, 5, 5]"
ACADEMY,2.772727272727273,2.091520708589536,22,"[2, 4, 5, 3, 5, 0, 3, 5, 4, 0, 4, 5, 0, 0, 0, 3, 4, 0, 4, 5, 5, 0]"
ACCELERANT,1.894736842105263,1.9690589078176761,19,"[5, 0, 4, 0, 3, 0, 4, 2, 0, 5, 2, 2, 0, 0, 0, 5, 0, 3, 1]"
ACCELERATE,1.2777777777777777,1.487420014875958,18,"[1, 0, 0, 0, 0, 3, 3, 0, 3, 0, 3, 0, 4, 3, 0, 2, 1, 0]"
ACCELERATED,3.0526315789473686,2.0675719579181737,19,"[3, 4, 3, 3, 5, 5, 0, 5, 4, 2, 5, 5, 0, 5, 0, 4, 0, 0, 5]"
ACCELERATION,2.45,1.9594574974238472,20,"[3, 5, 5, 1, 0, 4, 0, 4, 0, 3, 0, 2, 5, 0, 2, 5, 0, 4, 3, 3]"
ACCELERATIVE,2.3333333333333335,1.6087993330796875,18,"[4, 3, 0, 0, 0, 3, 4, 0, 1, 4, 4, 2, 3, 2, 5, 2, 2, 3]"
ACCELERATOR,1.5263157894736843,1.8369183449048445,19,"[2, 0, 0, 4, 0, 0, 0, 0, 4, 4, 1, 1, 3, 0, 1, 0, 0, 5, 4]"
ACCELERATORY,1.4,1.594633858557237,15,"[1, 0, 0, 0, 0, 1, 0, 2, 3, 4, 5, 0, 2, 2, 1]"
ACCELEROMETER,2.5555555555555554,2.0926263324636487,18,"[3, 0, 5, 0, 4, 5, 3, 5, 5, 0, 3, 0, 4, 5, 2, 0, 0, 2]"
ACCENT,2.65,2.058998223459779,20,"[4, 2, 0, 5, 0, 0, 5, 5, 4, 3, 4, 0, 5, 5, 1, 4, 0, 0, 3, 3]"
ACCENTUALLY,2.0,2.019900987672415,26,"[0, 3, 2, 3, 0, 0, 5, 3, 0, 4, 0, 0, 0, 0, 5, 2, 5, 0, 5, 4, 3, 0, 2, 0, 1, 5]"
ACCENTUATE,1.6875,1.8154430129677255,16,"[2, 0, 2, 5, 0, 0, 5, 0, 0, 3, 2, 2, 2, 0, 0, 4]"
ACCENTUATION,2.8333333333333335,2.093407017561676,18,"[1, 4, 5, 0, 0, 4, 0, 5, 0, 4, 3, 5, 4, 5, 4, 0, 5, 2]"
ACCEPT,2.6315789473684212,1.97794860948266,19,"[5, 4, 3, 5, 5, 4, 2, 5, 0, 0, 0, 3, 3, 1, 2, 0, 5, 0, 3]"
ACCEPTABILITY,2.9523809523809526,1.9358768162305802,21,"[5, 2, 0, 4, 5, 5, 5, 5, 0, 1, 1, 4, 4, 5, 1, 2, 2, 4, 0, 2, 5]"
ACCEPTABLE,2.5,2.2834810518779687,22,"[5, 0, 5, 0, 5, 0, 0, 4, 0, 0, 5, 0, 2, 5, 5, 1, 5, 1, 5, 0, 4, 3]"
ACCEPTABLENESS,2.75,1.879716290649558,16,"[5, 1, 2, 4, 4, 0, 0, 5, 1, 5, 3, 3, 3, 5, 3, 0]"
ACCEPTABLY,2.388888888888889,2.3044429948123843,18,"[5, 1, 4, 5, 5, 0, 3, 4, 0, 5, 0, 1, 0, 0, 5, 5, 0, 0]"
