word,mean,std,n,individual_ratings
ABHORRENTLY,1.3043478260869565,1.844766124834248,23,"[0, 2, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 2, 3, 1, 2, 0, 0, 1, 0, 5, 0]"
ABHORRING,1.875,1.7841898254763513,16,"[5, 0, 1, 1, 0, 0, 3, 1, 0, 2, 2, 4, 3, 5, 0, 3]"
ABIDE,1.4210526315789473,1.8353258709644944,19,"[4, 0, 5, 5, 3, 0, 3, 1, 1, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0]"
ABIDING,0.8888888888888888,1.450715397105405,18,"[0, 0, 0, 0, 3, 1, 3, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5]"
ABIDINGLY,1.1176470588235294,1.5764815627361644,17,"[3, 4, 0, 0, 4, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 0]"
ABILITY,1.9545454545454546,1.8381479480139455,22,"[3, 5, 0, 3, 5, 0, 5, 5, 3, 1, 0, 1, 2, 2, 0, 2, 0, 3, 0, 1, 2, 0]"
ABJECT,1.8125,1.9397164741270823,16,"[3, 0, 0, 3, 0, 4, 0, 0, 0, 1, 4, 5, 1, 4, 4, 0]"
ABLAZE,0.7222222222222222,1.4061024795535124,18,"[1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 0]"
ABLE,1.4736842105263157,1.9823785111334085,19,"[0, 5, 3, 0, 0, 0, 1, 5, 4, 0, 0, 3, 0, 5, 0, 1, 0, 1, 0]"
ABLY,1.5294117647058822,1.8747548859392102,17,"[0, 5, 1, 0, 0, 0, 1, 0, 2, 0, 2, 1, 0, 1, 3, 5, 5]"
ABNORMAL,1.0,1.5491933384829666,21,"[0, 1, 0, 1, 0, 4, 2, 0, 0, 0, 0, 1, 1, 5, 0, 0, 2, 4, 0, 0, 0]"
ABNORMALITY,0.8947368421052632,1.448935887014454,19,"[0, 0, 5, 1, 3, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 3]"
ABNORMALLY,1.1764705882352942,1.9759584420492962,17,"[0, 0, 0, 0, 0, 0, 1, 3, 0, 5, 5, 5, 0, 0, 1, 0, 0]"
ABOARD,1.3333333333333333,1.7489492643904125,18,"[3, 0, 5, 1, 3, 2, 5, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
ABODE,1.3125,1.8874586088176872,16,"[0, 2, 0, 5, 1, 0, 4, 0, 5, 3, 0, 0, 0, 0, 1, 0]"
ABOLISH,1.105263157894737,1.5236920380774406,19,"[1, 0, 1, 1, 0, 3, 1, 5, 0, 3, 4, 0, 0, 0, 1, 0, 1, 0, 0]"
ABOLISHABLE,0.7058823529411765,1.6868871436151611,17,"[0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
ABOLISHER,0.631578947368421,1.4609938138050442,19,"[0, 0, 0, 0, 0, 5, 0, 1, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0]"
ABOLISHMENT,1.2941176470588236,1.5315313367000094,17,"[0, 0, 1, 2, 0, 4, 0, 4, 2, 0, 0, 2, 1, 4, 2, 0, 0]"
ABOLITION,1.1428571428571428,1.5118578920369088,14,"[0, 0, 3, 0, 3, 3, 0, 0, 2, 1, 0, 4, 0, 0]"
ABOLITIONISM,1.5,1.9513309067639726,14,"[0, 4, 0, 3, 0, 0, 5, 0, 0, 1, 5, 1, 0, 2]"
ABOLITIONIST,1.0,1.61245154965971,11,"[0, 0, 4, 4, 1, 0, 0, 0, 2, 0, 0]"
ABOMINABLE,0.8421052631578947,1.5727950313140986,19,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 3, 2]"
ABOMINABLENESS,1.3529411764705883,1.868862503991005,17,"[0, 0, 1, 4, 0, 0, 0, 0, 2, 4, 3, 5, 0, 4, 0, 0, 0]"
ABOMINABLY,0.5555555555555556,1.0416176459053668,18,"[0, 0, 0, 1, 3, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0]"
ABOMINATE,1.5238095238095237,1.435933411375598,21,"[0, 4, 0, 1, 1, 0, 2, 2, 0, 4, 2, 2, 3, 2, 0, 1, 0, 1, 4, 3, 0]"
ABOMINATION,1.2,2.142305693455191,20,"[0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 4]"
ABORIGINAL,0.5294117647058824,1.2307338795828044,17,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5]"
ABORT,0.8095238095238095,1.4703417160322843,21,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 5, 0, 0, 4, 0]"
ABORTED,1.2666666666666666,1.791514389985135,15,"[0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 5, 1, 5, 2, 0]"
ABORTION,0.47619047619047616,0.980767435177556,21,"[0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3]"
ABORTIONIST,0.6666666666666666,1.3284223283101428,18,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 4, 0, 0, 2, 0, 0, 1]"
ABORTIVE,0.6842105263157895,1.335524515310053,19,"[1, 0, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 0, 0, 2, 0, 3, 0]"
ABORTIVELY,0.9411764705882353,1.712840777600698,17,"[3, 0, 1, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 1, 0, 0, 1]"
ABOUND,0.8,1.5761378513048248,20,"[0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 1]"
ABOUNDING,0.875,1.3102162671355697,16,"[3, 0, 1, 0, 0, 0, 0, 0, 1, 4, 0, 3, 1, 1, 0, 0]"
ABOUT,0.29411764705882354,0.7717436331412897,17,"[0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
ABOVE,0.6190476190476191,1.3592715135759474,21,"[1, 1, 0, 0, 0, 1, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
ABOVE ALL,1.7647058823529411,2.2784153419840365,17,"[0, 5, 0, 0, 0, 5, 0, 5, 0, 0, 5, 4, 2, 0, 0, 4, 0]"
ABOVEBOARD,1.4666666666666666,1.9952324127660868,15,"[2, 3, 0, 0, 5, 0, 0, 3, 0, 0, 0, 4, 0, 0, 5]"
ABOVEGROUND,1.0952380952380953,1.7861904127153383,21,"[0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 5, 0, 5, 0, 0, 1, 0, 1, 0, 5]"
ABOVEMENTIONED,1.3333333333333333,1.9061304607327731,21,"[0, 5, 5, 0, 0, 4, 2, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 5, 2, 0, 0]"
ABRACADABRA,2.235294117647059,1.8884322785284717,17,"[0, 2, 3, 0, 2, 1, 1, 5, 5, 1, 0, 5, 2, 5, 3, 0, 3]"
ABRASION,0.6470588235294118,1.0571882797418488,17,"[0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 1, 0, 3, 1]"
ABRASIVE,1.9473684210526316,1.7471781760734562,19,"[0, 0, 0, 0, 1, 4, 1, 5, 1, 3, 2, 3, 3, 3, 4, 1, 5, 1, 0]"
ABRASIVELY,1.9444444444444444,2.042841798666526,18,"[0, 0, 5, 0, 3, 1, 0, 0, 5, 0, 4, 4, 1, 0, 1, 2, 4, 5]"
ABRASIVENESS,1.7894736842105263,2.0433889978394295,19,"[0, 0, 1, 2, 0, 0, 3, 5, 0, 4, 0, 1, 5, 5, 0, 0, 2, 1, 5]"
ABREAST,1.0625,1.4818344486930155,16,"[0, 0, 0, 0, 0, 3, 0, 2, 2, 0, 3, 0, 4, 0, 3, 0]"
ABRIDGE,1.0526315789473684,1.393384536958932,19,"[3, 0, 0, 1, 2, 1, 4, 0, 0, 4, 0, 0, 1, 0, 2, 0, 2, 0, 0]"
ABRIDGED,0.25,0.5773502691896257,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1]"
ABRIDGMENT,0.5714285714285714,1.2838814775327387,14,"[3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0]"
ABROAD,2.2222222222222223,2.157219221878442,18,"[5, 2, 0, 4, 2, 0, 0, 3, 5, 0, 5, 1, 0, 3, 5, 0, 0, 5]"
ABRUPT,1.65,2.0844032340469205,20,"[2, 0, 0, 0, 0, 0, 4, 3, 5, 0, 0, 0, 0, 0, 5, 5, 4, 4, 0, 1]"
ABRUPTLY,1.2105263157894737,1.4749368110164003,19,"[1, 1, 0, 0, 0, 0, 2, 2, 2, 4, 4, 0, 0, 2, 0, 1, 0, 0, 4]"
ABRUPTNESS,1.368421052631579,1.9209524927837658,19,"[5, 0, 3, 0, 0, 0, 0, 0, 1, 3, 4, 0, 0, 0, 4, 0, 1, 5, 0]"
ABSCESS,1.1666666666666667,1.7573375583870183,18,"[1, 0, 5, 0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2]"
ABSCESSED,1.7692307692307692,2.1661735138967266,13,"[0, 4, 5, 2, 0, 0, 0, 1, 0, 0, 5, 1, 5]"
ABSENCE,1.0952380952380953,1.6402671094904606,21,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 2, 2, 0, 2, 3, 2, 0, 0, 0, 2]"
ABSENT,0.9444444444444444,1.7977836754712315,18,"[2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 1]"
ABSENTEE,1.5714285714285714,1.9596775587973094,35,"[0, 1, 5, 0, 0, 1, 3, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 5, 0, 1, 0, 1, 1, 0, 5, 2, 3, 5, 4, 0, 5, 0, 0, 4, 1]"
ABSENTEEISM,1.3125,1.8154430129677255,16,"[1, 0, 2, 0, 0, 0, 3, 3, 0, 0, 5, 2, 0, 0, 5, 0]"
ABSENTLY,0.65,1.1821033884786185,20,"[1, 0, 0, 1, 1, 0, 5, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1]"
ABSENTMINDED,0.5,0.8271701918685112,20,"[0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
ABSENTMINDEDLY,0.7619047619047619,1.300183137283433,21,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 2, 1, 0, 1, 0, 0, 0, 1, 5]"
ABSENTMINDEDNESS,0.75,1.164157703189193,20,"[0, 0, 0, 2, 2, 0, 1, 3, 0, 3, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
ABSENTNESS,1.55,2.0124611797498106,20,"[0, 0, 0, 5, 3, 1, 2, 5, 5, 5, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0]"
ABSINTHE,4.125,1.746424919657298,16,"[3, 5, 5, 5, 5, 5, 5, 5, 3, 0, 5, 5, 0, 5, 5, 5]"
ABSOLUTE,1.631578947368421,2.2659441572943955,19,"[0, 5, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 5, 1, 0, 5, 0, 4, 5]"
ABSOLUTELY,1.95,2.012461179749811,20,"[1, 5, 1, 0, 4, 5, 5, 5, 0, 3, 0, 0, 0, 4, 2, 1, 2, 1, 0, 0]"
ABSOLUTENESS,0.631578947368421,1.2565617248750864,19,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 2, 0, 1]"
ABSOLUTION,1.2777777777777777,1.6379885640466822,18,"[2, 0, 0, 3, 0, 5, 0, 3, 4, 0, 0, 2, 0, 0, 2, 0, 0, 2]"
ABSOLUTISM,1.2,2.0770858707058104,15,"[0, 0, 0, 0, 5, 4, 4, 0, 0, 0, 0, 5, 0, 0, 0]"
ABSOLUTIST,1.4666666666666666,1.9223002094465094,15,"[2, 0, 5, 0, 0, 4, 0, 0, 1, 5, 0, 3, 0, 0, 2]"
ABSOLVABLE,1.2941176470588236,1.5718104959867516,17,"[0, 2, 0, 0, 3, 0, 4, 1, 0, 3, 0, 0, 4, 2, 0, 3, 0]"
ABSOLVE,2.4705882352941178,2.182820625326997,17,"[0, 0, 5, 1, 4, 5, 5, 2, 0, 0, 3, 5, 5, 0, 4, 3, 0]"
ABSORB,1.380952380952381,1.7168631417847628,21,"[0, 2, 0, 3, 1, 0, 5, 0, 2, 0, 0, 0, 0, 4, 5, 1, 0, 1, 2, 3, 0]"
ABSORBABILITY,0.631578947368421,1.1160708020048364,19,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 2, 2]"
ABSORBABLE,0.631578947368421,1.1647854507156372,19,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 4, 0, 1, 1]"
ABSORBED,0.7777777777777778,1.3545924239123126,36,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 3, 0, 4, 1, 0, 4, 0, 0, 5, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]"
ABSORBENCY,0.9090909090909091,1.3419634126405238,22,"[0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 0, 0, 2, 0, 4, 3, 2, 0, 0, 0, 3]"
ABSORBENT,0.9473684210526315,1.4709665835968129,19,"[3, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 3, 1, 4, 2, 0, 0, 0, 0]"
ABSORBER,0.4117647058823529,0.9393364366277243,17,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 3, 0, 0, 0, 0]"
ABSORBING,1.35,1.8144159564878983,20,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 3, 0, 0, 0, 1, 5, 3, 4, 2]"
ABSORBINGLY,1.6666666666666667,2.0236694629405503,15,"[0, 1, 0, 3, 5, 0, 0, 1, 5, 3, 0, 5, 0, 2, 0]"
ABSORPTION,1.3333333333333333,1.7149858514250884,18,"[1, 1, 0, 0, 0, 1, 4, 0, 4, 1, 2, 0, 1, 0, 4, 0, 5, 0]"
ABSORPTIVENESS,0.5294117647058824,1.0675700831106785,17,"[0, 0, 0, 1, 0, 0, 2, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0]"
ABSTAIN,0.8947368421052632,1.5949481650269413,19,"[3, 5, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4]"
ABSTAINER,0.9473684210526315,1.7150861400630166,19,"[0, 0, 0, 5, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 3]"
ABSTENTION,2.210526315789474,2.1233869006435357,19,"[0, 5, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 3, 4, 5, 1, 5, 3, 4]"
ABSTINENCE,1.1111111111111112,1.6409785061104063,18,"[0, 0, 0, 2, 4, 3, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 3, 1]"
ABSTINENT,1.0625,1.6918924315688628,16,"[4, 0, 3, 3, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0]"
ABSTINENTLY,1.5294117647058822,1.8068497121656082,17,"[0, 0, 2, 5, 0, 4, 2, 0, 1, 0, 0, 4, 0, 3, 4, 0, 1]"
ABSTRACT,1.4761904761904763,1.913610399716923,21,"[0, 0, 2, 1, 0, 2, 0, 5, 0, 3, 0, 4, 0, 3, 0, 5, 5, 0, 0, 0, 1]"
ABSTRACTED,1.1666666666666667,1.9778181680534621,18,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 4, 0, 3, 0, 5, 0, 0, 0]"
ABSTRACTEDLY,1.0,1.3719886811400706,18,"[0, 1, 0, 3, 0, 0, 0, 1, 3, 0, 4, 0, 0, 3, 0, 2, 0, 1]"
ABSTRACTEDNESS,1.105263157894737,1.6631541934965108,19,"[0, 0, 1, 3, 2, 5, 0, 5, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0]"
ABSTRACTION,1.9444444444444444,2.0996420485468814,18,"[5, 0, 0, 5, 0, 0, 3, 0, 3, 0, 3, 4, 5, 0, 3, 4, 0, 0]"
ABSTRACTIONISM,0.6,1.3522468075656264,15,"[0, 0, 1, 0, 0, 0, 2, 0, 5, 1, 0, 0, 0, 0, 0]"
ABSTRACTIONIST,0.625,1.3601470508735443,16,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 4, 0, 0, 0]"
ABSTRACTIVE,0.7058823529411765,1.2631659571466125,17,"[0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 0, 2, 0, 2, 0, 0, 0]"
ABSTRACTLY,0.8260869565217391,1.402989467758157,23,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 4, 0, 3, 0, 0, 0, 0, 0, 2, 0, 5, 0]"
ABSTRACTNESS,1.35,1.814415956487898,20,"[2, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 3, 0, 0, 2, 4, 0, 4, 3, 0]"
ABSURD,1.619047619047619,1.9098740920854043,21,"[2, 1, 0, 0, 5, 3, 2, 0, 5, 5, 1, 4, 3, 0, 0, 0, 0, 0, 0, 0, 3]"
ABSURDITY,1.55,2.163695668842645,20,"[1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 4, 2, 0, 0, 5, 5, 0]"
ABSURDLY,2.4210526315789473,2.1938243997813553,19,"[3, 3, 0, 0, 2, 0, 1, 0, 5, 5, 5, 0, 5, 5, 4, 3, 0, 5, 0]"
ABSURDNESS,1.0526315789473684,1.5802139169719438,19,"[0, 4, 0, 0, 0, 0, 2, 0, 4, 0, 3, 0, 1, 2, 0, 0, 0, 0, 4]"
ABUNDANCE,1.105263157894737,1.8825141829805179,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 4, 0, 0, 1, 0, 5, 0, 0, 5]"
ABUNDANT,1.2222222222222223,1.699673171197595,18,"[4, 4, 0, 0, 0, 0, 0, 4, 1, 1, 0, 4, 0, 3, 0, 0, 1, 0]"
ABUNDANTLY,0.7222222222222222,1.0740552924509195,18,"[0, 2, 0, 3, 0, 1, 1, 1, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0]"
ABUSE,2.736842105263158,1.6945043609385506,19,"[1, 2, 5, 5, 5, 3, 2, 0, 0, 3, 3, 4, 2, 5, 3, 4, 0, 2, 3]"
ABUSER,1.411764705882353,1.970368732287556,17,"[0, 0, 5, 0, 2, 0, 4, 0, 3, 0, 0, 0, 4, 0, 1, 0, 5]"
ABUSIVE,2.1052631578947367,2.1054093516491506,19,"[3, 0, 0, 3, 5, 3, 5, 0, 0, 0, 2, 0, 0, 0, 4, 5, 4, 5, 1]"
ABUSIVELY,2.35,2.1343062474478063,20,"[0, 5, 1, 3, 0, 0, 4, 0, 5, 0, 4, 0, 4, 4, 5, 4, 4, 4, 0, 0]"
ABUSIVENESS,1.3333333333333333,1.7822655773580136,18,"[4, 2, 1, 5, 0, 1, 0, 0, 0, 2, 0, 0, 5, 1, 3, 0, 0, 0]"
ABYSMALLY,1.5588235294117647,1.7266393434819833,34,"[0, 2, 1, 0, 0, 3, 0, 0, 3, 4, 3, 1, 0, 0, 4, 0, 0, 5, 1, 2, 2, 5, 0, 1, 0, 1, 0, 2, 5, 3, 0, 4, 0, 1]"
ABYSS,0.7647058823529411,1.3004524099667143,17,"[0, 0, 0, 1, 1, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 1, 3]"
ACADEMIA,2.1176470588235294,1.9000773978043786,17,"[4, 0, 5, 0, 0, 5, 0, 3, 5, 1, 2, 4, 1, 0, 2, 2, 2]"
ACADEMIC,1.6842105263157894,1.9735087641318605,19,"[0, 4, 4, 1, 0, 0, 4, 0, 0, 0, 4, 0, 1, 4, 4, 5, 0, 0, 1]"
ACADEMIC YEAR,0.5526315789473685,1.0053201297597407,38,"[0, 1, 0, 0, 0, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 0, 2, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
ACADEMICALLY,2.15,2.3004576203785834,20,"[0, 5, 5, 0, 5, 0, 1, 0, 5, 0, 4, 4, 0, 0, 5, 0, 5, 0, 1, 3]"
ACADEMY,1.1818181818181819,1.893255287703057,22,"[0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 1, 5, 0, 0, 0, 0, 4, 0, 0, 4, 4, 0]"
ACCELERANT,0.6842105263157895,1.3764944032233706,19,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0]"
ACCELERATE,0.7222222222222222,1.227410260553666,18,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 4, 3, 0, 2, 0, 0]"
ACCELERATED,1.3157894736842106,1.7013926184468013,19,"[3, 0, 2, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 5, 3, 2, 0, 0, 3]"
ACCELERATION,0.25,0.910465468000326,20,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
ACCELERATIVE,0.8888888888888888,1.3234931004459767,18,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 2, 1, 0, 1, 1, 1]"
ACCELERATOR,0.3684210526315789,0.9551338658818386,19,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3]"
ACCELERATORY,0.4,0.6324555320336759,15,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1]"
ACCELEROMETER,0.4444444444444444,1.1490262999202832,18,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0]"
ACCENT,3.25,2.1244194253340942,20,"[5, 0, 5, 5, 0, 0, 3, 5, 0, 4, 3, 0, 5, 5, 2, 5, 5, 3, 5, 5]"
ACCENTUALLY,1.0769230769230769,1.5980757659905096,26,"[0, 0, 2, 5, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 5, 1, 2, 4, 0, 2, 0, 1, 0]"
ACCENTUATE,2.0,2.160246899469287,16,"[2, 0, 5, 5, 0, 0, 5, 0, 0, 3, 2, 1, 4, 0, 0, 5]"
ACCENTUATION,2.1666666666666665,2.148871112659745,18,"[4, 1, 5, 0, 0, 1, 0, 5, 0, 2, 0, 4, 5, 0, 5, 0, 4, 3]"
ACCEPT,2.0526315789473686,2.0675719579181737,19,"[1, 0, 4, 5, 5, 4, 1, 5, 0, 0, 0, 3, 0, 1, 2, 0, 5, 0, 3]"
ACCEPTABILITY,1.6666666666666667,2.1291625896895083,21,"[0, 2, 0, 3, 5, 5, 5, 0, 0, 0, 0, 1, 0, 5, 0, 0, 1, 3, 0, 0, 5]"
ACCEPTABLE,1.6818181818181819,1.9612038003023415,22,"[4, 0, 0, 0, 5, 0, 4, 2, 0, 0, 5, 0, 2, 5, 0, 1, 3, 0, 4, 0, 1, 1]"
ACCEPTABLENESS,1.9375,1.9137659209004638,16,"[5, 0, 2, 4, 1, 0, 0, 4, 1, 0, 0, 3, 3, 5, 3, 0]"
