unit,mean,std,n,individual_ratings,item_type
A friend came over who I had loved since middle school and only recently confessed my feelings for after a night with a few drinks.,2.4444,1.1304,9,"[2, 2, 1, 2, 1, 4, 4, 3, 3]",test
A friend came over who I had loved since middle school and only recently confessed my feelings for.,2.5,1.3093,8,"[1, 1, 4, 4, 3, 3, 1, 3]",test
A friend came over who I loved.,2.9286,1.1411,14,"[3, 4, 4, 2, 1, 2, 3, 1, 3, 4, 3, 3, 5, 3]",test
A friend who I had loved since middle school and only recently confessed my feelings for after a night with a few drinks came over.,1.3333,0.8165,6,"[1, 1, 3, 1, 1, 1]",test
A friend who I had loved since middle school and only recently confessed my feelings for came over.,2.5556,1.424,9,"[3, 2, 3, 1, 1, 5, 3, 1, 4]",test
A friend who I loved came over.,3.5,1.291,4,"[3, 5, 2, 4]",test
A man showed up who always wore colorful clothes.,3.6667,0.8165,6,"[4, 3, 3, 4, 5, 3]",test
A man showed up who now wore colorful clothes to school events to draw attention to himself after years of wearing only black and white.,1.3333,0.5164,6,"[2, 2, 1, 1, 1, 1]",test
A man showed up who wore colorful clothes to school events to draw attention to himself.,2.625,0.7188,16,"[3, 2, 3, 2, 3, 4, 2, 3, 2, 4, 3, 2, 3, 2, 2, 2]",test
A man who always wore colorful clothes showed up.,3.2857,0.9512,7,"[2, 4, 4, 4, 2, 3, 4]",test
A man who now wore colorful clothes to school events to draw attention to himself after years of wearing only black and white showed up.,2.125,1.126,8,"[1, 1, 2, 3, 1, 4, 2, 3]",test
A man who wore colorful clothes to school events to draw attention to himself showed up.,2.1429,1.5736,7,"[3, 1, 5, 1, 3, 1, 1]",test
A neighbor dropped by who had a concerning obsession with me ever since high school over 20 years ago.,1.9,0.5676,10,"[2, 1, 2, 2, 3, 1, 2, 2, 2, 2]",test
A neighbor dropped by who had a concerning obsession with me.,3.375,1.598,8,"[4, 2, 3, 5, 1, 2, 5, 5]",test
A neighbor dropped by who hated me.,2.3333,1.4142,9,"[1, 3, 1, 1, 1, 3, 3, 3, 5]",test
A neighbor stopped by who hates coffee.,3.3636,1.3618,11,"[5, 5, 3, 3, 1, 4, 5, 2, 2, 3, 4]",test
A neighbor stopped by who hates starting her day without a big cup of coffee and a toasted bagel with cream cheese.,2.1667,1.472,6,"[4, 1, 1, 4, 1, 2]",test
A neighbor stopped by who hates starting her day without a big cup of coffee.,3.6,1.1402,5,"[2, 4, 5, 3, 4]",test
A neighbor who had a concerning obsession with me dropped by.,3.1667,1.8348,6,"[5, 4, 1, 3, 5, 1]",test
A neighbor who had a concerning obsession with me ever since high school over 20 years ago dropped by.,2.1,1.1005,10,"[2, 4, 4, 2, 2, 2, 1, 1, 1, 2]",test
A neighbor who hated me dropped by.,3.2857,0.9512,7,"[4, 4, 4, 4, 2, 3, 2]",test
A neighbor who hates coffee stopped by.,3.5,1.0871,12,"[5, 4, 2, 3, 3, 2, 4, 3, 5, 5, 3, 3]",test
A neighbor who hates starting her day without a big cup of coffee and a toasted bagel with cream cheese stopped by.,3.1667,1.6021,6,"[3, 5, 3, 1, 5, 2]",test
A neighbor who hates starting her day without a big cup of coffee stopped by.,2.6667,0.7071,9,"[2, 3, 3, 2, 2, 3, 2, 4, 3]",test
A parent entered who was a troublemaker.,3.25,2.0616,4,"[5, 1, 5, 2]",test
A parent entered who was rumored to have a history of creating petty drama between the teachers by bringing up old relationship rumors.,2.7778,1.3017,9,"[4, 4, 1, 1, 2, 4, 3, 4, 2]",test
A parent entered who was rumored to have a history of creating petty drama between the teachers.,2.6667,1.1547,12,"[3, 2, 2, 2, 4, 1, 2, 2, 2, 4, 3, 5]",test
A parent who was a troublemaker entered.,2.4286,1.6183,7,"[3, 1, 4, 1, 1, 2, 5]",test
A parent who was rumored to have a history of creating petty drama between the teachers by bringing up old relationship rumors entered.,1.75,1.2154,12,"[1, 1, 1, 1, 2, 1, 3, 1, 5, 2, 2, 1]",test
A parent who was rumored to have a history of creating petty drama between the teachers entered.,2.8333,0.9832,6,"[3, 2, 4, 4, 2, 2]",test
A relative came over who was celebrating her birthday.,3.6667,1.5055,6,"[4, 3, 5, 5, 1, 4]",test
A relative came over who was celebrating her first birthday without her husband who was overseas with the military.,2.7778,1.3017,9,"[2, 2, 4, 2, 4, 1, 3, 2, 5]",test
A relative came over who was celebrating her first birthday without her husband.,3.125,1.6421,8,"[2, 5, 2, 1, 5, 3, 2, 5]",test
A relative who was celebrating her birthday came over.,3.625,1.0878,16,"[4, 3, 5, 4, 3, 4, 5, 4, 3, 4, 5, 2, 1, 3, 4, 4]",test
A relative who was celebrating her first birthday without her husband came over.,2.5,1.3093,8,"[3, 3, 2, 2, 5, 1, 3, 1]",test
A relative who was celebrating her first birthday without her husband who was overseas with the military came over.,3.3333,1.5275,3,"[5, 2, 3]",test
A skin rash appeared which probably surfaced because I am nervous about my piano recital which is coming up tomorrow.,2.625,1.7678,8,"[1, 2, 2, 1, 1, 5, 5, 4]",test
A skin rash appeared which probably surfaced because I am nervous about my piano recital.,3.0,1.3333,10,"[3, 3, 3, 4, 5, 4, 1, 2, 4, 1]",test
A skin rash appeared which surfaces when I am nervous.,1.25,0.5,4,"[1, 1, 1, 2]",test
A skin rash which probably surfaced because I am nervous about my piano recital appeared.,2.6,1.2649,10,"[2, 4, 1, 2, 3, 5, 3, 1, 2, 3]",test
A skin rash which probably surfaced because I am nervous about my piano recital which is coming up tomorrow appeared.,2.0,1.1952,8,"[1, 4, 1, 1, 1, 3, 3, 2]",test
A skin rash which surfaces when I am nervous appeared.,2.5556,1.3333,9,"[2, 4, 1, 3, 2, 5, 1, 3, 2]",test
A student showed up who had a bad habit of skipping class whenever possible because he just wasn't interested.,2.6667,1.0,9,"[2, 3, 3, 4, 4, 3, 2, 2, 1]",test
A student showed up who had a bad habit of skipping class whenever possible.,4.1667,0.9832,6,"[3, 5, 5, 5, 4, 3]",test
A student showed up who had terrible attendance.,3.7778,1.4814,9,"[4, 5, 1, 5, 3, 2, 5, 5, 4]",test
A student who had a bad habit of skipping class whenever possible because he just wasn't interested showed up.,2.5,1.3093,8,"[3, 2, 2, 1, 1, 5, 3, 3]",test
A student who had a bad habit of skipping class whenever possible showed up.,2.1538,1.1435,13,"[4, 4, 3, 1, 1, 2, 3, 1, 1, 3, 2, 1, 2]",test
A student who had terrible attendance showed up.,4.25,0.9574,4,"[5, 4, 5, 3]",test
A toddler arose who had been fast asleep before his mother yelled his name from the kitchen so that everyone in the house could hear.,2.0,1.3416,11,"[2, 1, 1, 4, 1, 2, 2, 1, 1, 5, 2]",test
A toddler arose who had been fast asleep before his mother yelled his name.,2.2,1.3038,5,"[1, 1, 4, 2, 3]",test
A toddler arose who had been fast asleep.,3.7143,0.7559,7,"[3, 4, 3, 4, 4, 5, 3]",test
A toddler who had been fast asleep arose.,2.7143,1.3801,7,"[2, 1, 3, 2, 4, 2, 5]",test
A toddler who had been fast asleep before his mother yelled his name arose.,1.9,0.8756,10,"[1, 3, 3, 3, 1, 2, 2, 1, 2, 1]",test
A toddler who had been fast asleep before his mother yelled his name from the kitchen so that everyone in the house could hear arose.,1.375,0.5175,8,"[1, 1, 1, 2, 1, 2, 1, 2]",test
"After the panelist answered a very difficult question, the audience started applauding.",4.34,0.8234,50,"[3, 5, 3, 4, 5, 5, 5, 5, 4, 5, 3, 5, 3, 4, 5, 4, 3, 5, 4, 5, 5, 5, 3, 5, 3, 4, 5, 5, 5, 4, 4, 5, 5, 3, 5, 4, 4, 5, 5, 3, 4, 5, 5, 3, 5, 5, 5, 3, 5, 5]",filler
"After the writer finished the novel, he wanted to go on vacation.",4.32,0.8676,50,"[5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 3, 2, 5, 5, 3, 4, 5, 3, 5, 5, 3, 4, 2, 5, 5, 4, 5, 4, 4, 5, 5, 3, 5, 4, 5, 5, 5, 3, 4, 5, 5, 3, 5, 4, 5, 4, 4, 4]",filler
Amanda suspected that Denise was having an affair with someone at work.,4.7,0.7354,50,"[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 4, 5, 4, 1, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5]",filler
Ann and David were arguing for three hours and felt exhausted afterwards.,4.2,0.9476,50,"[3, 5, 4, 4, 5, 5, 4, 4, 3, 5, 3, 5, 4, 4, 5, 4, 2, 4, 5, 4, 5, 5, 3, 4, 4, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5, 3, 4, 3, 5, 5, 1, 5, 3]",filler
"As part of the project, the fieldworker took a trip to Australia.",4.3673,0.9507,49,"[3, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 4, 5, 1, 4, 5, 4, 5, 5, 4, 3, 4, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4, 4, 1, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 3]",filler
"At the bus-stop, Jason was approached by a stranger with an accent.",4.32,1.0774,50,"[2, 3, 5, 5, 5, 5, 3, 5, 4, 5, 3, 5, 5, 5, 5, 5, 4, 4, 5, 1, 5, 5, 5, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 4, 5, 5, 3, 4, 1, 5, 5, 2, 5, 5, 5, 5, 3]",filler
"At the party, the guests admitted that the wine was truly exceptional.",4.42,0.7025,50,"[4, 3, 5, 5, 4, 5, 5, 5, 4, 4, 3, 5, 4, 4, 4, 5, 3, 4, 5, 3, 5, 5, 4, 3, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 3, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5]",filler
Barbara was concerned about the surgery which the dentist had recommended.,3.6735,1.2313,49,"[2, 5, 3, 5, 5, 5, 4, 4, 5, 4, 3, 5, 4, 4, 5, 4, 5, 3, 2, 4, 5, 2, 2, 3, 3, 5, 4, 4, 2, 5, 4, 5, 2, 5, 3, 4, 1, 5, 3, 3, 1, 5, 3, 3, 2, 5, 5, 3, 2]",filler
"Because Sarah was upset by the news, she forgot about the appointment.",4.42,0.8827,50,"[2, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 4, 4, 4, 5, 4, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 5, 5, 5, 3, 4, 4, 3, 5, 3, 5, 5, 5, 5, 2]",filler
"Before James found a solution, he spent many nights in his office.",4.24,0.9806,50,"[4, 5, 5, 5, 4, 5, 5, 5, 1, 5, 3, 5, 4, 2, 5, 5, 2, 3, 4, 4, 4, 5, 4, 5, 3, 5, 5, 5, 4, 4, 4, 5, 5, 3, 5, 3, 4, 4, 5, 3, 4, 5, 5, 5, 5, 5, 5, 4, 5, 3]",filler
"Before starting the experiment, the scientist wanted to double-check everything very carefully.",4.54,0.7343,50,"[4, 4, 4, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 4, 2, 5, 4, 2, 4, 5, 4, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]",filler
"Before the meeting, Anthony evaluated the proposal and called Donald for advice.",4.52,0.7351,50,"[5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 4, 4, 4, 3, 5, 4, 5, 3, 5, 4, 2, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5]",filler
Diane visited her mother in Europe but could not stay for long.,4.16,1.0947,50,"[3, 5, 4, 5, 2, 5, 5, 5, 4, 5, 3, 5, 4, 3, 5, 5, 2, 5, 4, 3, 4, 5, 3, 4, 5, 5, 3, 5, 5, 4, 4, 5, 5, 4, 5, 3, 3, 5, 5, 4, 5, 1, 5, 5, 2, 5, 5, 2, 5, 5]",filler
"During the storm, the road-sign turned sideways and was misleading the drivers.",3.98,1.0593,50,"[4, 4, 3, 5, 5, 5, 4, 5, 3, 5, 3, 5, 5, 3, 5, 5, 3, 2, 3, 4, 5, 5, 4, 2, 3, 5, 5, 5, 5, 4, 3, 3, 5, 4, 4, 3, 3, 4, 5, 4, 3, 1, 3, 5, 4, 4, 5, 2, 5, 5]",filler
Every sound echoed in the big house and Laura was feeling scared.,3.84,1.0947,50,"[4, 5, 3, 5, 4, 5, 4, 4, 4, 4, 1, 5, 5, 3, 3, 3, 4, 5, 4, 5, 3, 5, 3, 3, 4, 3, 4, 5, 2, 5, 5, 4, 5, 3, 5, 3, 5, 4, 5, 3, 3, 4, 4, 4, 3, 4, 1, 4, 1, 5]",filler
"If Robin finishes her dissertation soon, she can defend in the fall.",3.64,1.3365,50,"[4, 5, 5, 5, 2, 1, 5, 3, 4, 4, 2, 5, 4, 5, 4, 4, 4, 1, 1, 2, 4, 5, 4, 5, 4, 3, 5, 4, 1, 3, 5, 4, 2, 3, 4, 5, 3, 1, 5, 4, 3, 3, 2, 5, 3, 2, 5, 5, 5, 5]",filler
"In the evening, the boy-scouts made a fire and baked some potatoes.",4.3,0.8631,50,"[2, 4, 4, 5, 5, 5, 4, 4, 5, 5, 3, 5, 4, 5, 4, 5, 3, 4, 4, 4, 2, 5, 4, 5, 5, 5, 5, 5, 4, 3, 5, 4, 5, 3, 5, 4, 4, 5, 5, 3, 4, 5, 5, 5, 3, 3, 5, 5, 5, 5]",filler
It was a warm day and so Melissa went to the beach.,3.5,1.2495,50,"[5, 4, 4, 4, 1, 1, 4, 4, 4, 4, 5, 5, 4, 5, 4, 4, 3, 4, 5, 1, 2, 5, 3, 3, 2, 5, 3, 4, 2, 3, 4, 4, 5, 4, 5, 3, 2, 4, 4, 3, 3, 1, 5, 5, 3, 4, 1, 4, 2, 2]",filler
Judith had been dating Brian for three years when she got pregnant.,4.34,0.9607,50,"[2, 5, 3, 5, 4, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 4, 4, 3, 3, 5, 5, 4, 5, 3, 5, 5, 5, 4, 4, 4, 5, 5, 4, 5, 4, 4, 1, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 2]",filler
"Last night, a van exploded in the parking-lot but nobody was hurt.",3.9,1.0926,50,"[4, 3, 4, 4, 5, 5, 4, 3, 4, 4, 4, 5, 4, 2, 4, 5, 3, 5, 5, 4, 3, 5, 4, 2, 3, 2, 4, 5, 4, 3, 4, 4, 5, 4, 5, 4, 2, 4, 5, 3, 5, 1, 5, 4, 3, 5, 5, 1, 5, 5]",filler
Mark was selling his old Mercedes hoping to buy a small sail-boat.,3.88,1.0999,50,"[4, 4, 4, 3, 5, 5, 5, 3, 3, 3, 5, 5, 5, 4, 5, 5, 3, 3, 5, 1, 2, 5, 4, 4, 3, 4, 4, 5, 4, 4, 3, 3, 5, 5, 5, 2, 3, 5, 4, 4, 4, 1, 4, 4, 3, 2, 5, 5, 5, 3]",filler
Nobody could have predicted an earthquake in this part of the country.,4.62,0.8303,50,"[5, 5, 4, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]",filler
"Since Richard didn't know the city at all, he bought a map.",4.56,0.6749,50,"[3, 5, 4, 4, 4, 5, 5, 5, 2, 5, 4, 5, 5, 4, 5, 5, 4, 5, 5, 3, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4]",filler
Somebody rearranged the papers in the file-cabinet and the professor got angry.,4.12,1.0622,50,"[3, 3, 5, 5, 5, 5, 5, 4, 3, 5, 3, 5, 4, 4, 4, 5, 3, 3, 5, 3, 4, 5, 4, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 2, 5, 4, 5, 1, 4, 5, 1, 4, 5, 3, 5, 5]",filler
Stephanie stopped by a pharmacy to get some medicines for her brother.,4.08,1.2262,50,"[3, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 1, 4, 3, 3, 5, 4, 5, 4, 2, 3, 3, 4, 5, 5, 5, 4, 1, 5, 5, 3, 5, 1, 5, 3, 5, 4, 5, 5, 2, 2]",filler
The acrobat was nervous about the trick and so he kept practicing.,3.66,1.1537,50,"[3, 4, 4, 5, 1, 5, 4, 3, 5, 4, 3, 5, 4, 3, 4, 4, 3, 4, 5, 2, 2, 5, 4, 3, 2, 5, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 5, 5, 3, 4, 1, 5, 4, 4, 5, 4, 5, 1, 1]",filler
The actor appeared who had gotten tired of the fame and fortune and had moved to a farmhouse in France.,3.0,1.4142,5,"[4, 2, 4, 1, 4]",test
The actor appeared who had gotten tired of the fame and fortune.,2.2,1.2293,10,"[5, 1, 3, 2, 2, 1, 3, 1, 2, 2]",test
The actor appeared who was tired of performing.,1.6,0.8433,10,"[3, 2, 1, 1, 1, 2, 1, 3, 1, 1]",test
The actor who had gotten tired of the fame and fortune and had moved to a farmhouse in France appeared.,1.6364,0.6742,11,"[1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 3]",test
The actor who had gotten tired of the fame and fortune appeared.,2.6667,0.866,9,"[3, 3, 2, 3, 3, 3, 1, 2, 4]",test
The actor who was tired of performing appeared.,2.5,1.7321,4,"[1, 2, 2, 5]",test
The admiral hoped that the casualties would be minimal during the battle.,4.66,0.6581,50,"[3, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 4, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]",filler
The boy emerged who had been undetectable while hidden in a laundry basket for over twenty-five minutes in spite of the people around him.,2.1111,0.928,9,"[2, 2, 2, 2, 4, 1, 3, 1, 2]",test
The boy emerged who had been undetectable while hidden in a laundry basket.,2.1667,1.2673,12,"[1, 2, 1, 1, 1, 2, 2, 5, 2, 4, 3, 2]",test
The boy emerged who was hiding.,1.0,0.0,2,"[1, 1]",test
The boy who had been undetectable while hidden in a laundry basket emerged.,2.4444,1.3333,9,"[5, 4, 2, 1, 2, 2, 3, 2, 1]",test
The boy who had been undetectable while hidden in a laundry basket for over twenty-five minutes in spite of the people around him emerged.,1.5556,0.7265,9,"[2, 1, 2, 2, 1, 3, 1, 1, 1]",test
The boy who was hiding emerged.,3.3333,1.4142,9,"[4, 4, 2, 4, 5, 2, 3, 5, 1]",test
The butler started a rumor but the cook did not believe him.,3.84,1.1314,50,"[2, 5, 5, 5, 4, 5, 3, 4, 4, 4, 4, 5, 4, 5, 5, 3, 2, 4, 2, 4, 2, 5, 3, 4, 4, 2, 3, 5, 5, 2, 4, 5, 5, 4, 5, 3, 3, 2, 5, 4, 5, 1, 4, 3, 3, 4, 5, 3, 5, 5]",filler
The child was running around the room and tripped on a cord.,4.7083,0.5442,48,"[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 4, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 4, 5, 5, 5]",filler
The chiropractor was contacted by a famous athlete who got injured recently.,3.92,1.1753,50,"[3, 4, 4, 3, 5, 5, 5, 4, 4, 5, 4, 5, 3, 4, 5, 5, 2, 1, 5, 5, 4, 5, 3, 4, 2, 2, 5, 5, 5, 2, 5, 2, 5, 3, 5, 2, 3, 5, 5, 3, 4, 2, 4, 4, 3, 5, 5, 3, 5, 5]",filler
The cop that wounded the fleeing robber was from the precinct downtown.,3.7,1.165,50,"[3, 4, 3, 4, 5, 5, 5, 5, 4, 4, 3, 5, 2, 3, 5, 5, 4, 3, 4, 1, 4, 4, 2, 3, 4, 1, 5, 5, 5, 3, 5, 3, 5, 2, 5, 3, 3, 4, 5, 4, 4, 1, 4, 5, 3, 3, 4, 3, 2, 4]",filler
The economist concluded that the condition of the market would improve soon.,4.4286,0.7906,49,"[3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5, 4, 2, 4, 4, 5, 5, 3, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 4, 4, 5, 5, 5, 5, 4, 5, 2, 4, 5]",filler
The ghost materialized who had been locked in the attic for what felt like centuries after being killed in an industrial accident.,1.8,0.4472,5,"[1, 2, 2, 2, 2]",test
The ghost materialized who had been locked in the attic for what felt like centuries.,2.3636,1.5667,11,"[3, 1, 3, 1, 5, 2, 3, 1, 1, 5, 1]",test
The ghost materialized who had died recently.,2.1667,1.6021,6,"[5, 2, 1, 1, 3, 1]",test
The ghost who had been locked in the attic for what felt like centuries after being killed in an industrial accident materialized.,2.1667,1.0299,12,"[3, 2, 1, 3, 4, 2, 1, 1, 2, 3, 1, 3]",test
The ghost who had been locked in the attic for what felt like centuries materialized.,3.125,1.3562,8,"[3, 2, 2, 5, 4, 4, 4, 1]",test
The ghost who had died recently materialized.,2.25,1.3887,8,"[2, 1, 3, 3, 1, 1, 2, 5]",test
The girl passed by who used to bully me back when I had a bowl cut and lots of pimples on my face.,2.8571,1.7728,7,"[2, 4, 5, 2, 5, 1, 1]",test
The girl passed by who used to bully me back when I had a bowl cut.,2.9167,1.2401,12,"[3, 3, 2, 1, 5, 3, 2, 4, 3, 1, 4, 4]",test
The girl passed by who used to bully me.,2.8889,1.5366,9,"[3, 1, 2, 2, 3, 5, 1, 4, 5]",test
The girl who used to bully me back when I had a bowl cut and lots of pimples on my face passed by.,3.2857,0.488,7,"[4, 3, 3, 3, 3, 4, 3]",test
The girl who used to bully me back when I had a bowl cut passed by.,2.75,0.8864,8,"[4, 2, 4, 3, 2, 3, 2, 2]",test
The girl who used to bully me passed by.,3.7143,0.9512,7,"[3, 3, 5, 4, 3, 5, 3]",test
The millionaire that inherited a famous painting by Picasso lived in France.,3.551,1.1913,49,"[4, 4, 3, 3, 4, 5, 4, 4, 4, 4, 3, 5, 4, 4, 5, 5, 2, 3, 5, 1, 2, 5, 2, 2, 2, 2, 4, 5, 2, 3, 4, 5, 2, 3, 3, 3, 5, 5, 3, 4, 1, 2, 5, 3, 5, 5, 3, 4, 4]",filler
The mom ran in who had been cooking.,1.7778,0.9718,9,"[3, 1, 2, 1, 1, 3, 1, 3, 1]",test
The mom ran in who had been taking a break by breastfeeding in the kitchen after a long night in which the baby hardly slept.,2.0,0.8165,4,"[2, 2, 3, 1]",test
The mom ran in who had been taking a break by breastfeeding in the kitchen.,1.375,0.744,8,"[1, 1, 3, 1, 2, 1, 1, 1]",test
The mom who had been cooking ran in.,2.875,0.6409,8,"[3, 3, 2, 3, 2, 3, 3, 4]",test
The mom who had been taking a break by breastfeeding in the kitchen after a long night in which the baby hardly slept ran in.,1.4,0.6992,10,"[3, 1, 2, 2, 1, 1, 1, 1, 1, 1]",test
The mom who had been taking a break by breastfeeding in the kitchen ran in.,1.6364,1.0269,11,"[2, 1, 1, 1, 1, 3, 1, 4, 1, 1, 2]",test
The mummy arose who had been laying still.,2.5,0.7071,2,"[2, 3]",test
The mummy arose who had presumably been laying dead in its tomb for millennia before the archaeologists stumbled upon its ancient tomb.,1.6667,1.2111,6,"[1, 4, 2, 1, 1, 1]",test
The mummy arose who had presumably been laying dead in its tomb for millennia.,3.5,1.6903,8,"[5, 2, 5, 2, 5, 1, 5, 3]",test
The mummy who had been laying still arose.,2.9167,1.3114,12,"[3, 2, 3, 3, 5, 1, 4, 3, 1, 2, 3, 5]",test
The mummy who had presumably been laying dead in its tomb for millennia arose.,3.375,1.1877,8,"[4, 3, 3, 2, 5, 2, 5, 3]",test
