unit,mean,std,n,individual_ratings,item_type
Christopher was dubious that David smiled.,2.9,1.4105,20,"[4, 3, 4, 1, 4, 1, 4, 2, 1, 3, 4, 5, 3, 2, 5, 2, 5, 2, 2, 1]",filler
Christopher was irritated that Robert required something.,3.55,1.3169,20,"[3, 4, 2, 4, 1, 3, 4, 4, 5, 4, 4, 5, 2, 2, 4, 5, 5, 4, 5, 1]",test
Christopher was mad that Robert stole something.,4.4,1.0463,20,"[5, 5, 2, 5, 5, 2, 3, 5, 5, 5, 5, 4, 4, 5, 3, 5, 5, 5, 5, 5]",test
Daniel was convinced that Robert agreed.,4.25,1.118,20,"[2, 5, 2, 5, 5, 4, 5, 4, 3, 4, 5, 4, 5, 5, 5, 5, 5, 2, 5, 5]",filler
Daniel was glad that Joseph moved.,4.4,0.9403,20,"[5, 5, 3, 5, 5, 3, 5, 5, 5, 4, 5, 5, 3, 5, 4, 5, 5, 4, 5, 2]",filler
Daniel was irritated that Charles agreed.,4.1,1.1653,20,"[4, 4, 3, 5, 5, 3, 3, 5, 5, 5, 5, 4, 5, 5, 2, 5, 4, 1, 5, 4]",filler
Daniel was relieved that Richard consented.,4.45,0.887,20,"[4, 5, 2, 5, 5, 3, 3, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 4, 5, 5]",filler
Daniel was relieved that Richard required something.,4.05,0.9445,20,"[4, 3, 4, 5, 4, 4, 4, 4, 2, 4, 5, 5, 3, 4, 5, 5, 5, 4, 5, 2]",test
David was anxious that Jessica consented.,3.8,1.1965,20,"[3, 4, 4, 5, 4, 3, 5, 4, 3, 4, 4, 4, 3, 5, 5, 5, 4, 1, 5, 1]",filler
David was bitter that Jessica stole something.,4.05,1.2763,20,"[5, 5, 1, 5, 4, 3, 3, 4, 5, 4, 5, 5, 3, 5, 5, 4, 4, 5, 5, 1]",test
David was content that Richard understood something.,4.1,1.1192,20,"[3, 5, 2, 2, 4, 2, 3, 5, 5, 4, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4]",test
David was flabbergasted that Charles laughed.,3.6,1.5694,20,"[2, 4, 3, 5, 1, 4, 4, 5, 1, 4, 5, 5, 3, 1, 5, 5, 4, 5, 5, 1]",filler
David was flustered that Lisa needed something.,3.85,1.1821,20,"[4, 4, 4, 5, 2, 3, 3, 4, 5, 5, 5, 4, 3, 5, 4, 5, 4, 2, 5, 1]",test
David was flustered that Lisa smiled.,3.9,1.4105,20,"[4, 3, 3, 5, 4, 5, 4, 5, 1, 4, 5, 5, 4, 1, 5, 5, 4, 5, 5, 1]",filler
David was grateful that Thomas arrived.,4.4737,0.9643,19,"[4, 5, 2, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 2, 5, 5]",filler
David was grateful that Thomas needed something.,3.85,1.1367,20,"[4, 4, 4, 5, 2, 3, 4, 5, 1, 4, 3, 4, 2, 5, 4, 4, 5, 4, 5, 5]",test
David was hopeful that Robert took something.,3.85,1.2258,20,"[4, 3, 4, 5, 4, 1, 4, 2, 1, 5, 5, 4, 4, 5, 5, 4, 4, 4, 5, 4]",test
David was jubilant that Sarah moved.,3.75,1.118,20,"[2, 5, 3, 4, 2, 4, 4, 4, 4, 5, 5, 5, 4, 2, 5, 3, 5, 3, 2, 4]",filler
David was mad that William took something.,4.4,0.9947,20,"[5, 5, 2, 5, 5, 3, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 2, 5, 4]",test
Elizabeth was aware that Sarah laughed.,4.4,0.8826,20,"[2, 5, 3, 5, 5, 4, 3, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 4, 5, 4]",filler
Elizabeth was certain that John misunderstood.,4.45,0.887,20,"[4, 5, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 4, 4, 5, 5, 4, 5, 5]",filler
Elizabeth was concerned that Mary preferred something.,3.45,0.9987,20,"[2, 4, 3, 2, 2, 3, 3, 2, 4, 5, 3, 5, 3, 3, 4, 4, 5, 4, 4, 4]",test
Elizabeth was hopeful that Barbara misunderstood.,3.55,1.4318,20,"[3, 5, 4, 5, 4, 4, 5, 2, 1, 4, 5, 4, 3, 1, 4, 5, 4, 2, 5, 1]",filler
Elizabeth was irate that Daniel disagreed.,3.95,1.3169,20,"[2, 4, 2, 5, 5, 3, 5, 5, 5, 3, 5, 4, 2, 4, 5, 5, 5, 4, 5, 1]",filler
Elizabeth was jealous that Barbara preferred something.,3.65,1.268,20,"[2, 4, 3, 4, 4, 1, 4, 2, 4, 5, 5, 4, 5, 5, 4, 4, 4, 3, 5, 1]",test
Elizabeth was relieved that Susan cried.,4.05,1.099,20,"[3, 5, 2, 5, 5, 1, 4, 5, 4, 5, 4, 3, 4, 4, 5, 5, 4, 5, 4, 4]",filler
Elizabeth was sorry that Mary made something.,3.6,1.3534,20,"[4, 4, 2, 5, 2, 3, 4, 2, 1, 5, 4, 4, 5, 4, 5, 3, 5, 5, 4, 1]",test
James was anxious that Daniel required something.,3.65,1.1821,20,"[4, 4, 3, 5, 2, 4, 4, 1, 5, 4, 3, 4, 2, 4, 3, 5, 5, 2, 5, 4]",test
James was enraged that Sarah misunderstood.,4.0,1.2566,20,"[4, 5, 2, 5, 4, 2, 3, 5, 5, 4, 5, 5, 3, 3, 5, 5, 5, 1, 5, 4]",filler
James was irate that Jennifer wanted something.,4.2,0.9515,20,"[4, 3, 4, 5, 5, 4, 4, 4, 5, 4, 5, 5, 5, 4, 4, 5, 4, 4, 5, 1]",test
James was jubilant that Thomas made something.,3.25,1.4096,20,"[2, 4, 2, 4, 2, 3, 4, 2, 5, 4, 2, 5, 3, 1, 5, 4, 5, 5, 2, 1]",test
James was positive that Karen broke something.,4.45,1.099,20,"[5, 5, 2, 5, 5, 1, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4]",test
James was shocked that Patricia made something.,3.95,1.099,20,"[4, 5, 2, 5, 5, 3, 4, 4, 4, 4, 3, 4, 3, 5, 5, 5, 4, 4, 5, 1]",test
James was sorry that Jessica laughed.,3.85,1.3485,20,"[4, 4, 2, 5, 4, 4, 3, 2, 1, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 1]",filler
James was worried that Thomas broke something.,4.7,0.5712,20,"[5, 5, 3, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5]",test
James was worried that Thomas understood.,3.55,1.3945,20,"[2, 4, 3, 5, 1, 4, 3, 4, 1, 3, 5, 5, 3, 5, 4, 5, 5, 2, 5, 2]",filler
Jennifer was confident that Michael misunderstood.,4.2,0.9515,20,"[4, 3, 2, 5, 4, 4, 4, 4, 5, 4, 5, 4, 5, 4, 5, 5, 5, 2, 5, 5]",filler
Jennifer was flabbergasted that Christopher took something.,4.35,0.8751,20,"[5, 5, 3, 5, 5, 2, 4, 5, 5, 4, 5, 5, 3, 4, 5, 5, 4, 4, 5, 4]",test
Jennifer was furious that Lisa understood.,3.4,1.429,20,"[2, 5, 3, 5, 4, 1, 3, 4, 1, 4, 2, 4, 5, 4, 4, 5, 4, 2, 5, 1]",filler
Jennifer was glad that William bought something.,4.4,1.0954,20,"[2, 5, 4, 5, 5, 1, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4]",test
Jennifer was livid that Mary understood.,3.3,1.4179,20,"[4, 3, 2, 4, 4, 2, 4, 5, 1, 4, 2, 4, 2, 1, 5, 5, 4, 4, 5, 1]",filler
Jennifer was sad that Richard agreed.,3.75,1.1642,20,"[3, 4, 4, 5, 2, 3, 4, 5, 3, 2, 5, 5, 3, 5, 4, 5, 4, 2, 5, 2]",filler
Jennifer was satisfied that Mary needed something.,3.7,1.2607,20,"[4, 3, 3, 4, 4, 2, 3, 4, 1, 4, 5, 5, 3, 5, 5, 4, 5, 1, 5, 4]",test
Jessica was amused that Nancy desired something.,4.0,1.2566,20,"[3, 4, 3, 5, 4, 5, 4, 4, 1, 4, 5, 5, 5, 3, 5, 5, 5, 4, 5, 1]",test
Jessica was ashamed that Lisa understood.,3.0,1.556,20,"[2, 3, 2, 5, 2, 2, 2, 4, 1, 1, 2, 4, 5, 4, 5, 5, 4, 1, 5, 1]",filler
Jessica was convinced that Barbara preferred something.,4.2,0.8335,20,"[3, 5, 4, 2, 4, 4, 4, 5, 5, 4, 4, 5, 3, 5, 5, 4, 5, 4, 5, 4]",test
Jessica was flabbergasted that Daniel misunderstood.,3.4,1.6983,20,"[1, 5, 2, 5, 4, 1, 3, 2, 4, 5, 5, 5, 4, 1, 4, 5, 5, 1, 5, 1]",filler
Jessica was grateful that William waited.,4.2,1.1965,20,"[1, 5, 2, 5, 4, 4, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5, 2, 5, 5]",filler
Jessica was happy that William moved.,4.45,0.8256,20,"[4, 5, 3, 5, 5, 3, 3, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 4, 5, 5]",filler
Jessica was livid that James disagreed.,3.8,1.4364,20,"[4, 5, 2, 5, 5, 2, 5, 4, 5, 4, 5, 3, 4, 1, 5, 5, 4, 2, 5, 1]",filler
Jessica was satisfied that David required something.,3.6842,1.2043,19,"[2, 3, 4, 5, 2, 4, 5, 4, 1, 4, 4, 4, 2, 3, 5, 5, 4, 5, 4]",test
John was doubtful that Linda cried.,4.1,1.1192,20,"[4, 4, 3, 5, 5, 5, 4, 4, 1, 5, 4, 5, 5, 3, 5, 5, 4, 5, 2, 4]",filler
John was grateful that James wanted something.,4.0,1.1239,20,"[3, 4, 2, 5, 5, 2, 3, 5, 3, 4, 5, 5, 4, 5, 5, 4, 4, 2, 5, 5]",test
John was irritated that Nancy needed something.,4.15,1.04,20,"[4, 4, 3, 5, 4, 2, 3, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 4, 5, 2]",test
John was optimistic that Patricia concurred.,3.8,1.1965,20,"[3, 5, 3, 2, 2, 2, 4, 4, 5, 4, 5, 5, 3, 3, 4, 5, 5, 2, 5, 5]",filler
John was sad that Michael required something.,4.0,1.0761,20,"[5, 4, 2, 5, 2, 3, 4, 4, 4, 4, 5, 5, 3, 5, 4, 5, 5, 2, 5, 4]",test
John was sure that Jennifer cried.,4.4,0.9403,20,"[2, 5, 3, 5, 5, 4, 4, 5, 5, 4, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5]",filler
Joseph was optimistic that Linda bought something.,4.15,0.8127,20,"[4, 4, 2, 5, 4, 4, 5, 4, 3, 4, 4, 5, 5, 3, 4, 5, 5, 4, 5, 4]",test
Joseph was positive that Linda waited.,4.2,1.0052,20,"[2, 4, 3, 5, 5, 3, 4, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 2, 5, 4]",filler
Joseph was proud that Jessica broke something.,3.65,1.387,20,"[1, 3, 2, 5, 5, 5, 4, 2, 1, 4, 3, 4, 2, 5, 5, 5, 4, 4, 5, 4]",test
Joseph was sad that Susan consented.,3.6842,1.0029,19,"[4, 4, 2, 5, 4, 3, 3, 4, 3, 2, 5, 4, 4, 3, 5, 4, 2, 5, 4]",filler
Joseph was sure that Elizabeth waited.,4.35,1.1367,20,"[2, 5, 2, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 2, 5, 5]",filler
Karen was amused that Joseph wanted something.,4.3,0.9787,20,"[5, 4, 2, 5, 5, 3, 5, 4, 2, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4]",test
Karen was content that Susan required something.,3.5,1.2773,20,"[4, 4, 3, 1, 2, 1, 5, 4, 1, 4, 5, 4, 3, 4, 4, 4, 4, 4, 5, 4]",test
Karen was doubtful that David agreed.,3.95,1.1459,20,"[5, 5, 3, 5, 5, 2, 3, 4, 4, 5, 4, 5, 3, 3, 5, 5, 4, 2, 2, 5]",filler
Karen was excited that Susan made something.,4.45,0.8256,20,"[5, 5, 2, 5, 5, 3, 4, 4, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5]",test
Karen was fearful that Elizabeth cried.,3.55,1.5035,20,"[2, 5, 3, 5, 1, 1, 4, 4, 1, 4, 5, 4, 5, 4, 5, 4, 4, 4, 5, 1]",filler
Karen was fearful that Elizabeth sold something.,3.9,1.0712,20,"[5, 4, 3, 5, 4, 3, 5, 4, 4, 4, 2, 5, 3, 4, 4, 5, 4, 5, 4, 1]",test
Karen was happy that Christopher sold something.,4.1,1.3727,20,"[5, 5, 2, 5, 5, 1, 4, 4, 5, 3, 5, 5, 3, 5, 4, 5, 5, 5, 5, 1]",test
Karen was hopeful that John moved.,3.65,1.2258,20,"[4, 4, 2, 5, 2, 3, 4, 4, 1, 2, 4, 4, 4, 5, 4, 5, 4, 2, 5, 5]",filler
Karen was irate that Jessica preferred something.,3.5,1.3955,20,"[3, 4, 1, 5, 2, 2, 4, 4, 2, 5, 5, 5, 3, 2, 5, 4, 4, 4, 5, 1]",test
Karen was jealous that Daniel laughed.,3.75,1.4096,20,"[3, 3, 3, 5, 1, 1, 4, 5, 1, 4, 4, 4, 3, 5, 5, 5, 5, 4, 5, 5]",filler
Karen was mad that Joseph concurred.,4.0,0.9177,20,"[4, 3, 4, 2, 4, 2, 3, 4, 4, 4, 5, 5, 4, 4, 4, 5, 5, 4, 5, 5]",filler
Karen was proud that Nancy understood something.,4.65,0.5871,20,"[4, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5]",test
Linda was anxious that Mary broke something.,4.3,0.9787,20,"[3, 4, 2, 5, 5, 4, 4, 4, 5, 2, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4]",test
Linda was certain that Sarah sold something.,4.45,0.8256,20,"[4, 4, 3, 5, 5, 3, 5, 5, 5, 4, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5]",test
Linda was distraught that Elizabeth arrived.,3.9,1.3727,20,"[2, 4, 4, 5, 4, 4, 4, 5, 5, 5, 5, 5, 3, 1, 5, 5, 4, 2, 5, 1]",filler
Linda was distraught that Elizabeth desired something.,3.7,1.1286,20,"[2, 3, 3, 5, 2, 4, 4, 4, 4, 4, 3, 4, 3, 4, 5, 5, 5, 4, 5, 1]",test
Linda was excited that John understood something.,4.3158,0.8852,19,"[5, 5, 2, 5, 5, 3, 4, 4, 5, 4, 4, 5, 3, 4, 4, 5, 5, 5, 5]",test
Linda was flustered that Mary stole something.,3.6,1.5355,20,"[3, 4, 2, 4, 5, 1, 5, 4, 2, 2, 5, 5, 4, 1, 5, 5, 4, 5, 5, 1]",test
Linda was jubilant that Elizabeth required something.,2.8,1.3611,20,"[2, 2, 1, 1, 2, 2, 3, 4, 1, 4, 4, 4, 2, 1, 5, 3, 5, 4, 2, 4]",test
Linda was satisfied that Susan waited.,4.05,1.191,20,"[2, 4, 2, 5, 4, 3, 4, 4, 5, 1, 5, 4, 5, 5, 5, 5, 4, 4, 5, 5]",filler
Linda was surprised that Karen arrived.,4.3,1.0311,20,"[2, 5, 3, 5, 5, 3, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 2, 5, 4]",filler
Linda was surprised that Karen required something.,3.75,1.2085,20,"[4, 4, 2, 5, 4, 2, 4, 4, 4, 4, 5, 5, 3, 3, 5, 5, 4, 2, 5, 1]",test
Lisa was amused that Mary cried.,3.8421,1.5371,19,"[5, 4, 2, 5, 5, 1, 3, 5, 1, 5, 5, 4, 3, 4, 5, 5, 5, 5, 1]",filler
Lisa was annoyed that William consented.,3.95,1.4318,20,"[2, 5, 2, 5, 2, 4, 3, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 2, 5, 5]",filler
Lisa was impressed that Sarah consented.,4.05,1.0501,20,"[4, 5, 4, 5, 2, 4, 4, 4, 5, 5, 5, 5, 3, 2, 4, 5, 4, 2, 5, 4]",filler
Lisa was impressed that Sarah sold something.,4.35,1.1367,20,"[4, 5, 2, 5, 5, 1, 4, 5, 5, 4, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4]",test
Lisa was mad that Thomas moved.,4.55,0.7592,20,"[5, 5, 3, 5, 5, 3, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4]",filler
Lisa was proud that Daniel consented.,4.2,1.105,20,"[1, 5, 4, 5, 4, 2, 4, 5, 5, 4, 4, 5, 3, 4, 5, 5, 5, 4, 5, 5]",filler
Lisa was shocked that Nancy understood something.,4.1,0.8522,20,"[5, 4, 2, 5, 5, 5, 3, 4, 4, 4, 3, 5, 3, 4, 5, 4, 4, 5, 4, 4]",test
Lisa was sorry that Robert disagreed.,4.05,1.5035,20,"[2, 5, 1, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 1, 5, 1]",filler
Mary was annoyed that Susan broke something.,4.35,0.8751,20,"[2, 5, 3, 5, 5, 4, 4, 5, 5, 4, 5, 5, 3, 4, 4, 5, 4, 5, 5, 5]",test
Mary was disappointed that William required something.,4.15,0.7452,20,"[4, 5, 3, 4, 4, 3, 3, 4, 4, 4, 5, 5, 3, 5, 5, 5, 4, 4, 5, 4]",test
Mary was furious that Sarah stole something.,4.4211,1.0174,19,"[5, 3, 5, 5, 3, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 2, 5, 5]",test
Mary was happy that Daniel understood.,4.7,0.4702,20,"[4, 5, 4, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5]",filler
Mary was irate that Patricia cried.,3.7,1.2183,20,"[2, 3, 2, 5, 5, 2, 4, 4, 3, 4, 5, 4, 3, 4, 4, 5, 4, 5, 5, 1]",filler
Mary was irritated that Karen smiled.,4.2,1.0563,20,"[3, 5, 1, 5, 5, 3, 3, 4, 4, 4, 4, 5, 5, 5, 4, 5, 5, 4, 5, 5]",filler
Mary was sore that Christopher moved.,2.8,1.1517,20,"[2, 3, 3, 1, 2, 2, 4, 2, 3, 2, 3, 2, 3, 3, 5, 5, 4, 2, 4, 1]",filler
Mary was sore that Christopher took something.,3.3,1.4546,20,"[4, 3, 2, 1, 4, 4, 4, 2, 5, 4, 3, 1, 2, 5, 2, 5, 5, 5, 4, 1]",test
Michael was angry that James made something.,3.8,1.0563,20,"[4, 4, 3, 5, 5, 4, 3, 4, 1, 3, 4, 4, 3, 5, 2, 4, 4, 5, 5, 4]",test
Michael was elated that William broke something.,3.45,1.3945,20,"[3, 4, 2, 4, 4, 3, 2, 2, 1, 5, 4, 5, 2, 3, 4, 5, 5, 5, 5, 1]",test
Michael was enraged that Charles needed something.,3.85,1.1821,20,"[4, 4, 2, 5, 2, 4, 4, 4, 4, 4, 4, 4, 5, 1, 5, 5, 5, 4, 5, 2]",test
Michael was excited that Daniel arrived.,4.3,1.0311,20,"[4, 5, 2, 5, 5, 2, 3, 5, 5, 4, 5, 5, 3, 5, 4, 5, 5, 4, 5, 5]",filler
Michael was fearful that James arrived.,3.4211,1.3045,19,"[4, 4, 3, 5, 1, 3, 4, 4, 4, 2, 5, 3, 2, 4, 4, 1, 2, 5, 5]",filler
Michael was indignant that Patricia smiled.,3.0,1.3377,20,"[2, 3, 4, 2, 2, 2, 2, 3, 1, 3, 5, 4, 3, 2, 2, 5, 5, 4, 5, 1]",filler
Michael was livid that Lisa broke something.,4.35,1.1821,20,"[4, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 2, 5, 5, 5, 5, 5, 1]",test
Michael was relieved that Jennifer desired something.,3.8,1.1517,20,"[3, 3, 2, 4, 4, 4, 4, 5, 1, 3, 5, 5, 2, 4, 4, 5, 5, 4, 5, 4]",test
Michael was shocked that Susan agreed.,4.35,1.2258,20,"[2, 5, 2, 5, 5, 1, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5]",filler
Michael was sure that William desired something.,4.25,0.9105,20,"[3, 4, 3, 5, 5, 2, 4, 5, 4, 5, 5, 4, 3, 5, 5, 5, 4, 5, 5, 4]",test
Nancy was bitter that Barbara concurred.,3.4,1.1877,20,"[3, 3, 3, 2, 2, 2, 4, 4, 4, 4, 4, 2, 3, 3, 5, 5, 5, 4, 5, 1]",filler
Nancy was glad that Sarah made something.,4.55,0.6863,20,"[4, 5, 3, 5, 5, 4, 3, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5]",test
Nancy was positive that Barbara made something.,4.05,0.8256,20,"[4, 4, 3, 5, 5, 2, 4, 4, 5, 4, 3, 4, 3, 5, 4, 4, 4, 5, 5, 4]",test
Nancy was sad that William needed something.,4.0526,1.1773,19,"[3, 5, 5, 4, 3, 4, 4, 2, 5, 5, 5, 3, 5, 4, 5, 4, 5, 5, 1]",test
Patricia was elated that Linda disagreed.,3.2,1.3992,20,"[1, 3, 3, 2, 2, 3, 3, 4, 3, 5, 3, 4, 4, 1, 5, 5, 5, 2, 5, 1]",filler
Patricia was furious that Christopher agreed.,3.9474,1.3112,19,"[2, 3, 2, 5, 5, 2, 4, 5, 5, 5, 5, 5, 2, 4, 5, 5, 2, 5, 4]",filler
Patricia was happy that Barbara required something.,4.2,0.9515,20,"[4, 4, 2, 5, 2, 4, 4, 4, 3, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4]",test
Patricia was jealous that Michael arrived.,3.85,1.268,20,"[5, 4, 4, 5, 2, 3, 5, 2, 2, 2, 4, 5, 3, 5, 5, 5, 5, 4, 5, 2]",filler
Patricia was sorry that Daniel sold something.,3.6,1.1425,20,"[3, 3, 2, 4, 5, 3, 4, 4, 3, 3, 4, 5, 3, 2, 4, 5, 5, 5, 4, 1]",test
Richard was bitter that Charles desired something.,3.6,1.0954,20,"[3, 3, 3, 4, 2, 2, 4, 5, 3, 3, 4, 4, 5, 4, 4, 5, 4, 4, 5, 1]",test
Richard was bitter that Charles smiled.,4.25,1.118,20,"[4, 5, 5, 5, 5, 4, 4, 4, 1, 5, 5, 4, 3, 5, 5, 5, 5, 4, 5, 2]",filler
Richard was concerned that Jennifer took something.,4.2,1.1965,20,"[3, 4, 2, 5, 5, 1, 3, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5]",test
Richard was confident that Daniel understood something.,4.35,0.8751,20,"[3, 4, 2, 5, 5, 5, 4, 4, 5, 4, 5, 5, 3, 4, 5, 5, 4, 5, 5, 5]",test
Richard was convinced that Lisa arrived.,4.25,1.0195,20,"[2, 5, 4, 5, 4, 4, 3, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 2, 5, 4]",filler
Richard was distraught that Daniel concurred.,3.7,1.3018,20,"[3, 5, 2, 4, 1, 3, 3, 5, 1, 3, 5, 4, 4, 5, 3, 5, 4, 5, 5, 4]",filler
Richard was hopeful that Lisa understood something.,4.2632,0.8719,19,"[3, 4, 5, 5, 2, 4, 4, 5, 4, 5, 4, 3, 5, 5, 5, 5, 4, 5, 4]",test
