unit,mean,std,n,individual_ratings,item_type
It was an excellent strategy that she came up with.,4.4167,0.8805,24,"[4, 4, 5, 2, 5, 5, 5, 4, 5, 5, 4, 2, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5]",test
It was her coworker that she talked with.,3.5385,1.0288,26,"[2, 3, 4, 5, 4, 5, 4, 4, 2, 5, 3, 3, 2, 4, 5, 3, 3, 4, 3, 4, 2, 4, 4, 3, 5, 2]",test
It was her sister that she worried about.,4.1154,0.8638,26,"[4, 3, 3, 3, 5, 4, 5, 5, 5, 4, 4, 4, 5, 5, 5, 4, 4, 4, 5, 3, 4, 4, 2, 5, 5, 3]",test
It was her teammates that she collaborated with.,3.5,0.7802,24,"[4, 3, 4, 4, 3, 4, 3, 4, 5, 4, 3, 2, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 2, 2]",test
It was his daily routine that he went about.,2.6333,1.0334,30,"[3, 4, 2, 2, 4, 1, 3, 2, 1, 2, 4, 3, 2, 2, 4, 2, 3, 1, 2, 2, 2, 3, 3, 4, 4, 4, 2, 3, 1, 4]",test
It was his investments that he cashed in.,3.6923,0.8376,26,"[4, 3, 4, 4, 4, 4, 5, 4, 4, 4, 2, 3, 4, 5, 5, 4, 4, 3, 3, 2, 3, 4, 2, 4, 4, 4]",test
It was in a guitar that he traded.,2.48,1.3266,25,"[2, 3, 1, 1, 3, 4, 2, 1, 5, 4, 4, 1, 2, 3, 2, 1, 4, 4, 1, 2, 4, 1, 4, 2, 1]",test
It was in a peace treaty that the negotiations culminated.,2.8261,1.0292,23,"[3, 2, 3, 2, 2, 4, 4, 3, 3, 4, 2, 4, 5, 2, 3, 4, 2, 2, 1, 2, 2, 4, 2]",test
It was in a peaceful town that they settled.,3.4,1.07,30,"[2, 4, 4, 3, 4, 5, 1, 3, 2, 3, 3, 3, 3, 5, 4, 2, 5, 3, 5, 4, 3, 4, 3, 4, 4, 4, 4, 3, 4, 1]",test
It was in a project that the discussion resulted.,2.3333,1.0901,24,"[1, 2, 2, 2, 1, 2, 3, 5, 2, 2, 1, 2, 4, 5, 3, 3, 2, 2, 2, 2, 3, 2, 2, 1]",test
It was in a small village that they resided.,3.2963,1.1373,27,"[5, 4, 2, 5, 2, 3, 4, 2, 2, 4, 3, 3, 3, 2, 3, 5, 3, 4, 4, 5, 2, 1, 2, 4, 4, 4, 4]",test
It was in his investments that he cashed.,1.9118,0.9651,34,"[2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 4, 1, 1, 1, 2, 2, 1, 4, 2, 2, 2, 1, 1, 1, 3, 3, 2, 4, 4, 2, 2]",test
It was in the competitive scholastic program that she enrolled.,2.75,0.8969,24,"[2, 2, 2, 2, 2, 2, 2, 3, 5, 4, 4, 3, 3, 3, 3, 3, 4, 3, 3, 2, 3, 2, 3, 1]",test
It was in the local festival that we participated.,2.7353,0.9632,34,"[3, 2, 3, 1, 5, 3, 3, 3, 2, 2, 2, 2, 2, 2, 5, 3, 2, 4, 2, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 4, 3, 2]",test
It was in the shipping costs that they factored.,2.6765,0.9761,34,"[4, 3, 2, 1, 3, 4, 1, 4, 2, 2, 2, 4, 2, 2, 3, 1, 2, 3, 3, 3, 4, 3, 2, 3, 2, 3, 3, 4, 1, 2, 4, 4, 3, 2]",test
It was the broken engine that she tinkered with.,3.1923,1.059,26,"[4, 2, 4, 4, 4, 4, 3, 2, 2, 2, 3, 4, 3, 3, 5, 4, 2, 4, 4, 1, 4, 3, 3, 4, 4, 1]",test
It was the competitive scholastic program that she enrolled in.,3.5278,1.082,36,"[3, 2, 4, 5, 4, 3, 3, 3, 2, 2, 5, 3, 2, 5, 4, 3, 4, 5, 4, 4, 4, 5, 5, 4, 4, 2, 1, 2, 4, 3, 4, 3, 5, 4, 3, 4]",test
It was the computer setting that she messed with.,3.5455,1.2013,33,"[4, 4, 5, 1, 2, 2, 5, 4, 3, 5, 4, 4, 2, 4, 3, 4, 2, 4, 5, 5, 2, 5, 4, 4, 3, 4, 3, 5, 4, 4, 2, 4, 1]",test
It was the design team that she worked with.,3.7308,0.7776,26,"[4, 4, 4, 4, 5, 3, 5, 3, 5, 2, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3, 2, 4, 3]",test
It was the labor union that the company negotiated with.,3.6774,0.9794,31,"[4, 3, 3, 4, 3, 5, 5, 3, 3, 3, 3, 4, 5, 4, 5, 4, 2, 4, 4, 5, 5, 2, 4, 5, 3, 2, 4, 4, 3, 2, 4]",test
It was the local festival that we participated in.,3.3077,1.0495,26,"[5, 4, 3, 2, 5, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 5, 5, 3, 2, 2, 5, 4, 2, 3, 2, 2]",test
It was the protestors that he sided with.,3.7568,0.7603,37,"[4, 5, 4, 3, 3, 3, 5, 2, 3, 3, 3, 3, 4, 4, 4, 5, 4, 4, 3, 5, 4, 4, 4, 4, 3, 5, 5, 4, 3, 3, 4, 3, 4, 4, 3, 4, 4]",test
It was the security system that he tampered with.,3.7667,0.7739,30,"[3, 4, 4, 4, 4, 5, 4, 4, 3, 5, 3, 4, 2, 4, 4, 3, 4, 5, 4, 5, 4, 3, 4, 4, 4, 3, 4, 4, 3, 2]",test
It was the shipping costs that they factored in.,3.6538,1.1293,26,"[5, 4, 2, 5, 5, 4, 3, 4, 3, 4, 3, 4, 5, 5, 3, 5, 4, 5, 3, 3, 3, 2, 2, 4, 4, 1]",test
It was with a new idea that she toyed.,2.1034,0.9763,29,"[2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 4, 4, 1, 4, 2, 1, 4, 2, 3, 2, 1]",test
It was with an excellent strategy that she came up.,2.0,1.1711,36,"[2, 2, 1, 1, 1, 3, 5, 1, 1, 2, 3, 2, 1, 5, 2, 2, 2, 2, 1, 4, 5, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1]",test
It was with her coworker that she talked.,2.3824,1.0735,34,"[3, 1, 1, 5, 2, 1, 2, 5, 2, 2, 2, 2, 3, 4, 4, 2, 3, 2, 2, 2, 2, 2, 4, 2, 2, 2, 4, 1, 1, 2, 2, 2, 3, 2]",test
It was with her teammates that she collaborated.,2.8056,1.0642,36,"[4, 3, 4, 2, 2, 3, 4, 2, 2, 2, 2, 2, 4, 3, 3, 1, 5, 4, 2, 4, 4, 5, 2, 2, 2, 3, 2, 2, 1, 2, 2, 4, 3, 4, 3, 2]",test
It was with the broken engine that she tinkered.,2.0,0.8528,34,"[2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 4, 2, 2, 1, 1, 3, 2, 2, 3, 4, 3, 2, 3, 3, 2, 1, 1, 2, 2, 2, 3]",test
It was with the computer setting that she messed.,2.037,1.0554,27,"[5, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 4, 2, 2, 1, 2, 2, 1, 2, 2, 5, 2, 2]",test
It was with the design team that she worked.,2.5,0.8616,34,"[2, 4, 2, 3, 2, 1, 4, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 4, 2, 4, 4, 2, 2, 3, 3, 2, 3, 1, 2, 4, 2, 2]",test
It was with the labor union that the company negotiated.,3.0,1.0,29,"[4, 2, 2, 2, 5, 2, 2, 4, 2, 1, 4, 2, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 2, 3, 3, 4, 2, 2]",test
It was with the protestors that he sided.,2.4348,0.8958,23,"[2, 4, 3, 2, 1, 4, 2, 3, 3, 2, 2, 2, 4, 2, 3, 2, 3, 1, 2, 1, 3, 2, 3]",test
It was with the security system that he tampered.,2.3667,0.8087,30,"[2, 2, 2, 2, 2, 4, 2, 2, 2, 1, 2, 2, 2, 3, 1, 2, 3, 3, 4, 3, 2, 3, 2, 2, 4, 2, 2, 2, 4, 2]",test
