unit,mean,std,n,individual_ratings,item_type
Elizabeth was ashamed that Sarah broke something.,4.25,1.2085,20,"[4, 5, 5, 5, 2, 4, 5, 1, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 2]",test
Elizabeth was excited that Mary understood.,4.5,1.1471,20,"[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 4, 3, 5, 5, 5, 5, 5, 2]",filler
Elizabeth was glad that Michael required something.,3.45,1.2763,20,"[2, 5, 4, 4, 3, 2, 4, 1, 5, 5, 4, 2, 2, 3, 4, 5, 4, 5, 3, 2]",test
Elizabeth was sore that Barbara misunderstood.,3.25,1.3328,20,"[5, 5, 5, 2, 2, 3, 5, 1, 4, 5, 2, 2, 4, 4, 3, 2, 2, 2, 4, 3]",filler
Elizabeth was sore that Barbara needed something.,2.9,1.4473,20,"[2, 5, 5, 2, 2, 1, 4, 1, 4, 5, 2, 3, 1, 3, 3, 1, 4, 5, 3, 2]",test
Elizabeth was surprised that Michael took something.,4.45,1.099,20,"[5, 5, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 2, 4, 5, 5, 5, 5, 5, 2]",test
James was annoyed that Charles arrived.,3.85,1.387,20,"[4, 5, 2, 4, 1, 3, 4, 1, 5, 5, 5, 5, 2, 4, 5, 5, 4, 5, 5, 3]",filler
James was annoyed that Charles desired something.,3.7,1.4179,20,"[4, 5, 5, 3, 4, 1, 5, 1, 4, 5, 2, 5, 2, 3, 5, 5, 4, 5, 4, 2]",test
James was concerned that David disagreed.,4.1,1.2937,20,"[4, 5, 4, 5, 5, 2, 4, 1, 5, 5, 5, 5, 2, 4, 5, 5, 2, 5, 5, 4]",filler
James was concerned that David sold something.,3.8,1.2397,20,"[2, 5, 4, 4, 3, 2, 5, 1, 4, 5, 5, 3, 2, 4, 5, 5, 4, 5, 4, 4]",test
James was doubtful that Sarah sold something.,3.95,1.191,20,"[3, 5, 5, 5, 5, 5, 2, 4, 5, 5, 5, 4, 2, 3, 4, 5, 2, 4, 4, 2]",test
James was elated that Nancy took something.,3.65,1.2258,20,"[4, 5, 4, 4, 5, 4, 4, 1, 4, 5, 2, 4, 2, 3, 4, 5, 2, 5, 4, 2]",test
James was enraged that Sarah broke something.,4.4,0.9403,20,"[5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 4, 4, 3, 5, 5, 3, 5, 5, 2]",test
James was glad that Linda arrived.,4.7,0.5712,20,"[5, 5, 5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4]",filler
James was impressed that Elizabeth misunderstood.,2.55,1.4318,20,"[1, 4, 1, 3, 1, 2, 5, 1, 2, 5, 2, 3, 1, 3, 4, 1, 2, 5, 3, 2]",filler
James was positive that Karen consented.,4.4,1.0463,20,"[4, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 4, 3, 4, 5, 4, 5, 5, 3]",filler
James was relieved that Thomas sold something.,4.35,0.7452,20,"[5, 5, 5, 5, 3, 4, 5, 4, 5, 5, 4, 5, 3, 4, 4, 5, 4, 5, 4, 3]",test
James was sorry that Jessica bought something.,3.25,1.4096,20,"[3, 4, 1, 2, 1, 3, 5, 1, 4, 5, 4, 2, 3, 4, 5, 2, 3, 5, 5, 3]",test
Jennifer was bitter that John understood.,3.35,1.268,20,"[1, 5, 1, 4, 3, 2, 5, 1, 4, 4, 4, 4, 3, 4, 4, 4, 4, 2, 4, 4]",filler
Jennifer was confident that Michael bought something.,4.4,0.8826,20,"[4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 3, 5, 5, 2, 5, 4, 3]",test
Jennifer was fearful that Patricia waited.,3.15,1.5313,20,"[1, 5, 2, 5, 5, 2, 5, 1, 2, 2, 1, 3, 2, 4, 4, 5, 2, 5, 3, 4]",filler
Jennifer was glad that William agreed.,4.4211,1.0706,19,"[5, 5, 5, 5, 1, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 4, 3]",filler
Jennifer was grateful that Nancy bought something.,4.2,1.2814,20,"[5, 5, 5, 5, 5, 2, 4, 1, 5, 5, 5, 5, 2, 3, 5, 5, 4, 5, 5, 3]",test
Jennifer was hopeful that James cried.,2.7,1.3416,20,"[2, 5, 2, 4, 2, 2, 5, 1, 2, 2, 1, 3, 2, 3, 4, 4, 1, 5, 2, 2]",filler
Jennifer was indignant that Karen desired something.,3.45,1.3169,20,"[3, 5, 3, 4, 3, 5, 4, 1, 4, 2, 5, 3, 1, 4, 5, 2, 2, 5, 4, 4]",test
Jennifer was positive that William arrived.,4.55,0.6863,20,"[4, 5, 5, 4, 5, 5, 3, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 5]",filler
Jennifer was shocked that Christopher misunderstood.,4.15,1.268,20,"[5, 5, 5, 5, 5, 2, 5, 2, 5, 5, 5, 5, 2, 2, 5, 5, 3, 5, 3, 4]",filler
Jessica was dubious that Barbara consented.,3.55,1.1459,20,"[5, 5, 3, 3, 2, 3, 4, 4, 4, 5, 4, 4, 1, 4, 4, 4, 2, 5, 3, 2]",filler
Jessica was dubious that Barbara sold something.,3.55,1.191,20,"[4, 5, 4, 2, 3, 2, 4, 2, 5, 5, 2, 4, 2, 4, 4, 5, 2, 5, 3, 4]",test
Jessica was elated that Charles waited.,4.3,1.0809,20,"[5, 5, 5, 4, 4, 1, 5, 2, 5, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 4]",filler
Jessica was flustered that Michael cried.,4.0,1.1698,20,"[4, 5, 5, 4, 5, 2, 5, 2, 5, 5, 5, 4, 2, 3, 5, 5, 3, 5, 3, 3]",filler
Jessica was optimistic that David stole something.,2.8421,1.5728,19,"[1, 3, 3, 2, 1, 5, 1, 2, 5, 1, 4, 5, 3, 2, 5, 2, 5, 1, 3]",test
Jessica was shocked that Sarah stole something.,4.7,0.6569,20,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 3, 5, 5, 5, 5, 5, 4]",test
Jessica was surprised that Thomas consented.,4.15,1.1367,20,"[4, 5, 5, 4, 3, 2, 5, 4, 5, 5, 5, 5, 2, 4, 5, 5, 2, 5, 5, 3]",filler
John was anxious that Elizabeth stole something.,3.9,1.0712,20,"[4, 5, 5, 3, 5, 4, 4, 1, 4, 5, 4, 4, 3, 4, 4, 5, 3, 4, 5, 2]",test
John was ashamed that William disagreed.,3.85,1.1821,20,"[3, 5, 5, 4, 4, 5, 5, 1, 4, 5, 2, 4, 3, 3, 5, 5, 4, 4, 4, 2]",filler
John was ecstatic that Jennifer misunderstood.,2.8,1.3611,20,"[2, 4, 2, 4, 1, 1, 5, 1, 2, 2, 2, 5, 4, 3, 3, 5, 2, 2, 2, 4]",filler
John was fearful that Sarah made something.,3.5,1.1002,20,"[3, 5, 4, 4, 3, 2, 4, 1, 2, 5, 4, 3, 3, 3, 3, 5, 4, 4, 3, 5]",test
John was grateful that James disagreed.,3.8,1.3992,20,"[3, 5, 2, 5, 1, 1, 5, 3, 5, 5, 2, 5, 4, 4, 5, 5, 4, 5, 3, 4]",filler
John was impressed that Christopher laughed.,3.8,1.3219,20,"[4, 5, 4, 4, 4, 5, 5, 1, 5, 5, 2, 4, 1, 3, 4, 5, 4, 5, 4, 2]",filler
John was relieved that Christopher disagreed.,3.95,1.3169,20,"[4, 5, 2, 5, 1, 1, 5, 4, 5, 5, 5, 5, 4, 3, 4, 5, 4, 5, 4, 3]",filler
John was sad that Michael disagreed.,4.35,1.1367,20,"[5, 5, 5, 5, 5, 1, 5, 2, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 4, 3]",filler
John was worried that Charles preferred something.,3.25,1.4096,20,"[1, 5, 3, 3, 4, 1, 2, 1, 4, 5, 4, 2, 3, 3, 5, 5, 2, 5, 4, 3]",test
Joseph was angry that Jessica understood something.,3.15,1.4965,20,"[2, 4, 2, 4, 1, 2, 1, 1, 2, 5, 2, 5, 3, 4, 5, 5, 2, 5, 4, 4]",test
Joseph was aware that John understood something.,4.0,1.026,20,"[3, 5, 5, 4, 5, 4, 4, 2, 4, 5, 5, 4, 3, 3, 5, 5, 3, 5, 4, 2]",test
Joseph was certain that Jessica disagreed.,4.25,1.2085,20,"[4, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 4, 4, 4, 5, 2, 5, 4, 2]",filler
Joseph was doubtful that Barbara waited.,4.15,0.9881,20,"[3, 5, 5, 4, 4, 5, 3, 4, 5, 5, 5, 5, 2, 4, 5, 5, 2, 4, 4, 4]",filler
Joseph was ecstatic that Nancy made something.,4.4,0.8826,20,"[5, 5, 5, 4, 4, 5, 4, 2, 5, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5, 3]",test
Joseph was elated that Mary preferred something.,3.6,1.2732,20,"[2, 5, 4, 3, 1, 3, 4, 1, 4, 5, 4, 4, 2, 4, 5, 5, 3, 5, 4, 4]",test
Joseph was irate that William understood something.,3.05,1.3945,20,"[2, 5, 3, 4, 1, 4, 1, 1, 2, 5, 2, 5, 2, 4, 3, 2, 3, 5, 4, 3]",test
Joseph was irritated that William concurred.,3.5,1.3572,20,"[4, 4, 4, 4, 1, 1, 5, 2, 4, 5, 5, 4, 2, 3, 2, 5, 4, 5, 4, 2]",filler
Joseph was positive that Linda wanted something.,4.3,1.1286,20,"[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 3, 3, 4, 5, 4, 5, 3, 3]",test
Joseph was surprised that Daniel understood.,4.4,0.8208,20,"[5, 5, 4, 5, 5, 4, 4, 2, 5, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 3]",filler
Karen was aware that Thomas needed something.,4.5,0.9459,20,"[5, 5, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 2, 4, 4, 5, 5, 5, 4, 5]",test
Karen was ecstatic that Patricia understood something.,3.9,1.1653,20,"[4, 5, 4, 4, 4, 4, 5, 1, 4, 5, 5, 5, 4, 3, 2, 5, 4, 5, 3, 2]",test
Karen was furious that Barbara desired something.,3.65,1.04,20,"[3, 5, 3, 4, 2, 3, 4, 3, 4, 5, 4, 4, 2, 3, 5, 5, 4, 5, 3, 2]",test
Karen was irate that Jessica arrived.,3.65,1.4244,20,"[4, 5, 3, 4, 1, 3, 5, 1, 5, 5, 5, 5, 2, 4, 3, 5, 2, 5, 4, 2]",filler
Karen was livid that Richard consented.,3.6,1.3534,20,"[1, 5, 3, 4, 1, 4, 5, 3, 5, 5, 4, 5, 2, 3, 4, 5, 2, 5, 3, 3]",filler
Karen was mad that Joseph preferred something.,3.55,1.2763,20,"[4, 5, 3, 4, 4, 1, 4, 1, 2, 5, 4, 2, 3, 3, 5, 5, 4, 5, 4, 3]",test
Karen was relieved that Lisa moved.,4.25,1.1642,20,"[3, 5, 5, 5, 3, 4, 4, 1, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 2]",filler
Karen was sad that Christopher stole something.,4.7,0.8013,20,"[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 2]",test
Karen was sorry that William understood.,3.3,1.3803,20,"[3, 5, 1, 4, 1, 4, 4, 1, 4, 5, 2, 4, 2, 3, 4, 2, 4, 5, 3, 5]",filler
Linda was amused that William stole something.,3.35,1.4244,20,"[3, 5, 1, 4, 1, 3, 5, 1, 5, 5, 2, 4, 2, 5, 4, 4, 4, 4, 3, 2]",test
Linda was ashamed that Patricia moved.,3.2,1.4364,20,"[1, 5, 4, 4, 1, 4, 5, 1, 4, 5, 1, 3, 2, 3, 4, 4, 2, 5, 3, 3]",filler
Linda was bitter that Joseph needed something.,3.8,1.105,20,"[3, 5, 4, 4, 3, 2, 5, 1, 5, 5, 4, 3, 4, 3, 4, 5, 4, 5, 3, 4]",test
Linda was convinced that Joseph stole something.,4.6,0.7539,20,"[4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 2]",test
Linda was grateful that Lisa understood.,4.45,0.8256,20,"[5, 5, 2, 5, 5, 4, 4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 3]",filler
Linda was happy that Robert made something.,4.25,1.0699,20,"[4, 5, 5, 5, 4, 3, 5, 2, 5, 5, 5, 5, 2, 3, 5, 5, 4, 5, 5, 3]",test
Linda was hopeful that Nancy sold something.,4.2,1.0563,20,"[4, 5, 5, 5, 5, 2, 4, 2, 5, 5, 5, 4, 4, 4, 5, 5, 4, 5, 4, 2]",test
Linda was mad that Susan wanted something.,4.15,1.0894,20,"[4, 5, 4, 5, 4, 2, 5, 2, 5, 5, 5, 5, 3, 4, 4, 5, 4, 5, 5, 2]",test
Linda was proud that Charles misunderstood.,2.6,1.3534,20,"[2, 5, 2, 4, 1, 1, 3, 1, 2, 5, 2, 4, 2, 3, 5, 2, 1, 2, 2, 3]",filler
Linda was sad that Robert desired something.,3.3,1.2607,20,"[3, 5, 3, 4, 2, 4, 1, 1, 4, 5, 2, 4, 3, 3, 2, 5, 3, 5, 4, 3]",test
Linda was sure that Jessica misunderstood.,4.45,0.7592,20,"[4, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 4, 3, 3, 5, 5, 4, 5, 5, 4]",filler
Linda was sure that Jessica needed something.,4.5,0.8885,20,"[4, 5, 4, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 2, 5, 5, 3]",test
Lisa was angry that Karen waited.,3.95,1.2763,20,"[3, 5, 4, 5, 3, 1, 5, 1, 5, 5, 5, 5, 4, 3, 4, 5, 4, 5, 4, 3]",filler
Lisa was concerned that Nancy made something.,3.4211,1.3871,19,"[4, 5, 3, 4, 1, 1, 5, 1, 3, 5, 4, 3, 4, 3, 5, 5, 4, 3, 2]",test
Lisa was confident that John wanted something.,4.75,0.5501,20,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 3]",test
Lisa was dubious that Richard understood.,3.6316,1.3,19,"[3, 5, 4, 3, 3, 1, 5, 1, 5, 5, 5, 2, 3, 3, 4, 4, 4, 5, 4]",filler
Lisa was glad that Susan desired something.,3.7,1.2183,20,"[3, 5, 3, 5, 3, 1, 4, 1, 4, 5, 5, 4, 2, 4, 4, 5, 4, 4, 4, 4]",test
Lisa was happy that Michael agreed.,4.4,0.9947,20,"[5, 5, 5, 5, 5, 4, 4, 2, 5, 5, 5, 5, 3, 4, 5, 5, 5, 4, 5, 2]",filler
Lisa was happy that Michael understood something.,4.4,1.0463,20,"[5, 5, 5, 5, 5, 1, 4, 3, 5, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5, 4]",test
Lisa was indignant that Jessica broke something.,3.9,1.2096,20,"[5, 5, 5, 4, 3, 2, 5, 1, 2, 5, 5, 4, 3, 4, 5, 4, 3, 5, 4, 4]",test
Lisa was sad that Patricia laughed.,3.65,1.4609,20,"[5, 5, 2, 5, 1, 2, 4, 3, 5, 5, 2, 4, 3, 3, 5, 5, 1, 5, 5, 3]",filler
Lisa was sorry that Robert took something.,3.95,1.191,20,"[4, 5, 4, 3, 5, 2, 4, 1, 4, 5, 5, 5, 4, 3, 4, 5, 4, 5, 5, 2]",test
Mary was enraged that Richard waited.,3.9,1.1653,20,"[5, 5, 2, 4, 3, 3, 4, 2, 5, 5, 5, 4, 2, 3, 5, 5, 5, 5, 3, 3]",filler
Mary was flabbergasted that John waited.,4.0,1.0761,20,"[4, 5, 4, 4, 5, 4, 5, 1, 5, 5, 4, 5, 4, 4, 4, 5, 2, 4, 3, 3]",filler
Mary was irritated that Karen desired something.,3.45,1.2344,20,"[3, 5, 3, 4, 4, 4, 1, 1, 4, 5, 2, 4, 2, 3, 3, 5, 4, 5, 4, 3]",test
Michael was anxious that Nancy agreed.,3.2,1.4726,20,"[4, 5, 4, 4, 1, 1, 5, 1, 5, 5, 4, 3, 2, 4, 3, 5, 2, 2, 2, 2]",filler
Michael was convinced that Jennifer waited.,4.1,1.3338,20,"[4, 5, 5, 4, 5, 1, 5, 1, 5, 5, 5, 5, 2, 4, 5, 5, 4, 5, 4, 3]",filler
Michael was hopeful that Jessica smiled.,3.75,1.3717,20,"[5, 5, 4, 4, 5, 1, 5, 1, 4, 5, 4, 4, 2, 4, 4, 5, 2, 5, 4, 2]",filler
Michael was optimistic that Lisa agreed.,4.3,0.7327,20,"[3, 5, 4, 4, 5, 4, 5, 3, 5, 5, 4, 5, 4, 4, 5, 5, 4, 5, 4, 3]",filler
Michael was proud that James concurred.,3.6,1.3139,20,"[2, 5, 5, 4, 4, 1, 5, 2, 4, 5, 2, 3, 2, 4, 4, 5, 4, 5, 4, 2]",filler
Michael was proud that James preferred something.,3.5,1.3179,20,"[2, 5, 5, 3, 3, 3, 1, 1, 4, 5, 4, 4, 4, 4, 2, 5, 2, 5, 4, 4]",test
Michael was sore that Richard arrived.,2.8,1.3219,20,"[4, 5, 2, 2, 1, 3, 5, 1, 4, 5, 2, 2, 2, 3, 3, 2, 1, 2, 3, 4]",filler
Michael was sure that William consented.,4.5,0.8885,20,"[5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5, 2]",filler
Nancy was disappointed that Christopher cried.,4.05,1.2344,20,"[4, 5, 5, 4, 4, 5, 5, 1, 5, 5, 4, 5, 2, 3, 5, 5, 2, 5, 4, 3]",filler
Nancy was flustered that Barbara understood something.,2.75,1.3328,20,"[3, 5, 4, 3, 1, 2, 1, 1, 4, 2, 2, 2, 2, 4, 2, 5, 2, 5, 3, 2]",test
Nancy was jealous that Christopher stole something.,3.4,1.3917,20,"[2, 5, 2, 3, 1, 2, 3, 1, 4, 5, 4, 5, 3, 3, 5, 2, 4, 5, 5, 4]",test
Nancy was jubilant that Patricia agreed.,4.2,1.3611,20,"[5, 5, 4, 4, 5, 1, 5, 1, 5, 5, 5, 5, 2, 3, 5, 5, 4, 5, 5, 5]",filler
Patricia was content that Sarah waited.,4.15,1.0894,20,"[5, 5, 4, 3, 4, 4, 5, 1, 4, 5, 4, 5, 5, 4, 5, 5, 2, 5, 4, 4]",filler
Patricia was distraught that Nancy misunderstood.,3.55,1.3169,20,"[5, 5, 4, 4, 4, 1, 4, 1, 4, 5, 2, 3, 2, 3, 5, 4, 4, 5, 4, 2]",filler
Patricia was dubious that James made something.,3.3,1.2183,20,"[3, 5, 4, 3, 3, 2, 3, 1, 5, 5, 2, 3, 2, 3, 3, 5, 3, 5, 2, 4]",test
Patricia was flabbergasted that James stole something.,4.55,0.8256,20,"[5, 5, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5, 5, 4]",test
Patricia was furious that Christopher understood something.,3.15,1.387,20,"[1, 5, 2, 3, 2, 2, 3, 1, 4, 5, 2, 2, 2, 3, 5, 5, 4, 5, 4, 3]",test
Patricia was happy that Barbara laughed.,4.5,1.0513,20,"[5, 5, 5, 5, 5, 1, 5, 4, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 3]",filler
Patricia was relieved that Charles understood something.,4.05,1.1459,20,"[5, 5, 5, 4, 5, 1, 4, 2, 4, 5, 5, 5, 3, 3, 4, 5, 4, 5, 4, 3]",test
Richard was confident that Daniel cried.,3.8,1.105,20,"[4, 5, 2, 4, 4, 2, 4, 1, 4, 4, 5, 5, 4, 3, 3, 5, 4, 5, 4, 4]",filler
Richard was distraught that Daniel broke something.,4.25,1.3328,20,"[5, 5, 5, 5, 5, 2, 4, 2, 5, 5, 5, 5, 1, 4, 5, 5, 2, 5, 5, 5]",test
Richard was excited that Barbara needed something.,3.9,1.0208,20,"[4, 5, 4, 4, 2, 5, 4, 2, 2, 5, 4, 4, 3, 4, 5, 5, 4, 5, 4, 3]",test
Richard was excited that Barbara smiled.,4.35,0.9881,20,"[5, 5, 5, 5, 4, 4, 5, 3, 5, 5, 5, 5, 2, 4, 4, 5, 5, 5, 4, 2]",filler
Richard was flabbergasted that Robert made something.,3.85,1.04,20,"[3, 5, 4, 4, 1, 2, 4, 5, 4, 5, 4, 4, 3, 3, 4, 5, 4, 5, 4, 4]",test
Richard was positive that Christopher needed something.,4.4,0.8208,20,"[4, 5, 5, 5, 5, 2, 5, 5, 4, 5, 5, 5, 3, 4, 4, 5, 4, 5, 4, 4]",test
Richard was shocked that Linda concurred.,3.6,1.429,20,"[2, 5, 4, 4, 3, 1, 5, 1, 5, 5, 5, 5, 3, 3, 2, 5, 2, 5, 4, 3]",filler
Richard was surprised that Jennifer wanted something.,4.4,0.8826,20,"[5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 4, 5, 2, 3, 5, 5, 4, 5, 5, 3]",test
Robert was annoyed that Elizabeth disagreed.,4.7,0.5712,20,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 3, 5, 5, 4, 5, 5, 5]",filler
