unit,mean,std,n,individual_ratings,item_type
"Of the strong girl, the boys were scared.",2.0833,1.0598,24,"[4, 2, 1, 5, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 3, 2, 3, 4, 2, 2, 2, 2]",test
"On the canvas, the artist painted.",3.4583,1.2504,24,"[5, 4, 5, 5, 4, 4, 2, 2, 4, 3, 4, 3, 4, 2, 2, 2, 2, 3, 4, 5, 3, 5, 5, 1]",test
"On the stage, the dancer performed.",3.5,1.1034,24,"[3, 4, 3, 5, 3, 5, 2, 3, 2, 4, 3, 3, 5, 5, 2, 2, 4, 3, 2, 4, 5, 5, 4, 3]",test
"Some math shortcuts, the clever student took advantage of.",2.3571,1.1292,28,"[4, 4, 1, 1, 1, 2, 2, 3, 4, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 4, 2, 3, 2, 4, 2, 2, 5, 3]",test
"The approaching lions, the antelope were aware of.",2.0769,1.0926,26,"[1, 4, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 4, 2, 2, 1, 1, 4, 4, 2, 2, 1, 4, 1, 3]",test
"The birds in the yard, the cat listened to.",2.2727,0.9351,22,"[3, 4, 2, 1, 4, 3, 2, 2, 1, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 1]",test
"The canvas, the artist painted on.",2.6923,1.1582,26,"[4, 1, 2, 2, 1, 4, 1, 3, 1, 2, 3, 2, 5, 4, 3, 3, 2, 2, 4, 4, 2, 2, 2, 3, 4, 4]",test
"The classroom, the teacher taught in.",2.4516,1.1787,31,"[4, 2, 3, 1, 3, 2, 1, 4, 2, 4, 3, 2, 3, 1, 1, 1, 2, 4, 2, 2, 2, 2, 2, 2, 4, 1, 2, 5, 1, 4, 4]",test
"The clown, the child was afraid of.",2.3913,1.2336,23,"[2, 2, 1, 2, 4, 2, 1, 5, 2, 2, 1, 1, 4, 2, 1, 3, 4, 2, 2, 4, 1, 3, 4]",test
"The cool band, the hipsters heard of.",2.1,0.9229,30,"[2, 2, 2, 1, 1, 4, 3, 2, 3, 2, 2, 1, 1, 2, 3, 2, 2, 2, 1, 2, 4, 3, 2, 2, 4, 2, 1, 1, 1, 3]",test
"The exam, the student studied for.",2.4348,1.0798,23,"[3, 2, 1, 3, 2, 2, 1, 4, 2, 3, 1, 2, 2, 1, 2, 4, 4, 3, 2, 4, 1, 4, 3]",test
"The fellowship, the student applied for.",2.4348,1.1211,23,"[2, 1, 1, 3, 4, 2, 2, 2, 2, 4, 2, 2, 3, 2, 1, 2, 4, 1, 2, 5, 4, 2, 3]",test
"The girls on the shore, the boy waved to.",1.96,1.0198,25,"[4, 1, 2, 1, 2, 2, 2, 4, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 5, 1, 1, 2, 2]",test
"The junk in the garage, the family got rid of.",2.7895,1.0842,19,"[3, 4, 2, 4, 4, 2, 2, 2, 2, 4, 1, 2, 3, 3, 2, 5, 2, 2, 4]",test
"The large language model, the teacher disapproved of.",2.2903,1.2164,31,"[4, 4, 2, 4, 2, 4, 1, 2, 2, 2, 5, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 3, 2, 2, 2, 5, 1, 2, 4]",test
"The patients, the nurse cared for.",2.8,1.1965,20,"[4, 4, 2, 4, 4, 2, 3, 1, 3, 1, 5, 4, 1, 2, 2, 3, 4, 2, 2, 3]",test
"The pool, the swimmer trained in.",2.4286,1.3452,28,"[4, 2, 2, 2, 1, 3, 4, 3, 1, 4, 2, 1, 1, 5, 2, 2, 2, 1, 1, 2, 2, 5, 2, 1, 5, 3, 1, 4]",test
"The restaurant, the chef worked at.",2.3667,1.2452,30,"[4, 2, 4, 2, 3, 4, 4, 1, 2, 3, 1, 1, 2, 4, 2, 2, 1, 1, 1, 1, 4, 4, 2, 3, 5, 1, 2, 2, 1, 2]",test
"The stage, the dancer performed on.",2.3462,1.1293,26,"[4, 1, 2, 2, 4, 4, 1, 2, 2, 2, 3, 1, 2, 3, 2, 1, 2, 1, 4, 2, 4, 1, 3, 4, 1, 3]",test
"The strike, the labor union approved of.",2.4091,1.0538,22,"[2, 1, 3, 1, 2, 2, 2, 2, 2, 1, 4, 5, 2, 2, 2, 4, 2, 2, 2, 3, 4, 3]",test
"The strong girl, the boys were scared of.",2.2692,1.0414,26,"[2, 2, 4, 4, 3, 1, 1, 2, 3, 3, 3, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 1, 5, 3, 1, 2]",test
"The tournament, the athlete competed in.",2.4286,1.1684,28,"[4, 2, 1, 1, 1, 2, 4, 3, 2, 3, 1, 2, 1, 4, 2, 2, 4, 2, 2, 1, 2, 4, 2, 4, 2, 2, 5, 3]",test
"The tree branch, the bird sang from.",2.5556,1.2935,18,"[2, 4, 2, 1, 3, 4, 2, 2, 2, 2, 1, 1, 2, 2, 2, 5, 5, 4]",test
"To the birds in the yard, the cat listened.",2.4286,1.0338,28,"[2, 3, 4, 2, 3, 3, 2, 3, 2, 1, 3, 3, 1, 2, 2, 2, 1, 1, 2, 2, 4, 4, 3, 2, 3, 5, 1, 2]",test
"To the girls on the shore, the boy waved.",3.04,1.1719,25,"[1, 4, 5, 5, 3, 4, 1, 3, 3, 2, 2, 2, 2, 4, 2, 2, 4, 3, 3, 4, 3, 2, 5, 4, 3]",test
