unit,mean,std,n,individual_ratings,item_type
The busy holiday season increased sales dramatically. Many stores ran out of popular items.,4.6,0.8208,20,"[5, 3, 5, 5, 5, 5, 4, 5, 5, 4, 4, 2, 5, 5, 5, 5, 5, 5, 5, 5]",test
The cat remained calm during the thunderstorm. The bookstore carries a great variety of fantasy novels.,1.25,0.6387,20,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1]",test
The chef accidentally added too much salt to the soup. Several customers complained about the dish.,4.7,0.7327,20,"[5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5]",test
The chef prepared a gourmet meal with precision. The baker crafted a delicate pastry with care.,3.5,1.1002,20,"[4, 4, 3, 2, 2, 4, 3, 1, 3, 4, 4, 2, 4, 5, 4, 4, 4, 5, 5, 3]",test
The chef prepared the ingredients for dinner. The starting pistol wouldn't fire when the official pulled the trigger.,1.1,0.3078,20,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",test
The childhood friends missed each other after years of no contact. People flocked to the beach to cool off in the water.,1.3,0.6569,20,"[2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1]",test
The city council approved a new housing project. The development will include new apartments and green spaces.,4.75,0.5501,20,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5]",test
The city zoo recently introduced a new animal habitat. The tremor registered a magnitude of 7.5.,1.35,0.6708,20,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 1, 1, 2, 1, 1, 2, 1]",test
The coach developed a winning strategy for the game. The breeze drifted softly across the meadow.,1.7,1.0809,20,"[3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 2, 1, 5, 3, 1]",test
The company's latest smartphone is sleek and innovative. The firm's new laptop is cutting-edge and stylish.,3.4,0.8826,20,"[3, 3, 3, 2, 3, 4, 3, 3, 3, 4, 3, 2, 4, 4, 4, 4, 5, 5, 4, 2]",test
The concert tickets sold out in less than an hour. Fans were left disappointed and searching for resales.,4.7,0.7327,20,"[5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5]",test
The dancer moved with grace across the stage. A compass helps hikers find their way.,1.2,0.5231,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1]",test
The detective carefully pieced together clues to solve the case. The puppy snuggled into a warm blanket.,1.8,1.105,20,"[2, 1, 1, 1, 3, 2, 1, 3, 1, 1, 3, 2, 1, 1, 5, 2, 1, 1, 3, 1]",test
The doctor updated the patient's chart. The nurse opened the cabinet to prepare the next treatment.,4.15,0.7452,20,"[4, 4, 3, 4, 4, 4, 4, 4, 5, 4, 4, 2, 5, 5, 4, 4, 5, 5, 5, 4]",test
The drive to the airport was bumpy and stressful. The cabin was rustic and filled with character.,2.1,1.1653,20,"[1, 1, 1, 1, 4, 2, 2, 2, 1, 4, 3, 2, 1, 1, 2, 3, 2, 5, 2, 2]",test
The early morning train was packed with commuters. The afternoon train was nearly empty.,4.75,0.5501,20,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]",test
The entrepreneur built a successful business from the ground up. Aaron couldn't get the smell of pastries out of his mind.,1.9,1.2096,20,"[3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 3, 2, 1, 4, 2, 1, 5, 3, 1]",test
The explorer ventured into unknown lands with courage. The side streets were filled with unmoving cars.,1.95,0.9987,20,"[3, 3, 1, 4, 1, 1, 3, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 4, 2]",test
The farmer tended the crops with great care. The whistleblower revealed secrets that changed public perception.,1.8,1.105,20,"[2, 1, 1, 2, 1, 2, 3, 1, 1, 1, 3, 3, 1, 1, 1, 3, 1, 5, 2, 1]",test
The festival will feature local musicians and artists. Attendees can enjoy live performances and art displays.,4.6,0.8208,20,"[5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 3, 5, 5, 2, 5, 4, 5, 5, 5]",test
The first flight to Frankfurt this morning was delayed. The second flight to Frankfurt arrived on time.,4.7,0.7327,20,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 2, 5, 5, 5, 5, 4, 5, 5, 5]",test
The fisherman cast his line skillfully into the river. Coaches motivate athletes to excel beyond their limits.,1.6,0.9403,20,"[2, 1, 1, 1, 1, 1, 2, 1, 1, 4, 3, 3, 1, 1, 1, 3, 1, 1, 2, 1]",test
The gym offers high-intensity workouts for fitness enthusiasts. The yoga studio focuses on meditation and gentle stretches.,4.25,0.8507,20,"[5, 4, 3, 4, 4, 5, 3, 4, 5, 4, 5, 2, 5, 4, 4, 5, 4, 5, 5, 5]",test
The hike was exhausting for the beginners. The experienced hikers found the climb easy.,4.8,0.6959,20,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5]",test
The historian presented his research on ancient civilizations. Bright spaces feel more open and welcoming.,1.2,0.5231,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1]",test
The hurricane was accompanied by extremely high winds. Stop signs in the smal coastal town were knocked to the ground.,4.65,0.7452,20,"[5, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 2, 5, 5, 5, 4, 5, 5, 5, 5]",test
The invasive species took over the lake. Native fish populations began to decline.,4.65,0.6708,20,"[5, 5, 3, 5, 5, 5, 4, 4, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]",test
The kids played outside on the playground after class. The film's plot evolved into a Western crime drama.,1.3,0.4702,20,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1]",test
The kids put on their coats to go outside for recess. It started raining in the middle of the kickball game.,3.9,1.0712,20,"[5, 2, 4, 4, 4, 4, 4, 2, 3, 3, 5, 2, 5, 5, 4, 4, 5, 5, 5, 3]",test
The kitchen spent the afternoon preparing ingredients for service. The restaurant opened its doors to customers in the early evening.,4.45,0.887,20,"[5, 5, 3, 4, 5, 5, 3, 4, 5, 5, 4, 2, 5, 4, 5, 5, 5, 5, 5, 5]",test
The laptop crashed in the middle of the presentation. The hand-held tablet worked flawlessly.,3.6,1.0463,20,"[4, 3, 4, 5, 5, 4, 3, 1, 2, 4, 4, 2, 4, 3, 4, 4, 4, 5, 4, 3]",test
The library has a wide selection of science fiction books. The bookstore carries a great variety of fantasy novels.,3.5,0.8272,20,"[4, 3, 3, 4, 4, 2, 3, 4, 4, 4, 3, 2, 2, 4, 4, 4, 4, 5, 4, 3]",test
The library is hosting a summer reading challenge for children. Rebecca thinks that breaking up is the only option.,1.2,0.4104,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1]",test
The local theater company is putting on a broadway classic. The production will be a modern take on the original show.,4.55,0.8256,20,"[5, 5, 5, 5, 5, 4, 4, 4, 5, 4, 5, 3, 5, 5, 5, 2, 5, 5, 5, 5]",test
The mailman delivered the package at the end of the day. The new coffee machine was enjoyed by all in the morning.,3.05,1.4681,20,"[4, 4, 1, 2, 1, 2, 3, 1, 3, 1, 4, 2, 5, 4, 5, 5, 2, 5, 4, 3]",test
The motivational speaker delivered an inspiring keynote address. Steve's roasted chicken was charred and bitter.,1.35,0.8127,20,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 3, 1]",test
The movie crew set up a table of food for the shoot. The team started filming the scene as the sun began to rise.,4.1,1.1653,20,"[4, 5, 4, 5, 5, 4, 3, 3, 5, 1, 4, 2, 5, 4, 5, 3, 5, 5, 5, 5]",test
The movie was filled with exciting action scenes. The book it was based on had thrilling moments.,4.3,1.1286,20,"[5, 3, 4, 5, 5, 5, 4, 4, 5, 1, 4, 2, 5, 5, 4, 5, 5, 5, 5, 5]",test
The musician tuned his guitar before the show. The audience slowly filed into their seats.,4.1,1.0208,20,"[5, 2, 3, 4, 5, 4, 3, 5, 4, 4, 4, 2, 5, 5, 3, 5, 4, 5, 5, 5]",test
The new law reduced funding for public transportation. Commuters struggled to find alternative routes.,4.3,1.0809,20,"[5, 5, 4, 5, 5, 4, 4, 1, 5, 4, 4, 2, 4, 5, 5, 4, 5, 5, 5, 5]",test
The old bicycle had squeaky brakes. The new model rode silently and smoothly.,4.7,0.5712,20,"[5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5]",test
The old typewriter clattered loudly with every keystroke. The village was quiet and serene,2.05,0.9987,20,"[3, 2, 1, 1, 3, 2, 2, 2, 1, 1, 3, 2, 2, 2, 1, 2, 1, 5, 3, 2]",test
The orchestra members adjusted their sheet music. The airplane took off without any turbulence.,1.3,0.4702,20,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1]",test
The painting was abstract and confusing to some viewers. The new laptop keys were smooth and silent.,1.15,0.3663,20,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",test
The pilot entered the cockpit with the crew. The audience went silent and the spotlight came on.,1.8,0.8944,20,"[2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 2, 2, 4, 1, 2, 2, 3, 3, 1]",test
The pilot navigated the plane through turbulent skies. The captain steered the ship across stormy seas.,3.2,1.0563,20,"[3, 3, 2, 2, 2, 3, 3, 4, 3, 4, 4, 2, 2, 3, 5, 2, 5, 5, 4, 3]",test
The poet's verses were filled with deep emotion. The singer's lyrics conveyed profound feelings.,3.5,0.8885,20,"[4, 4, 2, 4, 4, 3, 3, 3, 3, 4, 4, 2, 4, 2, 5, 3, 4, 5, 4, 3]",test
The police set up barricades around the parade route. The ascent of the mountain was deathly cold.,1.45,0.7592,20,"[2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 4, 2, 1, 1, 2, 1]",test
The politician fought for reforms to improve the community. Sarah's brother enjoys detective stories.,1.2,0.5231,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1]",test
The professor distributed the final assesment. Jane figured out the last problem with only a minute to spare.,3.55,1.0501,20,"[4, 3, 2, 4, 5, 4, 4, 2, 2, 4, 4, 2, 2, 4, 5, 4, 4, 5, 4, 3]",test
The referee whistled to signal that the game was almost over. John discovered that his bag had been lost in transit.,1.7,1.1286,20,"[2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 4, 2, 1, 5, 2, 1]",test
The research team discovered a new type of butterfly. The species is notable for its vibrant colors.,4.7,0.8013,20,"[5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5]",test
The restaurant received a glowing review in a popular food blog. The team's performance suffered throughout the playoffs.,1.5,0.7609,20,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 3, 2, 1, 3, 2, 1]",test
The restaurant served delicious food. The cafe had mouth-watering pastries.,3.75,0.8507,20,"[5, 3, 4, 4, 2, 4, 3, 3, 4, 4, 3, 2, 4, 4, 5, 4, 4, 5, 4, 4]",test
The rose bushes in the garden are in full bloom. The tulips are vibrant and healthy.,4.2,0.7678,20,"[5, 4, 4, 4, 4, 4, 3, 4, 4, 4, 5, 2, 5, 4, 4, 4, 5, 5, 5, 5]",test
The runners lined up at the starting line. The forensic team had to use portable lights once the sun set.,1.55,1.099,20,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 5, 1, 2, 4, 1, 1]",test
The short flight arrived on time at the airport. John discovered that his bag had been lost in transit.,4.25,0.7864,20,"[4, 5, 2, 4, 4, 4, 4, 4, 5, 4, 5, 3, 5, 4, 5, 4, 4, 5, 5, 5]",test
"The snowstorm blanketed the roads with thick, icy snow. Schools and businesses were closed all day.",4.75,0.5501,20,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5]",test
The speaker received a round of polite applause. Attendees chatted at the reception about the lecture.,3.8,1.3611,20,"[5, 1, 3, 4, 2, 4, 4, 3, 5, 4, 4, 2, 5, 5, 1, 5, 5, 5, 5, 4]",test
The star player was injured during a critical game. The appliances in the kitchen short-circuited.,1.15,0.3663,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1]",test
The sun rose over the city skyline. The morning traffic began to pile up.,3.75,1.118,20,"[4, 2, 3, 3, 4, 4, 4, 3, 5, 1, 4, 2, 5, 5, 4, 4, 5, 5, 4, 4]",test
The teacher assigned extra homework. The students felt overwhelmed and stressed.,4.7,0.7327,20,"[5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5]",test
The teacher greeted the students as they entered the classroom. The driver filled the tank with gas on the way home.,1.35,0.7452,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 4, 2, 1]",test
The team secured a major sponsorship deal. The agreement will provide funding for new uniforms.,4.45,0.9445,20,"[5, 4, 5, 5, 5, 4, 4, 2, 5, 4, 5, 2, 5, 5, 5, 5, 5, 5, 4, 5]",test
The tech company launched a groundbreaking smartphone. The device features advanced AI capabilities.,4.6,0.7539,20,"[5, 4, 4, 5, 5, 5, 4, 4, 5, 5, 4, 2, 5, 5, 5, 5, 5, 5, 5, 5]",test
The tennis match was held on a clay court. The badminton tournament took place on a wooden floor.,3.75,0.7164,20,"[4, 4, 3, 4, 3, 4, 4, 4, 3, 4, 4, 2, 3, 4, 4, 4, 3, 5, 4, 5]",test
The train arrived right on schedule. The bus pulled into the station without delay.,3.6,0.9403,20,"[5, 3, 3, 3, 2, 3, 4, 3, 3, 4, 4, 2, 4, 3, 5, 4, 5, 5, 4, 3]",test
The tropical beach was sunny and inviting. Bret took off impulsively and embraced the unknown.,2.5,1.2354,20,"[3, 3, 1, 2, 4, 2, 1, 1, 3, 4, 3, 2, 4, 3, 1, 1, 3, 5, 3, 1]",test
There's a farmer's market every Sunday downtown. Local vendors sell fresh produce and handmade crafts.,4.55,0.887,20,"[5, 5, 5, 5, 5, 5, 4, 3, 5, 3, 4, 2, 5, 5, 5, 5, 5, 5, 5, 5]",test
Tom struggled with the math problem for hours. The art connoisseurs found the piece deep and meaningful.,1.55,0.9445,20,"[1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 4, 2, 1]",test
Traffic on the main highway was at a stand-still. The singer's lyrics conveyed profound feelings.,1.55,1.0501,20,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 4, 4, 1]",test
