word,mean,std,n
absorber,2.96,1.43,27
absorbing,3.33,1.0,27
absorbingly,2.04,1.23,24
absorption,3.22,1.48,27
absorptiveness,2.19,1.18,27
abstain,2.38,1.42,29
abstainer,2.62,1.47,26
abstention,2.16,1.28,25
abstinence,1.72,1.28,29
abstinent,1.77,1.18,26
abstinently,2.0,1.05,28
abstract,1.45,0.91,29
abstracted,1.48,0.87,29
abstractedly,1.54,0.96,28
abstractedness,1.59,0.8,27
abstraction,1.57,1.0,28
abstractionism,1.75,1.15,24
abstractionist,2.52,1.66,25
abstractive,1.6,1.15,25
abstractly,1.36,0.62,28
abstractness,1.5,1.04,30
absurd,1.64,0.95,28
absurdity,1.25,0.59,28
absurdly,1.55,0.87,29
absurdness,1.46,0.92,28
abundance,2.21,1.2,28
abundant,2.83,1.46,30
abundantly,2.22,1.28,27
abuse,2.71,1.27,28
abuser,3.86,1.51,28
abusive,2.55,1.43,29
abusively,2.2,1.21,30
abusiveness,1.84,1.18,25
abysmally,2.12,0.97,25
abyss,3.07,1.7,28
academia,2.12,1.26,24
academic,2.11,1.22,27
academically,1.9,1.03,30
academy,4.29,1.12,28
accelerant,3.4,1.35,25
accelerate,3.48,1.37,27
accelerated,3.18,1.36,28
acceleration,2.97,1.3,29
accelerative,2.69,1.38,26
accelerator,4.32,1.06,28
acceleratory,2.25,1.19,24
accelerometer,4.08,1.38,24
accent,3.26,1.16,27
accentually,2.08,1.29,26
accentuate,2.0,1.17,30
accentuation,2.08,1.15,25
accept,3.03,1.57,29
acceptability,1.74,0.81,27
acceptable,1.93,1.12,28
acceptableness,1.28,0.54,25
acceptably,1.48,0.77,31
acceptance,2.21,1.26,28
acceptant,2.08,1.26,26
accepted,2.28,1.33,29
acceptor,2.79,1.38,24
access,2.71,1.44,28
accessibility,2.3,1.23,27
accessible,1.8,0.96,25
accessibly,2.35,1.32,26
accessorize,2.93,1.49,29
accessory,4.1,1.16,30
accident,3.26,1.48,27
accidental,2.17,1.23,29
accidentally,1.71,0.94,28
accidently,1.88,1.05,25
acclaim,2.04,1.21,25
acclaimer,2.04,1.4,23
acclamation,2.23,1.14,26
acclimate,1.79,0.72,24
acclimation,1.9,0.77,29
acclimatization,1.83,0.96,24
acclimatize,2.12,1.08,24
accolade,2.46,1.32,28
accommodate,1.86,1.08,28
accommodating,1.77,1.11,26
accommodatingly,2.17,1.03,23
accommodation,2.96,1.19,27
accommodative,1.73,0.83,22
accommodator,2.78,1.53,27
accompanier,2.71,1.33,24
accompaniment,2.26,1.02,27
accompany,3.07,1.3,28
accomplice,3.34,1.37,29
accomplish,2.33,1.37,30
accomplishable,1.82,1.12,28
accomplished,1.7,1.07,27
accomplisher,2.52,1.27,23
accomplishment,2.5,1.37,28
accord,1.57,1.04,23
accordance,1.54,0.84,28
accordantly,1.57,0.9,23
according,1.63,0.74,27
accordingly,1.58,0.92,31
accordion,4.86,0.59,28
accordionist,4.61,0.96,28
accosted,2.52,1.45,25
account,3.08,1.52,26
accountability,1.55,0.99,29
accountable,2.21,1.26,29
accountableness,1.39,0.66,23
accountably,1.91,1.24,23
accountancy,1.68,1.02,28
accountant,4.41,0.91,29
accounting,3.27,1.66,26
accredit,2.15,1.26,27
accreditation,2.68,1.39,28
accredited,2.27,1.23,30
accrue,1.61,1.03,23
accruement,2.46,1.36,26
accumulate,3.0,1.26,25
accumulation,2.97,1.43,30
accumulative,2.56,1.23,25
accumulatively,2.36,1.31,28
accumulativeness,1.92,0.97,24
accumulator,2.64,1.15,25
accuracy,1.85,1.23,27
accurate,1.9,1.18,29
accurately,2.39,1.52,28
accurateness,2.32,1.47,28
accursed,1.93,0.73,27
accusable,1.91,0.95,23
accusation,2.38,1.24,29
accusative,1.6,0.76,25
accusatively,1.64,0.99,25
accusatorial,1.96,1.28,26
accusatory,2.15,1.2,27
accuse,2.25,1.29,28
accused,2.93,1.38,27
accuser,3.44,1.58,27
accusingly,1.57,0.69,28
accustom,1.48,0.64,27
accustomed,2.07,1.05,30
ace,3.92,1.47,26
acetaminophen,3.8,1.76,25
acetone,4.42,1.03,26
acetylene,3.58,1.74,24
ache,3.43,1.45,28
achievable,2.07,1.27,27
achieve,2.29,1.3,28
achievement,2.37,1.5,30
achiever,2.04,1.28,26
achiness,2.54,1.36,26
aching,2.72,1.58,29
achingly,2.17,1.13,24
achy,2.96,1.22,26
acid,4.25,1.0,28
acidic,3.54,1.39,26
acidification,2.78,1.22,27
acidify,2.6,1.35,30
acidity,3.4,1.35,25
acidly,2.18,1.19,28
acidometer,4.05,1.46,22
acknowledge,2.03,1.33,31
acknowledgeable,1.69,0.85,29
acknowledged,2.19,1.33,27
acknowledgement,2.62,1.42,29
acne,4.89,0.32,27
acorn,4.96,0.19,27
acoustic,3.28,1.19,29
acoustical,2.42,1.35,24
acoustically,2.5,1.28,30
acoustics,3.12,1.24,25
acquaint,1.52,0.63,29
acquaintance,3.41,1.18,29
acquainted,2.37,1.59,30
acquiesce,2.21,1.06,24
acquiescently,1.58,1.14,26
acquirable,2.04,0.94,27
acquire,2.93,1.27,28
acquired,2.54,1.17,28
acquirement,2.0,1.11,27
acquirer,2.52,1.27,23
acquisition,2.6,1.41,25
acquisitive,2.08,1.1,24
acquisitively,1.81,1.14,27
acquit,2.13,1.17,30
acquittal,2.38,1.32,29
acquitter,2.88,1.42,25
acre,4.18,1.22,28
acrid,2.68,1.6,25
acrimoniously,1.61,1.12,23
acrobat,4.46,0.88,28
acrobatic,3.14,1.38,29
acrobatically,2.96,1.34,27
acrobatics,4.36,0.95,25
acronym,2.64,1.52,28
acrophobia,2.32,1.49,28
across,3.07,1.21,28
acrostically,2.0,1.23,22
acrylic,4.31,0.84,26
act,2.46,1.27,26
acting,2.54,1.35,28
action,2.86,1.36,29
actionable,2.04,1.37,25
activate,2.97,1.35,29
activation,2.41,1.31,27
activator,3.14,1.56,28
active,3.32,1.25,28
actively,2.41,1.62,29
activeness,2.52,1.28,27
activism,1.79,1.08,29
activist,3.34,1.59,29
activity,2.72,1.4,25
actor,4.57,0.9,30
actress,4.54,0.84,28
acts,3.29,1.61,28
actual,2.22,1.34,27
actuality,1.96,1.34,27
actualization,1.59,0.97,27
actualize,1.63,0.93,27
actually,1.37,0.89,30
actuarial,2.33,1.02,21
acupressure,3.53,1.28,30
acupuncture,3.83,1.23,29
acupuncturist,4.56,1.01,27
acute,1.92,1.12,25
acutely,1.83,0.97,29
acuteness,2.41,1.24,29
ad,4.46,1.14,28
adage,1.86,0.94,22
adamant,1.65,0.89,26
adamantly,1.46,0.69,28
adapt,2.41,1.32,29
adaptability,1.38,0.75,26
adaptable,1.85,1.05,26
adaptation,2.04,0.96,28
adapter,3.82,1.09,28
adaption,2.4,1.35,25
adaptive,1.97,1.27,30
adaptively,2.3,1.3,27
adaptor,4.04,1.09,27
add,3.0,1.51,30
added,2.74,1.48,27
addendum,3.44,1.45,27
addict,3.14,1.38,29
addicted,2.13,1.18,31
addictedness,2.22,1.34,27
addiction,2.85,1.41,26
addictive,2.22,1.48,27
addictiveness,1.78,1.15,27
addition,2.89,1.37,27
additional,2.43,1.19,30
additionally,2.2,1.24,30
additive,3.56,1.5,27
additively,2.0,1.2,26
address,3.89,1.26,28
addressable,2.17,1.26,29
addressbook,4.83,0.59,30
addressee,3.16,1.6,25
addresser,3.19,1.64,27
addressor,3.11,1.45,27
adept,2.23,1.18,26
adeptly,1.54,0.83,24
adeptness,1.89,1.19,27
adequacy,1.86,1.08,28
adequate,1.97,1.09,29
adequately,1.72,0.92,29
adequateness,1.68,0.86,28
adhere,2.62,1.4,29
adherence,1.5,0.66,24
adherent,2.45,1.21,29
adherently,2.11,1.31,28
adhesion,3.32,1.31,28
adhesive,4.35,0.94,26
adhesively,2.87,1.42,23
adhesiveness,3.3,1.21,30
adjacent,3.63,1.36,27
adjacently,2.97,1.52,31
adjectivally,1.52,0.96,25
adjective,2.43,1.4,28
adjoin,2.73,1.04,26
adjoined,3.31,1.32,26
adjoining,2.93,1.15,28
adjourn,2.54,1.36,26
adjournment,2.82,1.33,28
adjudicate,2.12,1.2,25
adjudication,2.35,1.32,26
adjunct,2.19,1.2,26
adjust,2.93,1.36,28
adjustability,2.1,1.09,30
adjustable,3.27,1.26,30
adjustably,1.9,0.77,29
adjuster,3.23,1.42,26
adjustment,2.81,1.33,27
adjustor,3.43,1.55,28
admin,2.96,1.43,27
administer,2.53,1.31,30
administrable,1.62,0.94,26
administrate,2.89,1.29,28
administration,2.78,1.45,27
administrational,2.08,1.13,26
administrative,2.14,1.21,28
administratively,1.93,1.18,28
administrator,3.89,1.25,27
admirable,1.81,1.02,26
admirableness,1.7,0.87,27
admirably,1.5,0.69,28
admiral,4.11,1.22,27
admiralship,2.96,1.55,24
admiration,1.86,1.06,29
admire,2.04,1.1,28
admired,1.84,0.85,25
admirer,2.93,1.25,28
admiring,1.77,0.9,30
admiringly,1.89,1.03,28
admissibility,1.65,1.06,26
admissible,1.88,0.95,26
admissibleness,1.71,0.91,24
admissibly,1.72,1.25,29
admission,2.83,1.32,30
admissive,2.25,1.29,24
admit,2.32,1.28,25
admittance,2.26,1.51,27
admitted,1.85,1.12,26
admittedly,1.54,0.79,28
admitter,2.93,1.52,27
admonishingly,1.77,0.86,30
admonishment,2.21,1.29,28
adobe,4.19,1.17,26
adolescence,2.81,1.38,5866
adolescent,3.48,1.45,29
adolescently,1.52,0.98,27
adopt,2.36,1.25,28
adoptability,2.29,1.3,28
adoptable,2.79,1.29,28
adopted,2.39,1.29,28
adoptee,3.59,1.28,27
adopter,3.33,1.27,27
adoption,3.03,1.45,29
adoptive,2.0,1.36,29
adoptively,1.63,0.84,27
adorability,1.41,0.57,29
adorable,1.86,0.95,29
adorableness,2.19,1.27,27
adorably,1.96,1.1,28
adoration,2.19,1.24,27
adore,2.34,1.37,29
adorer,2.76,1.33,29
adoring,2.34,1.42,29
adoringly,2.28,1.1,25
adorn,2.38,1.28,24
adorner,2.96,1.49,23
adornment,2.83,1.47,23
adrenal,3.28,1.49,29
adrenalin,3.17,1.51,29
adrenaline,3.04,1.43,27
adrift,2.71,1.3,28
adult,4.4,0.87,25
adulterate,2.76,1.33,25
adulteration,2.29,1.2,24
adulterer,2.96,1.6,27
adulteress,3.72,1.39,29
adulterous,2.37,1.33,27
adulterously,2.12,1.31,26
adultery,2.79,1.5,29
adulthood,2.5,1.5,28
adultlike,2.27,1.43,26
adultness,2.19,1.44,26
advance,2.57,1.26,28
advanced,1.83,1.23,29
advancement,2.1,1.21,30
advancer,2.48,1.4,21
advancing,2.61,1.34,28
advantage,2.0,1.12,28
advantageous,2.07,1.12,28
advantageously,1.24,0.44,25
advantageousness,1.65,0.89,26
advent,2.48,1.19,25
adventure,2.59,1.42,27
adventurer,3.73,1.28,26
adventuresome,1.79,1.15,29
adventuress,2.54,1.35,24
adventurist,2.35,1.53,23
adventurous,1.95,0.95,22
adventurously,1.7,0.95,30
adventurousness,1.62,0.65,24
adverb,2.25,1.53,28
adversarial,1.62,0.75,26
adversary,2.93,1.16,29
adverse,2.23,1.24,26
adversely,1.62,1.02,26
adverseness,1.96,1.24,25
adversity,1.44,0.75,27
advert,3.08,1.68,25
advertently,1.7,0.95,27
advertise,2.81,1.2,26
advertisement,3.77,1.45,26
advertiser,3.93,1.23,30
advertising,3.88,0.95,26
advertize,3.61,0.99,23
advice,2.73,1.2,30
advisability,1.46,0.64,28
advisable,1.93,1.04,27
advisably,1.54,0.71,26
advise,2.03,1.1,30
advised,2.45,1.38,29
advisedly,1.58,0.72,24
advisee,3.77,1.39,26
advisement,2.52,1.53,29
adviser,3.67,1.4,24
advisor,4.15,0.95,27
advisory,2.5,1.35,24
advocacy,2.0,1.22,28
advocate,2.72,1.49,29
advocator,2.92,1.44,24
aeration,2.77,1.28,30
aerator,3.92,1.38,26
aerial,3.04,1.6,28
aerialist,3.84,1.34,25
aerially,3.0,1.57,26
aerobatics,3.15,1.41,26
aerobic,3.14,1.46,29
aerobically,2.38,1.2,26
aerobics,3.72,1.17,25
aerodynamic,2.88,1.39,25
aerodynamics,2.96,1.48,27
aerographer,4.17,1.3,23
aeromechanics,2.96,1.46,26
aeronautic,2.54,1.32,28
aeronautical,2.96,1.51,26
aeronautics,3.08,1.6,26
aerosol,4.23,1.07,30
aerospace,3.19,1.41,26
aesthetic,2.33,1.44,27
aesthetical,1.71,1.18,28
aesthetically,1.48,0.69,29
aesthetician,3.31,1.56,29
aestheticism,1.79,1.14,24
aesthetics,2.22,1.15,27
afar,2.52,1.19,27
affability,1.54,0.78,24
affable,1.7,0.97,23
affair,2.45,1.27,29
affect,1.93,1.11,27
affectation,1.96,1.27,25
affected,1.93,1.04,27
affectedly,1.92,1.12,25
affectedness,2.0,0.8,23
affecting,1.75,0.84,28
affection,2.22,1.53,27
affectionate,2.28,1.36,29
affectionately,1.92,1.06,26
affective,1.52,0.8,27
affectively,1.73,1.25,26
affectivity,1.86,1.04,28
affidavit,4.0,1.49,30
affiliate,2.5,1.4,28
affiliation,1.93,1.05,30
affirm,1.96,1.2,28
affirmable,2.0,1.22,21
affirmation,2.12,0.95,26
affirmative,1.93,0.92,27
affirmatively,2.17,1.07,29
affirmer,2.76,1.45,25
affix,2.44,1.29,25
affixation,2.29,1.33,24
afflict,2.14,1.13,29
afflicted,2.43,1.17,28
afflicting,2.41,1.45,29
affliction,2.27,1.17,30
affluence,2.15,1.22,26
affluent,1.83,1.1,29
affluently,1.69,0.79,26
afford,1.83,1.09,30
affordability,1.93,1.03,29
affordable,2.1,1.14,29
affront,1.83,1.1,29
affronted,2.04,0.95,24
afghan,4.5,0.92,28
aficionado,2.55,1.18,22
aflame,3.77,1.34,26
afloat,3.34,1.42,29
aflutter,2.54,1.17,28
afoot,2.48,1.28,27
afore,1.82,0.85,22
aforementioned,1.93,1.07,27
afraid,2.7,1.39,30
afro,4.52,0.95,29
after,2.12,1.2,25
afterbirth,4.57,0.92,28
afterburner,3.65,1.52,26
aftercare,3.15,1.35,27
aftereffect,2.5,1.26,28
afterglow,3.1,1.18,29
afterhours,3.15,1.61,27
afterlife,1.9,1.32,30
aftermarket,3.58,1.45,26
aftermath,1.97,1.12,29
aftermost,1.75,0.97,28
afternoon,3.7,1.49,27
afternoons,2.86,1.41,28
afterparty,3.81,1.36,27
aftersale,2.71,1.46,24
afterschool,3.19,1.39,27
aftershave,4.56,0.89,27
aftershock,3.68,0.98,31
aftertaste,2.59,1.5,27
afterthought,2.04,1.25,26
aftertime,2.19,1.18,27
aftertimes,2.2,1.55,25
afterward,2.25,1.4,28
afterwards,2.14,1.21,28
afterword,3.04,1.52,24
afterworld,1.41,0.89,27
again,2.0,1.25,28
against,1.8,0.92,30
age,2.86,1.53,29
aged,3.14,1.36,29
agedness,3.29,1.21,28
ageism,1.88,1.21,26
ageless,2.03,1.12,29
agelessness,1.48,0.82,25
agency,3.87,1.23,31
agenda,2.66,1.32,29
agent,3.61,1.34,28
aggravate,2.26,1.29,27
aggravated,2.61,1.29,28
aggravating,1.86,1.04,28
aggravatingly,1.96,1.06,27
aggravation,1.53,0.78,30
aggravator,2.72,1.51,29
aggregate,2.14,1.35,28
aggregately,1.69,1.01,26
aggregation,2.16,1.18,25
aggregative,2.07,1.39,28
aggregator,2.3,1.18,23
aggression,2.68,1.25,28
aggressive,2.54,1.39,26
aggressively,2.25,1.14,28
aggressiveness,2.59,1.19,27
aggressor,3.29,1.27,28
aggrieve,1.71,1.0,24
aggrieved,2.12,1.33,24
aggrievedly,1.65,0.83,23
aghast,1.96,1.26,28
agile,2.31,1.04,29
agility,2.38,1.4,29
aging,2.88,1.39,25
agitate,2.93,1.3,27
agitated,2.57,1.37,28
agitatedly,1.89,1.03,28
agitation,2.33,1.39,27
agitator,3.28,1.56,29
aglow,2.29,1.54,28
agnostic,2.0,1.47,24
agnostically,1.2,0.5,25
agnosticism,1.71,1.18,28
ago,1.42,0.88,24
agonistic,1.78,0.93,27
agonize,1.97,1.07,30
agonizing,2.0,1.17,30
agonizingly,1.8,1.0,30
agony,2.38,1.47,29
agoraphobia,1.92,1.26,25
agoraphobic,2.5,1.37,22
agree,2.31,1.26,26
agreeability,1.75,1.0,28
agreeable,2.07,1.27,28
agreeableness,2.26,1.29,27
agreeably,2.03,1.05,29
agreed,1.93,1.14,30
agreeing,2.48,1.38,29
agreement,2.22,1.15,27
agricultural,3.29,1.24,28
agriculturalist,4.07,1.15,28
agriculturally,2.4,1.35,25
agriculture,3.67,1.44,27
agriculturist,3.04,1.21,25
aground,3.22,1.28,27
ahead,3.0,1.33,27
ahem,2.58,1.45,26
ahoy,2.0,1.21,27
aid,3.1,1.47,29
aide,3.59,1.21,29
aides,3.75,1.32,28
aidless,2.04,1.22,26
aids,3.44,1.34,27
ailing,2.81,1.27,27
ailment,2.93,1.39,28
aim,3.27,1.23,30
aiming,3.0,1.36,27
aimless,1.57,0.84,28
aimlessly,1.86,0.79,29
aimlessness,1.62,0.86,29
air,4.11,1.22,27
airbag,4.81,0.63,26
airbase,4.29,1.21,28
airbed,4.56,0.96,25
airboat,4.82,0.77,28
airborne,3.45,1.57,29
airbrush,4.45,0.91,29
aircraft,4.4,1.12,25
aircraftman,3.96,1.43,25
aircraftsman,4.0,1.2,26
aircrew,4.04,1.32,28
airfare,3.93,1.25,28
airfield,4.7,0.56,23
airflow,3.59,1.24,29
airforce,3.81,1.3,27
airfreight,4.04,1.04,28
airhead,2.48,1.4,27
airiness,2.24,1.05,25
airing,2.61,1.34,28
airless,3.0,1.41,28
airlift,3.62,1.52,29
airline,4.0,1.39,30
airliner,4.45,1.27,29
airmail,3.66,1.47,29
airman,4.25,1.08,28
airmanship,2.5,1.22,24
airpark,3.88,1.4,26
airplane,4.96,0.19,28
airplay,3.19,1.2,26
airport,4.87,0.43,30
airpower,3.23,1.31,26
airproof,2.57,1.63,30
airshaft,4.43,1.0,28
airship,4.92,0.27,26
airshow,4.44,1.01,27
airsick,3.5,1.29,28
airsickness,3.27,1.31,26
airspace,3.58,1.33,26
airspeed,3.04,1.28,26
airstream,3.93,0.98,28
airstrike,3.59,1.45,29
airstrip,4.68,0.56,25
airtight,3.42,1.53,24
airtime,2.5,1.2,28
airwave,3.11,1.48,27
airway,4.34,0.97,29
airworthiness,2.07,1.36,27
airy,2.04,1.2,28
aisle,4.35,1.06,26
ajar,3.27,1.26,30
akin,1.71,0.95,24
alabaster,3.81,1.41,26
alarm,4.47,0.78,30
alarmclock,4.97,0.18,30
alarmed,3.14,1.19,29
alarming,2.07,0.98,28
alarmingly,2.14,1.11,28
alarmist,2.62,1.47,21
alas,1.56,1.15,27
albacore,3.71,1.63,24
albatross,4.81,0.79,27
albeit,1.46,0.9,26
albino,4.41,1.02,29
album,4.69,0.68,26
alchemic,2.73,1.28,26
alchemically,2.08,1.23,26
alchemist,4.23,1.07,26
alchemy,2.1,1.32,29
alcohol,4.76,0.51,29
alcoholic,3.37,1.5,30
alcoholically,2.4,1.41,25
alcoholism,2.93,1.25,29
alcove,4.08,1.21,24
alderwoman,3.92,1.35,26
ale,4.65,0.63,26
alehouse,4.4,1.08,25
alert,2.59,1.55,27
alertly,2.07,1.28,29
alertness,2.15,1.23,27
alfalfa,4.69,0.74,26
algae,4.93,0.27,27
algebra,3.14,1.35,28
algebraic,2.62,1.5,29
algebraically,2.29,1.33,28
algorithm,3.07,1.63,28
alias,2.86,1.79,29
alibi,2.57,1.43,28
alien,3.52,1.45,27
alienability,1.84,0.83,19
alienable,1.82,1.02,28
alienate,1.83,1.2,29
alienation,1.73,0.92,26
alienator,2.08,1.2,26
aliens,3.86,1.3,28
alight,2.96,1.49,25
align,2.79,1.4,28
alignment,3.26,1.37,31
alike,2.38,1.35,29
alikeness,2.23,1.31,26
alimony,3.08,1.5,25
alive,3.14,1.58,28
aliveness,2.36,1.19,25
alkaline,3.48,1.55,29
alkalinity,2.84,1.57,25
alkalinize,2.4,1.44,25
alkalization,2.36,1.47,25
alkalize,2.85,1.32,26
alkaloid,3.38,1.42,26
all,2.27,1.6,30
allegation,1.79,1.03,28
allege,1.76,0.88,25
allegeable,1.92,0.95,25
alleged,1.82,1.16,28
allegedly,1.64,0.99,25
allegiance,1.77,1.01,30
allegoric,1.72,1.14,25
allegorical,1.52,0.7,27
allegorically,1.37,0.88,27
allegorist,2.3,1.51,27
allegory,2.07,1.41,27
allergen,3.93,1.13,29
allergenic,2.43,1.19,30
allergic,2.55,1.38,29
allergist,4.0,1.17,26
allergy,3.68,1.12,28
alleviate,2.48,1.4,29
alleviation,2.15,1.16,26
alleviative,2.04,1.14,28
alleviator,2.69,1.32,26
alley,4.82,0.48,28
alleyway,4.3,1.15,23
alliance,2.5,1.33,30
allied,2.38,1.12,29
allies,3.48,1.25,27
alligator,4.96,0.19,28
alliterate,2.44,1.16,25
alliteration,2.25,1.45,24
allocable,1.79,0.88,24
allocate,2.38,1.31,24
allocation,2.32,1.39,28
allocator,2.78,1.31,27
allotment,2.88,1.45,26
allow,2.41,1.21,29
allowable,2.17,1.26,30
allowableness,1.75,1.11,24
allowably,1.92,0.78,24
allowance,3.07,1.52,27
alloy,4.29,0.98,28
allspice,4.54,0.71,26
allude,1.81,1.14,27
allure,1.92,1.29,25
allurer,2.23,1.27,26
alluring,2.07,1.19,29
alluringly,1.86,0.99,29
allusion,1.58,1.17,26
allusively,1.7,0.95,27
allusiveness,1.85,1.17,27
ally,2.61,1.37,28
almanac,4.44,1.31,27
almightily,1.82,1.12,28
almightiness,1.34,0.83,32
almighty,1.9,1.04,31
almond,4.71,0.9,28
almost,1.66,1.11,29
aloe,4.83,0.76,29
aloft,2.64,1.37,28
aloha,2.59,1.64,29
alone,2.86,1.6,28
aloneness,1.75,1.03,24
along,2.14,1.11,28
alongside,2.82,1.39,28
aloof,1.46,0.64,28
aloofly,1.82,0.8,22
aloofness,2.17,1.2,24
aloud,3.1,1.24,30
alpaca,4.81,0.57,26
alpha,1.81,1.06,26
alphabet,4.31,1.31,29
alphabetic,3.04,1.51,27
alphabetical,3.07,1.54,28
alphabetically,3.74,1.43,27
alphabetization,2.31,1.28,29
alphabetize,3.13,1.33,30
alphanumeric,2.96,1.54,26
alphanumerical,3.32,1.47,28
alpine,3.7,1.13,20
already,1.64,1.08,25
alright,1.93,1.18,28
also,1.83,1.17,24
altar,4.85,0.61,26
altarpiece,4.54,0.96,28
alter,3.07,1.44,30
alterability,1.88,1.14,26
alterable,2.27,1.23,30
alteration,3.21,1.32,29
altercation,3.21,1.32,29
alternate,2.43,1.23,28
alternately,2.03,1.15,29
alternating,2.48,1.23,25
alternation,3.0,1.39,29
alternative,2.46,1.5,26
alternatively,1.92,1.23,26
alternativeness,1.85,0.83,26
alternator,4.27,1.04,26
although,1.07,0.27,27
altitude,2.96,1.57,28
alto,3.37,1.01,27
altogether,2.36,1.19,25
altruism,1.5,1.19,22
altruistic,1.96,1.37,27
altruistically,1.45,0.74,22
alum,3.96,1.37,24
aluminize,2.52,1.34,23
aluminum,4.88,0.33,26
alumni,3.19,1.55,27
always,1.71,0.9,28
alzheimer,2.53,1.57,30
am,1.96,1.24,25
amaretto,4.6,0.91,25
amass,2.28,1.34,25
amateur,2.31,1.35,26
amateurish,1.93,1.05,28
amateurishly,1.88,1.18,26
amateurishness,1.8,1.22,25
amateurism,1.67,1.04,27
amaze,2.0,1.22,28
amazed,1.52,0.94,27
amazedly,1.44,0.92,25
amazedness,1.62,0.8,26
amazement,1.89,1.01,27
amazing,1.55,0.83,29
amazingly,1.58,0.76,26
ambassador,4.28,1.1,29
ambassadorial,1.77,0.92,22
ambassadorship,2.68,1.35,25
amber,4.35,1.13,26
ambiance,2.31,1.42,29
ambidexterity,3.23,1.43,30
ambidexterous,3.31,1.37,29
ambidextrous,3.63,1.47,27
ambidextrously,3.14,1.6,28
ambidextrousness,2.93,1.52,27
ambience,1.72,1.03,29
ambient,2.04,1.2,24
ambiguity,1.3,0.82,27
ambiguous,1.48,0.78,29
ambiguously,1.56,1.12,27
ambiguousness,1.54,0.95,26
ambition,1.74,0.98,27
ambitionless,2.04,1.28,26
ambitious,1.81,1.21,27
ambitiously,1.78,1.15,27
ambitiousness,1.78,1.09,27
ambivalence,1.7,0.82,27
ambivalent,1.21,0.57,28
amble,3.17,1.31,24
ambling,2.44,1.36,25
ambulance,4.81,0.8,26
ambulatory,2.92,1.47,26
ambush,3.16,1.4,25
ambusher,2.96,1.27,24
amen,1.78,1.15,27
amenable,1.86,1.13,22
amend,2.32,1.22,28
amendable,1.85,1.08,26
amendatory,1.6,1.0,25
amendment,2.44,1.39,25
amends,1.92,1.09,26
amenity,2.86,1.36,29
americanize,1.79,1.1,24
amethyst,4.09,1.44,22
amiable,2.39,1.29,28
