unit,mean,std,n,individual_ratings,item_type
Charles retracted that Jessica took something.,4.78,1.9722,50,"[7, 7, 1, 7, 2, 4, 5, 6, 1, 7, 5, 7, 5, 7, 6, 7, 7, 6, 7, 3, 3, 3, 6, 5, 6, 7, 4, 5, 2, 1, 7, 4, 7, 4, 3, 5, 5, 4, 3, 5, 1, 7, 5, 4, 2, 7, 2, 4, 7, 4]",test
Christopher bawled that Barbara stole something.,4.7,1.9821,50,"[5, 7, 5, 7, 5, 4, 2, 6, 7, 6, 3, 4, 5, 7, 5, 6, 5, 7, 7, 4, 4, 1, 5, 1, 6, 3, 4, 2, 1, 7, 6, 7, 1, 7, 5, 6, 5, 4, 2, 5, 2, 7, 6, 2, 5, 6, 2, 7, 7, 2]",test
Christopher blubbered that Susan stole something.,4.86,2.204,50,"[7, 7, 5, 7, 6, 5, 2, 7, 7, 7, 1, 4, 6, 7, 7, 7, 7, 7, 7, 6, 3, 6, 1, 6, 7, 2, 2, 3, 2, 7, 6, 7, 7, 6, 3, 6, 1, 3, 2, 6, 2, 7, 4, 2, 7, 6, 3, 1, 3, 3]",test
Christopher cabled that Lisa wrote something.,2.4694,2.0525,49,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 7, 1, 1, 6, 1, 1, 4, 4, 6, 2, 7, 6, 6, 1, 2, 1, 1, 5, 4, 1, 1, 3, 1, 1, 6, 2, 6, 1, 4, 2, 1, 4, 1, 1, 5, 1]",test
Christopher consented that Jennifer would write something.,3.42,2.0612,50,"[7, 1, 3, 7, 5, 7, 1, 6, 1, 6, 6, 4, 1, 4, 2, 5, 6, 6, 1, 2, 2, 6, 6, 4, 3, 2, 1, 6, 2, 1, 5, 2, 4, 6, 3, 3, 1, 1, 4, 3, 1, 1, 2, 3, 2, 2, 5, 1, 6, 2]",test
Christopher demonstrated that Sarah stole something.,5.3265,1.3752,49,"[6, 6, 5, 7, 2, 4, 7, 6, 3, 5, 3, 4, 5, 5, 6, 7, 7, 4, 7, 4, 3, 5, 5, 4, 2, 6, 7, 6, 6, 7, 6, 7, 4, 6, 4, 6, 6, 5, 6, 5, 7, 5, 5, 6, 6, 7, 4, 7, 5]",test
Christopher doubted that Thomas stole something.,6.62,0.9666,50,"[7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 4, 7, 7, 7, 2, 7, 7, 5, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 5, 7, 5, 7, 7, 7, 7, 7, 7, 7]",test
Christopher gossiped that Robert wrote something.,5.7,1.5419,50,"[5, 4, 4, 7, 5, 6, 6, 7, 7, 7, 6, 5, 6, 7, 6, 7, 7, 7, 7, 6, 5, 5, 7, 1, 7, 7, 4, 7, 7, 7, 6, 7, 7, 5, 3, 6, 4, 4, 4, 6, 5, 7, 4, 7, 4, 7, 5, 1, 7, 7]",test
Christopher protested that Michael stole something.,5.9796,1.2498,49,"[7, 7, 5, 7, 6, 7, 5, 6, 7, 7, 7, 7, 7, 7, 3, 7, 7, 6, 5, 7, 6, 5, 5, 7, 6, 6, 3, 6, 4, 7, 6, 5, 7, 6, 6, 7, 5, 7, 5, 6, 3, 7, 6, 7, 7, 7, 4, 3, 7]",test
Christopher underestimated that Patricia took something.,3.5,1.6812,50,"[7, 5, 1, 7, 1, 3, 2, 5, 3, 3, 6, 3, 5, 3, 1, 7, 5, 4, 4, 3, 4, 5, 6, 3, 5, 2, 5, 1, 6, 2, 3, 4, 4, 5, 2, 2, 1, 3, 4, 2, 1, 2, 3, 4, 4, 2, 2, 4, 2, 4]",test
Daniel crabbed that Patricia took something.,1.9184,1.5253,49,"[1, 1, 1, 1, 1, 6, 4, 2, 1, 2, 1, 1, 3, 7, 1, 1, 1, 1, 1, 3, 3, 4, 1, 1, 6, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 5, 4, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2]",test
Daniel detected that William wrote something.,5.54,1.3881,50,"[7, 6, 5, 7, 7, 7, 5, 6, 1, 6, 5, 4, 3, 6, 3, 7, 6, 5, 4, 4, 6, 5, 7, 4, 5, 7, 5, 7, 6, 7, 6, 6, 4, 6, 5, 7, 7, 6, 6, 3, 4, 7, 6, 7, 7, 5, 5, 4, 7, 6]",test
Daniel identified that Michael would write something.,4.24,1.8245,50,"[7, 2, 4, 7, 5, 7, 2, 4, 3, 5, 6, 5, 1, 4, 4, 5, 3, 2, 4, 1, 3, 6, 5, 1, 6, 5, 4, 7, 4, 6, 5, 7, 4, 5, 2, 5, 5, 7, 5, 3, 3, 7, 4, 2, 3, 1, 6, 1, 5, 4]",test
Daniel lamented that Thomas took something.,4.8776,2.1759,49,"[6, 7, 5, 5, 5, 7, 1, 7, 7, 5, 4, 4, 2, 7, 3, 7, 6, 7, 1, 2, 6, 5, 1, 7, 7, 3, 4, 1, 2, 7, 7, 7, 1, 2, 5, 6, 7, 7, 2, 6, 4, 7, 5, 6, 7, 6, 5, 1, 7]",test
Daniel stood that Susan took something.,1.36,0.6312,50,"[3, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",test
David circulated that Nancy stole something.,4.06,2.0244,50,"[5, 7, 1, 7, 5, 3, 1, 6, 6, 5, 4, 4, 5, 1, 4, 2, 5, 2, 1, 3, 2, 5, 5, 4, 6, 7, 3, 4, 2, 3, 6, 7, 7, 1, 5, 6, 4, 6, 2, 5, 2, 1, 5, 5, 2, 7, 1, 1, 6, 6]",test
David consented that Susan would steal something.,2.8,1.7261,50,"[6, 3, 2, 5, 1, 7, 2, 5, 1, 5, 2, 3, 1, 2, 2, 4, 6, 2, 1, 2, 4, 1, 2, 1, 2, 1, 4, 5, 4, 1, 5, 2, 7, 4, 2, 3, 1, 1, 4, 4, 2, 1, 4, 1, 3, 2, 3, 1, 2, 1]",test
David underestimated that Sarah wrote something.,3.42,1.8854,50,"[5, 2, 1, 1, 1, 2, 7, 3, 1, 2, 3, 2, 3, 2, 1, 6, 3, 4, 3, 4, 4, 5, 6, 7, 5, 1, 7, 6, 5, 3, 6, 5, 4, 4, 2, 3, 1, 4, 4, 1, 1, 7, 5, 3, 3, 5, 2, 1, 2, 3]",test
Elizabeth cabled that Thomas stole something.,2.3469,1.9531,49,"[1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 6, 1, 1, 6, 6, 1, 5, 4, 3, 1, 7, 6, 2, 1, 1, 1, 1, 4, 1, 1, 2, 3, 1, 1, 5, 2, 7, 1, 1, 5, 1, 1, 1, 1, 5, 2]",test
Elizabeth cited that David stole something.,4.8571,1.633,49,"[7, 6, 3, 7, 2, 3, 5, 5, 1, 6, 6, 5, 6, 4, 3, 7, 5, 1, 7, 6, 5, 6, 7, 2, 3, 3, 6, 6, 5, 5, 6, 4, 7, 6, 4, 6, 5, 3, 5, 4, 6, 5, 5, 5, 6, 7, 4, 2, 5]",test
Elizabeth doubted that David took something.,6.66,0.6884,50,"[7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 6, 5, 5, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 6, 5, 7, 6, 7, 7, 7, 7, 7, 7, 7]",test
Elizabeth exhibited that Thomas stole something.,3.28,1.8521,50,"[6, 5, 3, 7, 1, 1, 3, 5, 6, 3, 4, 3, 3, 2, 4, 7, 3, 2, 1, 1, 2, 2, 3, 1, 3, 1, 3, 3, 3, 1, 2, 6, 4, 7, 2, 6, 1, 3, 5, 2, 2, 1, 4, 3, 3, 5, 5, 1, 7, 3]",test
Elizabeth presumed that Robert wrote something.,6.32,0.957,50,"[7, 6, 5, 7, 7, 7, 6, 6, 7, 7, 7, 7, 5, 7, 4, 7, 7, 7, 7, 7, 6, 6, 7, 6, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 5, 6, 7, 7, 6, 4, 6, 7, 5, 5, 6, 6, 6, 4, 7, 7]",test
Elizabeth protested that Barbara wrote something.,4.96,1.6898,50,"[5, 3, 5, 7, 3, 7, 6, 6, 7, 5, 7, 6, 2, 7, 4, 6, 7, 7, 4, 4, 5, 2, 7, 6, 6, 6, 6, 3, 4, 6, 5, 4, 7, 4, 4, 3, 7, 6, 5, 6, 2, 7, 5, 3, 5, 3, 2, 1, 6, 4]",test
Elizabeth thought that Daniel wrote something.,6.76,0.6869,50,"[7, 6, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 5, 7, 7, 7, 6, 7, 7, 7]",test
James blubbered that David took something.,4.6,2.0504,50,"[3, 7, 5, 7, 7, 6, 2, 6, 7, 6, 1, 1, 2, 6, 7, 7, 7, 7, 4, 7, 3, 4, 1, 4, 7, 2, 5, 3, 4, 5, 6, 7, 7, 6, 2, 5, 6, 3, 4, 6, 4, 2, 4, 3, 7, 6, 3, 1, 3, 2]",test
James distrusted that Joseph would write something.,4.5918,1.8018,49,"[7, 4, 3, 7, 1, 4, 3, 1, 7, 3, 6, 7, 3, 5, 5, 7, 6, 4, 4, 5, 4, 7, 7, 6, 5, 3, 4, 4, 3, 6, 4, 7, 6, 2, 4, 5, 7, 5, 5, 2, 7, 3, 1, 6, 2, 5, 4, 6, 3]",test
James doubted that Sarah wrote something.,6.34,1.0994,50,"[7, 6, 7, 7, 5, 7, 5, 7, 7, 7, 6, 7, 6, 7, 4, 7, 7, 7, 7, 7, 5, 2, 7, 4, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 5, 6, 6, 7, 5, 7, 7, 7, 5, 7, 7, 6, 5, 7, 7, 7]",test
James fibbed that Thomas wrote something.,5.48,1.7524,50,"[7, 5, 5, 7, 7, 4, 5, 6, 7, 7, 7, 6, 1, 7, 7, 7, 7, 7, 4, 4, 3, 6, 7, 7, 6, 6, 6, 7, 2, 1, 7, 7, 7, 5, 4, 6, 7, 7, 5, 6, 5, 7, 4, 4, 3, 6, 5, 4, 6, 1]",test
Jennifer convinced that Robert took something.,2.56,1.6183,50,"[3, 7, 1, 5, 1, 1, 5, 2, 1, 2, 1, 2, 4, 1, 2, 3, 3, 2, 1, 4, 4, 5, 1, 1, 2, 2, 4, 1, 6, 1, 3, 2, 4, 5, 2, 3, 1, 1, 2, 3, 1, 1, 5, 5, 1, 3, 1, 1, 2, 4]",test
Jennifer denounced that Richard stole something.,4.42,1.7623,50,"[5, 6, 4, 6, 5, 3, 2, 7, 1, 6, 5, 7, 6, 3, 3, 3, 5, 5, 4, 6, 6, 6, 6, 1, 5, 7, 5, 4, 2, 6, 6, 5, 4, 2, 2, 4, 7, 7, 2, 4, 5, 7, 4, 4, 2, 3, 5, 1, 4, 3]",test
Jennifer faked that Michael took something.,4.94,1.731,50,"[6, 6, 5, 7, 3, 6, 5, 5, 7, 5, 1, 5, 5, 3, 4, 7, 6, 5, 4, 6, 2, 5, 7, 7, 6, 5, 5, 6, 2, 1, 6, 7, 7, 7, 3, 6, 5, 5, 4, 5, 2, 7, 2, 6, 2, 3, 6, 7, 5, 5]",test
Jennifer presumed that Christopher took something.,6.24,1.2048,50,"[7, 7, 7, 5, 7, 7, 2, 7, 7, 7, 5, 7, 6, 7, 6, 7, 7, 7, 4, 7, 5, 4, 7, 6, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 6, 7, 5, 7, 6, 4, 4, 7, 5, 4, 7, 7, 6, 7, 7, 7]",test
Jennifer regarded that John would steal something.,2.94,1.8003,50,"[5, 2, 2, 7, 1, 3, 2, 4, 1, 5, 3, 3, 6, 2, 1, 2, 6, 1, 3, 4, 2, 3, 6, 1, 3, 3, 3, 6, 2, 1, 2, 3, 4, 1, 2, 2, 1, 2, 6, 2, 1, 1, 5, 1, 4, 7, 5, 1, 2, 2]",test
Jennifer underscored that Karen took something.,3.54,2.0723,50,"[7, 3, 4, 1, 1, 6, 3, 7, 3, 5, 2, 1, 3, 7, 3, 7, 5, 2, 4, 4, 5, 2, 7, 3, 2, 1, 1, 1, 2, 5, 3, 5, 4, 1, 6, 5, 1, 7, 2, 2, 3, 5, 5, 2, 2, 6, 1, 1, 7, 2]",test
Jessica bawled that Richard wrote something.,4.32,1.7893,50,"[4, 4, 4, 6, 5, 3, 2, 3, 7, 5, 6, 4, 5, 6, 6, 2, 6, 3, 7, 5, 4, 2, 5, 5, 6, 2, 4, 1, 2, 7, 5, 7, 4, 5, 2, 3, 4, 1, 2, 5, 2, 7, 6, 3, 5, 5, 5, 7, 6, 1]",test
Jessica disliked that John stole something.,6.6939,0.6521,49,"[7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 4, 5, 7, 7, 6, 7, 5, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6]",test
Jessica faced that Joseph wrote something.,2.5102,1.4878,49,"[3, 1, 4, 1, 1, 6, 2, 3, 1, 3, 1, 5, 1, 3, 4, 4, 2, 1, 3, 1, 1, 2, 5, 3, 2, 2, 1, 7, 4, 1, 2, 2, 1, 2, 3, 1, 3, 4, 2, 4, 1, 1, 3, 1, 1, 4, 4, 3, 3]",test
Jessica faked that Barbara wrote something.,4.3,2.0825,50,"[6, 4, 5, 7, 1, 3, 4, 4, 7, 6, 2, 7, 2, 1, 4, 6, 6, 1, 3, 3, 2, 5, 7, 3, 6, 5, 2, 3, 2, 1, 3, 7, 7, 1, 2, 5, 7, 7, 5, 3, 1, 5, 3, 5, 5, 7, 7, 4, 6, 7]",test
Jessica regarded that Robert would take something.,3.08,1.7124,50,"[5, 1, 1, 6, 1, 1, 2, 4, 1, 4, 3, 5, 4, 2, 2, 6, 5, 2, 5, 4, 4, 6, 6, 2, 2, 1, 1, 5, 2, 1, 2, 3, 4, 5, 2, 3, 5, 1, 2, 2, 2, 1, 4, 2, 5, 6, 4, 1, 2, 4]",test
Jessica retracted that Barbara stole something.,4.9,2.0025,50,"[6, 7, 2, 7, 5, 6, 6, 6, 1, 7, 6, 7, 5, 6, 1, 7, 7, 6, 7, 1, 3, 5, 7, 6, 6, 7, 4, 3, 3, 5, 7, 5, 7, 6, 3, 5, 1, 6, 3, 4, 1, 7, 5, 3, 1, 5, 6, 4, 7, 4]",test
Jessica revealed that Karen stole something.,6.72,0.6402,50,"[7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 6, 6, 6, 7, 4, 7, 7, 7, 7, 7, 7, 5]",test
Jessica shrieked that Lisa took something.,6.02,1.505,50,"[7, 7, 5, 7, 5, 7, 2, 7, 7, 7, 5, 7, 6, 7, 7, 7, 7, 7, 7, 7, 5, 5, 7, 7, 6, 3, 7, 7, 2, 7, 7, 7, 4, 7, 5, 6, 7, 7, 4, 7, 5, 7, 6, 3, 7, 6, 6, 7, 7, 2]",test
John circulated that Jessica wrote something.,4.04,2.05,50,"[4, 6, 1, 7, 3, 5, 2, 6, 7, 2, 1, 6, 2, 4, 4, 6, 5, 1, 1, 6, 3, 5, 5, 1, 5, 6, 1, 6, 3, 1, 5, 6, 7, 1, 4, 5, 7, 6, 1, 5, 3, 7, 4, 5, 4, 5, 2, 1, 6, 3]",test
John cited that Linda took something.,4.52,1.7171,50,"[5, 3, 3, 7, 3, 3, 2, 5, 1, 6, 3, 4, 6, 5, 5, 5, 5, 1, 3, 4, 4, 6, 6, 1, 2, 3, 6, 7, 3, 2, 6, 5, 7, 7, 4, 4, 7, 5, 5, 5, 2, 7, 6, 5, 5, 6, 5, 4, 6, 6]",test
John denounced that Barbara wrote something.,3.7,1.7985,50,"[6, 5, 1, 7, 3, 5, 3, 6, 1, 3, 3, 1, 3, 3, 2, 6, 3, 3, 3, 1, 5, 2, 6, 4, 2, 5, 6, 7, 3, 5, 3, 5, 4, 2, 2, 5, 5, 1, 2, 4, 2, 7, 6, 3, 3, 6, 2, 1, 5, 4]",test
John highlighted that Joseph took something.,5.48,1.5939,50,"[7, 7, 5, 7, 1, 6, 2, 6, 7, 7, 4, 5, 6, 5, 3, 7, 6, 4, 5, 6, 4, 6, 7, 7, 6, 6, 6, 6, 6, 7, 6, 7, 4, 6, 5, 6, 7, 7, 4, 2, 2, 7, 5, 3, 7, 5, 6, 4, 7, 7]",test
John muttered that Patricia stole something.,6.38,1.2271,50,"[7, 7, 5, 7, 7, 7, 2, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 6, 7, 7, 5, 2, 7, 7, 6, 6, 7, 7, 3, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 5, 7, 5, 6, 7, 7, 6, 7, 7, 7]",test
John raved that Jessica wrote something.,5.34,1.4086,50,"[5, 4, 4, 7, 5, 3, 2, 6, 7, 3, 3, 7, 6, 7, 5, 6, 5, 4, 4, 7, 4, 5, 6, 5, 7, 3, 7, 7, 4, 4, 6, 7, 7, 7, 5, 5, 5, 6, 4, 6, 4, 7, 5, 5, 4, 7, 7, 7, 5, 6]",test
John realized that Barbara stole something.,6.84,0.4219,50,"[7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6]",test
John revealed that Linda wrote something.,6.58,0.8827,50,"[7, 6, 7, 7, 7, 7, 2, 7, 7, 6, 6, 7, 6, 7, 5, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 5, 6, 7, 7, 6, 7, 5, 7, 6, 7, 7, 7, 7, 7, 7, 7]",test
Joseph disliked that David wrote something.,6.32,1.1147,50,"[7, 5, 5, 7, 7, 7, 2, 7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 6, 7, 7, 5, 5, 7, 6, 7, 5, 7, 7, 6, 7, 7, 7, 7, 3, 6, 5, 7, 7, 6, 7, 5, 7, 6, 5, 7, 7, 7, 7, 7, 7]",test
Joseph faced that Barbara stole something.,2.74,1.8715,50,"[6, 1, 4, 1, 1, 6, 2, 2, 1, 5, 1, 5, 2, 6, 3, 6, 2, 1, 1, 1, 1, 2, 6, 1, 2, 2, 2, 6, 3, 1, 2, 1, 4, 6, 2, 2, 6, 5, 2, 2, 1, 1, 2, 1, 1, 1, 4, 4, 5, 2]",test
Joseph underscored that David wrote something.,3.34,1.996,50,"[7, 5, 3, 1, 1, 2, 2, 6, 4, 3, 1, 1, 3, 5, 3, 7, 5, 5, 3, 1, 5, 6, 6, 5, 5, 1, 4, 1, 2, 7, 3, 4, 1, 1, 2, 5, 1, 6, 2, 1, 4, 1, 5, 2, 4, 5, 2, 1, 6, 1]",test
Karen bawled that Nancy took something.,4.72,2.0508,50,"[4, 7, 5, 7, 5, 4, 2, 7, 7, 6, 3, 4, 3, 7, 7, 7, 6, 6, 7, 6, 4, 2, 5, 2, 5, 3, 3, 2, 2, 7, 6, 7, 1, 7, 5, 6, 3, 1, 2, 6, 4, 7, 2, 3, 6, 7, 2, 7, 7, 2]",test
Karen detected that Nancy took something.,5.58,1.6424,50,"[7, 7, 7, 7, 7, 4, 3, 7, 2, 7, 5, 6, 5, 7, 3, 7, 7, 6, 4, 6, 5, 4, 7, 3, 2, 7, 4, 7, 7, 7, 6, 5, 7, 7, 5, 6, 7, 5, 6, 4, 1, 7, 4, 5, 7, 7, 6, 4, 7, 6]",test
Karen expressed that Sarah would steal something.,5.92,1.4405,50,"[7, 5, 5, 7, 5, 7, 5, 6, 7, 7, 7, 7, 7, 7, 5, 7, 7, 5, 6, 6, 5, 2, 7, 7, 6, 7, 6, 7, 6, 7, 2, 7, 7, 7, 5, 7, 7, 7, 6, 3, 6, 7, 2, 4, 4, 6, 7, 7, 6, 4]",test
Karen fooled that Thomas stole something.,1.7,1.165,50,"[3, 1, 1, 1, 1, 1, 1, 2, 1, 6, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 5, 1, 1, 1, 1, 2, 1, 1, 3, 4, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 4, 1, 1, 1, 1, 1, 4]",test
Karen lamented that Patricia stole something.,5.02,1.9324,50,"[5, 7, 4, 5, 5, 7, 2, 7, 7, 6, 3, 6, 1, 7, 4, 7, 6, 5, 3, 6, 6, 2, 1, 7, 7, 5, 4, 1, 2, 5, 7, 7, 4, 5, 5, 5, 7, 7, 4, 6, 2, 7, 6, 5, 7, 6, 4, 1, 7, 6]",test
Karen stood that John stole something.,1.62,1.2271,50,"[3, 1, 1, 1, 1, 1, 2, 2, 3, 2, 1, 1, 1, 1, 1, 7, 2, 2, 1, 1, 1, 1, 1, 2, 1, 6, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 4, 2, 1, 3, 1, 1, 1]",test
Karen underestimated that Lisa stole something.,3.68,1.8783,50,"[6, 6, 3, 7, 1, 1, 6, 4, 1, 5, 2, 3, 3, 2, 2, 7, 5, 6, 3, 4, 4, 2, 6, 1, 3, 1, 4, 5, 5, 5, 5, 3, 4, 2, 4, 2, 1, 3, 4, 3, 1, 7, 3, 2, 2, 6, 6, 4, 7, 2]",test
Karen underscored that Robert stole something.,3.38,2.0293,50,"[7, 4, 2, 2, 1, 5, 3, 6, 6, 6, 1, 1, 2, 6, 3, 7, 3, 2, 3, 1, 4, 2, 6, 6, 5, 1, 3, 1, 2, 6, 2, 4, 4, 1, 2, 7, 1, 5, 4, 5, 2, 3, 6, 2, 4, 1, 1, 1, 6, 1]",test
Linda allowed that Daniel would steal something.,2.46,1.6439,50,"[4, 2, 3, 1, 1, 7, 3, 3, 1, 2, 1, 1, 1, 4, 1, 2, 7, 1, 1, 1, 5, 4, 5, 3, 5, 2, 3, 2, 2, 1, 3, 1, 1, 5, 2, 2, 1, 3, 2, 4, 2, 1, 5, 1, 1, 4, 1, 1, 3, 1]",test
Linda consented that Lisa would take something.,3.06,1.7775,50,"[5, 2, 3, 5, 2, 7, 2, 3, 2, 5, 2, 4, 1, 2, 4, 6, 6, 5, 1, 2, 5, 5, 2, 1, 2, 1, 4, 5, 2, 1, 5, 3, 1, 5, 2, 2, 5, 1, 2, 4, 1, 1, 2, 4, 2, 1, 3, 1, 7, 4]",test
Linda decided that William would take something.,5.36,1.77,50,"[7, 2, 5, 7, 5, 7, 2, 7, 5, 7, 1, 7, 3, 3, 6, 7, 7, 5, 4, 7, 5, 2, 7, 4, 5, 1, 6, 5, 6, 7, 6, 4, 7, 6, 4, 5, 7, 6, 5, 7, 4, 7, 6, 5, 7, 6, 7, 7, 7, 3]",test
Linda dispelled that Karen stole something.,3.9,2.1117,50,"[5, 7, 3, 7, 6, 1, 3, 6, 1, 3, 1, 7, 5, 2, 4, 7, 2, 3, 4, 2, 2, 6, 6, 1, 7, 3, 7, 7, 2, 1, 6, 4, 4, 6, 2, 6, 5, 4, 2, 2, 1, 1, 5, 4, 1, 5, 6, 1, 5, 4]",test
Linda distrusted that Patricia would take something.,3.6122,1.8799,49,"[5, 1, 3, 7, 2, 5, 2, 6, 7, 5, 5, 4, 5, 1, 4, 6, 7, 2, 3, 2, 4, 6, 7, 2, 5, 6, 2, 2, 4, 3, 2, 2, 1, 3, 3, 2, 1, 3, 2, 4, 7, 5, 1, 2, 2, 5, 4, 2, 3]",test
