unit,mean,std,n,individual_ratings,item_type
He pioneered the technique and used it almost exclusively from then on.,4.2951,0.782,61,"[5, 4, 5, 4, 5, 5, 4, 3, 4, 4, 4, 5, 5, 5, 5, 5, 4, 5, 3, 5, 4, 5, 4, 4, 4, 4, 5, 3, 4, 3, 4, 2, 5, 5, 5, 3, 4, 5, 5, 4, 5, 4, 5, 5, 2, 4, 4, 5, 5, 4, 4, 3, 5, 4, 4, 4, 5, 5, 4, 5, 5]",filler
He said that they were competent to carry out such an investigation.,3.7377,0.9984,61,"[5, 3, 4, 2, 5, 5, 3, 3, 4, 2, 3, 5, 3, 4, 3, 4, 4, 3, 2, 5, 4, 4, 5, 2, 4, 3, 5, 5, 3, 2, 4, 3, 3, 5, 5, 4, 3, 3, 4, 3, 4, 2, 2, 4, 4, 4, 2, 5, 4, 3, 4, 3, 5, 5, 4, 4, 4, 5, 4, 5, 5]",filler
He says the future lies in new crops that need less water.,4.0492,0.9385,61,"[5, 2, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 5, 2, 4, 2, 5, 3, 5, 5, 3, 2, 4, 5, 5, 4, 3, 4, 4, 4, 4, 5, 4, 4, 3, 5, 5, 4, 4, 2, 4, 5, 4, 4, 5, 5, 1, 4, 4, 5, 5, 5, 4, 4, 4, 4, 4, 5]",filler
He was unconscious by the time fire crews arrived to free him.,4.2951,0.8235,61,"[5, 4, 5, 4, 4, 4, 5, 3, 4, 5, 4, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 5, 3, 4, 5, 4, 3, 3, 4, 4, 4, 5, 4, 2, 4, 5, 5, 4, 5, 2, 5, 5, 4, 3, 4, 5, 5, 2, 5, 5, 5, 5, 4, 5, 4, 5, 4, 4, 5]",filler
Her dressing gown and slippers were laid out next to the bed.,4.2459,0.8094,61,"[5, 4, 5, 4, 5, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 4, 2, 5, 5, 4, 4, 4, 2, 5, 5, 5, 4, 4, 4, 5, 5, 3, 4, 4, 4, 5, 4, 5, 5, 4, 5, 5, 5, 4, 4, 5, 5, 3, 5, 4, 5, 3, 4, 4, 4, 5, 4, 2, 3]",filler
Her future appears as enticing as the illustrious past she draws from.,3.4754,1.0584,61,"[5, 4, 5, 2, 3, 3, 3, 3, 3, 2, 5, 4, 3, 3, 4, 4, 2, 4, 2, 4, 4, 5, 4, 3, 4, 2, 5, 3, 3, 2, 2, 3, 5, 2, 3, 2, 4, 5, 3, 3, 4, 5, 2, 2, 2, 4, 4, 4, 4, 5, 5, 2, 4, 2, 3, 4, 4, 5, 3, 5, 4]",filler
It is about building a new community project that they set.,2.3824,0.9852,34,"[4, 3, 2, 3, 2, 2, 3, 3, 1, 5, 3, 2, 2, 2, 3, 2, 2, 3, 1, 3, 2, 1, 1, 4, 2, 3, 2, 2, 2, 3, 2, 4, 1, 1]",test
It is building a new community project that they set about.,2.3333,1.2089,27,"[5, 4, 2, 1, 2, 3, 2, 2, 2, 2, 2, 5, 2, 2, 1, 2, 2, 2, 5, 1, 2, 1, 4, 1, 2, 2, 2]",test
It is in the church choir that he sings.,2.4839,0.9616,31,"[4, 2, 2, 4, 2, 2, 2, 4, 2, 1, 2, 1, 2, 4, 1, 4, 4, 3, 2, 2, 3, 2, 2, 4, 2, 2, 2, 3, 2, 3, 2]",test
It is sensible to invest only what you can afford to lose.,4.377,0.734,61,"[5, 3, 5, 5, 4, 5, 4, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 2, 3, 4, 4, 4, 4, 3, 5, 4, 5, 4, 4, 3, 3, 5, 4, 4, 5, 4, 4, 5, 3, 5, 5, 4, 5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 4, 5, 5]",filler
It is the church choir that he sings in.,2.7667,1.04,30,"[5, 1, 3, 2, 2, 2, 3, 2, 3, 4, 3, 3, 2, 4, 2, 3, 2, 3, 2, 4, 2, 1, 4, 2, 3, 5, 3, 4, 2, 2]",test
It was Europe that he spent a year after college knocking about.,1.9545,0.7222,22,"[2, 2, 2, 2, 2, 1, 2, 2, 1, 3, 4, 2, 2, 1, 3, 2, 2, 1, 2, 1, 2, 2]",test
It was a guitar that he traded in for a trumpet.,3.25,1.3506,28,"[5, 5, 2, 3, 4, 3, 2, 2, 4, 5, 2, 1, 2, 5, 3, 2, 3, 4, 2, 2, 4, 5, 1, 5, 5, 2, 4, 4]",test
It was a new idea that she toyed with.,3.7714,0.9727,35,"[4, 4, 5, 4, 5, 4, 2, 4, 2, 3, 4, 5, 5, 4, 2, 3, 3, 3, 5, 5, 3, 2, 4, 4, 3, 5, 4, 5, 4, 4, 4, 4, 4, 2, 4]",test
It was a project that the discussion resulted in.,2.2963,0.7753,27,"[4, 3, 2, 2, 2, 2, 1, 2, 3, 1, 4, 3, 2, 2, 2, 2, 2, 3, 2, 1, 2, 2, 3, 3, 2, 2, 3]",test
It was a shift in perspective that her speech brought about.,2.625,1.008,32,"[5, 2, 2, 2, 2, 2, 3, 2, 1, 4, 2, 4, 2, 2, 2, 3, 3, 2, 4, 2, 4, 2, 2, 2, 4, 2, 3, 4, 2, 1, 3, 4]",test
It was a successful career that years of my hard work culminated in.,2.6364,0.8594,33,"[5, 3, 2, 3, 2, 3, 2, 3, 2, 4, 3, 2, 2, 4, 2, 2, 3, 4, 3, 3, 2, 2, 3, 1, 3, 2, 2, 2, 3, 2, 2, 2, 4]",test
It was about Europe that he spent a year after college knocking.,1.7895,1.0438,38,"[1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 4, 4, 2, 2, 1, 1, 4, 2, 1, 3, 2, 1, 5, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 1]",test
It was about a shift in perspective that her speech brought.,2.2143,1.0313,28,"[2, 1, 3, 1, 2, 2, 2, 2, 4, 4, 3, 2, 1, 1, 2, 2, 3, 4, 1, 3, 1, 2, 2, 1, 4, 3, 3, 1]",test
It was about her sister that she worried.,2.1429,0.8034,28,"[2, 2, 3, 2, 1, 2, 2, 2, 1, 2, 4, 3, 4, 3, 3, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 1, 2]",test
It was about his daily routine that he went.,1.84,0.688,25,"[2, 1, 2, 2, 2, 1, 2, 2, 2, 4, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 3, 1]",test
It was about linear algebra that she learnt.,1.8,0.6455,25,"[3, 1, 1, 2, 2, 2, 2, 2, 2, 3, 1, 3, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1]",test
It was about the bad weather that he complained.,2.3214,1.188,28,"[4, 1, 1, 2, 3, 1, 2, 1, 4, 1, 1, 1, 5, 3, 3, 2, 2, 2, 2, 3, 2, 5, 2, 2, 2, 2, 4, 2]",test
It was about traveling around the world that he dreamt.,2.6667,1.1902,33,"[5, 3, 2, 1, 3, 3, 4, 5, 2, 1, 4, 3, 5, 2, 2, 2, 2, 4, 1, 4, 3, 2, 2, 2, 2, 2, 4, 2, 1, 2, 2, 4, 2]",test
It was an excellent strategy that she came up with.,3.7692,1.1422,26,"[2, 3, 3, 5, 4, 5, 4, 5, 1, 5, 5, 2, 3, 5, 3, 5, 4, 3, 4, 4, 4, 4, 5, 4, 4, 2]",test
It was her coworker that she talked with.,2.9412,1.0133,34,"[5, 3, 2, 4, 3, 4, 3, 2, 1, 3, 2, 4, 1, 3, 4, 2, 3, 4, 3, 2, 3, 4, 3, 3, 2, 3, 4, 2, 4, 3, 2, 5, 2, 2]",test
It was her sister that she worried about.,3.9091,1.0417,33,"[5, 4, 2, 4, 5, 3, 5, 5, 4, 3, 5, 4, 3, 4, 4, 5, 3, 2, 4, 5, 2, 3, 5, 4, 2, 5, 5, 4, 3, 5, 3, 5, 4]",test
It was her teammates that she collaborated with.,3.1667,1.1084,36,"[5, 2, 4, 5, 5, 4, 2, 4, 3, 3, 3, 2, 3, 3, 2, 3, 5, 3, 3, 4, 4, 3, 2, 2, 2, 3, 4, 2, 5, 2, 4, 2, 2, 4, 1, 4]",test
It was his daily routine that he went about.,2.4286,1.0651,35,"[4, 1, 2, 2, 3, 2, 1, 2, 2, 5, 4, 3, 2, 1, 1, 2, 2, 3, 2, 2, 4, 2, 2, 2, 2, 3, 5, 2, 2, 3, 3, 2, 2, 4, 1]",test
It was in a guitar that he traded for a trumpet.,1.7879,0.9924,33,"[1, 2, 1, 1, 4, 3, 1, 2, 1, 2, 2, 2, 2, 1, 3, 2, 1, 1, 1, 4, 1, 3, 1, 1, 1, 2, 1, 1, 1, 3, 2, 4, 1]",test
It was in a project that the discussion resulted.,1.9118,0.9001,34,"[2, 1, 1, 1, 3, 2, 2, 1, 2, 2, 2, 4, 3, 1, 1, 4, 3, 2, 2, 2, 1, 1, 1, 1, 3, 2, 3, 3, 2, 2, 2, 1, 1, 1]",test
It was in a successful career that years of my hard work culminated.,2.4286,1.1996,28,"[2, 1, 2, 2, 3, 4, 2, 2, 2, 3, 2, 1, 4, 5, 2, 2, 1, 2, 2, 1, 1, 5, 3, 3, 4, 2, 4, 1]",test
It was in the additional cost that we factored when making a new budget.,2.871,1.0876,31,"[2, 4, 2, 4, 2, 2, 3, 3, 2, 4, 2, 4, 4, 2, 1, 3, 2, 2, 3, 2, 3, 3, 3, 4, 2, 5, 2, 5, 5, 2, 2]",test
It was in the competitive scholastic program that she enrolled.,2.5882,0.857,34,"[3, 2, 2, 4, 3, 2, 2, 4, 2, 3, 2, 2, 3, 2, 3, 2, 3, 2, 2, 4, 3, 4, 2, 2, 2, 2, 3, 1, 2, 5, 2, 3, 3, 2]",test
It was in the half marathon that she partook.,2.2059,0.7699,34,"[4, 1, 1, 2, 3, 3, 2, 2, 2, 1, 2, 2, 3, 2, 3, 2, 2, 3, 1, 3, 2, 2, 2, 1, 4, 2, 3, 3, 2, 2, 2, 2, 2, 2]",test
It was in the local festival that we participated.,2.6842,1.1176,38,"[5, 4, 2, 2, 3, 2, 2, 4, 2, 2, 3, 2, 2, 4, 4, 3, 1, 4, 2, 5, 2, 2, 2, 2, 3, 2, 2, 2, 1, 4, 2, 5, 3, 2, 3, 1, 4, 2]",test
It was linear algebra that she learnt about.,2.5,1.0556,36,"[4, 1, 2, 2, 3, 2, 4, 3, 4, 1, 3, 4, 4, 2, 1, 5, 2, 4, 3, 2, 2, 3, 2, 2, 2, 2, 1, 4, 2, 2, 2, 3, 2, 2, 2, 1]",test
It was the additional cost that we factored in when making a new budget.,3.0667,1.2015,30,"[5, 2, 3, 1, 5, 3, 5, 2, 2, 2, 5, 4, 2, 4, 3, 3, 2, 3, 2, 4, 2, 3, 4, 2, 4, 2, 4, 4, 1, 4]",test
It was the bad weather that he complained about.,3.5758,1.0616,33,"[5, 5, 4, 4, 3, 4, 2, 4, 5, 4, 4, 4, 2, 5, 4, 2, 2, 4, 5, 3, 3, 5, 4, 2, 2, 3, 3, 4, 3, 3, 4, 5, 2]",test
It was the competitive scholastic program that she enrolled in.,2.8889,1.1209,27,"[4, 2, 3, 1, 3, 2, 3, 4, 1, 4, 4, 2, 3, 3, 3, 5, 1, 3, 4, 2, 2, 3, 3, 4, 2, 5, 2]",test
It was the computer setting that she messed with.,3.0606,0.9981,33,"[3, 4, 2, 4, 4, 2, 4, 4, 1, 2, 4, 3, 4, 3, 3, 3, 3, 3, 2, 4, 4, 3, 3, 2, 2, 2, 1, 5, 2, 4, 3, 4, 4]",test
It was the half marathon that she partook in.,2.7778,1.0127,27,"[2, 3, 2, 2, 4, 4, 3, 3, 3, 1, 3, 2, 3, 2, 2, 4, 4, 3, 2, 1, 2, 2, 4, 5, 3, 2, 4]",test
It was the latest technologies that he enjoyed playing with.,2.8485,1.0344,33,"[4, 3, 2, 1, 4, 3, 3, 4, 4, 2, 5, 1, 2, 4, 3, 2, 2, 3, 2, 2, 2, 3, 4, 3, 2, 4, 1, 3, 3, 3, 4, 2, 4]",test
It was the local festival that we participated in.,3.0435,0.976,23,"[4, 3, 3, 2, 3, 4, 2, 4, 3, 3, 3, 5, 3, 4, 2, 4, 3, 2, 2, 5, 2, 2, 2]",test
It was the protestors that he sided with.,3.1481,1.0267,27,"[5, 4, 1, 4, 3, 4, 2, 3, 3, 4, 3, 2, 3, 2, 4, 4, 4, 3, 2, 3, 2, 4, 4, 2, 3, 5, 2]",test
It was the visiting delegates that the senator met.,2.7188,1.114,32,"[5, 1, 2, 3, 3, 2, 4, 1, 3, 3, 3, 4, 2, 5, 3, 3, 3, 1, 2, 4, 2, 2, 1, 2, 2, 2, 2, 4, 2, 4, 3, 4]",test
It was traveling around the world that he dreamt about.,2.9643,1.138,28,"[4, 4, 2, 4, 2, 3, 2, 3, 3, 3, 2, 1, 1, 4, 3, 2, 3, 3, 1, 2, 4, 3, 5, 4, 5, 2, 4, 4]",test
It was with a new idea that she toyed.,2.32,0.9883,25,"[2, 4, 1, 1, 2, 1, 4, 1, 2, 4, 3, 2, 2, 3, 2, 3, 2, 2, 2, 1, 3, 2, 4, 3, 2]",test
It was with an excellent strategy that she came up.,2.1765,0.9991,34,"[1, 1, 2, 3, 2, 3, 1, 2, 2, 2, 2, 1, 3, 1, 2, 4, 2, 3, 3, 2, 2, 2, 2, 2, 1, 2, 5, 2, 4, 2, 1, 2, 4, 1]",test
It was with her coworker that she talked.,2.2222,0.8916,27,"[3, 2, 3, 3, 2, 1, 2, 1, 3, 2, 2, 5, 3, 1, 3, 2, 1, 2, 2, 2, 1, 2, 2, 3, 2, 2, 3]",test
It was with her teammates that she collaborated.,2.8,0.9574,25,"[4, 3, 4, 2, 2, 4, 2, 1, 2, 4, 4, 2, 3, 4, 2, 4, 4, 3, 2, 2, 3, 2, 2, 3, 2]",test
It was with the computer setting that she messed.,1.6786,0.863,28,"[1, 2, 3, 2, 5, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1]",test
It was with the latest technologies that he enjoyed playing.,2.3704,1.0432,27,"[2, 2, 2, 3, 2, 2, 2, 1, 3, 2, 2, 5, 2, 2, 4, 4, 1, 2, 2, 2, 1, 4, 1, 3, 2, 2, 4]",test
It was with the protestors that he sided.,2.8235,0.9991,34,"[1, 3, 2, 4, 3, 2, 3, 3, 3, 4, 2, 5, 3, 3, 3, 2, 3, 3, 5, 2, 2, 2, 4, 2, 3, 3, 4, 2, 3, 3, 3, 4, 1, 1]",test
It was with the visiting delegates that the senator met.,2.5517,0.8696,29,"[3, 2, 3, 2, 2, 3, 2, 2, 3, 3, 2, 2, 1, 4, 3, 3, 3, 2, 1, 3, 2, 4, 1, 2, 4, 3, 3, 4, 2]",test
Many eggs came to be broken in the making of this omelet.,2.5902,1.0705,61,"[5, 4, 4, 2, 2, 3, 3, 2, 1, 1, 4, 2, 3, 3, 3, 4, 1, 4, 2, 2, 3, 2, 2, 4, 3, 1, 1, 4, 2, 1, 2, 3, 3, 1, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 2, 2, 4, 2, 3, 5, 2, 1, 2, 4, 2, 3, 3, 4, 4, 1, 1]",filler
Measures to help vulnerable customers do not appear to have been effective.,3.6721,1.0602,61,"[5, 4, 4, 5, 3, 5, 4, 3, 4, 4, 4, 3, 4, 5, 4, 5, 4, 3, 1, 3, 3, 5, 4, 1, 3, 4, 5, 4, 3, 2, 3, 4, 4, 3, 5, 4, 4, 5, 3, 4, 4, 2, 5, 3, 1, 2, 4, 3, 5, 2, 5, 4, 3, 3, 4, 3, 4, 3, 4, 5, 5]",filler
My mother was extremely good socially and very sensitive to family relationships.,3.8852,0.8775,61,"[5, 4, 4, 2, 4, 5, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 3, 5, 3, 2, 4, 4, 5, 4, 5, 4, 3, 4, 4, 2, 4, 4, 5, 3, 3, 5, 5, 4, 4, 3, 4, 1, 4, 4, 4, 4, 5, 5, 4, 4, 4, 5, 4, 5, 4, 2, 4, 5, 4]",filler
Rock music thrives on the sense of danger and rebellion it conveys.,3.918,0.8812,61,"[4, 4, 5, 1, 4, 4, 4, 4, 4, 5, 3, 5, 4, 5, 4, 4, 4, 2, 3, 4, 5, 4, 4, 5, 3, 5, 5, 3, 4, 3, 4, 3, 4, 4, 5, 4, 4, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 2, 5, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5]",filler
She had recently given birth and had brought her baby with her.,4.1148,1.0344,61,"[5, 5, 5, 2, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 3, 5, 3, 3, 4, 4, 5, 5, 4, 4, 3, 3, 3, 3, 3, 5, 5, 4, 3, 5, 5, 4, 4, 3, 5, 5, 1, 4, 4, 5, 5, 5, 4, 2, 5, 5, 1, 5, 4, 5, 4, 3, 4]",filler
She was perfect for the song and it became her next single.,4.1148,0.9147,61,"[5, 2, 4, 4, 5, 5, 4, 3, 5, 5, 4, 5, 5, 4, 4, 4, 3, 4, 2, 4, 5, 3, 4, 4, 4, 4, 5, 5, 3, 3, 4, 4, 3, 4, 5, 2, 4, 5, 5, 2, 5, 4, 3, 4, 4, 4, 4, 5, 5, 4, 5, 2, 4, 5, 5, 5, 5, 5, 4, 5, 5]",filler
The decision to study medicine almost went awry when his father died.,3.9508,0.9385,61,"[5, 2, 5, 3, 3, 3, 3, 3, 3, 5, 3, 5, 5, 4, 4, 4, 5, 3, 4, 5, 4, 3, 4, 3, 4, 4, 5, 4, 3, 2, 3, 4, 4, 2, 5, 3, 4, 5, 5, 3, 4, 4, 3, 4, 4, 4, 3, 2, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5]",filler
The doctors and nurses caring for him will be kept under observation.,3.6066,1.2686,61,"[5, 4, 5, 1, 2, 5, 3, 3, 3, 2, 5, 5, 4, 5, 2, 5, 2, 4, 5, 5, 5, 4, 4, 2, 5, 4, 3, 5, 4, 3, 4, 4, 3, 5, 2, 2, 3, 3, 1, 2, 4, 4, 4, 1, 4, 4, 4, 5, 4, 2, 5, 1, 2, 5, 4, 5, 4, 2, 4, 4, 5]",filler
The floors and many of the walls are finished in polished aluminum.,4.0656,0.9464,61,"[5, 2, 4, 3, 5, 5, 3, 4, 5, 4, 4, 5, 5, 4, 4, 5, 4, 5, 4, 5, 4, 4, 4, 2, 2, 4, 5, 5, 4, 3, 3, 5, 4, 4, 4, 4, 4, 5, 3, 5, 5, 4, 4, 4, 1, 4, 4, 3, 5, 2, 5, 4, 5, 5, 3, 5, 4, 5, 4, 4, 5]",filler
The marchers were all women and almost all the stewards were men.,3.9836,0.7414,61,"[5, 1, 4, 4, 3, 5, 3, 3, 3, 4, 5, 5, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 5, 4, 4, 4, 3, 4, 4, 4, 4, 4, 5, 4, 3, 4, 3, 4, 4, 5, 4, 4, 4, 5, 4, 4, 3, 5, 5, 4, 5, 4, 4, 4, 3, 4]",filler
The museum is open daily from Easter to the end of October.,4.3115,0.9581,61,"[5, 2, 5, 2, 4, 5, 5, 3, 5, 5, 5, 5, 5, 4, 5, 2, 5, 5, 3, 5, 5, 5, 4, 5, 3, 4, 4, 2, 3, 3, 5, 5, 3, 4, 5, 4, 3, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 4, 3, 5]",filler
The new identification tags would either run alongside or replace national labels.,3.95,0.9987,60,"[5, 1, 3, 4, 4, 5, 4, 4, 4, 4, 5, 5, 5, 4, 5, 4, 5, 2, 3, 4, 4, 4, 2, 4, 4, 5, 3, 3, 1, 2, 4, 4, 4, 5, 5, 4, 5, 4, 4, 4, 3, 3, 5, 2, 4, 4, 5, 5, 4, 4, 4, 5, 5, 4, 4, 4, 5, 3, 4, 5]",filler
The old women grumble gently about nettle leaves hidden in the grass.,3.2459,1.2471,61,"[5, 2, 4, 5, 2, 4, 4, 4, 4, 1, 3, 5, 3, 5, 3, 4, 1, 2, 2, 4, 4, 4, 2, 3, 3, 4, 5, 4, 3, 1, 2, 4, 4, 4, 2, 3, 4, 1, 1, 2, 4, 4, 4, 4, 2, 2, 4, 3, 1, 5, 2, 1, 4, 5, 3, 4, 4, 4, 4, 2, 5]",filler
The only reason to go away from here is to make money.,3.623,1.0192,61,"[5, 3, 4, 2, 4, 3, 4, 3, 3, 1, 5, 4, 5, 5, 4, 4, 4, 3, 2, 4, 3, 3, 5, 3, 4, 3, 5, 4, 3, 2, 2, 3, 3, 4, 4, 4, 3, 4, 2, 4, 4, 2, 5, 4, 5, 4, 4, 2, 4, 5, 4, 4, 5, 3, 1, 4, 5, 4, 4, 4, 4]",filler
The rain is lashing down outside and gales are rattling the windows.,3.4262,1.284,61,"[5, 5, 5, 2, 3, 2, 4, 3, 5, 4, 2, 5, 3, 5, 3, 4, 5, 4, 4, 4, 4, 4, 4, 1, 3, 3, 5, 4, 2, 2, 1, 2, 5, 4, 4, 3, 3, 4, 2, 4, 4, 2, 3, 2, 1, 4, 5, 3, 4, 5, 5, 1, 4, 1, 4, 5, 3, 5, 4, 2, 1]",filler
The regular bus service had been suspended because of the fuel shortage.,4.4167,0.6455,60,"[5, 5, 5, 5, 4, 5, 4, 4, 4, 4, 4, 5, 4, 5, 5, 5, 5, 4, 3, 5, 3, 5, 4, 3, 4, 4, 5, 5, 4, 4, 3, 4, 4, 4, 5, 3, 4, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 5, 4, 4, 5, 5]",filler
The soldier gathered her in his arms and took her to safety.,4.4098,0.7389,61,"[5, 4, 5, 5, 4, 4, 4, 4, 5, 5, 4, 5, 5, 5, 5, 4, 4, 4, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 2, 4, 5, 5, 5, 5, 3, 4, 5, 5, 4, 4, 2, 4, 4, 4, 4, 4, 5, 4, 5, 5, 4, 4, 5, 5, 4, 5, 5, 4, 5, 5]",filler
The study gave scientists an insight into the age of the universe.,4.3607,0.895,61,"[5, 2, 5, 2, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 3, 5, 4, 5, 4, 4, 4, 5, 3, 5, 3, 3, 4, 4, 4, 2, 5, 4, 4, 5, 5, 4, 5, 3, 5, 5, 5, 4, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5]",filler
The world is no more dangerous today than it has ever been.,3.7869,1.1848,61,"[4, 3, 5, 1, 3, 5, 4, 3, 4, 5, 4, 5, 5, 5, 1, 5, 5, 1, 3, 5, 3, 4, 4, 2, 3, 4, 4, 5, 3, 4, 2, 4, 4, 3, 4, 4, 4, 1, 4, 5, 3, 2, 4, 3, 5, 3, 4, 5, 4, 1, 5, 4, 4, 5, 5, 4, 4, 5, 4, 5, 5]",filler
